case,label,time,axisTau,axisKret,dt,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
B,Rout16 Bjorhus,1.897534784399634,1.168670621855952,0.0005571834567224537,0.007086657264218443,1.0,44.0,0.07429202739480688,15.75,16.0,0.053187215183046935,0.045821692650730536,0.006115614557516084,0.0003080777607113549
B,Rout16 Bjorhus,1.9259266852065675,1.1861582931322003,0.0005569244068539441,0.007105048104342323,1.0,44.0,0.08613234611003426,15.75,16.0,0.07141230932690557,0.06156453455301013,0.008198542895830243,0.0004066905540902197
B,Rout16 Bjorhus,1.954368525157756,1.2036768263360693,0.0005566607405738825,0.007111082629298808,1.0,44.0,0.09986197635714433,15.75,16.0,0.09591917153496313,0.08273872477734812,0.010993815808602992,0.0005394047046651136
B,Rout16 Bjorhus,1.982809432804283,1.2211948918465199,0.0005563930493221213,0.007109797988454422,1.0,44.0,0.1157485083813216,15.75,16.0,0.12880599955020766,0.11116087758356442,0.014736551197479996,0.0007176941218053079
B,Rout16 Bjorhus,2.011246900624693,1.2387109491981394,0.0005561215149872289,0.0071091939536761205,1.0,44.0,0.13411923904967493,15.75,16.0,0.17290869433170364,0.1492875602569792,0.01974316315159423,0.000957094061048119
B,Rout16 Bjorhus,2.039683671833572,1.256226692167025,0.0005558462972353034,0.007109278651819112,1.0,44.0,0.155351589382075,15.75,16.0,0.2320189813290438,0.2004053283144981,0.026434494939353986,0.0012784226966715325
B,Rout16 Bjorhus,2.068122027112178,1.2737435297291628,0.0005555675871032398,0.007109805974118012,1.0,44.0,0.17987627254709285,15.75,16.0,0.31119266858568717,0.2688994692520394,0.03536823798777396,0.0017095306297280535
B,Rout16 Bjorhus,2.0965549925896703,1.2912571704782754,0.0005552856945640337,0.007107331456342378,1.0,44.0,0.2081738902132184,15.75,16.0,0.41712355882324426,0.36058068739367466,0.047277336796861996,0.0022874750862840543
B,Rout16 Bjorhus,2.1249793971080435,1.3087656652897284,0.0005550009210773817,0.007105449157487098,1.0,44.0,0.24078991128498095,15.75,16.0,0.5586952531939422,0.4831675333691066,0.06312623574716232,0.0030617544555253213
B,Rout16 Bjorhus,2.1533980024556683,1.32627071956473,0.0005547135333279648,0.0071042595806930006,1.0,44.0,0.27834548678936044,15.75,16.0,0.7477028487459639,0.6469189742545769,0.08418271453067093,0.004098566971685938
B,Rout16 Bjorhus,2.181813107046606,1.3437737533678666,0.0005544238228766075,0.0071035170115209285,1.0,44.0,0.3215376637901536,15.75,16.0,0.9997463935407761,0.8654206194203106,0.11210363594486665,0.005486097961797772
B,Rout16 Bjorhus,2.21022402736092,1.3612743500237547,0.0005541321282819364,0.00710166295206002,1.0,44.0,0.3711389271283942,15.75,16.0,1.3353742207446415,1.1565949110504636,0.14904055289818952,0.007341293415428912
B,Rout16 Bjorhus,2.238623287793348,1.3787679090278993,0.0005538388700126634,0.007098792288671464,1.0,44.0,0.4279880020560234,15.75,16.0,1.7814777343456756,1.5439402376101108,0.19776125587196264,0.009818245876929074
B,Rout16 Bjorhus,2.2670122945205184,1.3962553008738585,0.0005535443818370273,0.007096117857138007,1.0,44.0,0.49301711664248743,15.75,16.0,2.3733988507622312,2.058404972890002,0.261831245525284,0.013120949529303632
B,Rout16 Bjorhus,2.2953827852853106,1.4137314403501753,0.0005532490936475567,0.007089810074551297,1.0,44.0,0.5672081101585428,15.75,16.0,3.1570363237414334,2.7402858534540497,0.3457673198226541,0.01751661212958058
B,Rout16 Bjorhus,2.3237228845176734,1.4311890162520895,0.0005529534596602923,0.00708220310886646,1.0,44.0,0.6515830378917812,15.75,16.0,4.191795863486552,3.641898417595824,0.45524176471126443,0.02335411491885213
B,Rout16 Bjorhus,2.352034106499635,1.4486289653992646,0.0005526577690592628,0.007075258648662107,1.0,44.0,0.7472355880817549,15.75,16.0,5.555113510743432,4.831682276911786,0.5973885873145486,0.0310913479412205
B,Rout16 Bjorhus,2.380319385212718,1.4660530991890026,0.0005523622581932225,0.007069048015510305,1.0,44.0,0.855279048916836,15.75,16.0,7.347592159646176,6.39895339331435,0.781065775705837,0.04132489692433153
B,Rout16 Bjorhus,2.408581655037575,1.4834632293128358,0.000552067113157247,0.007063570721189605,1.0,44.0,0.9768004258433292,15.75,16.0,9.700388696542408,8.460827092052632,1.0171631079413244,0.05482798244671159
B,Rout16 Bjorhus,2.436823610323295,1.5008610196412324,0.000551772459335484,0.007058589567983661,1.0,44.0,1.1127990394065315,15.75,16.0,12.786805557626526,11.173270388270282,1.3189474539909836,0.07259734120845335
B,Rout16 Bjorhus,2.465036695030407,1.518241203436713,0.0005514784633711503,0.007050170379080577,1.0,44.0,1.2640413046785512,15.75,16.0,16.842772061882542,14.751149494612527,1.7023017213315335,0.0958998618382883
B,Rout16 Bjorhus,2.4932179076098016,1.5356019355005326,0.000551185144626938,0.007042473007935058,1.0,44.0,1.4310235144008896,15.75,16.0,22.225033823109307,19.52547411286821,2.1863662928992458,0.12634530270713165
B,Rout16 Bjorhus,2.5213701338990853,1.5529449974175642,0.000550892361274309,0.007035496780723318,1.0,44.0,1.6138492460755063,15.75,16.0,29.6186564767374,26.149682599824892,2.7944154688581513,0.1659674576443
B,Rout16 Bjorhus,2.54949625509927,1.5702721679273812,0.000550599862154909,0.007029240256078934,1.0,44.0,2.1716745670149966,16.0,16.0,41.130419136553726,36.691307691486486,3.5552278530763157,0.21730776603103413
B,Rout16 Bjorhus,2.57759914488147,1.5875852211358854,0.0005503072800765914,0.007023701295479433,1.0,44.0,4.586777076287992,16.0,16.0,70.40506444691661,64.74516971258227,4.505737903648294,0.2835091523603148
B,Rout16 Bjorhus,2.6056807165441227,1.6048853394906009,0.0005500141375853659,0.00701792690700696,1.0,44.0,20.375528646995562,16.0,16.0,550.3528412347389,543.155612145744,5.69593800341417,0.36840822854787714
B,Rout16 Bjorhus,2.6337315979797786,1.622166752718427,0.0005497199561589821,0.007009684288622961,1.0,44.0,27.50749852877249,16.0,-16.0,977.7391179899306,968.5976310682665,7.197174061726464,0.4765737065199064
B,Rout16 Bjorhus,2.6617512647081605,1.6394291410552937,0.0005494240523465037,0.00700214377609095,1.0,44.0,17.869017906315893,16.0,16.0,477.10226468831024,465.47816970642435,9.11826391311605,0.6134145904883457
B,Rout16 Bjorhus,2.68974252058679,1.6566742351627424,0.0005491256053049461,0.006995303470613831,1.0,44.0,22.050541975598637,16.0,16.0,706.2783810917181,691.4356046432914,11.63069934644415,0.7851890269132038
B,Rout16 Bjorhus,2.71770816048276,1.6739037601140894,0.000548823707199396,0.006989160922393544,1.0,44.0,33.84796855294241,16.0,16.0,1548.3829201634621,1529.28332113933,15.007110280575978,0.9989160830597327
B,Rout16 Bjorhus,2.745650968208373,1.6911194341080347,0.0005485173850362636,0.006983713186198742,1.0,44.0,57.23923952185071,16.0,16.0,4230.7783795804935,4205.924598602973,19.67522202422697,1.2621359336412008
B,Rout16 Bjorhus,2.7735732882395974,1.708322704426775,0.0005482056325503827,0.006978530437725264,1.0,44.0,99.55766467492995,16.0,16.0,12568.756485450303,12535.971375405019,26.28382219278356,1.5823734524243902
B,Rout16 Bjorhus,2.801467284589021,1.7255087452891447,0.0005478875566209654,0.006970565015292267,1.0,44.0,164.80619824455684,16.0,16.0,34247.706102039476,34203.85929811915,35.76118618236063,1.9659196025352774
B,Rout16 Bjorhus,2.8293311120800566,1.742676420902573,0.0005475622393884059,0.006963276458489762,1.0,44.0,228.66007518903686,16.0,16.0,65708.95024070704,65649.67367973134,49.3344723970186,2.415957153276585
B,Rout16 Bjorhus,2.8571674724437974,1.7598273959719066,0.0005472287912336544,0.00695666242276638,1.0,44.0,229.8213169189117,16.0,-16.0,66027.86795996618,65947.39409634008,68.42172311934596,2.929050049220126
B,Rout16 Bjorhus,2.8849790570119747,1.7769633278644348,0.0005468864440312533,0.00695072015748585,1.0,44.0,162.24300543353502,16.0,-16.0,32734.225320147976,32625.624693219797,94.25353842420138,3.4897511291130874
B,Rout16 Bjorhus,2.9127685451371477,1.794085865654107,0.0005465345919079855,0.006945446523371548,1.0,44.0,88.1840729802753,16.0,-16.0,9857.723021048485,9713.977065613723,127.0581438069465,4.064659647982011
B,Rout16 Bjorhus,2.940538602677135,1.8111966492903386,0.0005461728272538621,0.006940838007996942,1.0,44.0,50.59422838973851,16.0,-16.0,3585.2884253794355,3401.6138362442216,164.8106556753732,4.600189643926063
B,Rout16 Bjorhus,2.9682863596552633,1.8282939071016617,0.0005458010457338358,0.006934124857091161,1.0,44.0,76.09875795642337,16.0,-16.0,7203.356871405067,6980.5757127088245,202.1402983453744,5.031210222821486
B,Rout16 Bjorhus,2.9960051623144337,1.8453735354910072,0.0005454194549984966,0.006927127172878375,1.0,44.0,30.269020501597822,16.0,-16.0,1771.5361091962955,1518.8115734620233,230.85340137827714,5.305993231572279
B,Rout16 Bjorhus,3.023697591982166,1.862437121272646,0.0005450284119449177,0.006920776214039264,1.0,44.0,21.50596660639918,16.0,-16.0,1351.414797633635,1085.4561991984483,243.32488239594107,5.421036481442901
B,Rout16 Bjorhus,3.0513662277044857,1.879486250497801,0.0005446285541384295,0.006915068786039022,1.0,44.0,10.79528062151279,16.0,-16.0,1082.6232028738077,821.7715750306609,237.54462565591825,5.44447525579601
B,Rout16 Bjorhus,3.0790136347475285,1.8965225018178464,0.000544220808528999,0.006910001300022301,1.0,44.0,10.250803528024191,15.625,16.0,1133.8023582577453,889.4184502752814,219.88446611209972,5.507683308591362
B,Rout16 Bjorhus,3.106642363162222,1.9135474459083173,0.0005438063934484525,0.006905569831440883,1.0,44.0,20.11393948956391,16.0,16.0,1562.3377035442072,1332.8565842499943,202.60777208900618,5.76810203424159
B,Rout16 Bjorhus,3.1342542347742954,1.9305622058105183,0.0005433868166553584,0.006901058346261277,1.0,44.0,31.53103984385836,16.0,16.0,2228.172551795319,1999.0497715686697,198.11397258364804,6.374191175164604
B,Rout16 Bjorhus,3.161841491372539,1.947562000924242,0.0005429639776031044,0.006894344740358379,1.0,44.0,39.66210879226154,16.0,16.0,2897.6811995923053,2645.3407695656815,214.90650733626038,7.4635960268974895
B,Rout16 Bjorhus,3.189403432715233,1.964546399012355,0.0005425398484933054,0.006888246396311235,1.0,44.0,43.751817194048556,16.0,16.0,3372.5672553956347,3067.3647420080524,258.33124953030796,9.209247545072298
B,Rout16 Bjorhus,3.216942511565976,1.9815169100929197,0.0005421164373278697,0.0068827599777550276,1.0,44.0,43.890009238882335,16.0,-16.0,3580.6558533121233,3183.886788194599,335.9815648093552,11.9342731792532
B,Rout16 Bjorhus,3.244461166925543,1.9984750346022409,0.0005416957296970277,0.006877881986719369,1.0,44.0,40.70702800110337,16.0,-16.0,3633.600335330967,3082.705695859887,468.13427408970506,16.4072804382387
C,Rout128 original,0.0,0.0,0.0005653950047976614,0.010823312937405826,3.0,104.0,0.005980631937424982,5.25,0.0,0.0006850478187845225,0.0006815211961651271,0.0,8.816556548488162e-07
C,Rout128 original,0.02159391397185053,0.01329918552582149,0.0005653975270307832,0.002688888236821833,5.0,212.0,0.006807742001172383,5.5625,0.0,0.0008318903965858094,0.0007307256375552165,2.877622778661523e-06,2.4560653229934156e-05
C,Rout128 original,0.03232719238841587,0.019909560150341555,0.0005653960155762857,0.002679922771314445,5.0,212.0,0.006407306062675937,5.5625,0.0,0.0007531565183052876,0.0006427508591148909,1.26038648455802e-05,2.4427723063937868e-05
C,Rout128 original,0.04302367657349918,0.026497274070124283,0.0005653939804627657,0.002670428411884742,5.0,212.0,0.005824099546969259,5.5625,0.0,0.0006552093023388692,0.0005307800964136604,2.7278644787705672e-05,2.4248994509083574e-05
C,Rout128 original,0.05368137673748238,0.03306110182049045,0.0005653914377188604,0.0026607017467896957,5.0,212.0,0.00508803127776977,5.5625,0.0,0.0005497151098329245,0.0004088766940407525,4.4430958801233714e-05,2.404431861729579e-05
C,Rout128 original,0.06429864103074195,0.03960002606615276,0.0005653884023318017,0.002650594796785129,5.0,212.0,0.004236219316250024,5.5625,0.0,0.00044774296476621255,0.0002904719870831296,6.162504272388494e-05,2.3833435801089227e-05
C,Rout128 original,0.07487573477779653,0.046114210214530243,0.0005653848873135944,0.0026403547909781373,5.0,212.0,0.0033120626702412433,5.5625,0.0,0.00035830583262495857,0.00018664401567846848,7.675831110743876e-05,2.3626962542280466e-05
C,Rout128 original,0.0854124011814952,0.052603496110640496,0.000565380904605095,0.002630566348788181,5.0,212.0,0.0023666525408628423,5.5625,0.0,0.00028755230894773757,0.00010511020754368564,8.825378055095845e-05,2.342790972571497e-05
C,Rout128 original,0.0959093158705469,0.05906829985884647,0.0005653764642578273,0.0026204798609938034,5.0,212.0,0.0022080550635959276,5.53125,0.03125,0.0002385926405838642,4.992578842224719e-05,9.515417885698157e-05,2.323997383613334e-05
C,Rout128 original,0.10636778796400607,0.06550942771549191,0.0005653715747274666,0.0026112152182563176,5.0,212.0,0.002164606296938788,5.53125,0.03125,0.00021178946492205733,2.1760043204392336e-05,9.712196045897447e-05,2.307112797934592e-05
C,Rout128 original,0.11678926448308045,0.07192777086776056,0.0005653662431229882,0.002601878251145594,5.0,212.0,0.00207284318140144,5.53125,0.03125,0.00020523748418543061,1.846094023264061e-05,9.437158577065402e-05,2.2929340558811895e-05
C,Rout128 original,0.12717505539962665,0.07832413609749989,0.0005653604753882278,0.0025933041142670488,5.0,212.0,0.0019686963666259126,5.53125,0.0,0.0002153297001142952,3.576244919567957e-05,8.755766017150765e-05,2.2815332929952058e-05
C,Rout128 original,0.1375282140314721,0.08470040387264396,0.0005653542753145857,0.0025852072198406027,5.0,212.0,0.00244136021509909,5.5,-0.25,0.00023742072067145056,6.809861470998614e-05,7.763690173975967e-05,2.271947897549237e-05
C,Rout128 original,0.14784935621186784,0.09105695347166955,0.0005653476470084117,0.0025774464928958736,5.0,212.0,0.002917173940183719,5.5,0.0625,0.0002665248729222915,0.00010942004539546844,6.573038776766628e-05,2.2626750027490388e-05
C,Rout128 original,0.15814170790256346,0.09739577169021002,0.000565340592050844,0.0025705832069367602,5.0,212.0,0.003294923298243021,5.5,-0.0625,0.0002979402548495458,0.00015391952205939281,5.298903981070893e-05,2.2525038184726816e-05
C,Rout128 original,0.1684079700840383,0.10371852200043337,0.0005653331114005869,0.002564101133083347,5.0,212.0,0.003550754295555168,5.5,-0.0625,0.0003276430857441035,0.00019651533853941544,4.0489289590124014e-05,2.2409074834354135e-05
C,Rout128 original,0.17864914265989704,0.11002582022132747,0.0005653252063636161,0.00255811700600949,5.0,212.0,0.0036853075651012827,5.5,0.0625,0.0003524618489172296,0.0002331142308177426,2.915475897466176e-05,2.227787711109266e-05
C,Rout128 original,0.188868526333444,0.1163196991807208,0.0005653168759978802,0.002552988542173753,5.0,212.0,0.0037059707890024704,5.5,-0.0625,0.0003701237681467901,0.00026073507050298225,1.9698707882842276e-05,2.2129864879216484e-05
C,Rout128 original,0.19906929539505558,0.12260211385191876,0.000565308118545302,0.002548507509634395,5.0,212.0,0.0036250708259703487,5.5,0.0625,0.00037922478244032195,0.00027751379782781175,1.2599446193209451e-05,2.1960290310674056e-05
C,Rout128 original,0.2092524757800642,0.12887369608693586,0.0005652989335630096,0.0025442703517096826,5.0,212.0,0.003458491089263801,5.5,0.0625,0.00037920001787972667,0.000282674684913978,8.094119360684667e-06,2.176259644316529e-05
C,Rout128 original,0.2194207374166854,0.13513609023474507,0.0005652893188739977,0.0025408419424960047,5.0,212.0,0.0032244406708726242,5.5,0.0625,0.00037028742946409174,0.0002764712422218301,6.18662008745344e-06,2.1532092817237183e-05
C,Rout128 original,0.22957725205475335,0.14139124970477915,0.0005652792710275634,0.0025381970954778186,5.0,212.0,0.0032027604008046614,5.40625,0.0,0.0003534422976813065,0.00026006169752871064,6.675001861518004e-06,2.126882341005317e-05
C,Rout128 original,0.2397245629233894,0.14764074081558415,0.0005652687868470236,0.002535966000091068,5.0,212.0,0.0031321479489732846,5.40625,0.0,0.0003301960049199789,0.00023533083472657116,9.188230691330045e-06,2.09775746272132e-05
C,Rout128 original,0.24986367267750342,0.15388518108243607,0.000565257864475275,0.0025341578104272912,5.0,212.0,0.002985960064472522,5.40625,0.0,0.0003024642929065897,0.00020466355177900926,1.3229347749013233e-05,2.0665720051496922e-05
C,Rout128 original,0.25999739814924716,0.16012630533021058,0.0005652464997601591,0.002533086133780746,5.0,212.0,0.002849345347060836,5.28125,0.0,0.000272323546190134,0.0001706816598963836,1.822537008759317e-05,2.0340564504565307e-05
C,Rout128 original,0.27012862849155755,0.1663658929248153,0.0005652346882678708,0.0025327282951577977,5.0,212.0,0.0026688263056123414,5.28125,0.0,0.00024182350037599742,0.0001360126114259944,2.357757244892835e-05,2.000773978335802e-05
C,Rout128 original,0.28025965209947706,0.1726053532398076,0.0005652224256465652,0.002532736411240737,5.0,212.0,0.002435043246324026,5.28125,0.0,0.00021285038133625126,0.00010310517222911574,2.8709958123901723e-05,1.9670929380756137e-05
C,Rout128 original,0.2903913785510572,0.17884524646801245,0.0005652097092958178,0.002533133696568925,5.0,212.0,0.0021548208524445403,5.28125,0.0,0.00018703440888404138,7.408949425535197e-05,3.311369385517887e-05,1.9332601833344933e-05
C,Rout128 original,0.3030599176224703,0.18664750330075305,0.0005651931696110872,0.005067744032784164,4.0,206.0,0.0015450326952336838,5.125,0.0,0.00010570446696712327,2.552654595850645e-05,7.71791429778632e-06,1.7439015036888557e-05
C,Rout128 original,0.32335223903034577,0.19914506951904504,0.000565165190186702,0.005076516855792907,4.0,206.0,0.001222337243440827,5.125,0.0,9.276861805569727e-05,1.481671444498031e-05,7.545790662006238e-06,1.6859901819669115e-05
C,Rout128 original,0.3436883068850943,0.21166957844793358,0.0005651353075672399,0.005088509502793433,4.0,206.0,0.0010525441496207046,5.1875,0.0,9.015810117543e-05,1.4402281201986877e-05,7.611389784177218e-06,1.6225567027572592e-05
C,Rout128 original,0.3640736292271138,0.22422442242161397,0.0005651034950789207,0.005101611868536794,4.0,206.0,0.0011906513478134992,5.1875,-0.0625,9.024347014578294e-05,1.6508877882449883e-05,8.021183555694742e-06,1.5545253295330044e-05
C,Rout128 original,0.3845228714273933,0.23681863356903396,0.0005650697107897682,0.0051192835194818495,4.0,206.0,0.0012933513859600958,5.1875,-0.0625,8.992649121127476e-05,1.8016158127792854e-05,8.764314689769044e-06,1.4827775373627936e-05
C,Rout128 original,0.4050536157949742,0.24946304050344623,0.0005650339039208105,0.005141246768531581,4.0,206.0,0.0013492638324594957,5.1875,-0.0625,8.854373533370987e-05,1.827896884865758e-05,9.779479811970738e-06,1.408488516317985e-05
C,Rout128 original,0.42567983300846224,0.26216624753059814,0.0005649960255583009,0.005165427055297696,4.0,206.0,0.0013683064921741236,5.1875,0.0625,8.640547526649844e-05,1.7634797301802885e-05,1.0996419778818803e-05,1.3328384774619991e-05
C,Rout128 original,0.4464041980039034,0.2749299021833976,0.0005649560451168514,0.005190982195411879,4.0,206.0,0.0013569807504944006,5.1875,-0.0625,8.400182443127102e-05,1.6596185678025965e-05,1.2353161485929716e-05,1.2569084163129382e-05
C,Rout128 original,0.46724039570750286,0.28776243280468156,0.0005649139090267004,0.005220350466911988,4.0,206.0,0.0013217816283786963,5.1875,-0.0625,8.168312151675691e-05,1.5530462052591658e-05,1.380051674611928e-05,1.1815719496908153e-05
C,Rout128 original,0.4882027804498134,0.3006726800232842,0.0005648695575190467,0.0052530187688758405,4.0,206.0,0.0012703685790999184,5.1875,0.0625,7.960939499642849e-05,1.4610420669557596e-05,1.5298024242320338e-05,1.1075741532707591e-05
C,Rout128 original,0.5092937861071921,0.31366214295276373,0.0005648229523866648,0.005285033579818131,4.0,206.0,0.0012101525918760997,5.1875,-0.0625,7.779985177425728e-05,1.3867201261462927e-05,1.6807882721246315e-05,1.0356106435388501e-05
C,Rout128 original,0.5305214730212435,0.3267357859335063,0.0005647740407567429,0.005320466215133633,4.0,206.0,0.0011620778639561292,5.125,-0.0625,7.619498825780539e-05,1.3257924725618204e-05,1.8293245105136304e-05,9.662321955858243e-06
C,Rout128 original,0.5518982228912173,0.3399012347502102,0.0005647227555352015,0.0053584065296500795,4.0,206.0,0.0011448403480292617,5.125,-0.0625,7.47108910839551e-05,1.2720869621955e-05,1.971642804024345e-05,8.998713867736931e-06
C,Rout128 original,0.5734241127919713,0.35315853707349887,0.0005646690552111549,0.005395712029450148,4.0,206.0,0.0011241168271707022,5.125,-0.0625,7.327644999261104e-05,1.2209751822009357e-05,2.1038168962669574e-05,8.369416650127493e-06
C,Rout128 original,0.595106986130047,0.36651252370153853,0.0005646128766587519,0.005436089819313899,4.0,206.0,0.0011003398558564643,5.125,0.0625,7.184693378865285e-05,1.1706418737611086e-05,2.2219861263120933e-05,7.77796220693797e-06
C,Rout128 original,0.6169537817802401,0.3799674683773403,0.0005645541550196246,0.005476602713234044,4.0,206.0,0.0010737675059881594,5.125,0.0625,7.040276114512141e-05,1.121763848563784e-05,2.3224119551303447e-05,7.227656231277142e-06
C,Rout128 original,0.6389633579382973,0.393522668163671,0.0005644928442240415,0.0055182290884801975,4.0,206.0,0.0010534408275096633,5.125,0.0,6.894274342147174e-05,1.076505837188202e-05,2.401753306485205e-05,6.7217124751291115e-06
C,Rout128 original,0.6611445936386855,0.4071835917590518,0.0005644288684115048,0.005561109639036349,4.0,206.0,0.0010283421816917515,5.125,0.0,6.747774548774261e-05,1.0377683932600777e-05,2.4573691249491126e-05,6.2627263030095024e-06
C,Rout128 original,0.6834941641421397,0.42094819186359855,0.0005643621838125257,0.005603517758271178,4.0,206.0,0.0010021137992785043,5.0625,0.0,6.602644442007776e-05,1.0085344936983645e-05,2.4873722846991696e-05,5.85315363584476e-06
C,Rout128 original,0.7060191372583676,0.4348208217473963,0.0005642927143620211,0.00564755402996766,4.0,206.0,0.0009976506613043527,5.0625,0.0,6.460969068734613e-05,9.912289401667574e-06,2.4908676517669717e-05,5.494843022639728e-06
C,Rout128 original,0.728715447482211,0.44879897795495877,0.0005642204162055582,0.005690343982823652,4.0,206.0,0.000987450882195587,5.0625,0.0,6.325081356085531e-05,9.875523342183432e-06,2.4679766833600157e-05,5.1894980145218475e-06
C,Rout128 original,0.751588460428703,0.46288596548543554,0.0005641452148120532,0.005734573564690606,4.0,206.0,0.0009714464750955077,5.0625,0.0,6.197433474571658e-05,9.983847281529844e-06,2.4198628584022047e-05,4.938487357568e-06
C,Rout128 original,0.7746329662192244,0.4770785761629394,0.0005640670689590337,0.005777408755128754,4.0,206.0,0.0009496558223533679,5.0625,0.0,6.080511214212424e-05,1.0236002667346678e-05,2.3486838159861166e-05,4.743231648837897e-06
C,Rout128 original,0.7978533229968963,0.4913794945887641,0.0005639859051364249,0.005821086623754281,4.0,206.0,0.0009222102564830142,5.0625,0.0,5.9768685039005117e-05,1.062302536881679e-05,2.2574428383268526e-05,4.605041048655528e-06
C,Rout128 original,0.8212433034607388,0.5057848860613716,0.0005639016861122366,0.005863689859341167,4.0,206.0,0.0008893827263194786,5.0625,0.0,5.889258341333914e-05,1.1130192345548457e-05,2.1498784422010918e-05,4.5252406307877784e-06
C,Rout128 original,0.844806510549534,0.5202969701596208,0.0005638143398320637,0.005906263734063903,4.0,206.0,0.0008515558432887616,5.0625,0.0,5.820444930586847e-05,1.1738748295741236e-05,2.030201801569323e-05,4.504912043346557e-06
C,Rout128 original,0.868536064745276,0.5349115105870909,0.0005637238327071019,0.005948412509324721,4.0,206.0,0.0008313191629988605,5.0,0.0,5.7729603099186e-05,1.2425273012011704e-05,1.9029673068725873e-05,4.544766122684134e-06
C,Rout128 original,0.8924343095076523,0.5496299513372238,0.0005636300970732926,0.005989493660866937,4.0,206.0,0.0008336614354637282,5.0,0.0,5.7488118991844944e-05,1.3162918682294853e-05,1.772744758410094e-05,4.644923680019582e-06
C,Rout128 original,0.9164952125997762,0.56444857803791,0.0005635330978786713,0.006031013502058528,4.0,206.0,0.0008308670810224324,5.0,0.0,5.7494192403825344e-05,1.392275617531614e-05,1.6439863299575943e-05,4.8047468502347e-06
C,Rout128 original,0.9407189034520417,0.5793674712180855,0.0005634327760123195,0.006070348289165054,4.0,206.0,0.0008225335943233697,5.0,0.0,5.7755626461827534e-05,1.4676248006354416e-05,1.520742073985417e-05,5.022818249027761e-06
C,Rout128 original,0.9651013217836317,0.59438413110611,0.0005633290895124586,0.006111105863697234,4.0,206.0,0.0008106742857750712,5.0,0.0625,5.8273988593861845e-05,1.5396786331973642e-05,1.4065428684479362e-05,5.296885065897554e-06
C,Rout128 original,0.9896390935535477,0.6094964806313821,0.0005632219941250264,0.0061485480840923565,4.0,206.0,0.0007988752059677674,5.0,0.125,5.904498224267458e-05,1.606142759327854e-05,1.3042422361622817e-05,5.623926788083286e-06
C,Rout128 original,1.0143315943565214,0.6247041362362332,0.0005631114333550662,0.006187877120933825,4.0,206.0,0.0007880171219910357,5.0,-0.1875,6.005935253296368e-05,1.6652253476128002e-05,1.21593131615229e-05,6.000269561849218e-06
C,Rout128 original,1.0391722852254397,0.6400030717597232,0.0005629973771685542,0.006223932479250278,4.0,206.0,0.0007790052905479649,5.0,-0.1875,6.130332489099344e-05,1.7156973827417417e-05,1.1429411489527353e-05,6.421533782309793e-06
C,Rout128 original,1.064163006253786,0.6553944216221879,0.0005628797569081698,0.00626133748193427,4.0,206.0,0.0007854074888945391,4.9375,-0.0625,6.275989752474014e-05,1.7569444235559356e-05,1.0858142169571685e-05,6.882941199561652e-06
C,Rout128 original,1.0892951395334107,0.6708728794164774,0.0005627585527033742,0.006296431216617363,4.0,206.0,0.0007930378786279868,4.9375,0.0625,6.440833894392574e-05,1.7888853367570604e-05,1.0444172913791033e-05,7.379082096561213e-06
C,Rout128 original,1.1145717114111564,0.6864403103078872,0.0005626336885516988,0.0063319329778623356,4.0,206.0,0.0007986536138211295,4.9375,0.125,6.62258438262035e-05,1.811913307584394e-05,1.0179872078962828e-05,7.904426418994977e-06
C,Rout128 original,1.1399837671426483,0.7020912005831466,0.0005625051465582419,0.006366039914360985,4.0,206.0,0.0007977898619120339,4.9375,0.125,6.818649295657729e-05,1.826750449354358e-05,1.0052873280973987e-05,8.452992682237334e-06
C,Rout128 original,1.165534570359622,0.7178275617141863,0.000562372847246817,0.006399694539888569,4.0,206.0,0.0007916655501007887,4.9375,0.1875,7.026356166687821e-05,1.8343598788881624e-05,1.004711047326147e-05,9.01895800232219e-06
C,Rout128 original,1.1912151848362402,0.7336438915495472,0.0005622367729306388,0.006432802483511894,4.0,206.0,0.0007851430705136179,4.9375,-0.1875,7.242835666688142e-05,1.8358417297017392e-05,1.0144257651534048e-05,9.59621829750727e-06
C,Rout128 original,1.2170283173941123,0.7495418588089864,0.0005620968441547508,0.006464687922515249,4.0,206.0,0.0007718361186513348,4.9375,0.1875,7.465299952668796e-05,1.8323904472987037e-05,1.0324974685443072e-05,1.0178949922110388e-05
C,Rout128 original,1.2429664137174417,0.7655168126089595,0.0005619530357060161,0.0064967942032400266,4.0,206.0,0.0007734686220592636,4.875,0.125,7.690920356771022e-05,1.8252528469290465e-05,1.056984832411463e-05,1.0761128862979851e-05
C,Rout128 original,1.2690309492496246,0.7815696634721253,0.0005618052721368559,0.006527002709373572,4.0,206.0,0.0007825697313136606,4.875,0.125,7.917048269220703e-05,1.8156768926888264e-05,1.0860395711557574e-05,1.1337015712561945e-05
C,Rout128 original,1.2952158264933924,0.7976966579347681,0.0005616535192839381,0.006558111747184378,4.0,206.0,0.0007828272531723766,4.875,0.125,8.141167597540373e-05,1.8049163537487842e-05,1.1179619416447381e-05,1.1900854198662842e-05
C,Rout128 original,1.3215211267373106,0.8138978480789686,0.0005614977067368263,0.006586742249242419,4.0,206.0,0.0007791253554338627,4.875,-0.1875,8.361105927090013e-05,1.7942112599601154e-05,1.1512659349333904e-05,1.2447322181959432e-05
