cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
3098,0x1.38f2a277c361ep+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096026226845486741,0x1.f774384f0ba4ep-11,0.35870619779457064,21,12,35,2.265625,-0.015625,0,0
3099,0x1.38fa8048a49e1p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.0009601518524274238,0x1.f7656671659e6p-11,0.35870092503803397,21,11,35,2.234375,-0.015625,0,0
3099,0x1.38fa8048a49e1p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0009601518524274238,0x1.f7656671659e6p-11,0.35870460750501942,21,12,35,2.265625,-0.015625,0,0
3099,0x1.38fa8048a49e1p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0009601518524274238,0x1.f7656671659e6p-11,0.3587020389714663,21,11,35,2.234375,-0.015625,0,0
3099,0x1.38fa8048a49e1p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0009601518524274238,0x1.f7656671659e6p-11,0.35870204271178852,21,11,35,2.234375,-0.015625,0,0
3100,0x1.39025dde3e63ap+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096004612379823066,0x1.f75735a28a19bp-11,0.35869523716954166,21,11,35,2.234375,-0.015625,0,0
3100,0x1.39025dde3e63ap+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096004612379823066,0x1.f75735a28a19bp-11,0.35869958551536013,21,11,35,2.234375,-0.015625,0,0
3100,0x1.39025dde3e63ap+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096004612379823066,0x1.f75735a28a19bp-11,0.35869634735290479,21,11,35,2.234375,-0.015625,0,0
3100,0x1.39025dde3e63ap+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096004612379823066,0x1.f75735a28a19bp-11,0.35869635109819026,21,11,35,2.234375,-0.015625,0,0
3101,0x1.390a3b3b14eddp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095994465446611857,0x1.f749972cdaf4ap-11,0.35868956870503299,21,11,35,2.234375,-0.015625,0,0
3101,0x1.390a3b3b14eddp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00095994465446611857,0x1.f749972cdaf4ap-11,0.35869390227046499,21,11,35,2.234375,-0.015625,0,0
3101,0x1.390a3b3b14eddp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00095994465446611857,0x1.f749972cdaf4ap-11,0.35869067513883113,21,11,35,2.234375,-0.015625,0,0
3101,0x1.390a3b3b14eddp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00095994465446611857,0x1.f749972cdaf4ap-11,0.35869067888910577,21,11,35,2.234375,-0.015625,0,0
3102,0x1.3912186171a14p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00095984673850461541,0x1.f73c72cef316p-11,0.35868391964749646,21,11,35,2.234375,-0.015625,0,0
