cycle,time,rk_stage,max_abs_prescribed_shift_state
2028,4.2862332104338385,4,0
2029,4.2888261642123364,1,0
2029,4.2888261642123364,2,0
2029,4.2888261642123364,3,0
2029,4.2888261642123364,4,0
2030,4.2914198442353406,1,0
2030,4.2914198442353406,2,0
2030,4.2914198442353406,3,0
2030,4.2914198442353406,4,0
2031,4.2940142503849819,1,0
2031,4.2940142503849819,2,0
2031,4.2940142503849819,3,0
2031,4.2940142503849819,4,0
2032,4.2966093825418232,1,0
2032,4.2966093825418232,2,0
2032,4.2966093825418232,3,0
2032,4.2966093825418232,4,0
2033,4.2992052405848629,1,0
2033,4.2992052405848629,2,0
2033,4.2992052405848629,3,0
2033,4.2992052405848629,4,0
2034,4.3018018243915401,1,0
2034,4.3018018243915401,2,0
2034,4.3018018243915401,3,0
2034,4.3018018243915401,4,0
2035,4.3043991338377383,1,0
2035,4.3043991338377383,2,0
2035,4.3043991338377383,3,0
2035,4.3043991338377383,4,0
2036,4.306997168797789,1,0
2036,4.306997168797789,2,0
2036,4.306997168797789,3,0
2036,4.306997168797789,4,0
2037,4.3095959291444768,1,0
2037,4.3095959291444768,2,0
2037,4.3095959291444768,3,0
2037,4.3095959291444768,4,0
2038,4.312195414749044,1,0
2038,4.312195414749044,2,0
2038,4.312195414749044,3,0
2038,4.312195414749044,4,0
2039,4.3147956254811941,1,0
2039,4.3147956254811941,2,0
2039,4.3147956254811941,3,0
2039,4.3147956254811941,4,0
2040,4.3173965612090957,1,0
2040,4.3173965612090957,2,0
2040,4.3173965612090957,3,0
2040,4.3173965612090957,4,0
2041,4.3199982217993869,1,0
2041,4.3199982217993869,2,0
2041,4.3199982217993869,3,0
2041,4.3199982217993869,4,0
2042,4.3226006071171801,1,0
2042,4.3226006071171801,2,0
2042,4.3226006071171801,3,0
2042,4.3226006071171801,4,0
2043,4.3252037170260653,1,0
2043,4.3252037170260653,2,0
2043,4.3252037170260653,3,0
2043,4.3252037170260653,4,0
2044,4.3278075513881156,1,0
2044,4.3278075513881156,2,0
2044,4.3278075513881156,3,0
2044,4.3278075513881156,4,0
2045,4.3304121100638886,1,0
2045,4.3304121100638886,2,0
2045,4.3304121100638886,3,0
2045,4.3304121100638886,4,0
2046,4.333017392912434,1,0
2046,4.333017392912434,2,0
2046,4.333017392912434,3,0
2046,4.333017392912434,4,0
2047,4.3356233997912943,1,0
2047,4.3356233997912943,2,0
2047,4.3356233997912943,3,0
2047,4.3356233997912943,4,0
2048,4.3382301305565116,1,0
2048,4.3382301305565116,2,0
2048,4.3382301305565116,3,0
2048,4.3382301305565116,4,0
2049,4.3408375850626291,1,0
2049,4.3408375850626291,2,0
2049,4.3408375850626291,3,0
2049,4.3408375850626291,4,0
2050,4.3434457631626975,1,0
2050,4.3434457631626975,2,0
2050,4.3434457631626975,3,0
2050,4.3434457631626975,4,0
2051,4.3460546647082774,1,0
2051,4.3460546647082774,2,0
2051,4.3460546647082774,3,0
2051,4.3460546647082774,4,0
2052,4.3486642895494443,1,0
2052,4.3486642895494443,2,0
2052,4.3486642895494443,3,0
2052,4.3486642895494443,4,0
2053,4.3512746375347922,1,0
2053,4.3512746375347922,2,0
2053,4.3512746375347922,3,0
2053,4.3512746375347922,4,0
2054,4.3538857085114362,1,0
2054,4.3538857085114362,2,0
2054,4.3538857085114362,3,0
2054,4.3538857085114362,4,0
2055,4.356497502325019,1,0
2055,4.356497502325019,2,0
2055,4.356497502325019,3,0
2055,4.356497502325019,4,0
2056,4.3591100188197132,1,0
2056,4.3591100188197132,2,0
2056,4.3591100188197132,3,0
2056,4.3591100188197132,4,0
2057,4.3617232578382259,1,0
2057,4.3617232578382259,2,0
2057,4.3617232578382259,3,0
2057,4.3617232578382259,4,0
2058,4.3643372192218015,1,0
2058,4.3643372192218015,2,0
2058,4.3643372192218015,3,0
2058,4.3643372192218015,4,0
2059,4.3669519028102268,1,0
2059,4.3669519028102268,2,0
2059,4.3669519028102268,3,0
2059,4.3669519028102268,4,0
2060,4.3695673084418338,1,0
2060,4.3695673084418338,2,0
2060,4.3695673084418338,3,0
2060,4.3695673084418338,4,0
