# mode	tau_M	R_G_M	h_M	measure	maximum	radius_M	radius_over_h
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-curvature	1.17534068271001102e-01	7.77333935239546830e-02	4.97493718553309971e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	1.56250000000000000e-02	source-total	1.17534068271001102e-01	7.77333935239546830e-02	4.97493718553309971e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	dt-frame	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	spin	2.46121912129362463e-01	2.78962047989955095e-02	3.57071421427142521e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	5.98871024513775163e-02	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	2.90418887430333172e-02	3.88666967619773415e-02	4.97493718553309971e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	2.00986623993732599e-02	2.78962047989955095e-02	3.57071421427142521e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-curvature	5.80837774860666345e-02	3.88666967619773415e-02	4.97493718553309971e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	4.00000000000000000e+00	2.00000000000000000e+00	7.81250000000000000e-03	source-total	5.80837774860666345e-02	3.88666967619773415e-02	4.97493718553309971e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	1.36663150983824133e+00	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	1.86768168368275078e+00	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	dt-frame	1.06852801749576787e-01	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	dtt-frame	5.28533569392153346e-02	2.55792274121014074e-01	4.09267638593622518e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	spin	1.36663150983824133e+00	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	spin-derivative	5.07064324864563543e-01	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	reference-Ricci	5.63037063293198869e+00	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	reference-Riemann	1.88134447462461862e+00	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-q	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-delta	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-curvature	1.12607412658639774e+01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-qq	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-delta-product	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-damping	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-frame-correction	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	6.25000000000000000e-02	source-total	1.12607412658639774e+01	5.41265877365274123e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	qdot-W-logrho	1.55691295458843992e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	qdot2-W2-logrho2	2.42397794816530610e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	dt-frame	8.24962678943478300e-02	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	5.28336271377235142e-02	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	spin	1.55691295458844015e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.48932096305214712e-01	1.08253175473054825e-01	2.59807621135331601e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	7.29006961096308626e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	2.43304583139889008e+00	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-curvature	1.45801392219261725e+01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	4.16666666666666644e-02	source-total	1.45801392219261725e+01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	1.69185150133811302e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	2.86236150258002731e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	dt-frame	6.46855058540358741e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	5.02438373509585048e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	spin	1.69185150133811302e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	3.57226438266316282e-01	8.11898816047911254e-02	2.59807621135331601e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	8.60066037630161873e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	2.86914943686079615e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-curvature	1.72013207526032375e+01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	3.12500000000000000e-02	source-total	1.72013207526032375e+01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	1.88198288895868537e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	3.54185959433328001e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	dt-frame	4.36945922343305870e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	4.23045866477490123e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	spin	1.88198288895868560e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	3.64634125966803280e-01	7.43898794639880068e-02	3.57071421427142432e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	1.06346149663804184e+01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	3.54637768602356918e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-curvature	2.12692299327608367e+01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	2.08333333333333322e-02	source-total	2.12692299327608367e+01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	2.01686089749831421e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	4.06772787985770634e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	dt-frame	3.22876544100277607e-02	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	3.56344556801223081e-02	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	spin	2.01686089749831421e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	3.62284169864818761e-01	5.57924095979910190e-02	3.57071421427142521e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	1.22099564208361926e+01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	4.07111427048924401e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-curvature	2.44199128416723852e+01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	4.00000000000000000e+00	3.00000000000000000e+00	1.56250000000000000e-02	source-total	2.44199128416723852e+01	1.35316469341318531e-02	8.66025403784438597e-01
