axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.05004284292258195,C-norm2,0.07594074441225265,0.0003825650073908082,2.8720976459828113e-06,0.07555817940486184,0.00037969290974482537,198.9981310307878,7.636611070969398
0.053892292378165174,C-norm2,0.07348472709715326,0.00033625468897802694,3.4824348654029116e-06,0.07314847240817524,0.000332772254112624,219.81541881619356,7.780148776559922
0.0577417418337484,C-norm2,0.07093477910452323,0.000300563317781764,4.01434389997119e-06,0.07063421578674146,0.0002965489738817928,238.18735523562097,7.8959530159780975
0.06159119128933163,C-norm2,0.06828412444244707,0.00027700256023667274,4.377530976892731e-06,0.06800712188221039,0.00027262502925978,249.4529650005374,7.96262400711124
0.06544064074491486,C-norm2,0.0656334697803709,0.0002598197005466859,4.535779141926275e-06,0.06537365007982422,0.0002552839214047596,256.0821289491731,8.000462765724492
0.06929009020049809,C-norm2,0.06299497410834057,0.00026092606662197186,4.481534843978231e-06,0.0627340480417186,0.00025644453177799364,244.63008669659618,7.9344580395053175
0.07313953965608132,C-norm2,0.06043624775793222,0.00026755908084539104,4.2406806829719745e-06,0.06016868867708683,0.00026331840016241906,228.50164910607768,7.836060767086844
0.07698898911166455,C-norm2,0.05787752140752389,0.00028549741597385644,3.862554867851036e-06,0.057592023991550036,0.0002816348611060054,204.49181527237425,7.675899290632405
0.08083843856724776,C-norm2,0.05531879505711556,0.0003116548599570219,3.429725704347454e-06,0.055007140197158536,0.00030822513425267443,178.46416169313827,7.4794905780980985
0.08468788802283099,C-norm2,0.05301512578690319,0.0003421763819186364,3.025944885160856e-06,0.052672949404984556,0.0003391504370334755,155.30851107169744,7.2789930828900005
0.08853733747841422,C-norm2,0.050773679447128434,0.00038021518406557457,2.714333686132415e-06,0.05039346426306286,0.00037750085037944217,133.49231985149237,7.060612932205213
0.09238678693399745,C-norm2,0.04853223310735367,0.0004190248000351655,2.5390050869946884e-06,0.0481132083073185,0.0004164857949481708,115.52184706156883,6.852021904332515
0.09623623638958068,C-norm2,0.04652491567984795,0.00045924859538553964,2.535114726197315e-06,0.04606566708446241,0.00045671348065934233,100.86338379580762,6.656258720971239
