selection_rank,receiver_gid,receiver_i,receiver_j,variable,offset_i,offset_j,operators,source_gid,source_i,source_j,source_status,source_rho,source_z,writer,receiver_stored_value,expected_sender_active_value,absolute_mismatch,exact_byte_equal
11,30,7,30,K_xz,3,-2,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-3,-1,mixed_rho_z,30,4,29,ACTIVE,5.0703125,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-2,-1,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-1,-1,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,0,-1,pure_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,1,-1,mixed_rho_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,2,-1,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,3,-1,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-3,0,pure_rho,30,4,30,ACTIVE,5.0703125,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-2,0,pure_rho,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-1,0,pure_rho,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,0,0,center;pure_rho;pure_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,1,0,pure_rho,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,2,0,pure_rho,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,3,0,pure_rho,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-3,1,mixed_rho_z,30,4,31,ACTIVE,5.0703125,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-2,1,mixed_rho_z,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-1,1,mixed_rho_z,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,0,1,pure_z,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,1,1,mixed_rho_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,2,1,mixed_rho_z,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,3,1,mixed_rho_z,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_xz,-3,2,mixed_rho_z,51,4,0,SAME_LEVEL_GHOST,5.0703125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,-2,2,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,-1,2,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,0,2,pure_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,1,2,mixed_rho_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,2,2,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,3,2,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,-3,3,mixed_rho_z,51,4,1,SAME_LEVEL_GHOST,5.0703125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,-2,3,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,-1,3,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,0,3,pure_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,1,3,mixed_rho_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,2,3,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_xz,3,3,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yy,-3,-3,mixed_rho_z,30,4,27,ACTIVE,5.0703125,-0.0703125,ACTIVE_STATE,0.49287962116357004,0.49287962116357004,0.0,True
11,30,7,30,K_yy,-2,-3,mixed_rho_z,30,5,27,ACTIVE,5.0859375,-0.0703125,ACTIVE_STATE,0.12785789226765165,0.12785789226765165,0.0,True
11,30,7,30,K_yy,-1,-3,mixed_rho_z,30,6,27,ACTIVE,5.1015625,-0.0703125,ACTIVE_STATE,-0.25969358242000484,-0.25969358242000484,0.0,True
11,30,7,30,K_yy,0,-3,pure_z,30,7,27,ACTIVE,5.1171875,-0.0703125,ACTIVE_STATE,-0.3712073083410905,-0.3712073083410905,0.0,True
11,30,7,30,K_yy,1,-3,mixed_rho_z,30,8,27,ACTIVE,5.1328125,-0.0703125,ACTIVE_STATE,-0.19321370756113374,-0.19321370756113374,0.0,True
11,30,7,30,K_yy,2,-3,mixed_rho_z,30,9,27,ACTIVE,5.1484375,-0.0703125,ACTIVE_STATE,0.14247733340940424,0.14247733340940424,0.0,True
11,30,7,30,K_yy,3,-3,mixed_rho_z,30,10,27,ACTIVE,5.1640625,-0.0703125,ACTIVE_STATE,0.5925424270682507,0.5925424270682507,0.0,True
11,30,7,30,K_yy,-3,-2,mixed_rho_z,30,4,28,ACTIVE,5.0703125,-0.0546875,ACTIVE_STATE,1.0847538331260964,1.0847538331260964,0.0,True
11,30,7,30,K_yy,-2,-2,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,0.5910750991509712,0.5910750991509712,0.0,True
11,30,7,30,K_yy,-1,-2,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,-0.05075552866678719,-0.05075552866678719,0.0,True
11,30,7,30,K_yy,0,-2,pure_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,-0.23891239718707857,-0.23891239718707857,0.0,True
11,30,7,30,K_yy,1,-2,mixed_rho_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,0.04833036629195069,0.04833036629195069,0.0,True
11,30,7,30,K_yy,2,-2,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,0.5491852753902342,0.5491852753902342,0.0,True
11,30,7,30,K_yy,3,-2,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,1.1972287692845103,1.1972287692845103,0.0,True
11,30,7,30,K_yy,-3,-1,mixed_rho_z,30,4,29,ACTIVE,5.0703125,-0.0390625,ACTIVE_STATE,2.2538346196234773,2.2538346196234773,0.0,True
11,30,7,30,K_yy,-2,-1,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,2.0758293498361815,2.0758293498361815,0.0,True
11,30,7,30,K_yy,-1,-1,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,1.758241478398594,1.758241478398594,0.0,True
11,30,7,30,K_yy,0,-1,pure_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,1.660861593939084,1.660861593939084,0.0,True
11,30,7,30,K_yy,1,-1,mixed_rho_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,1.794291640136209,1.794291640136209,0.0,True
11,30,7,30,K_yy,2,-1,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,2.002819925595706,2.002819925595706,0.0,True
11,30,7,30,K_yy,3,-1,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,2.25505390454765,2.25505390454765,0.0,True
11,30,7,30,K_yy,-3,0,pure_rho,30,4,30,ACTIVE,5.0703125,-0.0234375,ACTIVE_STATE,3.833275534756957,3.833275534756957,0.0,True
11,30,7,30,K_yy,-2,0,pure_rho,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,4.353166513333331,4.353166513333331,0.0,True
11,30,7,30,K_yy,-1,0,pure_rho,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,4.865820382210065,4.865820382210065,0.0,True
11,30,7,30,K_yy,0,0,center;pure_rho;pure_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,5.0053420093795085,5.0053420093795085,0.0,True
11,30,7,30,K_yy,1,0,pure_rho,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,4.7571588631792014,4.7571588631792014,0.0,True
11,30,7,30,K_yy,2,0,pure_rho,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,4.278057540701792,4.278057540701792,0.0,True
11,30,7,30,K_yy,3,0,pure_rho,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,3.618717492889381,3.618717492889381,0.0,True
11,30,7,30,K_yy,-3,1,mixed_rho_z,30,4,31,ACTIVE,5.0703125,-0.0078125,ACTIVE_STATE,4.675917214972823,4.675917214972823,0.0,True
11,30,7,30,K_yy,-2,1,mixed_rho_z,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,5.5632696858692485,5.5632696858692485,0.0,True
11,30,7,30,K_yy,-1,1,mixed_rho_z,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,6.509535392527448,6.509535392527448,0.0,True
11,30,7,30,K_yy,0,1,pure_z,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,6.7720948199613185,6.7720948199613185,0.0,True
11,30,7,30,K_yy,1,1,mixed_rho_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,6.324730152662551,6.324730152662551,0.0,True
11,30,7,30,K_yy,2,1,mixed_rho_z,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,5.485525199023164,5.485525199023164,0.0,True
11,30,7,30,K_yy,3,1,mixed_rho_z,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,4.346332558257354,4.346332558257354,0.0,True
11,30,7,30,K_yy,-3,2,mixed_rho_z,51,4,0,SAME_LEVEL_GHOST,5.0703125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,4.674716764056208,4.674716764056208,0.0,True
11,30,7,30,K_yy,-2,2,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,5.560610762045499,5.560610762045499,0.0,True
11,30,7,30,K_yy,-1,2,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,6.504620684030705,6.504620684030705,0.0,True
11,30,7,30,K_yy,0,2,pure_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,6.766063948640227,6.766063948640227,0.0,True
11,30,7,30,K_yy,1,2,mixed_rho_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,6.318825099692361,6.318825099692361,0.0,True
11,30,7,30,K_yy,2,2,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,5.481009442610758,5.481009442610758,0.0,True
11,30,7,30,K_yy,3,2,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,4.3443288348162765,4.3443288348162765,0.0,True
11,30,7,30,K_yy,-3,3,mixed_rho_z,51,4,1,SAME_LEVEL_GHOST,5.0703125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,3.8306130151573634,3.8306130151573634,0.0,True
11,30,7,30,K_yy,-2,3,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,4.347920570704295,4.347920570704295,0.0,True
11,30,7,30,K_yy,-1,3,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,4.856704029800892,4.856704029800892,0.0,True
11,30,7,30,K_yy,0,3,pure_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,4.994288007729574,4.994288007729574,0.0,True
11,30,7,30,K_yy,1,3,mixed_rho_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,4.746296368249753,4.746296368249753,0.0,True
11,30,7,30,K_yy,2,3,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,4.269530640953292,4.269530640953292,0.0,True
11,30,7,30,K_yy,3,3,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,3.6144148252521613,3.6144148252521613,0.0,True
11,30,7,30,K_yz,-3,-3,mixed_rho_z,30,4,27,ACTIVE,5.0703125,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,-3,mixed_rho_z,30,5,27,ACTIVE,5.0859375,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,-3,mixed_rho_z,30,6,27,ACTIVE,5.1015625,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,-3,pure_z,30,7,27,ACTIVE,5.1171875,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,-3,mixed_rho_z,30,8,27,ACTIVE,5.1328125,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,-3,mixed_rho_z,30,9,27,ACTIVE,5.1484375,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,-3,mixed_rho_z,30,10,27,ACTIVE,5.1640625,-0.0703125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,-2,mixed_rho_z,30,4,28,ACTIVE,5.0703125,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,-2,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,-2,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,-2,pure_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,-2,mixed_rho_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,-2,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,-2,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,-1,mixed_rho_z,30,4,29,ACTIVE,5.0703125,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,-1,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,-1,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,-1,pure_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,-1,mixed_rho_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,-1,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,-1,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,0,pure_rho,30,4,30,ACTIVE,5.0703125,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,0,pure_rho,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,0,pure_rho,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,0,center;pure_rho;pure_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,0,pure_rho,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,0,pure_rho,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,0,pure_rho,30,10,30,ACTIVE,5.1640625,-0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,1,mixed_rho_z,30,4,31,ACTIVE,5.0703125,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,1,mixed_rho_z,30,5,31,ACTIVE,5.0859375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,1,mixed_rho_z,30,6,31,ACTIVE,5.1015625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,1,pure_z,30,7,31,ACTIVE,5.1171875,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,1,mixed_rho_z,30,8,31,ACTIVE,5.1328125,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,1,mixed_rho_z,30,9,31,ACTIVE,5.1484375,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,1,mixed_rho_z,30,10,31,ACTIVE,5.1640625,-0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,2,mixed_rho_z,51,4,0,SAME_LEVEL_GHOST,5.0703125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,2,mixed_rho_z,51,5,0,SAME_LEVEL_GHOST,5.0859375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,2,mixed_rho_z,51,6,0,SAME_LEVEL_GHOST,5.1015625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,2,pure_z,51,7,0,SAME_LEVEL_GHOST,5.1171875,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,2,mixed_rho_z,51,8,0,SAME_LEVEL_GHOST,5.1328125,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,2,mixed_rho_z,51,9,0,SAME_LEVEL_GHOST,5.1484375,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,2,mixed_rho_z,51,10,0,SAME_LEVEL_GHOST,5.1640625,0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,-3,3,mixed_rho_z,51,4,1,SAME_LEVEL_GHOST,5.0703125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,-2,3,mixed_rho_z,51,5,1,SAME_LEVEL_GHOST,5.0859375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,-1,3,mixed_rho_z,51,6,1,SAME_LEVEL_GHOST,5.1015625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,0,3,pure_z,51,7,1,SAME_LEVEL_GHOST,5.1171875,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,1,3,mixed_rho_z,51,8,1,SAME_LEVEL_GHOST,5.1328125,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,2,3,mixed_rho_z,51,9,1,SAME_LEVEL_GHOST,5.1484375,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_yz,3,3,mixed_rho_z,51,10,1,SAME_LEVEL_GHOST,5.1640625,0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
11,30,7,30,K_zz,-3,-3,mixed_rho_z,30,4,27,ACTIVE,5.0703125,-0.0703125,ACTIVE_STATE,0.030382081996762365,0.030382081996762365,0.0,True
11,30,7,30,K_zz,-2,-3,mixed_rho_z,30,5,27,ACTIVE,5.0859375,-0.0703125,ACTIVE_STATE,0.03374134888459566,0.03374134888459566,0.0,True
11,30,7,30,K_zz,-1,-3,mixed_rho_z,30,6,27,ACTIVE,5.1015625,-0.0703125,ACTIVE_STATE,0.03753337114045307,0.03753337114045307,0.0,True
11,30,7,30,K_zz,0,-3,pure_z,30,7,27,ACTIVE,5.1171875,-0.0703125,ACTIVE_STATE,0.041179488740284986,0.041179488740284986,0.0,True
11,30,7,30,K_zz,1,-3,mixed_rho_z,30,8,27,ACTIVE,5.1328125,-0.0703125,ACTIVE_STATE,0.044567328738796264,0.044567328738796264,0.0,True
11,30,7,30,K_zz,2,-3,mixed_rho_z,30,9,27,ACTIVE,5.1484375,-0.0703125,ACTIVE_STATE,0.047856476780669,0.047856476780669,0.0,True
11,30,7,30,K_zz,3,-3,mixed_rho_z,30,10,27,ACTIVE,5.1640625,-0.0703125,ACTIVE_STATE,0.050805586877710716,0.050805586877710716,0.0,True
11,30,7,30,K_zz,-3,-2,mixed_rho_z,30,4,28,ACTIVE,5.0703125,-0.0546875,ACTIVE_STATE,0.02977125443580053,0.02977125443580053,0.0,True
11,30,7,30,K_zz,-2,-2,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,0.03437687432531361,0.03437687432531361,0.0,True
11,30,7,30,K_zz,-1,-2,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,0.03964717573323772,0.03964717573323772,0.0,True
11,30,7,30,K_zz,0,-2,pure_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,0.04369029287776039,0.04369029287776039,0.0,True
11,30,7,30,K_zz,1,-2,mixed_rho_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,0.0464021063869134,0.0464021063869134,0.0,True
11,30,7,30,K_zz,2,-2,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,0.04944077227976531,0.04944077227976531,0.0,True
11,30,7,30,K_zz,3,-2,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,0.05242833842695014,0.05242833842695014,0.0,True
11,30,7,30,K_zz,-3,-1,mixed_rho_z,30,4,29,ACTIVE,5.0703125,-0.0390625,ACTIVE_STATE,0.02674973126614328,0.02674973126614328,0.0,True
11,30,7,30,K_zz,-2,-1,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,0.03021608479569569,0.03021608479569569,0.0,True
11,30,7,30,K_zz,-1,-1,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,0.03373917448954877,0.03373917448954877,0.0,True
11,30,7,30,K_zz,0,-1,pure_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,0.038598330380305954,0.038598330380305954,0.0,True
11,30,7,30,K_zz,1,-1,mixed_rho_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,0.04453919850028043,0.04453919850028043,0.0,True
11,30,7,30,K_zz,2,-1,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,0.05000705277217919,0.05000705277217919,0.0,True
11,30,7,30,K_zz,3,-1,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,0.05480728596131017,0.05480728596131017,0.0,True
11,30,7,30,K_zz,-3,0,pure_rho,30,4,30,ACTIVE,5.0703125,-0.0234375,ACTIVE_STATE,0.022619108735414208,0.022619108735414208,0.0,True
11,30,7,30,K_zz,-2,0,pure_rho,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,0.025706895430435413,0.025706895430435413,0.0,True
11,30,7,30,K_zz,-1,0,pure_rho,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,0.030208329104372853,0.030208329104372853,0.0,True
11,30,7,30,K_zz,0,0,center;pure_rho;pure_z,30,7,30,ACTIVE,5.1171875,-0.0234375,ACTIVE_STATE,0.038103576083967985,0.038103576083967985,0.0,True
11,30,7,30,K_zz,1,0,pure_rho,30,8,30,ACTIVE,5.1328125,-0.0234375,ACTIVE_STATE,0.047540135062183284,0.047540135062183284,0.0,True
11,30,7,30,K_zz,2,0,pure_rho,30,9,30,ACTIVE,5.1484375,-0.0234375,ACTIVE_STATE,0.053539072066606616,0.053539072066606616,0.0,True
