resolution,transfer_order,category,variable,count,rms,linf,order_from_previous
32,6,interface_layer_0,Bz,51,1.4462232001534753e-08,3.7961548346329916e-08,5.5420314268857
32,6,interface_layer_0,Gamx,51,1.4453081270805542e-08,3.8435491411624575e-08,5.541536153814866
32,6,interface_layer_0,Gamy,51,1.445393691065476e-08,3.805862368628393e-08,5.541582518661524
32,6,interface_layer_0,Gamz,51,1.4454805764412522e-08,3.68467125148235e-08,5.5416295880600375
32,6,interface_layer_0,Khat,51,1.4447461973677535e-08,3.799557730284884e-08,5.541231380170413
32,6,interface_layer_0,Theta,51,1.4455687829694499e-08,3.704451370257892e-08,5.5416773613583326
32,6,interface_layer_0,alpha,51,1.445658312157141e-08,3.818340554850863e-08,5.541725836043641
32,6,interface_layer_0,betax,51,1.4457491585085976e-08,3.8271853216182697e-08,5.541775017001147
32,6,interface_layer_0,betay,51,1.4458413270287671e-08,3.751190381289047e-08,5.541824897990474
32,6,interface_layer_0,betaz,51,1.4459348157093769e-08,3.6634253361417365e-08,5.541875480179268
32,6,interface_layer_0,chi,51,1.4442491045750442e-08,3.5365494088779315e-08,5.540961364182784
32,6,interface_layer_0,gxx,51,1.4443161459197036e-08,3.718252139517375e-08,5.540997802346187
32,6,interface_layer_0,gxy,51,1.4443845095314034e-08,3.7884864431279777e-08,5.541034955232169
32,6,interface_layer_0,gxz,51,1.4444541995522844e-08,3.764113288027898e-08,5.541072818031996
32,6,interface_layer_0,gyy,51,1.444525215368898e-08,3.5871548842436596e-08,5.541111390768239
32,6,interface_layer_0,gyz,51,1.4445975513096611e-08,3.694770342152801e-08,5.5411506780025235
32,6,interface_layer_0,gzz,51,1.4446712110030916e-08,3.8247742306651844e-08,5.541190675769639
32,6,interface_layer_1,Axx,51,0.0,0.0,
32,6,interface_layer_1,Axy,51,0.0,0.0,
32,6,interface_layer_1,Axz,51,0.0,0.0,
32,6,interface_layer_1,Ayy,51,0.0,0.0,
32,6,interface_layer_1,Ayz,51,0.0,0.0,
32,6,interface_layer_1,Azz,51,0.0,0.0,
32,6,interface_layer_1,Bx,51,0.0,0.0,
32,6,interface_layer_1,By,51,0.0,0.0,
32,6,interface_layer_1,Bz,51,0.0,0.0,
32,6,interface_layer_1,Gamx,51,0.0,0.0,
32,6,interface_layer_1,Gamy,51,0.0,0.0,
32,6,interface_layer_1,Gamz,51,0.0,0.0,
32,6,interface_layer_1,Khat,51,0.0,0.0,
32,6,interface_layer_1,Theta,51,0.0,0.0,
32,6,interface_layer_1,alpha,51,0.0,0.0,
32,6,interface_layer_1,betax,51,0.0,0.0,
32,6,interface_layer_1,betay,51,0.0,0.0,
32,6,interface_layer_1,betaz,51,0.0,0.0,
32,6,interface_layer_1,chi,51,0.0,0.0,
32,6,interface_layer_1,gxx,51,0.0,0.0,
32,6,interface_layer_1,gxy,51,0.0,0.0,
32,6,interface_layer_1,gxz,51,0.0,0.0,
32,6,interface_layer_1,gyy,51,0.0,0.0,
32,6,interface_layer_1,gyz,51,0.0,0.0,
32,6,interface_layer_1,gzz,51,0.0,0.0,
32,6,interface_layer_2,Axx,51,0.0,0.0,
32,6,interface_layer_2,Axy,51,0.0,0.0,
32,6,interface_layer_2,Axz,51,0.0,0.0,
32,6,interface_layer_2,Ayy,51,0.0,0.0,
32,6,interface_layer_2,Ayz,51,0.0,0.0,
32,6,interface_layer_2,Azz,51,0.0,0.0,
32,6,interface_layer_2,Bx,51,0.0,0.0,
32,6,interface_layer_2,By,51,0.0,0.0,
32,6,interface_layer_2,Bz,51,0.0,0.0,
32,6,interface_layer_2,Gamx,51,0.0,0.0,
32,6,interface_layer_2,Gamy,51,0.0,0.0,
32,6,interface_layer_2,Gamz,51,0.0,0.0,
32,6,interface_layer_2,Khat,51,0.0,0.0,
32,6,interface_layer_2,Theta,51,0.0,0.0,
32,6,interface_layer_2,alpha,51,0.0,0.0,
32,6,interface_layer_2,betax,51,0.0,0.0,
32,6,interface_layer_2,betay,51,0.0,0.0,
32,6,interface_layer_2,betaz,51,0.0,0.0,
32,6,interface_layer_2,chi,51,0.0,0.0,
32,6,interface_layer_2,gxx,51,0.0,0.0,
32,6,interface_layer_2,gxy,51,0.0,0.0,
32,6,interface_layer_2,gxz,51,0.0,0.0,
32,6,interface_layer_2,gyy,51,0.0,0.0,
32,6,interface_layer_2,gyz,51,0.0,0.0,
32,6,interface_layer_2,gzz,51,0.0,0.0,
32,6,interface_layer_3,Axx,51,0.0,0.0,
32,6,interface_layer_3,Axy,51,0.0,0.0,
32,6,interface_layer_3,Axz,51,0.0,0.0,
32,6,interface_layer_3,Ayy,51,0.0,0.0,
32,6,interface_layer_3,Ayz,51,0.0,0.0,
32,6,interface_layer_3,Azz,51,0.0,0.0,
32,6,interface_layer_3,Bx,51,0.0,0.0,
32,6,interface_layer_3,By,51,0.0,0.0,
32,6,interface_layer_3,Bz,51,0.0,0.0,
32,6,interface_layer_3,Gamx,51,0.0,0.0,
32,6,interface_layer_3,Gamy,51,0.0,0.0,
32,6,interface_layer_3,Gamz,51,0.0,0.0,
32,6,interface_layer_3,Khat,51,0.0,0.0,
32,6,interface_layer_3,Theta,51,0.0,0.0,
32,6,interface_layer_3,alpha,51,0.0,0.0,
32,6,interface_layer_3,betax,51,0.0,0.0,
32,6,interface_layer_3,betay,51,0.0,0.0,
32,6,interface_layer_3,betaz,51,0.0,0.0,
32,6,interface_layer_3,chi,51,0.0,0.0,
32,6,interface_layer_3,gxx,51,0.0,0.0,
32,6,interface_layer_3,gxy,51,0.0,0.0,
32,6,interface_layer_3,gxz,51,0.0,0.0,
32,6,interface_layer_3,gyy,51,0.0,0.0,
32,6,interface_layer_3,gyz,51,0.0,0.0,
32,6,interface_layer_3,gzz,51,0.0,0.0,
32,6,interface_layer_4,Axx,51,0.0,0.0,
32,6,interface_layer_4,Axy,51,0.0,0.0,
32,6,interface_layer_4,Axz,51,0.0,0.0,
32,6,interface_layer_4,Ayy,51,0.0,0.0,
32,6,interface_layer_4,Ayz,51,0.0,0.0,
32,6,interface_layer_4,Azz,51,0.0,0.0,
32,6,interface_layer_4,Bx,51,0.0,0.0,
32,6,interface_layer_4,By,51,0.0,0.0,
32,6,interface_layer_4,Bz,51,0.0,0.0,
32,6,interface_layer_4,Gamx,51,0.0,0.0,
32,6,interface_layer_4,Gamy,51,0.0,0.0,
32,6,interface_layer_4,Gamz,51,0.0,0.0,
32,6,interface_layer_4,Khat,51,0.0,0.0,
32,6,interface_layer_4,Theta,51,0.0,0.0,
32,6,interface_layer_4,alpha,51,0.0,0.0,
32,6,interface_layer_4,betax,51,0.0,0.0,
32,6,interface_layer_4,betay,51,0.0,0.0,
32,6,interface_layer_4,betaz,51,0.0,0.0,
32,6,interface_layer_4,chi,51,0.0,0.0,
32,6,interface_layer_4,gxx,51,0.0,0.0,
32,6,interface_layer_4,gxy,51,0.0,0.0,
32,6,interface_layer_4,gxz,51,0.0,0.0,
32,6,interface_layer_4,gyy,51,0.0,0.0,
32,6,interface_layer_4,gyz,51,0.0,0.0,
32,6,interface_layer_4,gzz,51,0.0,0.0,
64,4,all,Axx,5445,1.0665833021119363e-09,2.257949396788808e-08,4.40306707665697
64,4,all,Axy,5445,1.0673603647175035e-09,2.2825905522270637e-08,4.403126872079834
64,4,all,Axz,5445,1.0681501305670214e-09,2.3221834618392763e-08,4.403187506292939
64,4,all,Ayy,5445,1.0689525715030517e-09,2.304949556908428e-08,4.403248970838325
64,4,all,Ayz,5445,1.0697676590033804e-09,2.2231608236191608e-08,4.403311257180136
64,4,all,Azz,5445,1.0705953641822864e-09,2.3484294255153278e-08,4.403374356712263
64,4,all,Bx,5445,1.0786075673377769e-09,2.2793940786941524e-08,4.403977393586855
64,4,all,By,5445,1.0795597844536198e-09,2.399320539884825e-08,4.404048137664297
64,4,all,Bz,5445,1.0805242790089125e-09,2.4327700541099074e-08,4.404119596263649
64,4,all,Gamx,5445,1.0714356577973629e-09,2.352637144061205e-08,4.403438260758437
64,4,all,Gamy,5445,1.0722885102536638e-09,2.2507147053621402e-08,4.403502960575108
64,4,all,Gamz,5445,1.0731538916128495e-09,2.3277140583820776e-08,4.403568447349778
64,4,all,Khat,5445,1.065818970533499e-09,2.3162351461792578e-08,4.403008128408082
64,4,all,Theta,5445,1.0740317715841506e-09,2.37745040408265e-08,4.4036347122211605
64,4,all,alpha,5445,1.0749221182195287e-09,2.33940651295228e-08,4.403701748071381
64,4,all,betax,5445,1.0758249045501566e-09,2.3255020435063384e-08,4.403769540472797
64,4,all,betay,5445,1.076740095307183e-09,2.401258264596957e-08,4.403838085831519
64,4,all,betaz,5445,1.0776676602099171e-09,2.3616474200554866e-08,4.40390737324935
64,4,all,chi,5445,1.0608273716893756e-09,2.234480434015751e-08,4.402619898511724
64,4,all,gxx,5445,1.061501841556551e-09,2.2419513578952888e-08,4.402672687086596
64,4,all,gxy,5445,1.0621892239487326e-09,2.194422460795797e-08,4.402726382310813
64,4,all,gxz,5445,1.062889496938252e-09,2.2885673564538396e-08,4.402780971890811
64,4,all,gyy,5445,1.0636026338671749e-09,2.2651088116276696e-08,4.402836449739994
64,4,all,gyz,5445,1.0643286097160171e-09,2.1991423468663198e-08,4.402892806547953
64,4,all,gzz,5445,1.0650673943281583e-09,2.255240827420124e-08,4.402950040175093
64,4,coarse_all,Axx,1089,0.0,0.0,
64,4,coarse_all,Axy,1089,0.0,0.0,
64,4,coarse_all,Axz,1089,0.0,0.0,
64,4,coarse_all,Ayy,1089,0.0,0.0,
64,4,coarse_all,Ayz,1089,0.0,0.0,
64,4,coarse_all,Azz,1089,5.807929608649144e-22,1.3552527156068805e-20,0.9569312781081143
64,4,coarse_all,Bx,1089,0.0,0.0,
64,4,coarse_all,By,1089,0.0,0.0,
64,4,coarse_all,Bz,1089,0.0,0.0,
64,4,coarse_all,Gamx,1089,0.0,0.0,
64,4,coarse_all,Gamy,1089,0.0,0.0,
64,4,coarse_all,Gamz,1089,0.0,0.0,
64,4,coarse_all,Khat,1089,0.0,0.0,
64,4,coarse_all,Theta,1089,0.0,0.0,
64,4,coarse_all,alpha,1089,0.0,0.0,
64,4,coarse_all,betax,1089,0.0,0.0,
64,4,coarse_all,betay,1089,0.0,0.0,
64,4,coarse_all,betaz,1089,0.0,0.0,
64,4,coarse_all,chi,1089,0.0,0.0,
64,4,coarse_all,gxx,1089,0.0,0.0,
64,4,coarse_all,gxy,1089,0.0,0.0,
64,4,coarse_all,gxz,1089,0.0,0.0,
64,4,coarse_all,gyy,1089,0.0,0.0,
64,4,coarse_all,gyz,1089,0.0,0.0,
64,4,coarse_all,gzz,1089,0.0,0.0,
64,4,coarse_interior,Axx,924,0.0,0.0,
64,4,coarse_interior,Axy,924,0.0,0.0,
64,4,coarse_interior,Axz,924,0.0,0.0,
64,4,coarse_interior,Ayy,924,0.0,0.0,
64,4,coarse_interior,Ayz,924,0.0,0.0,
64,4,coarse_interior,Azz,924,0.0,0.0,
64,4,coarse_interior,Bx,924,0.0,0.0,
64,4,coarse_interior,By,924,0.0,0.0,
64,4,coarse_interior,Bz,924,0.0,0.0,
64,4,coarse_interior,Gamx,924,0.0,0.0,
64,4,coarse_interior,Gamy,924,0.0,0.0,
64,4,coarse_interior,Gamz,924,0.0,0.0,
64,4,coarse_interior,Khat,924,0.0,0.0,
64,4,coarse_interior,Theta,924,0.0,0.0,
64,4,coarse_interior,alpha,924,0.0,0.0,
64,4,coarse_interior,betax,924,0.0,0.0,
64,4,coarse_interior,betay,924,0.0,0.0,
64,4,coarse_interior,betaz,924,0.0,0.0,
64,4,coarse_interior,chi,924,0.0,0.0,
64,4,coarse_interior,gxx,924,0.0,0.0,
64,4,coarse_interior,gxy,924,0.0,0.0,
64,4,coarse_interior,gxz,924,0.0,0.0,
64,4,coarse_interior,gyy,924,0.0,0.0,
64,4,coarse_interior,gyz,924,0.0,0.0,
64,4,coarse_interior,gzz,924,0.0,0.0,
64,4,coincident_interface,Axx,67,0.0,0.0,
64,4,coincident_interface,Axy,67,0.0,0.0,
64,4,coincident_interface,Axz,67,0.0,0.0,
64,4,coincident_interface,Ayy,67,0.0,0.0,
64,4,coincident_interface,Ayz,67,0.0,0.0,
64,4,coincident_interface,Azz,67,3.3114094245613268e-21,1.3552527156068805e-20,0.46840308675640296
64,4,coincident_interface,Bx,67,0.0,0.0,
64,4,coincident_interface,By,67,0.0,0.0,
64,4,coincident_interface,Bz,67,0.0,0.0,
64,4,coincident_interface,Gamx,67,0.0,0.0,
64,4,coincident_interface,Gamy,67,0.0,0.0,
64,4,coincident_interface,Gamz,67,0.0,0.0,
64,4,coincident_interface,Khat,67,0.0,0.0,
64,4,coincident_interface,Theta,67,0.0,0.0,
64,4,coincident_interface,alpha,67,0.0,0.0,
64,4,coincident_interface,betax,67,0.0,0.0,
64,4,coincident_interface,betay,67,0.0,0.0,
64,4,coincident_interface,betaz,67,0.0,0.0,
64,4,coincident_interface,chi,67,0.0,0.0,
64,4,coincident_interface,gxx,67,0.0,0.0,
64,4,coincident_interface,gxy,67,0.0,0.0,
64,4,coincident_interface,gxz,67,0.0,0.0,
64,4,coincident_interface,gyy,67,0.0,0.0,
64,4,coincident_interface,gyz,67,0.0,0.0,
64,4,coincident_interface,gzz,67,0.0,0.0,
64,4,fine_all,Axx,4356,1.1924763835942425e-09,2.257949396788808e-08,4.40306707665697
64,4,fine_all,Axy,4356,1.193345165998653e-09,2.2825905522270637e-08,4.403126872079834
64,4,fine_all,Axz,4356,1.194228151061568e-09,2.3221834618392763e-08,4.403187506292939
64,4,fine_all,Ayy,4356,1.1951253073020141e-09,2.304949556908428e-08,4.403248970838324
64,4,fine_all,Ayz,4356,1.1960366028311868e-09,2.2231608236191608e-08,4.403311257180136
64,4,fine_all,Azz,4356,1.1969620053538682e-09,2.3484294255153278e-08,4.403374356712262
64,4,fine_all,Bx,4356,1.2059199208064756e-09,2.2793940786941524e-08,4.403977393586855
64,4,fine_all,By,4356,1.2069845319066571e-09,2.399320539884825e-08,4.404048137664298
64,4,fine_all,Bz,4356,1.2080628696014388e-09,2.4327700541099074e-08,4.404119596263649
64,4,fine_all,Gamx,4356,1.1979014821760528e-09,2.352637144061205e-08,4.403438260758437
64,4,fine_all,Gamy,4356,1.1988550002095863e-09,2.2507147053621402e-08,4.403502960575108
64,4,fine_all,Gamz,4356,1.1998225259823865e-09,2.3277140583820776e-08,4.403568447349778
64,4,fine_all,Khat,4356,1.1916218349108745e-09,2.3162351461792578e-08,4.403008128408082
64,4,fine_all,Theta,4356,1.2008040256283438e-09,2.37745040408265e-08,4.4036347122211605
64,4,fine_all,alpha,4356,1.2017994634284655e-09,2.33940651295228e-08,4.403701748071381
64,4,fine_all,betax,4356,1.2028088092306864e-09,2.3255020435063384e-08,4.403769540472797
64,4,fine_all,betay,4356,1.2038320236032317e-09,2.401258264596957e-08,4.403838085831519
64,4,fine_all,betaz,4356,1.20486907269126e-09,2.3616474200554866e-08,4.40390737324935
64,4,fine_all,chi,4356,1.18604105774494e-09,2.234480434015751e-08,4.402619898511724
64,4,fine_all,gxx,4356,1.1867951379808297e-09,2.2419513578952888e-08,4.402672687086596
64,4,fine_all,gxy,4356,1.187563654858557e-09,2.194422460795797e-08,4.402726382310813
64,4,fine_all,gxz,4356,1.188346583862243e-09,2.2885673564538396e-08,4.402780971890812
64,4,fine_all,gyy,4356,1.1891438951874116e-09,2.2651088116276696e-08,4.402836449739994
64,4,fine_all,gyz,4356,1.1899555608614285e-09,2.1991423468663198e-08,4.402892806547953
64,4,fine_all,gzz,4356,1.1907815471681678e-09,2.255240827420124e-08,4.402950040175093
64,4,fine_interior,Axx,4026,0.0,0.0,
64,4,fine_interior,Axy,4026,0.0,0.0,
64,4,fine_interior,Axz,4026,0.0,0.0,
64,4,fine_interior,Ayy,4026,0.0,0.0,
64,4,fine_interior,Ayz,4026,0.0,0.0,
64,4,fine_interior,Azz,4026,0.0,0.0,
64,4,fine_interior,Bx,4026,0.0,0.0,
64,4,fine_interior,By,4026,0.0,0.0,
64,4,fine_interior,Bz,4026,0.0,0.0,
64,4,fine_interior,Gamx,4026,0.0,0.0,
64,4,fine_interior,Gamy,4026,0.0,0.0,
64,4,fine_interior,Gamz,4026,0.0,0.0,
64,4,fine_interior,Khat,4026,0.0,0.0,
64,4,fine_interior,Theta,4026,0.0,0.0,
64,4,fine_interior,alpha,4026,0.0,0.0,
64,4,fine_interior,betax,4026,0.0,0.0,
64,4,fine_interior,betay,4026,0.0,0.0,
64,4,fine_interior,betaz,4026,0.0,0.0,
64,4,fine_interior,chi,4026,0.0,0.0,
64,4,fine_interior,gxx,4026,0.0,0.0,
64,4,fine_interior,gxy,4026,0.0,0.0,
64,4,fine_interior,gxz,4026,0.0,0.0,
64,4,fine_interior,gyy,4026,0.0,0.0,
64,4,fine_interior,gyz,4026,0.0,0.0,
64,4,fine_interior,gzz,4026,0.0,0.0,
64,4,hanging_interface,Axx,32,1.3912934264530941e-08,2.257949396788808e-08,3.9461357985488554
64,4,hanging_interface,Axy,32,1.3923070576368257e-08,2.2825905522270637e-08,3.946195593971721
64,4,hanging_interface,Axz,32,1.393337259434187e-08,2.3221834618392763e-08,3.946256228184825
64,4,hanging_interface,Ayy,32,1.3943839951155027e-08,2.304949556908428e-08,3.9463176927302106
64,4,hanging_interface,Ayz,32,1.3954472274752686e-08,2.2231608236191608e-08,3.946379979072022
64,4,hanging_interface,Azz,32,1.3965269188338085e-08,2.3484294255153278e-08,3.9464430786041484
64,4,hanging_interface,Bx,32,1.4069783533908354e-08,2.2793940786941524e-08,3.94704611547874
64,4,hanging_interface,By,32,1.4082204630424724e-08,2.399320539884825e-08,3.9471168595561834
64,4,hanging_interface,Bz,32,1.4094785878715145e-08,2.4327700541099074e-08,3.947188318155535
64,4,hanging_interface,Gamx,32,1.3976230310461703e-08,2.352637144061205e-08,3.9465069826503223
64,4,hanging_interface,Gamy,32,1.398735525507537e-08,2.2507147053621402e-08,3.9465716824669945
64,4,hanging_interface,Gamz,32,1.3998643631651549e-08,2.3277140583820776e-08,3.946637169241663
64,4,hanging_interface,Khat,32,1.3902964021244694e-08,2.3162351461792578e-08,3.9460768502999675
64,4,hanging_interface,Theta,32,1.401009504506546e-08,2.37745040408265e-08,3.9467034341130462
64,4,hanging_interface,alpha,32,1.4021709078574267e-08,2.33940651295228e-08,3.946770469963266
64,4,hanging_interface,betax,32,1.4033485380385925e-08,2.3255020435063384e-08,3.946838262364682
64,4,hanging_interface,betay,32,1.404542349043959e-08,2.401258264596957e-08,3.9469068077234057
64,4,hanging_interface,betaz,32,1.4057523013741966e-08,2.3616474200554866e-08,3.9469760951412356
64,4,hanging_interface,chi,32,1.3837851632502357e-08,2.234480434015751e-08,3.9456886204036095
64,4,hanging_interface,gxx,32,1.3846649684100238e-08,2.2419513578952888e-08,3.9457414089784826
64,4,hanging_interface,gxy,32,1.3855616171779243e-08,2.194422460795797e-08,3.945795104202699
64,4,hanging_interface,gxz,32,1.3864750809506197e-08,2.2885673564538396e-08,3.945849693782698
64,4,hanging_interface,gyy,32,1.3874053249544464e-08,2.2651088116276696e-08,3.9459051716318805
64,4,hanging_interface,gyz,32,1.3883523165530001e-08,2.1991423468663198e-08,3.94596152843984
64,4,hanging_interface,gzz,32,1.3893160164087933e-08,2.255240827420124e-08,3.9460187620669793
64,4,interface_edge,Axx,6,0.0,0.0,
64,4,interface_edge,Axy,6,0.0,0.0,
64,4,interface_edge,Axz,6,0.0,0.0,
64,4,interface_edge,Ayy,6,0.0,0.0,
64,4,interface_edge,Ayz,6,0.0,0.0,
64,4,interface_edge,Azz,6,1.1065592085860338e-20,1.3552527156068805e-20,0.0
64,4,interface_edge,Bx,6,0.0,0.0,
64,4,interface_edge,By,6,0.0,0.0,
64,4,interface_edge,Bz,6,0.0,0.0,
64,4,interface_edge,Gamx,6,0.0,0.0,
64,4,interface_edge,Gamy,6,0.0,0.0,
64,4,interface_edge,Gamz,6,0.0,0.0,
64,4,interface_edge,Khat,6,0.0,0.0,
64,4,interface_edge,Theta,6,0.0,0.0,
64,4,interface_edge,alpha,6,0.0,0.0,
64,4,interface_edge,betax,6,0.0,0.0,
64,4,interface_edge,betay,6,0.0,0.0,
64,4,interface_edge,betaz,6,0.0,0.0,
64,4,interface_edge,chi,6,0.0,0.0,
64,4,interface_edge,gxx,6,0.0,0.0,
64,4,interface_edge,gxy,6,0.0,0.0,
64,4,interface_edge,gxz,6,0.0,0.0,
64,4,interface_edge,gyy,6,0.0,0.0,
64,4,interface_edge,gyz,6,0.0,0.0,
64,4,interface_edge,gzz,6,0.0,0.0,
64,4,interface_face,Axx,489,3.5590926427991127e-09,2.257949396788808e-08,3.9329801599909318
64,4,interface_face,Axy,489,3.561685630892018e-09,2.2825905522270637e-08,3.933039955413797
64,4,interface_face,Axz,489,3.5643210085685554e-09,2.3221834618392763e-08,3.9331005896269016
64,4,interface_face,Ayy,489,3.566998681869883e-09,2.304949556908428e-08,3.933162054172287
64,4,interface_face,Ayz,489,3.5697185556199345e-09,2.2231608236191608e-08,3.9332243405140983
64,4,interface_face,Azz,489,3.5724805334296543e-09,2.3484294255153278e-08,3.933287440046225
64,4,interface_face,Bx,489,3.5992165354342358e-09,2.2793940786941524e-08,3.933890476920817
64,4,interface_face,By,489,3.6023939983896684e-09,2.399320539884825e-08,3.9339612209982593
64,4,interface_face,Bz,489,3.605612430057373e-09,2.4327700541099074e-08,3.934032679597611
64,4,interface_face,Gamx,489,3.5752845177197583e-09,2.352637144061205e-08,3.9333513440923986
64,4,interface_face,Gamy,489,3.5781304097345717e-09,2.2507147053621402e-08,3.933416043909071
64,4,interface_face,Gamz,489,3.581018109572545e-09,2.3277140583820776e-08,3.9334815306837396
64,4,interface_face,Khat,489,3.5565421369998104e-09,2.3162351461792578e-08,3.9329212117420442
64,4,interface_face,Theta,489,3.5839475161561015e-09,2.37745040408265e-08,3.933547795555123
64,4,interface_face,alpha,489,3.5869185228775085e-09,2.33940651295228e-08,3.9336148314053427
64,4,interface_face,betax,489,3.5899310397442133e-09,2.3255020435063384e-08,3.933682623806759
64,4,interface_face,betay,489,3.592984949067227e-09,2.401258264596957e-08,3.9337511691654816
64,4,interface_face,betaz,489,3.596080149802606e-09,2.3616474200554866e-08,3.933820456583312
64,4,interface_face,chi,489,3.5398856201700917e-09,2.234480434015751e-08,3.9325329818456862
64,4,interface_face,gxx,489,3.5421362655133112e-09,2.2419513578952888e-08,3.9325857704205585
64,4,interface_face,gxy,489,3.5444299987922393e-09,2.194422460795797e-08,3.932639465644775
64,4,interface_face,gxz,489,3.5467667468362177e-09,2.2885673564538396e-08,3.9326940552247738
64,4,interface_face,gyy,489,3.549146420690113e-09,2.2651088116276696e-08,3.9327495330739564
64,4,interface_face,gyz,489,3.5515689368661566e-09,2.1991423468663198e-08,3.932805889881916
64,4,interface_face,gzz,489,3.5540341947344152e-09,2.255240827420124e-08,3.932863123509056
64,4,interface_layer_0,Axx,99,7.909993471484038e-09,2.257949396788808e-08,3.9246014376029126
64,4,interface_layer_0,Axy,99,7.915756322003824e-09,2.2825905522270637e-08,3.924661233025778
64,4,interface_layer_0,Axz,99,7.921613382302179e-09,2.3221834618392763e-08,3.924721867238882
64,4,interface_layer_0,Ayy,99,7.927564443557951e-09,2.304949556908428e-08,3.9247833317842677
64,4,interface_layer_0,Ayz,99,7.93360929424474e-09,2.2231608236191608e-08,3.9248456181260787
64,4,interface_layer_0,Azz,99,7.939747720140304e-09,2.3484294255153278e-08,3.9249087176582056
64,4,interface_layer_0,Bx,99,7.999167809060354e-09,2.2793940786941524e-08,3.925511754532798
64,4,interface_layer_0,By,99,8.006229640194256e-09,2.399320539884825e-08,3.9255824986102406
64,4,interface_layer_0,Bz,99,8.013382523256029e-09,2.4327700541099074e-08,3.925653957209592
64,4,interface_layer_0,Gamx,99,7.94597950437715e-09,2.352637144061205e-08,3.924972621704379
64,4,interface_layer_0,Gamy,99,7.952304427473284e-09,2.2507147053621402e-08,3.9250373215210512
64,4,interface_layer_0,Gamz,99,7.958722267400039e-09,2.3277140583820776e-08,3.92510280829572
64,4,interface_layer_0,Khat,99,7.904325036788391e-09,2.3162351461792578e-08,3.9245424893540246
64,4,interface_layer_0,Theta,99,7.965232799515052e-09,2.37745040408265e-08,3.9251690731671034
64,4,interface_layer_0,alpha,99,7.971835786885333e-09,2.33940651295228e-08,3.925236109017323
64,4,interface_layer_0,betax,99,7.978531029504708e-09,2.3255020435063384e-08,3.925303901418739
64,4,interface_layer_0,betay,99,7.985318265812371e-09,2.401258264596957e-08,3.925372446777463
64,4,interface_layer_0,betaz,99,7.99219727124071e-09,2.3616474200554866e-08,3.9254417341952927
64,4,interface_layer_0,chi,99,7.867306348992416e-09,2.234480434015751e-08,3.9241542594576666
64,4,interface_layer_0,gxx,99,7.872308351400955e-09,2.2419513578952888e-08,3.9242070480325393
64,4,interface_layer_0,gxy,99,7.877406115657907e-09,2.194422460795797e-08,3.924260743256756
64,4,interface_layer_0,gxz,99,7.882599479143334e-09,2.2885673564538396e-08,3.924315332836755
64,4,interface_layer_0,gyy,99,7.887888244156704e-09,2.2651088116276696e-08,3.9243708106859376
64,4,interface_layer_0,gyz,99,7.893272225148556e-09,2.1991423468663198e-08,3.924427167493897
64,4,interface_layer_0,gzz,99,7.898751198471407e-09,2.255240827420124e-08,3.9244844011210365
64,4,interface_layer_1,Axx,99,0.0,0.0,
64,4,interface_layer_1,Axy,99,0.0,0.0,
64,4,interface_layer_1,Axz,99,0.0,0.0,
64,4,interface_layer_1,Ayy,99,0.0,0.0,
64,4,interface_layer_1,Ayz,99,0.0,0.0,
64,4,interface_layer_1,Azz,99,0.0,0.0,
64,4,interface_layer_1,Bx,99,0.0,0.0,
64,4,interface_layer_1,By,99,0.0,0.0,
64,4,interface_layer_1,Bz,99,0.0,0.0,
64,4,interface_layer_1,Gamx,99,0.0,0.0,
64,4,interface_layer_1,Gamy,99,0.0,0.0,
64,4,interface_layer_1,Gamz,99,0.0,0.0,
64,4,interface_layer_1,Khat,99,0.0,0.0,
64,4,interface_layer_1,Theta,99,0.0,0.0,
64,4,interface_layer_1,alpha,99,0.0,0.0,
64,4,interface_layer_1,betax,99,0.0,0.0,
64,4,interface_layer_1,betay,99,0.0,0.0,
64,4,interface_layer_1,betaz,99,0.0,0.0,
64,4,interface_layer_1,chi,99,0.0,0.0,
64,4,interface_layer_1,gxx,99,0.0,0.0,
64,4,interface_layer_1,gxy,99,0.0,0.0,
64,4,interface_layer_1,gxz,99,0.0,0.0,
64,4,interface_layer_1,gyy,99,0.0,0.0,
64,4,interface_layer_1,gyz,99,0.0,0.0,
64,4,interface_layer_1,gzz,99,0.0,0.0,
64,4,interface_layer_2,Axx,99,0.0,0.0,
64,4,interface_layer_2,Axy,99,0.0,0.0,
64,4,interface_layer_2,Axz,99,0.0,0.0,
64,4,interface_layer_2,Ayy,99,0.0,0.0,
64,4,interface_layer_2,Ayz,99,0.0,0.0,
64,4,interface_layer_2,Azz,99,0.0,0.0,
64,4,interface_layer_2,Bx,99,0.0,0.0,
64,4,interface_layer_2,By,99,0.0,0.0,
64,4,interface_layer_2,Bz,99,0.0,0.0,
64,4,interface_layer_2,Gamx,99,0.0,0.0,
64,4,interface_layer_2,Gamy,99,0.0,0.0,
64,4,interface_layer_2,Gamz,99,0.0,0.0,
64,4,interface_layer_2,Khat,99,0.0,0.0,
64,4,interface_layer_2,Theta,99,0.0,0.0,
64,4,interface_layer_2,alpha,99,0.0,0.0,
64,4,interface_layer_2,betax,99,0.0,0.0,
64,4,interface_layer_2,betay,99,0.0,0.0,
64,4,interface_layer_2,betaz,99,0.0,0.0,
64,4,interface_layer_2,chi,99,0.0,0.0,
64,4,interface_layer_2,gxx,99,0.0,0.0,
