block,level,x,y,z,r,h,w,rho,alpha,K,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
163,4,0.84375,0.21875,-0.90625,1.2573999711706694,0.0625,0.5385930102335037,1.148460238296028,0.6185526568773447,0.036542231477539,9.620342804738477e-05,6.891241275264405e-05,0.00016341167987923898,15.777886032104709,-15.747535007984911
165,4,0.53125,0.96875,-0.90625,1.4289829206467095,0.0625,0.5718399424441533,1.1372748747124557,0.6503391988987522,0.026117440247318695,7.47688093127298e-05,0.00017188074052492042,0.00024336163055958815,15.815495048748572,-15.791244018961315
166,5,0.140625,0.171875,-0.390625,0.4493376201421377,0.03125,0.2722802788601705,1.4173445136605871,0.38591495942043735,0.14087357726262853,0.00015891329252530303,4.781302871406035e-05,0.00011189145222308736,15.70807788984016,-15.381575704464417
166,5,0.015625,0.203125,-0.265625,0.3347544575879461,0.03125,0.21153604766030948,1.597799142626925,0.3379921155863308,0.16445133168745224,0.00022577393700349787,0.0008437781319267079,0.0010373079158467733,15.754340144818316,-15.29949733521995
167,5,0.484375,0.171875,-0.484375,0.7062430862493452,0.03125,0.38315986131862456,1.245918343548054,0.47738589972820283,0.09466373478814344,0.00017734650167898044,0.00027970300839239763,0.00010336262217449429,15.729817641861386,-15.538224449487728
169,5,0.359375,0.390625,-0.421875,0.6780241860545979,0.03125,0.37254607906759724,1.2573572141795126,0.4684235001299345,0.09948150105382034,9.363346179392592e-05,3.885977988412149e-05,5.486563303763173e-05,15.766624296270141,-15.519140637590494
169,5,0.296875,0.265625,-0.390625,0.5579240959799101,0.03125,0.323091071181903,1.3216251253389562,0.42700527744668015,0.1202567266178817,9.293735577534017e-05,3.258905897815746e-05,6.042816186681665e-05,15.762510542275834,-15.450915290057091
170,6,0.1171875,0.1171875,-0.1640625,0.23320018057186406,0.015625,0.15068372098541452,1.9426158348977014,0.2927205824475733,0.17290260759367865,0.0005584598010367906,0.0006820494973761892,0.00018106106374437178,15.859214942668197,-15.206799367613344
170,6,0.0859375,0.0546875,-0.1484375,0.18002685346567052,0.015625,0.11642615818525852,2.2990664486308003,0.2676714740267101,0.17712709922206957,0.0021280832335862235,0.0014328581828046214,0.0008128810169605208,15.824204565522036,-15.148321818222184
172,6,0.0703125,0.1796875,-0.1328125,0.23424475547757734,0.015625,0.15140108948869097,1.9373344997615305,0.29331455396792383,0.1742925252111972,0.0005004093962810145,0.00025087706931217936,0.00025171757718058164,15.8266039940181,-15.218015091783995
173,6,0.1953125,0.1640625,-0.1953125,0.3212638311711264,0.015625,0.20375693459657654,1.6319205956964473,0.33251513808412725,0.16242878865605515,0.0002605723514324551,0.0001090721973865106,0.00015172884708168605,15.826758526188103,-15.29485946701309
174,7,0.04296875,0.04296875,-0.08984375,0.10846440138214704,0.0078125,0.06695101802456077,3.427408108185673,0.22946846202866472,0.15132899161665989,0.002721353420633601,0.001958273579220334,0.0007650231758284927,15.914139185259543,-15.068287441943154
174,7,0.03515625,0.02734375,-0.06640625,0.07995894332210438,0.0078125,0.04656580629955073,4.498001281187348,0.20945305639490108,0.11826415466345833,0.0031060710176833805,0.0021180751136089296,0.0009959169490386668,15.9633666607754,-15.088525789734492
175,7,0.07421875,0.01953125,-0.11328125,0.13683031162607026,0.0078125,0.0870649546678959,2.817884910001273,0.24533902194860877,0.15995620622409165,0.0029581026953202994,0.003031459591614853,0.005884276864345022,15.855894585414688,-15.07292836760812
176,7,0.05859375,0.08984375,-0.06640625,0.12615433798402456,0.0078125,0.07928399280611689,2.989431328583062,0.23701405194975994,0.16118190978732097,0.0017618472205047325,0.0013078352071576997,0.00046218920232173825,15.94823731946949,-15.143965692173204
177,7,0.07421875,0.12109375,-0.09765625,0.172362589632111,0.0078125,0.11102209121886404,2.354978953266766,0.26145468816808787,0.18417670528792324,0.0014003097516930867,0.00457970290638178,0.003787905005513328,15.819712610653166,-15.045346883249694
178,7,0.01953125,0.02734375,-0.05078125,0.060892411203593344,0.0078125,0.032978329880784606,5.7970134555409585,0.1911758220601768,0.08622519642955152,0.0034828523231534227,0.0019990214064341855,0.0019302280809710111,15.970851437924534,-15.065734088570876
178,7,0.01171875,0.01171875,-0.03515625,0.03886669676197734,0.0078125,0.017890956117071612,8.551682348712301,0.15299777362794767,0.02231142422688657,0.019791914837548392,0.035133143913056254,0.029121299252830874,15.421566419251063,-14.86004544500079
178,7,0.05859375,0.04296875,-0.03515625,0.08071866531160869,0.0078125,0.04702987213797594,4.442028123424897,0.20890801467796608,0.11868107921331411,0.0024434894561930942,0.0017218949999892649,0.0007263969772685655,16.032569554822082,-15.102886794701373
178,7,0.00390625,0.01171875,-0.02734375,0.03000447557761175,0.0078125,0.012260775515940011,9.59209167331846,0.11760648273487503,-0.033787557125912776,0.04425048444242278,0.07056401246886039,0.02728019709388063,14.189432751862292,-14.89955032157404
178,7,0.05078125,0.01953125,-0.02734375,0.060892411203593344,0.0078125,0.03297832988078422,5.7970134555413555,0.19117582206018766,0.08622519642954102,0.0034828523231596217,0.0019990214064400285,0.001930228080963558,15.970851437924189,-15.065734088569858
178,7,0.00390625,0.00390625,-0.01953125,0.02029747040119778,0.0078125,0.0067076954840679,8.607205492753227,0.05773451341418524,-0.06191589326800852,0.032801166640941765,0.06077566220752338,0.04208982313142337,13.865627726101664,-15.033047343323837
178,7,0.01953125,0.01953125,-0.01953125,0.03382911733532964,0.0078125,0.014635937480832304,9.196477910466113,0.13459907574143734,-0.005218901101998702,0.012499263523880968,0.0325619041564645,0.020062640632583523,14.88159313672528,-15.082486355554012
178,7,0.00390625,0.00390625,-0.01171875,0.01295556558732578,0.0078125,0.0031785622520208003,7.03265304491269,0.022353725500118618,-0.02389324865689847,0.06283427493276107,0.10880607417084953,0.052572526993607906,15.05211489467025,-14.97762719189777
178,7,0.02734375,0.00390625,-0.01171875,0.03000447557761175,0.0078125,0.012260775515938705,9.59209167331742,0.11760648273484973,-0.0337875571259604,0.04425048444237145,0.07056401246878177,0.027280197093857417,14.189432751862213,-14.899550321585192
178,7,0.00390625,0.01171875,-0.01171875,0.017026948998205758,0.0078125,0.005007335453461548,8.006509807092469,0.0400912804155417,-0.05122329184978763,0.05697081446459414,0.11153763217313033,0.05459338977104083,14.275534255083729,-14.915868319974088
178,7,0.01171875,0.01171875,-0.01171875,0.02029747040119778,0.0078125,0.0066622322144703015,8.774544076922604,0.05845805021656335,-0.06277807971087208,0.03918360879887141,0.0469460921777163,0.007762483378844889,13.841616324276561,-15.033198997333786
178,7,0.00390625,0.05078125,-0.01171875,0.052262063126014266,0.0078125,0.027005147079018514,6.718535690930312,0.18143504448920836,0.0660531697708839,0.0032350365522419043,0.026173484232326863,0.02706899949392059,15.810795144833133,-14.78366468808713
178,7,0.00390625,0.00390625,-0.00390625,0.0067658234670659265,0.0078125,0.0011034146810094613,6.10763436417732,0.006739253423671142,0.013986281056027198,0.006453717606193587,0.0001453376003223448,0.0063083800058712424,16.047545713488365,-15.087931128403806
178,7,0.02734375,0.00390625,-0.00390625,0.02789620479899551,0.0078125,0.01100389200609231,9.610564649287317,0.10575361551832606,-0.04877736083862204,0.07513341420022927,0.08634473312691089,0.01133325893779771,13.829534498777377,-14.799842503610195
178,7,0.00390625,0.01171875,-0.00390625,0.01295556558732578,0.0078125,0.003178562252020677,7.032653044912366,0.022353725500116724,-0.023893248656865013,0.06283427493267307,0.10880607417070925,0.05257252699354266,15.052114894670725,-14.977627191897172
178,7,0.01953125,0.01171875,-0.00390625,0.023109686652732876,0.0078125,0.00821734264970415,9.217646819862976,0.07574456234276987,-0.06434498784088205,0.031506421948491896,0.0321006518001232,0.016838247857387304,13.688541720287674,-15.023957702718429
178,7,0.03515625,0.01171875,-0.00390625,0.03726325005534944,0.0078125,0.01685210328891899,8.84656321085647,0.14908319698130404,0.015129572242506396,0.01609019549724135,0.03801108981770477,0.03645951253782781,15.24294218677866,-14.773335859279458
179,7,0.08203125,0.00390625,-0.04296875,0.09268601966956776,0.0078125,0.05578514111788713,3.965826408838987,0.22123418586612642,0.13437693872694295,0.0036658949735990515,0.0024706019777213954,0.0012274488735931235,15.91263880716463,-15.062110419483995
179,7,0.06640625,0.02734375,-0.00390625,0.07192168999813268,0.0078125,0.04090787064363824,5.026524700589397,0.2056244222387635,0.10879928072149177,0.004818404553914865,0.004081928675354672,0.0008045070471544726,15.91992344346041,-14.941627299839167
180,7,0.04296875,0.08984375,-0.02734375,0.10327581301876786,0.0078125,0.06334354289123814,3.602530294008789,0.22819703219553047,0.14788076836381903,0.0032334038943219795,0.0021568091775268257,0.0010767637212240595,15.911769471723485,-15.066466221568474
181,7,0.06640625,0.09765625,-0.04296875,0.12566959329801103,0.0078125,0.07906502880626244,3.0071020624415343,0.2377566111903111,0.1622950715305889,0.002267260068697524,0.001680457177539261,0.0006135024235433893,15.882967374749839,-15.09660732999815
183,6,0.0390625,0.1640625,-0.1015625,0.19686879950553363,0.015625,0.12752910244585935,2.161755105810005,0.2756866883517037,0.16906266344384965,0.0015766896261676048,0.0017901250088504937,0.0002716824522533874,15.807658451304029,-15.17712893040458
184,6,0.1796875,0.1640625,-0.1015625,0.26366464110447196,0.015625,0.16963331864088582,1.809572715519781,0.30696382505562003,0.17110117480788747,0.0003888494026477268,0.00023234680023928093,0.00016002135274813256,15.834026582374785,-15.243189512193238
185,5,0.296875,0.171875,-0.046875,0.3462268719712553,0.03125,0.21794956426288375,1.574805522593404,0.3432281774480153,0.16190997223729003,0.0004126451907885391,0.0002999488601782144,0.00012132283680624408,15.727734020460607,-15.306615646893873
186,5,0.140625,0.421875,-0.015625,0.44496971455931694,0.03125,0.27009536812736257,1.4223403683328317,0.38416754538726466,0.1419425325609752,0.00023429165441469008,7.544918040024067e-05,0.00015893572306348243,15.652195247435264,-15.380772418010977
187,5,0.265625,0.265625,-0.015625,0.3759752942348739,0.03125,0.23421880136439435,1.5191916361212734,0.3558232440551378,0.1581918818787087,9.144507113262007e-05,9.483050993758586e-05,0.00018615742499452332,15.744236967570691,-15.32130725551684
188,4,0.78125,0.09375,-0.46875,0.9158969306095528,0.0625,0.4531600499004484,1.1896805297608353,0.539115688232012,0.06728932698136263,7.142401918546738e-05,1.3803431642236636e-05,5.777235433659974e-05,15.718620124324307,-15.629348616816518
188,4,0.53125,0.40625,-0.34375,0.7519505884697478,0.0625,0.3999385125105922,1.2297386916039421,0.4918198630968025,0.0882866562032846,5.2626959709642784e-05,0.00011370119389189095,6.170114997226503e-05,15.75152155144202,-15.555618647416132
189,4,0.28125,0.90625,-0.15625,0.9616676595893199,0.0625,0.46645172421360026,1.1816596278748377,0.5511871708558193,0.062250435831438404,0.00012012011684079974,1.6258123972631486e-05,0.00013629486260933996,15.699301632702415,-15.64760196415259
190,4,0.84375,0.84375,-0.15625,1.2034293446231066,0.0625,0.5269098138583616,1.1531536010995262,0.6076079493054507,0.03983032903539577,9.488258306214618e-05,5.082886351599304e-06,9.994131538182758e-05,15.768910224461589,-15.732821050074849
191,3,1.3125,0.4375,-0.9375,1.6712177446401173,0.125,0.610889334405596,1.1255971661029172,0.6876153036094361,0.015531006899502585,6.3817286690867e-05,4.156486039887484e-06,6.010533934039317e-05,15.8384285238473,-15.840937920173202
192,3,0.4375,1.8125,-0.4375,1.9151941807555704,0.125,0.6430995367505656,1.115801606792928,0.7175714964340687,0.00862403466386435,0.0001573925604730538,0.00010118966455300171,0.00025854352120907283,15.846388237486117,-15.878540854226411
193,3,1.9375,1.6875,-0.5625,2.6302031765626017,0.125,0.7112713602229542,1.0928751469741949,0.7773307923421966,-0.003388247879608719,9.328247686935484e-05,0.0002649486419848129,0.0003508471454718228,15.916819097380952,-15.944227549668824
195,2,0.125,3.375,-1.125,3.5597577164745355,0.25,0.7685222274111517,1.0634803889587243,0.8173083173306368,-0.00762944437856801,6.546164044182837e-05,6.582782288211585e-06,7.203175065715189e-05,15.943844364525896,-15.978934596475272
196,2,2.625,3.125,-1.375,4.306608294238054,0.25,0.8012104086071005,1.0420842001995898,0.8349287078449168,-0.006741861143581752,2.4196337995172158e-05,3.6548220697443906e-07,2.387051734577128e-05,15.967066110378495,-15.98428371403125
198,1,2.25,4.75,-2.75,5.931905258852336,0.5,0.8493622552942677,1.014238286785389,0.8614557186698322,-0.004121867139025214,7.806247993181323e-06,1.2144779929964254e-05,4.424665176984923e-06,15.9853560533468,-15.991205182938153
199,1,5.75,6.75,-3.75,9.627434756984853,0.5,0.9037704857087521,0.9999663604657822,0.9037400832905731,-0.00037251960583184387,1.2867537046532882e-06,1.219897511543183e-06,1.9540917806950887e-06,15.998142223605187,-15.999151776056879
200,1,-4.25,-7.25,3.75,9.202581159652981,0.5,0.8998412649177874,1.0001660708112508,0.8999907022866491,-0.0004623944427531346,1.2738243496373132e-06,3.4294247770150765e-06,4.499246118233331e-06,15.997585717721059,-15.998902848320702
201,1,-2.75,-4.75,2.75,6.139014578904337,0.5,0.8539723520136289,1.0121278748376543,0.8643292218136674,-0.003780757172217113,5.830288817823164e-06,1.0445188711201699e-05,4.756888167307802e-06,15.987003141391822,-15.991947244784816
203,2,-2.875,-3.125,1.375,4.463392767839281,0.25,0.8070098929062081,1.0387618962028973,0.8382911266097497,-0.006772613357247202,2.6658550933851858e-05,6.1075780624678e-07,2.609592650204605e-05,15.969210770051637,-15.984529051976395
204,2,-0.375,-3.375,1.125,3.5772720053135463,0.25,0.7693927922908906,1.0630049105196684,0.817868316323656,-0.007647015113718533,6.481529033669934e-05,6.633934730226955e-06,7.143568643442002e-05,15.944652220457009,-15.979333437076104
206,3,-1.9375,-1.6875,0.5625,2.6302031765626017,0.125,0.7112713602229533,1.0928751469742017,0.7773307923422005,-0.0033882478796381614,9.328247686932225e-05,0.000264948641981546,0.00035084714546797637,15.916819097380902,-15.944227549668822
207,3,-0.5625,-1.8125,0.4375,1.9475545563603605,0.125,0.6469432170699755,1.1146257846665732,0.7210995909613387,0.007861969806349574,0.00015008312711657312,9.953316221786209e-05,0.00024959570199004744,15.85309558451949,-15.88279427145183
208,3,-1.4375,-0.4375,0.9375,1.7710784144130942,0.125,0.6247704628836759,1.122018892851041,0.7010042630507745,0.011746940530375513,7.692798389031192e-05,2.23089755394743e-06,7.853993524862101e-05,15.847814941292194,-15.857782990636625
209,4,-0.90625,-0.84375,0.15625,1.2480453467322412,0.0625,0.5366231458083319,1.1491834084438808,0.6166784157498965,0.03718659974541634,9.46334671005785e-05,6.634436994539315e-05,0.0001593275676060112,15.774246511186668,-15.744917817192645
210,4,-0.34375,-0.90625,0.15625,0.981767379525313,0.0625,0.47207197580445864,1.178493702495513,0.5563338506101687,0.06010584960067759,0.00011440545771656768,1.780541649069879e-05,0.00013208836336715607,15.711055048516792,-15.655400721734937
211,4,-0.53125,-0.03125,0.28125,0.6019175088830695,0.0625,0.3421175680099629,1.2943079459368219,0.442805486719876,0.11208020919325655,5.1767577417622384e-05,5.798839757634487e-05,2.286532249451183e-05,15.683621938171768,-15.476998554211352
211,4,-0.84375,-0.09375,0.46875,0.9697575405739313,0.0625,0.4686623429997103,1.1805830256812013,0.553294806921439,0.06110254969758287,8.776317829781516e-05,8.573232457760673e-06,7.932264477235597e-05,15.723538375021523,-15.651549701402482
213,5,-0.171875,-0.421875,0.015625,0.4558110045567132,0.03125,0.27546288648005085,1.4102188388183676,0.3884629519094531,0.13969594875196253,0.00021792052700911113,7.122059772009092e-05,0.00014684019181456702,15.667094024127973,-15.387713681438754
214,5,-0.328125,-0.171875,0.046875,0.3733688482921413,0.03125,0.23288426948966323,1.5240247496448802,0.3549213905052148,0.15619436712897053,0.00018314352409814865,0.0001059501803975861,8.857599156836072e-05,15.71014134566037,-15.327782283829583
215,6,-0.1953125,-0.1640625,0.1015625,0.2745513029813372,0.015625,0.1762678777151744,1.7689300783994752,0.31180555074601257,0.16947091496771646,0.000365490807577221,0.00015019491801708553,0.00021636147969782488,15.819121012683548,-15.254051812322192
216,6,-0.0078125,-0.2421875,0.0078125,0.24243938514348282,0.015625,0.15689788999188523,1.9079321770652886,0.29935053282916774,0.16053350973641797,0.0011471361329605067,0.002815641306107382,0.001678863048634184,15.661067754346334,-15.22832258503566
216,6,-0.0546875,-0.1640625,0.1015625,0.20055465082802243,0.015625,0.12990443587902978,2.1362403465350206,0.27750709711865496,0.16908499085462528,0.0015096709083082546,0.001875499602782317,0.0004151865366760003,15.815340446327612,-15.17755993418624
217,6,-0.1328125,-0.1171875,0.0078125,0.17729383934234713,0.015625,0.11454120261219573,2.3241021750529645,0.2662054581241864,0.17833834251216504,0.000563427584776926,0.002421091714347726,0.00282088567584794,15.874862681195305,-15.114585462261918
217,6,-0.2421875,-0.0078125,0.0078125,0.24243938514348282,0.015625,0.15689788999188567,1.907932177065262,0.2993505328291644,0.16053350973640532,0.0011471361329643934,0.0028156413061101466,0.0016788630486335929,15.66106775434633,-15.228322585035665
217,6,-0.1328125,-0.0078125,0.1171875,0.17729383934234713,0.015625,0.11454120261219566,2.324102175052961,0.26620545812418583,0.17833834251218939,0.0005634275847754176,0.002421091714365925,0.0028208856758649126,15.874862681195324,-15.114585462261914
218,7,-0.09765625,-0.09765625,0.00390625,0.1381620248736515,0.0078125,0.08766869051787095,2.7658505789709262,0.2424784984264763,0.16608158012639054,0.002315707876137249,0.0016249324942979176,0.0007011431739792519,15.80641569866179,-15.020030331377303
218,7,-0.07421875,-0.09765625,0.04296875,0.12996722468448535,0.0078125,0.082008196614283,2.9202680325440755,0.23948591497927996,0.16439456797074445,0.002305305628071539,0.0019278097280094131,0.00046475956829328187,15.885975442647156,-15.104162073047805
218,7,-0.08984375,-0.08984375,0.05859375,0.13991792725447122,0.0078125,0.08882993525760052,2.7510194273620066,0.24437287762496832,0.16078193488250078,0.0019398253657481298,0.001337695418823956,0.000664475641072792,15.891561623531873,-15.121946132894827
219,7,-0.05078125,-0.08984375,0.02734375,0.10676289350559726,0.0078125,0.06576992152994104,3.479815968341347,0.2288672231764462,0.15066182019868885,0.0028506348021523995,0.0019758691595695536,0.0008797447457401545,15.911284995056464,-15.06962284708426
220,7,-0.07421875,-0.02734375,0.00390625,0.0791919333309113,0.0078125,0.046145212670889404,4.630197656585932,0.21366145557141158,0.1191573708991206,0.004630242171349693,0.00379195706801414,0.0010875430003513124,15.909417704760983,-14.936159664195815
220,7,-0.08984375,-0.00390625,0.00390625,0.09001342673283526,0.0078125,0.05413871057783066,4.184467836158819,0.22654169310404362,0.07976991242986482,0.0065003020949060955,0.0048991654552365356,0.0018439318142614357,15.835776618021336,-15.073783008628602
220,7,-0.08984375,-0.00390625,0.04296875,0.09966680329822714,0.0078125,0.06082719153694094,3.7371120144116636,0.22731802829562145,0.138368757789234,0.003831349907702962,0.0024202507401922084,0.0014328894216412776,15.900645038143962,-15.060125426393556
221,7,-0.00390625,-0.02734375,0.00390625,0.02789620479899551,0.0078125,0.011003892006088856,9.610564649285529,0.10575361551827318,-0.048777360838655984,0.07513341420019991,0.08634473312685173,0.011333258937766705,13.829534498778065,-14.799842503621258
221,7,-0.00390625,-0.01953125,0.00390625,0.02029747040119778,0.0078125,0.006707695484064008,8.607205492749872,0.05773451341412924,-0.06191589326796807,0.032801166640940585,0.060775662207562864,0.04208982313141374,13.86562772610418,-15.033047343321917
221,7,-0.04296875,-0.01171875,0.00390625,0.04470907477445155,0.0078125,0.021789917360470965,7.684022881943068,0.16743422359350738,0.04595444915098249,0.024770264066992013,0.047447139934983,0.02338515498210411,15.754428072854733,-14.736569459634822
221,7,-0.02734375,-0.01171875,0.00390625,0.03000447557761175,0.0078125,0.012260775515934904,9.592091673316565,0.1176064827348028,-0.03378755712597663,0.04425048444240153,0.07056401246881236,0.027280197093861727,14.189432751862196,-14.899550321591967
221,7,-0.01171875,-0.01171875,0.00390625,0.017026948998205758,0.0078125,0.00500733545345804,8.006509807090248,0.040091280415502493,-0.05122329184973336,0.056970814464591985,0.11153763217315271,0.05459338977106576,14.275534255085287,-14.915868319975367
221,7,-0.00390625,-0.01171875,0.00390625,0.01295556558732578,0.0078125,0.0031785622520179397,7.032653044910759,0.022353725500092365,-0.023893248656820652,0.06283427493262174,0.10880607417058773,0.05257252699348961,15.052114894672041,-14.9776271918983
221,7,-0.01171875,-0.00390625,0.00390625,0.01295556558732578,0.0078125,0.003178562252017991,7.032653044910829,0.022353725500092944,-0.023893248656828056,0.06283427493266017,0.10880607417063418,0.05257252699350179,15.052114894671954,-14.977627191898264
221,7,-0.00390625,-0.00390625,0.00390625,0.0067658234670659265,0.0078125,0.0011034146810075922,6.10763436417639,0.0067392534236587,0.013986281056062864,0.0064537176062592246,0.00014533760046932324,0.006308380005789901,16.04754571348936,-15.087931128404188
221,7,-0.01171875,-0.05078125,0.01171875,0.0534171653561615,0.0078125,0.027795447653947456,6.5788431072114575,0.1828618892100291,0.06997756876911017,0.0014051268088877055,0.021799076719874213,0.02172591770938419,15.838580188602394,-14.813704735964828
221,7,-0.00390625,-0.01953125,0.01171875,0.023109686652732876,0.0078125,0.008217342649700659,9.217646819861564,0.07574456234272607,-0.06434498784089583,0.03150642194852429,0.03210065180006414,0.016838247857317367,13.688541720288004,-15.02395770271775
221,7,-0.01953125,-0.01171875,0.01171875,0.02561499423555469,0.0078125,0.009632614367590305,9.519322863262168,0.09169596618239004,-0.055954264881594586,0.02810948561436508,0.0674783535339825,0.05090092456128646,13.793208692581011,-15.019400217304879
221,7,-0.01171875,-0.00390625,0.01171875,0.017026948998205758,0.0078125,0.005007335453458037,8.006509807090529,0.040091280415503874,-0.051223291849764256,0.056970814464652485,0.11153763217326924,0.05459338977112184,14.275534255084851,-14.915868319974917
221,7,-0.00390625,-0.00390625,0.01171875,0.01295556558732578,0.0078125,0.0031785622520179007,7.032653044911058,0.022353725500093038,-0.02389324865685981,0.06283427493275162,0.10880607417078658,0.052572526993576646,15.052114894671478,-14.977627191898598
221,7,-0.02734375,-0.01953125,0.01953125,0.03886669676197734,0.0078125,0.01787660604423145,8.485038086891347,0.1516836831496559,0.021395387238310266,0.0026803783049976163,0.01100357767895223,0.011826537717046412,15.436224620359296,-15.075312517252751
221,7,-0.01171875,-0.00390625,0.01953125,0.023109686652732876,0.0078125,0.008217342649701262,9.217646819863191,0.075744562342745,-0.06434498784090759,0.0315064219484456,0.03210065179997658,0.01683824785741731,13.688541720286626,-15.02395770272029
221,7,-0.02734375,-0.02734375,0.02734375,0.04736076426946149,0.0078125,0.023546095580912047,7.25026607830053,0.17071545806670863,0.052722589348197374,0.002760931582522849,0.00013297294347853147,0.0026279586390443176,15.854482501545686,-15.088849364458472
221,7,-0.01171875,-0.01171875,0.02734375,0.03197403426512676,0.0078125,0.013465851994081086,9.439043901401718,0.12710476814190924,-0.019245482985453217,0.0251205959619271,0.05204542700335581,0.026960906934871874,14.54339743171879,-15.074029050485121
221,7,-0.00390625,-0.00390625,0.02734375,0.02789620479899551,0.0078125,0.011003892006091025,9.610564649290723,0.10575361551835118,-0.04877736083860381,0.07513341420041252,0.08634473312712715,0.011333258937842169,13.82953449877482,-14.799842503585454
221,7,-0.01171875,-0.05078125,0.03515625,0.06286514429465266,0.0078125,0.03435899377739962,5.622927407711756,0.193198127812338,0.089296095833043,0.0037606968969168533,0.002963720445022752,0.001275703701001357,15.986582389811499,-15.081579182203733
221,7,-0.01953125,-0.01171875,0.03515625,0.04188986443267034,0.0078125,0.019884998102837573,8.042050944580373,0.1599161677759038,0.03389971455390403,0.016724578722723073,0.028075978982078198,0.015008661675391565,15.641917533818352,-15.000351110668138
221,7,-0.00390625,-0.03515625,0.05078125,0.06188663874122992,0.0078125,0.03367156975450865,5.70925372180728,0.19223953494002194,0.08729643242776354,0.004039669919191048,0.0038652129308062357,0.0013426503037780482,15.978966400488215,-15.034117304302985
222,7,-0.07421875,-0.11328125,0.07421875,0.15443279219352185,0.0078125,0.09894074051119016,2.550421417093256,0.2523405836228057,0.17193225366167114,0.0020557156506432347,0.002999785369618819,0.004955816452422287,15.840676975414878,-15.152935538795292
222,7,-0.11328125,-0.07421875,0.07421875,0.15443279219352185,0.0078125,0.09894074051119049,2.550421417093285,0.2523405836228094,0.17193225366166456,0.0020557156506437117,0.002999785369615735,0.004955816452419579,15.840676975414793,-15.152935538795216
222,7,-0.08203125,-0.12109375,0.09765625,0.17586803413266294,0.0078125,0.11336761096599719,2.3218781287485957,0.2632257764104283,0.1845376241334455,0.0010587315109597771,0.004521135415484805,0.003984727403492311,15.809132217415552,-15.076260131144638
222,7,-0.07421875,-0.07421875,0.11328125,0.15443279219352185,0.0078125,0.09894074051119033,2.5504214170932356,0.25234058362280415,0.17193225366167073,0.002055715650646944,0.0029997853696271683,0.004955816452435118,15.840676975414901,-15.1529355387953
223,7,-0.00390625,-0.09765625,0.06640625,0.11816002704886074,0.0078125,0.07386230664638792,3.173962378986418,0.23443618252079373,0.15850005578311788,0.002660491854164058,0.0018221022744254506,0.0009152213729584759,15.863330313489763,-15.055406592822466
223,7,-0.05859375,-0.08984375,0.08984375,0.13991792725447122,0.0078125,0.08882993525760052,2.751019427361993,0.2443728776249671,0.16078193488255177,0.001939825365748309,0.0013376954188435428,0.0006644756410470404,15.891561623532024,-15.121946132894989
223,7,-0.00390625,-0.12109375,0.10546875,0.1606319155855632,0.0078125,0.1031272656014438,2.489480061085347,0.25673327146904706,0.18730404534760517,0.002951770505679445,0.001919043455440217,0.0012599691465295594,15.828072438079017,-14.989723631335147
223,7,-0.00390625,-0.10546875,0.12109375,0.1606319155855632,0.0078125,0.1031272656014439,2.4894800610853363,0.2567332714690463,0.18730404534759618,0.0029517705056786954,0.0019190434554732317,0.0012599691465123748,15.828072438078982,-14.989723631335051
224,7,-0.08984375,-0.05859375,0.08984375,0.13991792725447122,0.0078125,0.08882993525760063,2.7510194273619932,0.24437287762496743,0.1607819348825435,0.0019398253657451803,0.0013376954188354317,0.0006644756410463049,15.891561623532006,-15.121946132894923
224,7,-0.12109375,-0.00390625,0.10546875,0.1606319155855632,0.0078125,0.1031272656014438,2.4894800610853274,0.25673327146904507,0.18730404534761683,0.0029517705056865983,0.0019190434554567399,0.0012599691465419486,15.828072438078872,-14.989723631334853
224,7,-0.08203125,-0.01953125,0.11328125,0.14122052720722827,0.0078125,0.09004925304075942,2.7426191766239834,0.24697080823025233,0.16856186642934784,0.002133645099810304,0.0027015479346307932,0.004618799166431421,15.846737757421751,-15.072151765262142
225,7,-0.04296875,-0.02734375,0.06640625,0.08368861439698652,0.0078125,0.049190602409583145,4.302190257101248,0.2116273304274498,0.12209086963035988,0.0028826063621557674,0.002112153134776024,0.0008908075241640082,15.98235368100567,-15.089378645628036
225,7,-0.05078125,-0.04296875,0.08984375,0.11178975016604832,0.0078125,0.06927526484167268,3.3285846526725384,0.23058858336181717,0.1525141103293187,0.0024793266380358538,0.001761140386326371,0.0007194999142116058,15.915833660331792,-15.09540593921373
225,7,-0.00390625,-0.00390625,0.08984375,0.09001342673283526,0.0078125,0.05413871057783041,4.184467836157951,0.22654169310399555,0.07976991243018036,0.006500302094895957,0.004899165455238349,0.0018439318142385594,15.835776618021551,-15.07378300862754
226,6,-0.2109375,-0.1640625,0.1953125,0.3309956275674197,0.015625,0.20926722695060315,1.6085916498316581,0.33662551385616674,0.1603694627152541,0.0002949771527716749,0.00016289897586817907,0.0001373907612238251,15.819324089160489,-15.30130349149
227,6,-0.0859375,-0.1796875,0.1328125,0.2393992725944463,0.015625,0.15461623095721055,1.9125448693192755,0.29571047923069715,0.17405048141561008,0.0005164675430365849,0.0002727437357424276,0.00024620655217104885,15.835539623013437,-15.22202855440598
