case,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,nmb_total,maxRefLev,cycle,axisLapse,axisTau,axisKret,maxAbsKret,eta_shift,S_beta
fixed_eta2,11.128125000000216,0.009375,140.13235074965388,133.0504660590605,0.30290151422832334,1.3860214863533373,3.429877503702353,32.0,2.0,1060.0,0.6261383724277687,6.810580695887359,0.1778190461696999,21.28660089699399,2.0,0.01875
fixed_eta2,11.165625000000217,0.009375,140.17794988056733,133.0302229819817,0.304145966712132,1.4006918522276206,3.4620869149496927,32.0,2.0,1064.0,0.6262656267960408,6.834063271325515,0.16695044836286216,21.42851669825705,2.0,0.01875
fixed_eta2,11.203125000000218,0.009375,140.22145084476722,133.00802875431216,0.3052130104189408,1.4153414025899287,3.4920106402499975,32.0,2.0,1068.0,0.626392679009685,6.857550615281637,0.14881737270431084,21.568842727970758,2.0,0.01875
fixed_eta2,11.24062500000022,0.009375,140.25755094380088,132.97851158496974,0.3061697366135584,1.4299768333485283,3.519518931956074,32.0,2.0,1072.0,0.6265194490171839,6.88104271860482,0.12488908234748525,21.707682980421037,2.0,0.01875
fixed_eta2,11.278125000000221,0.009375,140.2809752444038,132.9362568891467,0.3071680922559188,1.444606545160509,3.5445058440630657,32.0,2.0,1076.0,0.626645879142419,6.904539569568987,0.09737231816632624,21.84511030337548,2.0,0.01875
fixed_eta2,11.315625000000223,0.009375,140.28828626563097,132.87769614870467,0.30835537055281825,1.4592400740428633,3.566874692753478,32.0,2.0,1080.0,0.6267719316061195,6.928041154665484,0.06859543233100149,21.981149952805424,2.0,0.01875
fixed_eta2,11.353125000000224,0.009375,140.2790657005214,132.8023676092123,0.30978482667467044,1.4738874535606543,3.5865356954859178,32.0,2.0,1084.0,0.6268975861518249,6.951547459304136,0.04085502459196308,22.11580459340984,2.0,0.01875
fixed_eta2,11.390625000000226,0.009375,140.25593499212653,132.7129599274836,0.3113852957553306,1.4885587695161222,3.603415473624817,32.0,2.0,1088.0,0.6270228378931373,6.97505846842932,0.01650221423055146,22.249088802930576,2.0,0.01875
fixed_eta2,11.428125000000227,0.009375,140.22334500380572,132.61405275849648,0.31300659757202487,1.5032642739482887,3.61746883896893,32.0,2.0,1092.0,0.6271476953574464,6.998574167059194,0.0019685638380022106,22.381043510428206,2.0,0.01875
fixed_eta2,11.465625000000228,0.009375,140.18579385100895,132.51024870358083,0.3145064478667911,1.5180147189575643,3.6286830485935977,32.0,2.0,1096.0,0.6272721786670421,7.022094540754235,0.011881702891660385,22.511722153990718,2.0,0.01875
fixed_eta2,11.50312500000023,0.009375,140.14634488921806,132.404629240681,0.31581896700241474,1.5328212259579943,3.637071340696192,32.0,2.0,1100.0,0.6273963178707698,7.045619576020237,0.010535191446563407,22.641161361140902,2.0,0.01875
fixed_eta2,11.540625000000231,0.009375,140.1059014135543,132.2980435228181,0.3169515537986588,1.5476944275162134,3.6426603836583773,32.0,2.0,1104.0,0.627520151492549,7.069149260652617,0.004394263047095102,22.769356260233504,2.0,0.01875
fixed_eta2,11.578125000000233,0.009375,140.06337324018844,132.189314936338,0.3179543300660517,1.5626433387863146,3.6454800598690316,32.0,2.0,1108.0,0.6276437253240192,7.092683584030919,0.034554385278444746,22.896253831811052,2.0,0.01875
fixed_eta2,11.615625000000234,0.009375,140.01620867470854,132.07588373815616,0.3188146924362106,1.5776743469475913,3.6455623187603314,32.0,2.0,1112.0,0.6277670914149494,7.116222537371954,0.08105472819149329,23.021765596027056,2.0,0.01875
fixed_eta2,11.653125000000236,0.009375,139.96030735760985,131.95384333573415,0.3193497342266107,1.5927867702119154,3.6429578885768272,32.0,2.0,1116.0,0.6278903071738111,7.1397661139474495,0.14469316163183205,23.145791999082206,2.0,0.01875
fixed_eta2,11.690625000000237,0.009375,139.89228146105907,131.81988149915495,0.3195073829393002,1.6079778116468098,3.6377425869168625,32.0,2.0,1120.0,0.6280134344729102,7.163314309268325,0.22569041682703161,23.268248208753192,2.0,0.01875
fixed_eta2,11.728125000000238,0.009375,139.81093535049462,131.67280633825092,0.3192868440789436,1.6232490439194953,3.630002531791731,32.0,2.0,1124.0,0.6281365387370412,7.186867121234951,0.3229757178428687,23.389082959920653,2.0,0.01875
fixed_eta2,11.76562500000024,0.009375,139.71718906338518,131.51338115269505,0.3188171546272885,1.6386069845184599,3.619824267497229,32.0,2.0,1128.0,0.6282596880885036,7.210424550254066,0.43357638629720063,23.508285794463376,2.0,0.01875
fixed_eta2,11.803125000000241,0.009375,139.61349176234665,131.34376242308892,0.3183381831966016,1.6540603653093782,3.607296094810123,32.0,2.0,1132.0,0.6283829525915103,7.2339865993254815,0.5525269533978479,23.625881910502546,2.0,0.01875
fixed_eta2,11.840625000000243,0.009375,139.50324184592284,131.16706956845752,0.31806235366061847,1.6696171105603996,3.5925140018611197,32.0,2.0,1136.0,0.6285064035760635,7.257553274102051,0.6734433582780535,23.741917449153295,2.0,0.01875
fixed_eta2,11.878125000000244,0.009375,139.38966190476103,130.98638742491644,0.31805089304400014,1.685284548511138,3.575580549220242,32.0,2.0,1140.0,0.6286301130148333,7.281124582925293,0.7897095367255269,23.85644084214838,2.0,0.01875
fixed_eta2,11.915625000000245,0.009375,139.2748178101064,130.80380775803184,0.3181973997808062,1.7010701891514601,3.556600221016327,32.0,2.0,1144.0,0.628754152975148,7.30470053683893,0.895828182673789,23.969486717699045,2.0,0.01875
fixed_eta2,11.953125000000247,0.009375,139.15965090365856,130.62037852633063,0.3183236644289881,1.716981124964414,3.5356778823441286,32.0,2.0,1148.0,0.6288785951869758,7.328281149583953,0.9882051334450219,24.081067119912515,2.0,0.01875
fixed_eta2,11.990625000000248,0.009375,139.0443622772785,130.4363560503362,0.3183187553469188,1.7330242458483678,3.5129185160512333,32.0,2.0,1152.0,0.6290035107513399,7.3518664375800675,1.065027297709783,24.191171206818293,2.0,0.01875
fixed_eta2,12.02812500000025,0.009375,138.92856173717797,130.25128775678894,0.31820508396521785,1.7492068107627654,3.4884289694645108,32.0,2.0,1156.0,0.6291289699962042,7.375456419898995,1.1255927508680086,24.299771163373002,2.0,0.01875
fixed_eta2,12.065625000000251,0.009375,138.81132515541253,130.06411698882874,0.31808858486826497,1.765535968941922,3.462323414764678,32.0,2.0,1160.0,0.6292550424524723,7.399051118234755,1.1696630055309563,24.406830576239404,2.0,0.01875
fixed_eta2,12.103125000000253,0.009375,138.6912877812648,129.8733658366608,0.3180615980934831,1.7820186020002917,3.434727743569183,32.0,2.0,1164.0,0.6293817968893838,7.422650556874364,1.1971608923139059,24.51231223135154,2.0,0.01875
fixed_eta2,12.140625000000254,0.009375,138.56697094866428,129.6775130110767,0.3181392811801108,1.7986623962988895,3.4057782257011353,32.0,2.0,1168.0,0.6295093013525268,7.4462547626700415,1.2083121469254765,24.61618403719248,2.0,0.01875
fixed_eta2,12.178125000000255,0.009375,138.43741606892735,129.47561461881367,0.3182638348204876,1.8154768687420684,3.3756136035290005,32.0,2.0,1172.0,0.6296376231653213,7.469863765012249,1.2041220066844445,24.718423079146444,2.0,0.01875
fixed_eta2,12.215625000000257,0.009375,138.30271458178203,129.26779986267863,0.3183591347615212,1.832469007289983,3.3557269395707854,32.0,2.0,1176.0,0.6297668285679958,7.493477595800349,1.186765831235833,24.819017979721604,2.0,0.01875
fixed_eta2,12.253125000000258,0.009375,138.1636280423984,129.05562297810263,0.31835332986110065,1.8494851552920029,3.385670679619277,32.0,2.0,1180.0,0.6298969033752251,7.517096288478356,1.159389070598804,24.91794163259413,2.0,0.01875
fixed_eta2,12.29062500000026,0.009375,138.0229928769859,128.8422534452135,0.31826026327067486,1.8664463478966504,3.4136714763073015,32.0,2.0,1184.0,0.6300276601054942,7.540719872331326,1.1252525120910553,25.015027786193784,2.0,0.01875
fixed_eta2,12.328125000000261,0.009375,137.88470700511397,128.63144496418028,0.3181511868378859,1.883359645047161,3.4396538827543486,32.0,2.0,1188.0,0.6301589154321876,7.564348369401879,1.0867188497502125,25.110024928958616,2.0,0.01875
fixed_eta2,12.365625000000263,0.009375,137.75206420027763,128.42635583915964,0.31809114245205533,1.90023434783323,3.4635338854218762,32.0,2.0,1192.0,0.6302905162449921,7.58798179543156,1.0446737975401343,25.202757291492986,2.0,0.01875
fixed_eta2,12.403125000000264,0.009375,137.62664032304394,128.22845787345375,0.3181308890411161,1.917082233147291,3.4852230847861105,32.0,2.0,1196.0,0.630422337310945,7.611620160949583,0.9986078690391798,25.293205493309816,2.0,0.01875
fixed_eta2,12.440625000000265,0.009375,137.50746636343592,128.03673729567086,0.3182833821800408,1.9339173610519675,3.504636045813772,32.0,2.0,1200.0,0.6305542790780874,7.635263472276738,0.9472356378761917,25.38148285419694,2.0,0.01875
fixed_eta2,12.478125000000267,0.009375,137.3909207648009,127.8475768021303,0.3185278907670369,1.9507551859152095,3.521700346799856,32.0,2.0,1204.0,0.6306862655492855,7.658911732448457,0.8893863414936375,25.467750211720737,2.0,0.01875
fixed_eta2,12.515625000000268,0.009375,137.27175912716092,127.65575988615441,0.3188213416262239,1.9676119202261568,3.536366990214967,32.0,2.0,1208.0,0.6308182421721864,7.6825649420585505,0.8248002208950428,25.552135448844137,2.0,0.01875
fixed_eta2,12.55312500000027,0.009375,137.1447114507865,127.45610155778056,0.31905225299141626,1.984503082954066,3.54862250721982,32.0,2.0,1212.0,0.630950173731945,7.706223100023855,0.7544560811635486,25.63470183809999,2.0,0.01875
fixed_eta2,12.590625000000271,0.009375,137.0060711785642,127.24493170910446,0.3191491183224515,2.00144100420162,3.5585000198632435,32.0,2.0,1216.0,0.6310820422456771,7.729886204269929,0.6803262537313945,25.71546648026626,2.0,0.01875
fixed_eta2,12.628125000000272,0.009375,136.85507981007567,127.02147372027369,0.3190800125682758,2.0184361510633266,3.5660636608983034,32.0,2.0,1220.0,0.6312138448663684,7.753554252337844,0.6048309035832923,25.794438917210265,2.0,0.01875
fixed_eta2,12.665625000000274,0.009375,136.6940794756233,126.78801714324595,0.3188295198150933,2.0354991964501368,3.5713868274816596,32.0,2.0,1224.0,0.6313455918541802,7.777227241913472,0.5303372883145048,25.87164696416576,2.0,0.01875
fixed_eta2,12.703125000000275,0.009375,136.52751835342661,126.54891435345493,0.3184137849787795,2.0526421495717244,3.574540762667214,32.0,2.0,1228.0,0.6314773046404429,7.800905171282453,0.45883476675503587,25.947135508021017,2.0,0.01875
fixed_eta2,12.740625000000277,0.009375,136.36037623919157,126.30902151265529,0.31788075974203994,2.06987725549544,3.575594961713953,32.0,2.0,1232.0,0.6316090139631032,7.8245880397139755,0.3917950945177914,26.020945729600207,2.0,0.01875
fixed_eta2,12.778125000000278,0.009375,136.19667635809685,126.07224392624269,0.3172877296260326,2.0872161801685065,3.5746170439760645,32.0,2.0,1236.0,0.6317407580754315,7.848275847775906,0.33024958560590334,26.093092231611735,2.0,0.01875
fixed_eta2,12.81562500000028,0.009375,136.03847330067504,125.84055352171548,0.31667474907593207,2.10466982281828,3.5716653939454033,32.0,2.0,1240.0,0.6318725810935104,7.871968597585084,0.2750326682347111,26.163551793082895,2.0,0.01875
fixed_eta2,12.853125000000281,0.009375,135.88547638493156,125.61362533684449,0.3160537915069844,2.1222468163719572,3.566780744823367,32.0,2.0,1244.0,0.6320045315785383,7.895666292999783,0.22698623622080322,26.2322674284626,2.0,0.01875
fixed_eta2,12.890625000000282,0.009375,135.735407537939,125.38917523011378,0.3154243864573709,2.139952657169575,3.5599837288143923,32.0,2.0,1248.0,0.6321366614213295,7.919368939764558,0.18693908936592857,26.299163499772106,2.0,0.01875
fixed_eta2,12.928125000000284,0.009375,135.58496260420338,125.16387902985161,0.31480101737559224,2.157791111175981,3.5512831136342418,32.0,2.0,1252.0,0.6322690250082912,7.943076545618798,0.15548239717965626,26.364165061995347,2.0,0.01875
fixed_eta2,12.965625000000285,0.009375,135.4309780218881,124.93451864607374,0.31422147573802073,2.175765514177044,3.5406959002568263,32.0,2.0,1256.0,0.6324016785320523,7.966789120377222,0.13271733636989694,26.427215674417116,2.0,0.01875
fixed_eta2,13.003125000000287,0.009375,135.27139817037056,124.69897015713255,0.3137239042005993,2.193878711534116,3.528270560870767,32.0,2.0,1260.0,0.6325346792828901,7.990506675984557,0.11812108256484129,26.488289684425325,2.0,0.01875
fixed_eta2,13.040625000000288,0.009375,135.10578638736462,124.45675060540873,0.31331496881215715,2.2121328925151813,3.5140997512168157,32.0,2.0,1264.0,0.6326680848536141,8.014229226542039,0.11057456358557574,26.547396409702788,2.0,0.01875
fixed_eta2,13.07812500000029,0.009375,134.93530141095516,124.2090102802432,0.3129609012834551,2.2305297678594482,3.4983147643753054,32.0,2.0,1268.0,0.6328019522707969,8.037956788302635,0.10856296423015356,26.604575345969813,2.0,0.01875
fixed_eta2,13.115625000000291,0.009375,134.76228302624622,123.95811329254605,0.31260162685466625,2.249070569711942,3.4810637017624786,32.0,2.0,1272.0,0.6329363371007427,8.061689379633014,0.1105373239006351,26.659883961005377,2.0,0.01875
fixed_eta2,13.153125000000292,0.009375,134.58963252893454,123.70700516319498,0.31217144029602145,2.2677559244024414,3.4624840504245027,32.0,2.0,1276.0,0.6330712926169,8.085427020942854,0.11533131297490506,26.71338197030902,2.0,0.01875
fixed_eta2,13.190625000000294,0.009375,134.42015824616146,123.45853570213842,0.31162341564539675,2.2865860562480096,3.4426834744062114,32.0,2.0,1280.0,0.6332068690889854,8.109169734585185,0.12245577249188364,26.76511684226778,2.0,0.01875
fixed_eta2,13.228125000000295,0.009375,134.25599203336813,123.21484972324133,0.31095030430945714,2.305561319794612,3.4217368281101406,32.0,2.0,1284.0,0.6333431131713494,8.13291754473204,0.1321356255016966,26.81511414621132,2.0,0.01875
fixed_eta2,13.265625000000297,0.009375,134.09810581409562,122.97688417483215,0.3101959981683828,2.32468248785442,3.3996976006790893,32.0,2.0,1288.0,0.6334800673819962,8.156670477228783,0.14511135394724042,26.863374126097817,2.0,0.01875
fixed_eta2,13.303125000000298,0.009375,133.94601494208518,122.74406934112228,0.3094494603496265,2.343950760436562,3.3766146471757064,32.0,2.0,1292.0,0.6336177697066432,8.180428559431212,0.16237623320127526,26.909873993467297,2.0,0.01875
fixed_eta2,13.3406250000003,0.009375,133.79798236038727,122.5145598733919,0.3088098148104743,2.3633680501486145,3.352543233417099,32.0,2.0,1296.0,0.6337562532769816,8.204191820029532,0.18502363899616095,26.95457463156781,2.0,0.01875
fixed_eta2,13.378125000000301,0.009375,133.65147264050995,122.28573907159755,0.3083384967532257,2.382936045206437,3.3305511021187866,32.0,2.0,1300.0,0.6338955459803178,8.22796028885956,0.21431773009627975,26.997430309854867,2.0,0.01875
fixed_eta2,13.415625000000302,0.009375,133.5034069761501,122.05513130056619,0.308024114093437,2.4025229535819053,3.3499672365983235,32.0,2.0,1304.0,0.6340356230951916,8.251733996198151,0.252034886042262,27.038383789162037,2.0,0.01875
fixed_eta2,13.453125000000304,0.009375,133.352270456226,121.82172122743978,0.30781569912914136,2.4220247222540205,3.3675100804928713,32.0,2.0,1308.0,0.6341763115869223,8.275512968464222,0.30100004784785317,27.07727565499506,2.0,0.01875
fixed_eta2,13.490625000000305,0.009375,133.19887665473254,121.5863152228481,0.30765850212000756,2.4414457196303294,3.383173322632532,32.0,2.0,1312.0,0.6343174266570288,8.299297225058549,0.3656054087588709,27.113873746756752,2.0,0.01875
fixed_eta2,13.528125000000307,0.009375,133.04547007441562,121.35114139032498,0.3075018824267168,2.4607944536510225,3.39696379147942,32.0,2.0,1316.0,0.6344588030028575,8.323086778824953,0.4520009180388288,27.148017233726502,2.0,0.01875
fixed_eta2,13.565625000000308,0.009375,132.89474579151806,121.1188640612726,0.30732015135458657,2.480083200116674,3.408898391242616,32.0,2.0,1320.0,0.6346002924040167,8.346881636735395,0.5676989792224323,27.17969666604463,2.0,0.01875
fixed_eta2,13.60312500000031,0.009375,132.7487499043301,120.89148324568926,0.3071167645814664,2.4993276127290764,3.418999671666671,32.0,2.0,1324.0,0.634741761565726,8.370681800489356,0.7205945484839633,27.20903993236344,2.0,0.01875
fixed_eta2,13.64062500000031,0.009375,132.6080595024864,120.66952315365674,0.30691266591504046,2.518545006176286,3.427293658301752,32.0,2.0,1328.0,0.6348830902349007,8.394487267037404,0.9176651243199946,27.23623582741296,2.0,0.01875
fixed_eta2,13.678125000000312,0.009375,132.4715963417031,120.45185406282894,0.30673002154310586,2.537752483709749,3.433810479420748,32.0,2.0,1332.0,0.6350241695951644,8.418298029039356,1.1637237821625275,27.261451955794794,2.0,0.01875
fixed_eta2,13.715625000000314,0.009375,132.33715964977864,120.2362250949958,0.306580017780818,2.5569664677697683,3.438585753092284,32.0,2.0,1336.0,0.6351649009234508,8.442114075267252,1.4605726101646677,27.284790362729012,2.0,0.01875
fixed_eta2,13.753125000000315,0.009375,132.20231185387146,120.02014929287463,0.3064558696576839,2.57620270798553,3.4416611094883938,32.0,2.0,1340.0,0.6353051944605548,8.465935390962148,1.806773980614201,27.306290050471816,2.0,0.01875
fixed_eta2,13.781250000000314,0.0046875,132.12885762866745,119.88566500726164,0.30638405277156133,2.590667512107052,3.4428782559287314,38.0,3.0,1344.0,0.6354043325570444,8.483804771269776,2.1559676283424882,27.3212159227052,2.0,0.009375
fixed_eta2,13.800000000000312,0.0046875,132.05717503807656,119.77296811118153,0.3066502536207539,2.6003151178528094,3.4431809518732814,38.0,3.0,1348.0,0.6354741057793314,8.495719256779378,2.3575321912073353,27.330590933956252,2.0,0.009375
fixed_eta2,13.818750000000309,0.0046875,131.98357155416915,119.65811425626015,0.30710361939549435,2.6099770101296293,3.4430854662324615,38.0,3.0,1352.0,0.6355437736428249,8.50763504956839,2.562459853967655,27.339510118035495,2.0,0.009375
fixed_eta2,13.837500000000306,0.0046875,131.90953199394278,119.54276221869995,0.30755862958903213,2.6196551726872808,3.4425979235136355,38.0,3.0,1356.0,0.6356132997567518,8.5195521473813,2.782290807292047,27.34797642912027,2.0,0.009375
fixed_eta2,13.856250000000303,0.0046875,131.83579070342273,119.42775071912047,0.3079032964343186,2.6293506827573054,3.4417242697251558,38.0,3.0,1360.0,0.6356826294239625,8.531470547036646,3.026367239228855,27.35599326830863,2.0,0.009375
fixed_eta2,13.8750000000003,0.0046875,131.76249542989467,119.31324684758081,0.30810967663425276,2.6390649645836026,3.4404703294463004,38.0,3.0,1364.0,0.6357517368690929,8.543390244542703,3.291194451906728,27.363563973321913,2.0,0.009375
fixed_eta2,13.893750000000297,0.0046875,131.6896308015813,119.19921424843426,0.30819119707555365,2.6487993252403754,3.4388419290007852,38.0,3.0,1368.0,0.6358206404085764,8.555311235851814,3.5650012072474024,27.370691268914793,2.0,0.009375
fixed_eta2,13.912500000000295,0.0046875,131.61717044023828,119.0856071487205,0.3081647935579367,2.658554026057149,3.4368450628135134,38.0,3.0,1372.0,0.6358893733321223,8.567233517464121,3.840104174626549,27.377376782744918,2.0,0.009375
fixed_eta2,13.931250000000292,0.0046875,131.54515482806886,118.9724618175101,0.30803385945272843,2.668329185428167,3.4344860686970717,38.0,3.0,1376.0,0.6359579432679696,8.579157086309312,4.116035446446876,27.38362070177992,2.0,0.009375
fixed_eta2,13.950000000000289,0.0046875,131.47375564396174,118.85995392205169,0.30779235552256135,2.678125492090303,3.4317717752218715,38.0,3.0,1380.0,0.6360263212878623,8.591081939101844,4.390939687512857,27.389421609278884,2.0,0.009375
fixed_eta2,13.968750000000286,0.0046875,131.40323822349302,118.74834823529191,0.3074405094855539,2.6879434276183947,3.4287095927915305,38.0,3.0,1384.0,0.6360944683227719,8.603008071863524,4.656479176701591,27.394776508895305,2.0,0.009375
fixed_eta2,13.987500000000283,0.0046875,131.33387757800415,118.63790217106131,0.30699656724447033,2.6977833655997463,3.4253075357323475,38.0,3.0,1388.0,0.6361623689821851,8.614935480069237,4.905281281252458,27.39968101608359,2.0,0.009375
fixed_eta2,14.00625000000028,0.0046875,131.26590713911605,118.52881433714575,0.306494480499593,2.7076461561829133,3.4215741730819045,38.0,3.0,1392.0,0.6362300384314797,8.626864159208857,5.1400563974864815,27.404129680045514,2.0,0.009375
fixed_eta2,14.025000000000277,0.0046875,131.19947888847884,118.4212059841208,0.30596475546815005,2.7175325007963593,3.4175185238645787,38.0,3.0,1396.0,0.6362974980595624,8.638794105162887,5.370325976682522,27.408116391599744,2.0,0.009375
fixed_eta2,14.043750000000275,0.0046875,131.13464556770694,118.31511004600006,0.305426901874447,2.727443054862849,3.4131499367548574,38.0,3.0,1400.0,0.6363647476874412,8.65072531403803,5.600874519907331,27.411634832245507,2.0,0.009375
fixed_eta2,14.062500000000272,0.0046875,131.07134590211217,118.21045655496044,0.3048881635414168,2.7373786209789324,3.408477956321063,38.0,3.0,1404.0,0.6364317622871042,8.662657781686947,5.827135911690339,27.4146789241775,2.0,0.009375
fixed_eta2,14.081250000000269,0.0046875,131.0093979773836,118.10706341474423,0.304347349064796,2.7473397687834265,3.4035121904705394,38.0,3.0,1408.0,0.6364985137336064,8.674591503423292,6.041856689157017,27.417243247588896,2.0,0.009375
fixed_eta2,14.100000000000266,0.0046875,130.94854166102542,118.00467132297055,0.30380136764063514,2.7573270337251143,3.3982621896313963,38.0,3.0,1412.0,0.636564993564409,8.6865264741968,6.2426142621298215,27.41932339877787,2.0,0.009375
fixed_eta2,14.118750000000263,0.0046875,130.88851097156532,117.90301267730794,0.30324750823141033,2.7673412238855706,3.392737344584592,38.0,3.0,1416.0,0.6366312138764969,8.69846268900908,6.4307397148271335,27.420916268846742,2.0,0.009375
fixed_eta2,14.13750000000026,0.0046875,130.82907776408692,117.80185671095964,0.3026834089870266,2.7773830740295837,3.386946806613042,38.0,3.0,1420.0,0.6366971881163089,8.71040014313479,6.605554671997778,27.422020228943854,2.0,0.009375
fixed_eta2,14.156250000000258,0.0046875,130.77004869311202,117.70100488468177,0.30210867998077484,2.787453246634912,3.3808994317872463,38.0,3.0,1424.0,0.6367629134692454,8.722338831962675,6.76415723312711,27.422635213492875,2.0,0.009375
fixed_eta2,14.175000000000255,0.0046875,130.7112417862727,117.60026523971862,0.301526374807488,2.797552594055473,3.3746037515348943,38.0,3.0,1428.0,0.6368283716821629,8.734278750667853,6.9076998216490955,27.422762699365254,2.0,0.009375
fixed_eta2,14.193750000000252,0.0046875,130.652483130218,117.49944937770988,0.3009437317556336,2.807681983591655,3.368067972638976,38.0,3.0,1432.0,0.636893545292774,8.746219894063163,7.044242352920574,27.422405585618627,2.0,0.009375
fixed_eta2,14.212500000000249,0.0046875,130.59363790634222,117.39840524049438,0.3003702205654839,2.8178424328513647,3.36130000888923,38.0,3.0,1436.0,0.6369584313067294,8.75816225676006,7.1829027388655735,27.421567985853976,2.0,0.009375
fixed_eta2,14.231250000000246,0.0046875,130.5346424584905,117.2970548234436,0.2998122955297296,2.8280351078885513,3.354307542681745,38.0,3.0,1440.0,0.6370230387916695,8.770105833442374,7.326552806218608,27.420254951945974,2.0,0.009375
fixed_eta2,14.250000000000243,0.0046875,130.47550893335637,117.1954019866723,0.29927132234808757,2.83826111003071,3.3470981093355756,38.0,3.0,1444.0,0.6370873752189437,8.78205061897028,7.47150724018364,27.41847215337544,2.0,0.009375
fixed_eta2,14.26875000000024,0.0046875,130.4163074290128,117.09351186402927,0.29874590174966514,2.8485216347481233,3.339679192096947,38.0,3.0,1448.0,0.6371514363972,8.793996608241013,7.613053232141132,27.416225539388083,2.0,0.009375
fixed_eta2,14.287500000000238,0.0046875,130.35714704330695,116.99148898171654,0.2982345940803752,2.858818071933242,3.332058313418794,38.0,3.0,1452.0,0.637215208994867,8.805943795974677,7.748699660570716,27.41352101091104,2.0,0.009375
fixed_eta2,14.306250000000235,0.0046875,130.29817206405045,116.88947198619005,0.2977378098626903,2.8691518922656605,3.324243108191094,38.0,3.0,1456.0,0.6372786817075329,8.817892176643337,7.8755294656146075,27.410364126027844,2.0,0.009375
fixed_eta2,14.325000000000232,0.0046875,130.23956397303277,116.78763661513626,0.297256716055612,2.879524658186188,3.316241366454005,38.0,3.0,1460.0,0.6373418527533035,8.829841744592967,7.987680143386512,27.40675985670505,2.0,0.009375
fixed_eta2,14.34375000000023,0.0046875,130.1815309934677,116.68618749137258,0.29679129256442743,2.8899379148090834,3.3080610366135694,38.0,3.0,1464.0,0.6374047269407309,8.841792494208676,8.079711094277602,27.40271240720047,2.0,0.009375
fixed_eta2,14.362500000000226,0.0046875,130.12428808156233,116.5853375103562,0.29634093629962627,2.9003931257988405,3.299710185801394,38.0,3.0,1468.0,0.637467307289902,8.853744419960899,8.152112069603977,27.398225096676324,2.0,0.009375
fixed_eta2,14.381250000000223,0.0046875,130.06804109414816,116.48529064295288,0.2959053061265434,2.910891737355686,3.291196921725462,38.0,3.0,1472.0,0.6375295899109329,8.865697516314071,8.211374764188808,27.39330030216697,2.0,0.009375
fixed_eta2,14.40000000000022,0.0046875,130.01298307761317,116.38623823332199,0.2954844807851406,2.9214350511492624,3.2825292885376,38.0,3.0,1476.0,0.6375915664621075,8.877651777609309,8.263840932900255,27.387939453443895,2.0,0.009375
fixed_eta2,14.418750000000218,0.0046875,129.95929553248783,116.28836071746414,0.2950782783150321,2.9320241905791926,3.2737151551681993,38.0,3.0,1480.0,0.6376532308573111,8.889607198043189,8.310763486416967,27.382143069492226,2.0,0.009375
fixed_eta2,14.437500000000215,0.0046875,129.90713773764213,116.1918178337256,0.2946850088458303,2.9426601276273976,3.2647621160844262,38.0,3.0,1484.0,0.637714582747487,8.901563771751567,8.35017897730857,27.37591082663148,2.0,0.009375
fixed_eta2,14.456250000000212,0.0046875,129.85662477245705,116.09672588216755,0.2943021117332269,2.95334365453585,3.255677421269638,38.0,3.0,1488.0,0.6377756251436875,8.91352149290172,8.381767750044709,27.369241650789302,2.0,0.009375
fixed_eta2,14.47500000000021,0.0046875,129.8078089758675,116.00313805503657,0.293927102778064,2.9640753874195394,3.2464679459656467,38.0,3.0,1492.0,0.6378363598301489,8.925480355711993,8.407547895356437,27.362133829225552,2.0,0.009375
fixed_eta2,14.493750000000206,0.0046875,129.76067540650644,115.91103997371917,0.2935576063557408,2.974855723375301,3.237140203386747,38.0,3.0,1496.0,0.6378967848420068,8.937440354399904,8.428169255778222,27.35458513995289,2.0,0.009375
fixed_eta2,14.512500000000204,0.0046875,129.71509085038218,115.82036281407869,0.29318970306341535,2.985671166274434,3.2384514164844393,38.0,3.0,1500.0,0.6379568946716166,8.94940148311476,8.440860982147687,27.346592749040695,2.0,0.009375
fixed_eta2,14.5312500000002,0.0046875,129.67082257356736,115.73101945970322,0.2928174807576531,2.996490549336243,3.242647467660385,38.0,3.0,1504.0,0.6380166754460184,8.961363735828577,8.443001443521066,27.338149358020257,2.0,0.009375
fixed_eta2,14.550000000000198,0.0046875,129.62775711104194,115.64290060260865,0.2924397407013275,3.007312237940793,3.2465150969137118,38.0,3.0,1508.0,0.6380761120375488,8.973327106225168,8.43737644732612,27.329239549108074,2.0,0.009375
fixed_eta2,14.568750000000195,0.0046875,129.58576477707828,115.555872864971,0.292057066357926,3.01813563412348,3.2500585486872433,38.0,3.0,1512.0,0.6381351915962957,8.985291587728717,8.432103217779986,27.31984254994877,2.0,0.009375
fixed_eta2,14.587500000000192,0.0046875,129.5447035427325,115.46978973673001,0.29167104879608524,3.0289599331788284,3.2532818928319545,38.0,3.0,1516.0,0.6381939017965761,8.997257173529489,8.435158430502614,27.30993596107752,2.0,0.009375
fixed_eta2,14.60625000000019,0.0046875,129.5044334670662,115.38450751333035,0.2912833262599579,3.0397841453136163,3.2561890554824555,38.0,3.0,1520.0,0.6382522300306928,9.009223856584148,8.45050218932872,27.29949921650569,2.0,0.009375
