gid,i,j,rho,z,axis_distance,block_edge_distance,coarse_fine_interface_distance,delta_C,delta_H,delta_M,delta_Z
30,6,23,5.1015625,-0.1328125,5.1015625,0.1015625,0.1015625,0.674091548850675,0.09951027519974492,0.6738333454136789,3.544567533884958e-07
51,6,8,5.1015625,0.1328125,5.1015625,0.1015625,0.1015625,0.6676576554126852,0.09914221817101682,0.6674818552202058,3.006825459229932e-07
30,10,22,5.1640625,-0.1484375,5.1640625,0.1484375,0.1640625,0.6624822853269446,-0.009640763658963202,0.6624318834995694,-3.232516744088717e-06
51,10,9,5.1640625,0.1484375,5.1640625,0.1484375,0.1640625,0.6601613524245176,-0.009553594276762547,0.6601496246151939,-3.255389442685252e-06
51,11,7,5.1796875,0.1171875,5.1796875,0.1171875,0.1796875,0.6064068776621512,-0.019369216144326712,0.6051133919527197,1.0636820941158116e-06
30,11,24,5.1796875,-0.1171875,5.1796875,0.1171875,0.1796875,0.6046472824627057,-0.01931950983769784,0.6033779760291285,9.53963193131908e-07
30,8,22,5.1328125,-0.1484375,5.1328125,0.1328125,0.1328125,0.5781072874853199,-0.0023775127521038567,0.5785973550083453,-3.2255683926928964e-06
51,8,9,5.1328125,0.1484375,5.1328125,0.1328125,0.1328125,0.5780190047029156,-0.002212768894696019,0.5785009001503568,-3.201792586155897e-06
30,10,23,5.1640625,-0.1328125,5.1640625,0.1328125,0.1640625,0.5230201167788546,0.04140069214693041,0.5213916576684844,4.194368612026195e-06
51,10,8,5.1640625,0.1328125,5.1640625,0.1328125,0.1640625,0.519145359447976,0.04134457533932036,0.5174301287915005,4.2238260151842425e-06
51,14,2,5.2265625,0.0390625,5.2265625,0.0390625,0.2265625,0.4837843596804075,-0.12607161745862652,0.4729769047327334,6.072752494926355e-06
30,14,29,5.2265625,-0.0390625,5.2265625,0.0390625,0.2265625,0.48197915679547587,-0.12654763119192264,0.47132772145485907,6.05481409704554e-06
30,0,30,5.0078125,-0.0234375,5.0078125,0.0078125,0.0078125,0.46843560417012586,0.1312792152711929,0.4356924172004249,-4.1662157225313676e-05
30,14,28,5.2265625,-0.0546875,5.2265625,0.0546875,0.2265625,0.467061152731038,-0.05905929064324596,0.4686187470071268,8.962860124677577e-07
51,0,1,5.0078125,0.0234375,5.0078125,0.0078125,0.0078125,0.4626849841202646,0.13151972114387692,0.4296484608500072,-4.1676293077702446e-05
51,14,3,5.2265625,0.0546875,5.2265625,0.0546875,0.2265625,0.44544067468545706,-0.05854564628247112,0.44685457603269024,8.124761671995596e-07
51,15,0,5.2421875,0.0078125,5.2421875,0.0078125,0.2421875,0.44230117266907004,-0.08810471496122348,0.4375637359303219,2.4945198274185694e-06
30,13,27,5.2109375,-0.0703125,5.2109375,0.0703125,0.2109375,0.4407383147695328,0.009324013629000788,0.4487007889187521,5.013313846309151e-06
