receiver_gid,fine_j,fine_i,rho,z,variable,current,preserved,difference,captured,current_minus_captured,distance_to_known_seam
69,36,39,6.21875,8.03125,Axx,-0.0007980706113772674,-0.00079747865798437533,-5.9195339289206707e-07,-0.0007980706113772675,1.0842021724855044e-19,8.1539448370865255
69,36,39,6.21875,8.03125,Axy,-0.0024811928251744237,-0.0024814411911419842,2.4836596756051127e-07,-0.0024811928251744237,0,8.1539448370865255
69,36,39,6.21875,8.03125,Ayy,0.0016434587587234632,0.0016441152903407536,-6.5653161729047407e-07,0.0016434587587234632,0,8.1539448370865255
69,36,39,6.21875,8.03125,Azz,-0.0008907530711564066,-0.00089199655867246944,1.2434875160628397e-06,-0.0008907530711564066,0,8.1539448370865255
69,36,39,6.21875,8.03125,Gamx,0.0011072801524474899,0.0011074063743849046,-1.2622193741465906e-07,0.0011072801524474899,0,8.1539448370865255
69,36,39,6.21875,8.03125,Gamy,0.0087403112437251795,0.0087403621472723503,-5.0903547170813579e-08,0.0087403112437251795,0,8.1539448370865255
69,36,39,6.21875,8.03125,Theta,0.0016679957870141683,0.0016669269752360453,1.0688117781229231e-06,0.0016679957870141683,0,8.1539448370865255
69,36,39,6.21875,8.03125,alpha,0.79483941417830684,0.79483941390371371,2.745931260150769e-10,0.79483941417830684,0,8.1539448370865255
69,36,39,6.21875,8.03125,betax,0.00056703168876925036,0.00056698088673652733,5.0802032723032582e-08,0.00056703168876925036,0,8.1539448370865255
69,36,39,6.21875,8.03125,betay,0.0044674248894534616,0.004467395295656814,2.9593796647617299e-08,0.0044674248894534616,0,8.1539448370865255
69,36,39,6.21875,8.03125,Bx,0.0013560357678441153,0.0013560362629703848,-4.951262694112557e-10,0.0013560357678441153,0,8.1539448370865255
69,36,39,6.21875,8.03125,By,0.0024699303634879693,0.002469930401461492,-3.797352276374566e-11,0.0024699303634879693,0,8.1539448370865255
69,37,38,6.15625,8.09375,chi,0.62802371323980621,0.62802371743909846,-4.1992922472644523e-09,0.62802371323980632,-1.1102230246251565e-16,8.207662435568972
69,37,38,6.15625,8.09375,gxx,1.0009707076343783,1.0009707305137647,-2.2879386385454836e-08,1.0009707076343783,0,8.207662435568972
69,37,38,6.15625,8.09375,gxy,0.011192373791833535,0.011192335964904526,3.7826929009249222e-08,0.011192373791833533,1.7347234759768071e-18,8.207662435568972
69,37,38,6.15625,8.09375,gyy,1.0050462574162413,1.0050462238895208,3.3526720510934638e-08,1.0050462574162413,0,8.207662435568972
69,37,38,6.15625,8.09375,gzz,0.99413797276485227,0.99413798241482509,-9.6499728208243596e-09,0.99413797276485227,0,8.207662435568972
69,37,38,6.15625,8.09375,Khat,-0.0012525864987837847,-0.001257230555010407,4.6440562266223621e-06,-0.0012525864987837849,2.1684043449710089e-19,8.207662435568972
69,37,38,6.15625,8.09375,Axx,0.00029218180405226241,0.00029145538152888138,7.2642252338102169e-07,0.00029218180405226235,5.4210108624275222e-20,8.207662435568972
69,37,38,6.15625,8.09375,Axy,-0.0024274895162604872,-0.00242760480274113,1.1528648064277822e-07,-0.0024274895162604876,4.3368086899420177e-19,8.207662435568972
69,37,38,6.15625,8.09375,Ayy,-0.00064917468695427903,-0.00064961829332503649,4.4360637075746123e-07,-0.00064917468695427903,0,8.207662435568972
69,37,38,6.15625,8.09375,Azz,0.00029884428090962601,0.00030000211220655699,-1.15783129693098e-06,0.00029884428090962595,5.4210108624275222e-20,8.207662435568972
69,37,38,6.15625,8.09375,Gamx,0.0010179516290464614,0.0010177202368718346,2.3139217462681688e-07,0.0010179516290464614,0,8.207662435568972
69,37,38,6.15625,8.09375,Gamy,0.0089731158372455457,0.0089731274928832334,-1.1655637687651987e-08,0.0089731158372455457,0,8.207662435568972
69,37,38,6.15625,8.09375,Theta,0.0017009356985643678,0.0017015988418074338,-6.6314324306598546e-07,0.0017009356985643676,2.1684043449710089e-19,8.207662435568972
69,37,38,6.15625,8.09375,alpha,0.79521017354271728,0.79521017372365699,-1.8093970766130951e-10,0.79521017354271717,1.1102230246251565e-16,8.207662435568972
69,37,38,6.15625,8.09375,betax,0.00052075050371098097,0.00052076971466229497,-1.9210951314008011e-08,0.00052075050371098097,0,8.207662435568972
69,37,38,6.15625,8.09375,betay,0.0045611589922769759,0.0045611837843017996,-2.4792024823708236e-08,0.0045611589922769759,0,8.207662435568972
69,37,38,6.15625,8.09375,Bx,0.0013318252633755035,0.0013318249616202581,3.0175524535699938e-10,0.0013318252633755031,4.3368086899420177e-19,8.207662435568972
69,37,38,6.15625,8.09375,By,0.0024578420390409745,0.0024578420049505886,3.4090385896135e-11,0.0024578420390409745,0,8.207662435568972
69,37,39,6.21875,8.09375,chi,0.62875112631444308,0.62875112858421722,-2.2697741464128285e-09,0.62875112631444285,2.2204460492503131e-16,8.2158680783743119
69,37,39,6.21875,8.09375,gxx,1.0010248935395214,1.0010249107868725,-1.7247351102867015e-08,1.0010248935395214,0,8.2158680783743119
69,37,39,6.21875,8.09375,gxy,0.011212357430114173,0.01121232348004649,3.3950067682489427e-08,0.011212357430114171,1.7347234759768071e-18,8.2158680783743119
69,37,39,6.21875,8.09375,gyy,1.0049502719756505,1.0049502487369999,2.3238650559420648e-08,1.0049502719756505,0,8.2158680783743119
69,37,39,6.21875,8.09375,gzz,0.994179555085278,0.99417956021985743,-5.1345794283008672e-09,0.994179555085278,0,8.2158680783743119
69,37,39,6.21875,8.09375,Khat,-0.0012481352220606653,-0.0012516930206663693,3.5577986057040885e-06,-0.0012481352220606655,2.1684043449710089e-19,8.2158680783743119
69,37,39,6.21875,8.09375,Axx,0.00032030813935380399,0.00031988049484198296,4.2764451182103003e-07,0.00032030813935380399,0,8.2158680783743119
69,37,39,6.21875,8.09375,Axy,-0.0024749007545246211,-0.0024747740792459751,-1.2667527864596712e-07,-0.0024749007545246211,0,8.2158680783743119
69,37,39,6.21875,8.09375,Ayy,-0.00065622393081699731,-0.00065659027376419217,3.6634294719485594e-07,-0.00065622393081699742,1.0842021724855044e-19,8.2158680783743119
69,37,39,6.21875,8.09375,Azz,0.00027681305743322478,0.0002776032186003619,-7.9016116713711507e-07,0.00027681305743322473,5.4210108624275222e-20,8.2158680783743119
69,37,39,6.21875,8.09375,Gamx,0.0011006158054660594,0.001100551710151108,6.4095314951384541e-08,0.0011006158054660594,0,8.2158680783743119
69,37,39,6.21875,8.09375,Gamy,0.0089173024602937755,0.0089172709024663756,3.1557827399886218e-08,0.0089173024602937755,0,8.2158680783743119
69,37,39,6.21875,8.09375,Theta,0.0017399029958202927,0.0017405641984737665,-6.612026534737539e-07,0.0017399029958202927,0,8.2158680783743119
69,37,39,6.21875,8.09375,alpha,0.79564960692515252,0.79564960705813237,-1.3297984935434215e-10,0.79564960692515252,0,8.2158680783743119
69,37,39,6.21875,8.09375,betax,0.00055273642432043975,0.00055276861456596683,-3.2190245527084424e-08,0.00055273642432043975,0,8.2158680783743119
69,37,39,6.21875,8.09375,betay,0.0045323137219898668,0.0045323298973039185,-1.6175314051722345e-08,0.0045323137219898668,0,8.2158680783743119
69,37,39,6.21875,8.09375,Bx,0.0013402777418569716,0.0013402774738799973,2.6797697437810908e-10,0.0013402777418569719,-2.1684043449710089e-19,8.2158680783743119
69,37,39,6.21875,8.09375,By,0.0024423551902788792,0.0024423551719742792,1.8304600023222317e-11,0.0024423551902788788,4.3368086899420177e-19,8.2158680783743119
69,38,4,4.03125,8.15625,chi,0.60831494018641386,0.60831494345976356,-3.2733497024040048e-09,0.60831494018641397,-1.1102230246251565e-16,8.2736698798809947
69,38,4,4.03125,8.15625,gxx,0.99666217246478062,0.99666216695676813,5.5080124905515504e-09,0.99666217246478062,0,8.2736698798809947
69,38,4,4.03125,8.15625,gxy,0.0098863320459333954,0.0098863311968589006,8.4907449474092012e-10,0.0098863320459333954,0,8.2736698798809947
69,38,4,4.03125,8.15625,gyy,1.0107883806604832,1.010788380808876,-1.4839285356060827e-10,1.0107883806604832,0,8.2736698798809947
69,38,4,4.03125,8.15625,gzz,0.99273634391958254,0.99273634923516563,-5.3155830848083951e-09,0.99273634391958254,0,8.2736698798809947
69,38,4,4.03125,8.15625,Khat,-0.0013203202495164562,-0.0013201457068084163,-1.7454270803988689e-07,-0.0013203202495164562,0,8.2736698798809947
69,38,4,4.03125,8.15625,Axx,0.0011006969289810177,0.0011008565198402521,-1.5959085923437921e-07,0.0011006969289810179,-2.1684043449710089e-19,8.2736698798809947
69,38,4,4.03125,8.15625,Axy,-0.00069985218701100059,-0.00069979627094711558,-5.5916063885011469e-08,-0.0006998521870110007,1.0842021724855044e-19,8.2736698798809947
69,38,4,4.03125,8.15625,Ayy,-0.0025730245971569594,-0.002573176002442537,1.5140528557755148e-07,-0.0025730245971569599,4.3368086899420177e-19,8.2736698798809947
69,38,4,4.03125,8.15625,Azz,0.0014171173973084564,0.0014171086059746694,8.7913337870355185e-09,0.0014171173973084566,-2.1684043449710089e-19,8.2736698798809947
69,38,4,4.03125,8.15625,Gamx,-0.00094075097364696607,-0.00094055258489550051,-1.9838875146556238e-07,-0.00094075097364696607,0,8.2736698798809947
69,38,4,4.03125,8.15625,Gamy,0.0091559891818682564,0.009155936134161418,5.3047706838338371e-08,0.0091559891818682564,0,8.2736698798809947
69,38,4,4.03125,8.15625,Theta,6.881450857716566e-05,6.8742035094477658e-05,7.2473482688002397e-08,6.8814508577165674e-05,-1.3552527156068805e-20,8.2736698798809947
69,38,4,4.03125,8.15625,alpha,0.78325308016347628,0.78325308012567907,3.7797209806456067e-11,0.78325308016347639,-1.1102230246251565e-16,8.2736698798809947
69,38,4,4.03125,8.15625,betax,-0.00045908840747231925,-0.0004590861491643575,-2.2583079617487581e-09,-0.00045908840747231925,0,8.2736698798809947
69,38,4,4.03125,8.15625,betay,0.0044967723480803497,0.004496772471535862,-1.2345551230613649e-10,0.0044967723480803497,0,8.2736698798809947
69,38,4,4.03125,8.15625,Bx,0.0009415628991668799,0.00094156292049056274,-2.1323682836832392e-11,0.0009415628991668799,0,8.2736698798809947
69,38,4,4.03125,8.15625,By,0.0028314970936810916,0.0028314970472519221,4.6429169536787995e-11,0.0028314970936810916,0,8.2736698798809947
69,38,5,4.09375,8.15625,chi,0.60882573363527148,0.60882573168401233,1.9512591542536484e-09,0.60882573363527148,0,8.2657579148103526
69,38,5,4.09375,8.15625,gxx,0.99679442414010844,0.99679442742970858,-3.2896001478377457e-09,0.99679442414010844,0,8.2657579148103526
69,38,5,4.09375,8.15625,gxy,0.0099459520067099808,0.009945952496325584,-4.8961560326910014e-10,0.0099459520067099808,0,8.2657579148103526
69,38,5,4.09375,8.15625,gyy,1.0106135896882322,1.0106135895943493,9.3882901452957412e-11,1.0106135896882322,0,8.2657579148103526
69,38,5,4.09375,8.15625,gzz,0.99277747825848062,0.99277747508859071,3.1698899061183283e-09,0.99277747825848062,0,8.2657579148103526
69,38,5,4.09375,8.15625,Khat,-0.0013313639578425339,-0.0013314656658119841,1.0170796945017241e-07,-0.0013313639578425335,-4.3368086899420177e-19,8.2657579148103526
69,38,5,4.09375,8.15625,Axx,0.0011547141236771413,0.0011546193241289641,9.4799548177194187e-08,0.0011547141236771415,-2.1684043449710089e-19,8.2657579148103526
69,38,5,4.09375,8.15625,Axy,-0.00069304490921148125,-0.00069307756520475188,3.2655993270624961e-08,-0.00069304490921148125,0,8.2657579148103526
69,38,5,4.09375,8.15625,Ayy,-0.0026153281016217098,-0.0026152391537671259,-8.8947854583968505e-08,-0.0026153281016217098,0,8.2657579148103526
69,38,5,4.09375,8.15625,Azz,0.0014055550328305147,0.0014055612404177808,-6.2075872660476844e-09,0.0014055550328305147,0,8.2657579148103526
69,38,5,4.09375,8.15625,Gamx,-0.00091196044339121119,-0.00091207653552968391,1.1609213847272454e-07,-0.0009119604433912114,2.1684043449710089e-19,8.2657579148103526
69,38,5,4.09375,8.15625,Gamy,0.009192925004985527,0.0091929564832443286,-3.1478258801648229e-08,0.0091929250049855252,1.7347234759768071e-18,8.2657579148103526
69,38,5,4.09375,8.15625,Theta,8.5515294078397929e-05,8.5555893037884246e-05,-4.0598959486317417e-08,8.5515294078397929e-05,0,8.2657579148103526
69,38,5,4.09375,8.15625,alpha,0.78356434152472398,0.78356434154642463,-2.1700641283928235e-11,0.78356434152472398,0,8.2657579148103526
69,38,5,4.09375,8.15625,betax,-0.00044559867687629645,-0.00044559997787645833,1.3010001618770153e-09,-0.00044559867687629645,0,8.2657579148103526
69,38,5,4.09375,8.15625,betay,0.0045289335504515747,0.0045289334990158631,5.1435711592717759e-11,0.0045289335504515738,8.6736173798840355e-19,8.2657579148103526
69,38,5,4.09375,8.15625,Bx,0.00095459730983445666,0.000954597297399614,1.2434842652092604e-11,0.00095459730983445666,0,8.2657579148103526
69,38,5,4.09375,8.15625,By,0.0028230844336113374,0.0028230844604379187,-2.6826581320943399e-11,0.0028230844336113374,0,8.2657579148103526
69,39,4,4.03125,8.21875,chi,0.60967645724520858,0.60967645469926979,2.5459387931192623e-09,0.60967645724520847,1.1102230246251565e-16,8.335640956534176
69,39,4,4.03125,8.21875,gxx,0.99641649664797438,0.99641650093198419,-4.2840098135599192e-09,0.99641649664797438,0,8.335640956534176
69,39,4,4.03125,8.21875,gxy,0.0096590739203404139,0.0096590745807316886,-6.6039127465111758e-10,0.0096590739203404139,0,8.335640956534176
69,39,4,4.03125,8.21875,gyy,1.0111583650757148,1.0111583649602982,1.1541656519398202e-10,1.0111583650757145,2.2204460492503131e-16,8.335640956534176
69,39,4,4.03125,8.21875,gzz,0.99261338778223418,0.99261338364789198,4.1343422019224363e-09,0.9926133877822344,-2.2204460492503131e-16,8.335640956534176
69,39,4,4.03125,8.21875,Khat,-0.0012680503675140547,-0.0012681861229536411,1.3575543958638595e-07,-0.0012680503675140547,0,8.335640956534176
69,39,4,4.03125,8.21875,Axx,0.001231173142672981,0.0012310490164491321,1.2412622384886524e-07,0.001231173142672981,0,8.335640956534176
69,39,4,4.03125,8.21875,Axy,-0.00073854284832363976,-0.00073858633859555042,4.3490271910660849e-08,-0.00073854284832363987,1.0842021724855044e-19,8.335640956534176
69,39,4,4.03125,8.21875,Ayy,-0.0028478700738235993,-0.0028477523141570388,-1.1775966656055875e-07,-0.0028478700738235993,0,8.335640956534176
69,39,4,4.03125,8.21875,Azz,0.0015553379799768275,0.0015553448176808841,-6.8377040566072744e-09,0.0015553379799768277,-2.1684043449710089e-19,8.335640956534176
69,39,4,4.03125,8.21875,Gamx,-0.00088205235244472925,-0.0008822066548069803,1.543023622510532e-07,-0.00088205235244472925,0,8.335640956534176
69,39,4,4.03125,8.21875,Gamy,0.0089684454097638845,0.0089684866690914258,-4.1259327541315338e-08,0.0089684454097638845,0,8.335640956534176
69,39,4,4.03125,8.21875,Theta,-0.00016993361638643258,-0.00016987724812211969,-5.636826431288473e-08,-0.00016993361638643258,0,8.335640956534176
69,39,4,4.03125,8.21875,alpha,0.78418121352499504,0.78418121355439285,-2.9397817513654445e-11,0.78418121352499504,0,8.335640956534176
69,39,4,4.03125,8.21875,betax,-0.00042360579953142264,-0.00042360755599317072,1.7564617480749986e-09,-0.00042360579953142275,1.0842021724855044e-19,8.335640956534176
69,39,4,4.03125,8.21875,betay,0.0043689638995416469,0.0043689638035206927,9.6020954208630993e-11,0.0043689638995416469,0,8.335640956534176
69,39,4,4.03125,8.21875,Bx,0.00093317615854712928,0.00093317614196204268,1.6585086602682875e-11,0.00093317615854712928,0,8.335640956534176
69,39,4,4.03125,8.21875,By,0.0028039696272930954,0.0028039696634046718,-3.6111576402764189e-11,0.002803969627293095,4.3368086899420177e-19,8.335640956534176
69,39,5,4.09375,8.21875,chi,0.61018043076591666,0.61018043228356267,-1.5176460088639487e-09,0.61018043076591666,0,8.3277878684107947
69,39,5,4.09375,8.21875,gxx,0.99654221697363177,0.99654221441505397,2.5585777940762e-09,0.99654221697363177,0,8.3277878684107947
69,39,5,4.09375,8.21875,gxy,0.0097203203846889484,0.0097203200038768114,3.8081213703244909e-10,0.0097203203846889484,0,8.3277878684107947
69,39,5,4.09375,8.21875,gyy,1.0109952400145679,1.0109952400875881,-7.3020256508016246e-11,1.0109952400145679,0,8.3277878684107947
69,39,5,4.09375,8.21875,gzz,0.9926494752973587,0.99264947776282852,-2.465469828294431e-09,0.9926494752973587,0,8.3277878684107947
69,39,5,4.09375,8.21875,Khat,-0.0012602410194937025,-0.001260161913295241,-7.9106198461534327e-08,-0.0012602410194937025,0,8.3277878684107947
69,39,5,4.09375,8.21875,Axx,0.0012910746616471556,0.0012911483946290714,-7.3732981915788226e-08,0.0012910746616471558,-2.1684043449710089e-19,8.3277878684107947
69,39,5,4.09375,8.21875,Axy,-0.00075591588613807092,-0.00075589048703219382,-2.5399105877104561e-08,-0.00075591588613807103,1.0842021724855044e-19,8.3277878684107947
69,39,5,4.09375,8.21875,Ayy,-0.002913119916096728,-0.0029131890977614041,6.9181664676034454e-08,-0.002913119916096728,0,8.3277878684107947
69,39,5,4.09375,8.21875,Azz,0.0015600066701116741,0.0015600018419882453,4.828123428834985e-09,0.0015600066701116745,-4.3368086899420177e-19,8.3277878684107947
69,39,5,4.09375,8.21875,Gamx,-0.0008484237502413563,-0.00084833345635587751,-9.0293885478785751e-08,-0.00084842375024135619,-1.0842021724855044e-19,8.3277878684107947
69,39,5,4.09375,8.21875,Gamy,0.0090034196217751387,0.0090033951386849585,2.4483090180216216e-08,0.0090034196217751387,0,8.3277878684107947
69,39,5,4.09375,8.21875,Theta,-0.00018665055579076414,-0.00018668213275925351,3.1576968489370038e-08,-0.00018665055579076414,0,8.3277878684107947
69,39,5,4.09375,8.21875,alpha,0.78448974050860287,0.78448974049172437,1.687849859877133e-11,0.78448974050860287,0,8.3277878684107947
69,39,5,4.09375,8.21875,betax,-0.00041016707330872456,-0.00041016606141970971,-1.0118890148534676e-09,-0.00041016707330872456,0,8.3277878684107947
69,39,5,4.09375,8.21875,betay,0.004396337808659407,0.0043963378486649605,-4.0005553557376228e-11,0.004396337808659407,0,8.3277878684107947
69,39,5,4.09375,8.21875,Bx,0.0009460253254070073,0.00094602533507855168,-9.6715443813344404e-12,0.0009460253254070073,0,8.3277878684107947
69,39,5,4.09375,8.21875,By,0.0027954168783968412,0.0027954168575317225,2.086511866061791e-11,0.0027954168783968412,0,8.3277878684107947
69,38,6,4.15625,8.15625,chi,0.60934367853049343,0.60934367817209278,3.5840064249725856e-10,0.60934367853049332,1.1102230246251565e-16,8.258311391032068
69,38,6,4.15625,8.15625,gxx,0.99693028393224192,0.99693028453155119,-5.9930926887830083e-10,0.9969302839322417,2.2204460492503131e-16,8.258311391032068
69,38,6,4.15625,8.15625,gxy,0.010003675756972979,0.010003675859895814,-1.0292283518509304e-10,0.010003675756972979,0,8.258311391032068
69,38,6,4.15625,8.15625,gyy,1.0104349025062382,1.0104349024932604,1.2977841024053305e-11,1.0104349025062382,0,8.258311391032068
69,38,6,4.15625,8.15625,gzz,0.99281886372735595,0.99281886314610113,5.8125482205184653e-10,0.99281886372735595,0,8.258311391032068
69,38,6,4.15625,8.15625,Khat,-0.0013711109919699416,-0.0013711315116506041,2.0519680662533374e-08,-0.0013711109919699418,2.1684043449710089e-19,8.258311391032068
69,38,6,4.15625,8.15625,Axx,0.001224076748153271,0.0012240590735942724,1.7674558998662104e-08,0.0012240767481532708,2.1684043449710089e-19,8.258311391032068
69,38,6,4.15625,8.15625,Axy,-0.00071251334912831286,-0.00071251987871588597,6.5295875731081338e-09,-0.00071251334912831286,0,8.258311391032068
69,38,6,4.15625,8.15625,Ayy,-0.0026906438176658152,-0.002690626453404133,-1.7364261682174809e-08,-0.0026906438176658156,4.3368086899420177e-19,8.258311391032068
69,38,6,4.15625,8.15625,Azz,0.0014106522634784735,0.0014106526432363605,-3.7975788702918067e-10,0.0014106522634784735,0,8.258311391032068
69,38,6,4.15625,8.15625,Gamx,-0.00087442394691811774,-0.00087444697540119847,2.3028483080731257e-08,-0.00087442394691811785,1.0842021724855044e-19,8.258311391032068
69,38,6,4.15625,8.15625,Gamy,0.0092397454479757803,0.0092397513428163127,-5.8948405323722142e-09,0.0092397454479757786,1.7347234759768071e-18,8.258311391032068
69,38,6,4.15625,8.15625,Theta,9.359312257023491e-05,9.3602626392340208e-05,-9.5038221052982323e-09,9.359312257023491e-05,0,8.258311391032068
69,38,6,4.15625,8.15625,alpha,0.78387987091087419,0.78387987091551314,-4.6389558860937541e-12,0.78387987091087419,0,8.258311391032068
69,38,6,4.15625,8.15625,betax,-0.00042767017266174715,-0.00042767044715868514,2.7449693798357877e-10,-0.00042767017266174715,0,8.258311391032068
69,38,6,4.15625,8.15625,betay,0.0045619057566997877,0.0045619057298292168,2.6870570872528088e-11,0.0045619057566997877,0,8.258311391032068
69,38,6,4.15625,8.15625,Bx,0.00096751467902993801,0.00096751467652867493,2.5012630855414386e-12,0.00096751467902993801,0,8.258311391032068
69,38,6,4.15625,8.15625,By,0.0028144837221618598,0.0028144837277577273,-5.5958675193590324e-12,0.0028144837221618598,0,8.258311391032068
69,38,7,4.21875,8.15625,chi,0.60986796115526642,0.60986796143402233,-2.7875590724590893e-10,0.60986796115526631,1.1102230246251565e-16,8.2513315686772639
69,38,7,4.21875,8.15625,gxx,0.99707001034752529,0.99707000988139594,4.6612935733492122e-10,0.99707001034752507,2.2204460492503131e-16,8.2513315686772639
69,38,7,4.21875,8.15625,gxy,0.010057563085676921,0.010057563005625826,8.0051094225597197e-11,0.010057563085676921,0,8.2513315686772639
69,38,7,4.21875,8.15625,gyy,1.0102534115202209,1.0102534115303148,-1.0093925695286998e-11,1.0102534115202209,0,8.2513315686772639
69,38,7,4.21875,8.15625,gzz,0.99285913635854872,0.99285913681063598,-4.5208725651946224e-10,0.99285913635854872,0,8.2513315686772639
69,38,7,4.21875,8.15625,Khat,-0.0013837047587153047,-0.0013836887989636785,-1.5959751626173913e-08,-0.0013837047587153047,0,8.2513315686772639
69,38,7,4.21875,8.15625,Axx,0.0012465530601732154,0.0012465668070524363,-1.3746879220892516e-08,0.0012465530601732152,2.1684043449710089e-19,8.2513315686772639
69,38,7,4.21875,8.15625,Axy,-0.00075522002914437671,-0.00075521495057626422,-5.0785681124897175e-09,-0.00075522002914437661,-1.0842021724855044e-19,8.2513315686772639
69,38,7,4.21875,8.15625,Ayy,-0.0027331474723918596,-0.0027331609779287233,1.350553686376918e-08,-0.0027331474723918596,0,8.2513315686772639
69,38,7,4.21875,8.15625,Azz,0.0014297814157620287,0.0014297811203947833,2.9536724541895376e-10,0.0014297814157620287,0,8.2513315686772639
69,38,7,4.21875,8.15625,Gamx,-0.00083931367112433498,-0.00083929576008193901,-1.7911042395979751e-08,-0.00083931367112433531,3.2526065174565133e-19,8.2513315686772639
69,38,7,4.21875,8.15625,Gamy,0.0092892981284325646,0.0092892935435565926,4.5848759719357979e-09,0.0092892981284325628,1.7347234759768071e-18,8.2513315686772639
69,38,7,4.21875,8.15625,Theta,6.7348736464100783e-05,6.7341344602463296e-05,7.391861637487309e-09,6.7348736464100783e-05,0,8.2513315686772639
69,38,7,4.21875,8.15625,alpha,0.78419965423707949,0.78419965423347149,3.6080027854268337e-12,0.7841996542370796,-1.1102230246251565e-16,8.2513315686772639
69,38,7,4.21875,8.15625,betax,-0.00040689544410140561,-0.00040689523060378715,-2.1349761845576576e-10,-0.00040689544410140561,0,8.2513315686772639
69,38,7,4.21875,8.15625,betay,0.004591526968573424,0.0045915269894727566,-2.08993326117346e-11,0.004591526968573424,0,8.2513315686772639
69,38,7,4.21875,8.15625,Bx,0.00098034076211468224,0.00098034076406010914,-1.945426892496771e-12,0.00098034076211468224,0,8.2513315686772639
69,38,7,4.21875,8.15625,By,0.0028057004556861784,0.0028057004513338366,4.3523418376267831e-12,0.002805700455686178,4.3368086899420177e-19,8.2513315686772639
69,39,6,4.15625,8.21875,chi,0.61069135099807592,0.61069135127683205,-2.7875612929051385e-10,0.61069135099807581,1.1102230246251565e-16,8.3203968599009741
69,39,6,4.15625,8.21875,gxx,0.99667142065350645,0.99667142018737687,4.6612957937952615e-10,0.99667142065350645,0,8.3203968599009741
69,39,6,4.15625,8.21875,gxy,0.0097807186359448739,0.0097807185558937797,8.0051094225597197e-11,0.0097807186359448756,-1.7347234759768071e-18,8.3203968599009741
69,39,6,4.15625,8.21875,gyy,1.0108285227856286,1.0108285227957226,-1.0093925695286998e-11,1.0108285227856286,0,8.3203968599009741
69,39,6,4.15625,8.21875,gzz,0.99268565315750812,0.99268565360959515,-4.5208703447485732e-10,0.99268565315750812,0,8.3203968599009741
69,39,6,4.15625,8.21875,Khat,-0.001265631191989578,-0.0012656152322379516,-1.5959751626390753e-08,-0.001265631191989578,0,8.3203968599009741
69,39,6,4.15625,8.21875,Axx,0.0013661676197291534,0.0013661813666083742,-1.3746879220892516e-08,0.0013661676197291536,-2.1684043449710089e-19,8.3203968599009741
69,39,6,4.15625,8.21875,Axy,-0.0007814298896847234,-0.00078142481111661091,-5.0785681124897175e-09,-0.0007814298896847234,0,8.3203968599009741
69,39,6,4.15625,8.21875,Ayy,-0.0029921637019541727,-0.0029921772074910369,1.3505536864202861e-08,-0.002992163701954174,1.3010426069826053e-18,8.3203968599009741
69,39,6,4.15625,8.21875,Azz,0.001562997376393936,0.0015629970810266903,2.953672456357942e-10,0.001562997376393936,0,8.3203968599009741
69,39,6,4.15625,8.21875,Gamx,-0.00081244973569120991,-0.00081243182464881371,-1.7911042396196591e-08,-0.0008124497356912098,-1.0842021724855044e-19,8.3203968599009741
69,39,6,4.15625,8.21875,Gamy,0.0090375373899686494,0.0090375328050926775,4.5848759719357979e-09,0.0090375373899686494,0,8.3203968599009741
69,39,6,4.15625,8.21875,Theta,-0.00019272926163567205,-0.00019273665349730954,7.391861637487309e-09,-0.00019272926163567208,2.7105054312137611e-20,8.3203968599009741
69,39,6,4.15625,8.21875,alpha,0.78480247068736575,0.78480247068375764,3.6081138077292962e-12,0.78480247068736575,0,8.3203968599009741
69,39,6,4.15625,8.21875,betax,-0.0003935600376109346,-0.00039355982411331609,-2.1349761850997587e-10,-0.0003935600376109346,0,8.3203968599009741
69,39,6,4.15625,8.21875,betay,0.0044226477209508347,0.0044226477418501673,-2.08993326117346e-11,0.0044226477209508347,0,8.3203968599009741
69,39,6,4.15625,8.21875,Bx,0.00095876576604548409,0.00095876576799091076,-1.9454266756563365e-12,0.00095876576604548387,2.1684043449710089e-19,8.3203968599009741
69,39,6,4.15625,8.21875,By,0.0027866904642295429,0.0027866904598772015,4.3523414039459141e-12,0.0027866904642295429,0,8.3203968599009741
69,39,7,4.21875,8.21875,chi,0.61120963471090761,0.61120963449409726,2.1681034745313355e-10,0.6112096347109075,1.1102230246251565e-16,8.3134691634269018
69,39,7,4.21875,8.21875,gxx,0.99680302182884262,0.99680302219138772,-3.6254510504818427e-10,0.99680302182884262,0,8.3134691634269018
69,39,7,4.21875,8.21875,gxy,0.0098371814785153562,0.0098371815407773192,-6.2261962946452698e-11,0.0098371814785153562,0,8.3134691634269018
69,39,7,4.21875,8.21875,gyy,1.0106586321893718,1.010658632181521,7.850831096334332e-12,1.0106586321893718,0,8.3134691634269018
69,39,7,4.21875,8.21875,gzz,0.99272253923829468,0.99272253888667128,3.5162339706573675e-10,0.99272253923829468,0,8.3134691634269018
69,39,7,4.21875,8.21875,Khat,-0.001257749707416639,-0.0012577621205567928,1.2413140153787194e-08,-0.0012577497074166388,-2.1684043449710089e-19,8.3134691634269018
69,39,7,4.21875,8.21875,Axx,0.0013857178145237508,0.001385707122506579,1.069201717180529e-08,0.0013857178145237508,0,8.3134691634269018
69,39,7,4.21875,8.21875,Axy,-0.00080681867261875317,-0.0008068226226161739,3.9499974207289623e-09,-0.00080681867261875328,1.0842021724855044e-19,8.3134691634269018
