receiver_gid,coarse_j,coarse_i,rho,z,authoritative_writers,refresh_writers,authoritative_writer_count,consumer_count
12,5,19,5.9375,-7.8125,local_active_restriction,,1,5
12,5,20,6.0625,-7.8125,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,4
12,5,21,6.1875,-7.8125,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,3
12,5,22,6.3125,-7.8125,same_level_receive:gid=13,,1,2
12,5,23,6.4375,-7.8125,same_level_receive:gid=13,,1,1
13,0,0,5.5625,-8.4375,coarser_receive:gid=3,,1,1
13,0,1,5.6875,-8.4375,coarser_receive:gid=3,,1,2
13,0,2,5.8125,-8.4375,coarser_receive:gid=3,,1,3
13,0,3,5.9375,-8.4375,coarser_receive:gid=3,,1,4
13,0,4,6.0625,-8.4375,coarser_receive:gid=3,,1,5
13,0,5,6.1875,-8.4375,coarser_receive:gid=3,,1,5
13,0,6,6.3125,-8.4375,coarser_receive:gid=3,,1,5
13,0,7,6.4375,-8.4375,coarser_receive:gid=3,,1,5
13,0,8,6.5625,-8.4375,coarser_receive:gid=3,,1,5
13,0,9,6.6875,-8.4375,coarser_receive:gid=3,,1,5
13,0,10,6.8125,-8.4375,coarser_receive:gid=3,,1,5
13,0,11,6.9375,-8.4375,coarser_receive:gid=3,,1,5
13,0,12,7.0625,-8.4375,coarser_receive:gid=3,,1,5
13,0,13,7.1875,-8.4375,coarser_receive:gid=3,,1,5
13,0,14,7.3125,-8.4375,coarser_receive:gid=3,,1,5
13,0,15,7.4375,-8.4375,coarser_receive:gid=3,,1,5
13,0,16,7.5625,-8.4375,coarser_receive:gid=3,,1,5
13,0,17,7.6875,-8.4375,coarser_receive:gid=3,,1,5
13,0,18,7.8125,-8.4375,coarser_receive:gid=3,,1,5
13,0,19,7.9375,-8.4375,coarser_receive:gid=3,,1,5
13,0,20,8.0625,-8.4375,coarser_receive:gid=6,,1,4
13,0,21,8.1875,-8.4375,coarser_receive:gid=6,,1,3
13,0,22,8.3125,-8.4375,coarser_receive:gid=6,,1,2
13,0,23,8.4375,-8.4375,coarser_receive:gid=6,,1,1
13,1,0,5.5625,-8.3125,coarser_receive:gid=3,,1,2
13,1,1,5.6875,-8.3125,coarser_receive:gid=3,,1,4
13,1,2,5.8125,-8.3125,coarser_receive:gid=3,,1,6
13,1,3,5.9375,-8.3125,coarser_receive:gid=3,,1,8
13,1,4,6.0625,-8.3125,coarser_receive:gid=3,,1,10
13,1,5,6.1875,-8.3125,coarser_receive:gid=3,,1,10
13,1,6,6.3125,-8.3125,coarser_receive:gid=3,,1,10
13,1,7,6.4375,-8.3125,coarser_receive:gid=3,,1,10
13,1,8,6.5625,-8.3125,coarser_receive:gid=3,,1,10
13,1,9,6.6875,-8.3125,coarser_receive:gid=3,,1,10
13,1,10,6.8125,-8.3125,coarser_receive:gid=3,,1,10
13,1,11,6.9375,-8.3125,coarser_receive:gid=3,,1,10
13,1,12,7.0625,-8.3125,coarser_receive:gid=3,,1,10
13,1,13,7.1875,-8.3125,coarser_receive:gid=3,,1,10
13,1,14,7.3125,-8.3125,coarser_receive:gid=3,,1,10
13,1,15,7.4375,-8.3125,coarser_receive:gid=3,,1,10
13,1,16,7.5625,-8.3125,coarser_receive:gid=3,,1,10
13,1,17,7.6875,-8.3125,coarser_receive:gid=3,,1,10
13,1,18,7.8125,-8.3125,coarser_receive:gid=3,,1,10
13,1,19,7.9375,-8.3125,coarser_receive:gid=3,,1,10
13,1,20,8.0625,-8.3125,coarser_receive:gid=6,,1,8
13,1,21,8.1875,-8.3125,coarser_receive:gid=6,,1,6
13,1,22,8.3125,-8.3125,coarser_receive:gid=6,,1,4
13,1,23,8.4375,-8.3125,coarser_receive:gid=6,,1,2
13,2,0,5.5625,-8.1875,coarser_receive:gid=3,,1,2
13,2,1,5.6875,-8.1875,coarser_receive:gid=3,,1,4
13,2,2,5.8125,-8.1875,coarser_receive:gid=3,,1,6
13,2,3,5.9375,-8.1875,coarser_receive:gid=3,,1,8
13,2,4,6.0625,-8.1875,coarser_receive:gid=3,,1,10
13,2,5,6.1875,-8.1875,coarser_receive:gid=3,,1,10
13,2,6,6.3125,-8.1875,coarser_receive:gid=3,,1,10
13,2,7,6.4375,-8.1875,coarser_receive:gid=3,,1,10
13,2,8,6.5625,-8.1875,coarser_receive:gid=3,,1,10
13,2,9,6.6875,-8.1875,coarser_receive:gid=3,,1,10
13,2,10,6.8125,-8.1875,coarser_receive:gid=3,,1,10
13,2,11,6.9375,-8.1875,coarser_receive:gid=3,,1,10
13,2,12,7.0625,-8.1875,coarser_receive:gid=3,,1,10
13,2,13,7.1875,-8.1875,coarser_receive:gid=3,,1,10
13,2,14,7.3125,-8.1875,coarser_receive:gid=3,,1,10
13,2,15,7.4375,-8.1875,coarser_receive:gid=3,,1,10
13,2,16,7.5625,-8.1875,coarser_receive:gid=3,,1,10
13,2,17,7.6875,-8.1875,coarser_receive:gid=3,,1,10
13,2,18,7.8125,-8.1875,coarser_receive:gid=3,,1,11
13,2,19,7.9375,-8.1875,coarser_receive:gid=3,,1,12
13,2,20,8.0625,-8.1875,coarser_receive:gid=6,,1,10
13,2,21,8.1875,-8.1875,coarser_receive:gid=6,,1,8
13,2,22,8.3125,-8.1875,coarser_receive:gid=6,,1,6
13,2,23,8.4375,-8.1875,coarser_receive:gid=6,,1,3
13,3,0,5.5625,-8.0625,coarser_receive:gid=3,,1,2
13,3,1,5.6875,-8.0625,coarser_receive:gid=3,,1,4
13,3,2,5.8125,-8.0625,coarser_receive:gid=3,,1,6
13,3,3,5.9375,-8.0625,coarser_receive:gid=3,,1,8
13,3,4,6.0625,-8.0625,coarser_receive:gid=3,,1,10
13,3,5,6.1875,-8.0625,coarser_receive:gid=3,,1,10
13,3,6,6.3125,-8.0625,coarser_receive:gid=3,,1,10
13,3,7,6.4375,-8.0625,coarser_receive:gid=3,,1,10
13,3,8,6.5625,-8.0625,coarser_receive:gid=3,,1,10
13,3,9,6.6875,-8.0625,coarser_receive:gid=3,,1,10
13,3,10,6.8125,-8.0625,coarser_receive:gid=3,,1,10
13,3,11,6.9375,-8.0625,coarser_receive:gid=3,,1,10
13,3,12,7.0625,-8.0625,coarser_receive:gid=3,,1,10
13,3,13,7.1875,-8.0625,coarser_receive:gid=3,,1,10
13,3,14,7.3125,-8.0625,coarser_receive:gid=3,,1,10
13,3,15,7.4375,-8.0625,coarser_receive:gid=3,,1,10
13,3,16,7.5625,-8.0625,coarser_receive:gid=3,,1,10
13,3,17,7.6875,-8.0625,coarser_receive:gid=3,,1,10
13,3,18,7.8125,-8.0625,coarser_receive:gid=3,,1,12
13,3,19,7.9375,-8.0625,coarser_receive:gid=3,,1,14
13,3,20,8.0625,-8.0625,coarser_receive:gid=6,,1,12
13,3,21,8.1875,-8.0625,coarser_receive:gid=6,,1,10
13,3,22,8.3125,-8.0625,coarser_receive:gid=6,,1,8
13,3,23,8.4375,-8.0625,coarser_receive:gid=6,,1,4
13,4,0,5.5625,-7.9375,same_level_receive:gid=12,,1,2
13,4,1,5.6875,-7.9375,same_level_receive:gid=12,,1,4
13,4,2,5.8125,-7.9375,same_level_receive:gid=12,same_level_local_refresh:gid=12,1,6
13,4,3,5.9375,-7.9375,same_level_receive:gid=12,same_level_local_refresh:gid=12,1,8
13,4,4,6.0625,-7.9375,local_active_restriction,,1,10
13,4,5,6.1875,-7.9375,local_active_restriction,,1,10
13,4,6,6.3125,-7.9375,local_active_restriction,,1,10
13,4,7,6.4375,-7.9375,local_active_restriction,,1,10
13,4,8,6.5625,-7.9375,local_active_restriction,,1,10
13,4,9,6.6875,-7.9375,local_active_restriction,,1,10
13,4,10,6.8125,-7.9375,local_active_restriction,,1,10
13,4,11,6.9375,-7.9375,local_active_restriction,,1,10
13,4,12,7.0625,-7.9375,local_active_restriction,,1,10
13,4,13,7.1875,-7.9375,local_active_restriction,,1,10
13,4,14,7.3125,-7.9375,local_active_restriction,,1,10
13,4,15,7.4375,-7.9375,local_active_restriction,,1,10
13,4,16,7.5625,-7.9375,local_active_restriction,,1,10
13,4,17,7.6875,-7.9375,local_active_restriction,,1,10
13,4,18,7.8125,-7.9375,local_active_restriction,,1,13
13,4,19,7.9375,-7.9375,local_active_restriction,,1,16
13,4,20,8.0625,-7.9375,coarser_receive:gid=36,,1,14
13,4,21,8.1875,-7.9375,coarser_receive:gid=36,,1,12
13,4,22,8.3125,-7.9375,coarser_receive:gid=36,,1,10
13,4,23,8.4375,-7.9375,coarser_receive:gid=36,,1,5
13,5,0,5.5625,-7.8125,same_level_receive:gid=12,,1,1
13,5,1,5.6875,-7.8125,same_level_receive:gid=12,,1,2
13,5,2,5.8125,-7.8125,same_level_receive:gid=12,same_level_local_refresh:gid=12,1,3
13,5,3,5.9375,-7.8125,same_level_receive:gid=12,same_level_local_refresh:gid=12,1,4
13,5,4,6.0625,-7.8125,local_active_restriction,,1,5
13,5,5,6.1875,-7.8125,local_active_restriction,,1,5
13,5,6,6.3125,-7.8125,local_active_restriction,,1,5
13,5,7,6.4375,-7.8125,local_active_restriction,,1,5
13,5,8,6.5625,-7.8125,local_active_restriction,,1,5
13,5,9,6.6875,-7.8125,local_active_restriction,,1,5
13,5,10,6.8125,-7.8125,local_active_restriction,,1,5
13,5,11,6.9375,-7.8125,local_active_restriction,,1,5
13,5,12,7.0625,-7.8125,local_active_restriction,,1,5
13,5,13,7.1875,-7.8125,local_active_restriction,,1,5
13,5,14,7.3125,-7.8125,local_active_restriction,,1,5
13,5,15,7.4375,-7.8125,local_active_restriction,,1,5
13,5,16,7.5625,-7.8125,local_active_restriction,,1,5
13,5,17,7.6875,-7.8125,local_active_restriction,,1,5
13,5,18,7.8125,-7.8125,local_active_restriction,,1,9
13,5,19,7.9375,-7.8125,local_active_restriction,,1,13
13,5,20,8.0625,-7.8125,coarser_receive:gid=36,,1,12
13,5,21,8.1875,-7.8125,coarser_receive:gid=36,,1,11
13,5,22,8.3125,-7.8125,coarser_receive:gid=36,,1,10
13,5,23,8.4375,-7.8125,coarser_receive:gid=36,,1,5
13,6,18,7.8125,-7.6875,local_active_restriction,,1,5
13,6,19,7.9375,-7.6875,local_active_restriction,,1,10
13,6,20,8.0625,-7.6875,coarser_receive:gid=36,,1,10
13,6,21,8.1875,-7.6875,coarser_receive:gid=36,,1,10
13,6,22,8.3125,-7.6875,coarser_receive:gid=36,,1,10
13,6,23,8.4375,-7.6875,coarser_receive:gid=36,,1,5
13,7,18,7.8125,-7.5625,local_active_restriction,,1,5
13,7,19,7.9375,-7.5625,local_active_restriction,,1,10
13,7,20,8.0625,-7.5625,coarser_receive:gid=36,,1,10
13,7,21,8.1875,-7.5625,coarser_receive:gid=36,,1,10
13,7,22,8.3125,-7.5625,coarser_receive:gid=36,,1,10
13,7,23,8.4375,-7.5625,coarser_receive:gid=36,,1,5
13,8,18,7.8125,-7.4375,local_active_restriction,,1,5
13,8,19,7.9375,-7.4375,local_active_restriction,,1,10
13,8,20,8.0625,-7.4375,coarser_receive:gid=36,,1,10
13,8,21,8.1875,-7.4375,coarser_receive:gid=36,,1,10
13,8,22,8.3125,-7.4375,coarser_receive:gid=36,,1,10
13,8,23,8.4375,-7.4375,coarser_receive:gid=36,,1,5
13,9,18,7.8125,-7.3125,local_active_restriction,,1,5
13,9,19,7.9375,-7.3125,local_active_restriction,,1,10
13,9,20,8.0625,-7.3125,coarser_receive:gid=36,,1,10
13,9,21,8.1875,-7.3125,coarser_receive:gid=36,,1,10
13,9,22,8.3125,-7.3125,coarser_receive:gid=36,,1,10
13,9,23,8.4375,-7.3125,coarser_receive:gid=36,,1,5
13,10,18,7.8125,-7.1875,local_active_restriction,,1,5
13,10,19,7.9375,-7.1875,local_active_restriction,,1,10
13,10,20,8.0625,-7.1875,coarser_receive:gid=36,,1,10
13,10,21,8.1875,-7.1875,coarser_receive:gid=36,,1,10
13,10,22,8.3125,-7.1875,coarser_receive:gid=36,,1,10
13,10,23,8.4375,-7.1875,coarser_receive:gid=36,,1,5
13,11,18,7.8125,-7.0625,local_active_restriction,,1,5
13,11,19,7.9375,-7.0625,local_active_restriction,,1,10
13,11,20,8.0625,-7.0625,coarser_receive:gid=36,,1,10
13,11,21,8.1875,-7.0625,coarser_receive:gid=36,,1,10
13,11,22,8.3125,-7.0625,coarser_receive:gid=36,,1,10
13,11,23,8.4375,-7.0625,coarser_receive:gid=36,,1,5
13,12,18,7.8125,-6.9375,local_active_restriction,,1,5
13,12,19,7.9375,-6.9375,local_active_restriction,,1,10
13,12,20,8.0625,-6.9375,coarser_receive:gid=36,,1,10
13,12,21,8.1875,-6.9375,coarser_receive:gid=36,,1,10
13,12,22,8.3125,-6.9375,coarser_receive:gid=36,,1,10
13,12,23,8.4375,-6.9375,coarser_receive:gid=36,,1,5
13,13,18,7.8125,-6.8125,local_active_restriction,,1,5
13,13,19,7.9375,-6.8125,local_active_restriction,,1,10
13,13,20,8.0625,-6.8125,coarser_receive:gid=36,,1,10
13,13,21,8.1875,-6.8125,coarser_receive:gid=36,,1,10
13,13,22,8.3125,-6.8125,coarser_receive:gid=36,,1,10
13,13,23,8.4375,-6.8125,coarser_receive:gid=36,,1,5
13,14,18,7.8125,-6.6875,local_active_restriction,,1,5
13,14,19,7.9375,-6.6875,local_active_restriction,,1,10
13,14,20,8.0625,-6.6875,coarser_receive:gid=36,,1,10
13,14,21,8.1875,-6.6875,coarser_receive:gid=36,,1,10
13,14,22,8.3125,-6.6875,coarser_receive:gid=36,,1,10
13,14,23,8.4375,-6.6875,coarser_receive:gid=36,,1,5
13,15,18,7.8125,-6.5625,local_active_restriction,,1,5
13,15,19,7.9375,-6.5625,local_active_restriction,,1,10
13,15,20,8.0625,-6.5625,coarser_receive:gid=36,,1,10
13,15,21,8.1875,-6.5625,coarser_receive:gid=36,,1,10
13,15,22,8.3125,-6.5625,coarser_receive:gid=36,,1,10
13,15,23,8.4375,-6.5625,coarser_receive:gid=36,,1,5
13,16,18,7.8125,-6.4375,local_active_restriction,,1,5
13,16,19,7.9375,-6.4375,local_active_restriction,,1,10
13,16,20,8.0625,-6.4375,coarser_receive:gid=36,,1,10
13,16,21,8.1875,-6.4375,coarser_receive:gid=36,,1,10
13,16,22,8.3125,-6.4375,coarser_receive:gid=36,,1,10
13,16,23,8.4375,-6.4375,coarser_receive:gid=36,,1,5
13,17,18,7.8125,-6.3125,local_active_restriction,,1,5
13,17,19,7.9375,-6.3125,local_active_restriction,,1,10
13,17,20,8.0625,-6.3125,coarser_receive:gid=36,,1,10
13,17,21,8.1875,-6.3125,coarser_receive:gid=36,,1,10
13,17,22,8.3125,-6.3125,coarser_receive:gid=36,,1,10
13,17,23,8.4375,-6.3125,coarser_receive:gid=36,,1,5
13,18,18,7.8125,-6.1875,local_active_restriction,,1,5
13,18,19,7.9375,-6.1875,local_active_restriction,,1,10
13,18,20,8.0625,-6.1875,coarser_receive:gid=36,,1,10
13,18,21,8.1875,-6.1875,coarser_receive:gid=36,,1,10
13,18,22,8.3125,-6.1875,coarser_receive:gid=36,,1,10
13,18,23,8.4375,-6.1875,coarser_receive:gid=36,,1,5
13,19,18,7.8125,-6.0625,local_active_restriction,,1,5
13,19,19,7.9375,-6.0625,local_active_restriction,,1,10
13,19,20,8.0625,-6.0625,coarser_receive:gid=36,,1,10
13,19,21,8.1875,-6.0625,coarser_receive:gid=36,,1,10
13,19,22,8.3125,-6.0625,coarser_receive:gid=36,,1,10
13,19,23,8.4375,-6.0625,coarser_receive:gid=36,,1,5
13,20,18,7.8125,-5.9375,same_level_receive:gid=15,same_level_local_refresh:gid=15,1,4
13,20,19,7.9375,-5.9375,same_level_receive:gid=15,same_level_local_refresh:gid=15,1,8
13,20,20,8.0625,-5.9375,coarser_receive:gid=36,,1,8
13,20,21,8.1875,-5.9375,coarser_receive:gid=36,,1,8
13,20,22,8.3125,-5.9375,coarser_receive:gid=36,,1,8
13,20,23,8.4375,-5.9375,coarser_receive:gid=36,,1,4
13,21,18,7.8125,-5.8125,same_level_receive:gid=15,same_level_local_refresh:gid=15,1,3
13,21,19,7.9375,-5.8125,same_level_receive:gid=15,same_level_local_refresh:gid=15,1,6
13,21,20,8.0625,-5.8125,coarser_receive:gid=36,,1,6
13,21,21,8.1875,-5.8125,coarser_receive:gid=36,,1,6
13,21,22,8.3125,-5.8125,coarser_receive:gid=36,,1,6
13,21,23,8.4375,-5.8125,coarser_receive:gid=36,,1,3
13,22,18,7.8125,-5.6875,same_level_receive:gid=15,,1,2
13,22,19,7.9375,-5.6875,same_level_receive:gid=15,,1,4
13,22,20,8.0625,-5.6875,coarser_receive:gid=36,,1,4
13,22,21,8.1875,-5.6875,coarser_receive:gid=36,,1,4
13,22,22,8.3125,-5.6875,coarser_receive:gid=36,,1,4
13,22,23,8.4375,-5.6875,coarser_receive:gid=36,,1,2
13,23,18,7.8125,-5.5625,same_level_receive:gid=15,,1,1
13,23,19,7.9375,-5.5625,same_level_receive:gid=15,,1,2
13,23,20,8.0625,-5.5625,coarser_receive:gid=36,,1,2
13,23,21,8.1875,-5.5625,coarser_receive:gid=36,,1,2
13,23,22,8.3125,-5.5625,coarser_receive:gid=36,,1,2
13,23,23,8.4375,-5.5625,coarser_receive:gid=36,,1,1
15,0,18,7.8125,-6.4375,same_level_receive:gid=13,,1,1
15,0,19,7.9375,-6.4375,same_level_receive:gid=13,,1,2
15,0,20,8.0625,-6.4375,coarser_receive:gid=36,,1,2
15,0,21,8.1875,-6.4375,coarser_receive:gid=36,,1,2
15,0,22,8.3125,-6.4375,coarser_receive:gid=36,,1,2
15,0,23,8.4375,-6.4375,coarser_receive:gid=36,,1,1
15,1,18,7.8125,-6.3125,same_level_receive:gid=13,,1,2
15,1,19,7.9375,-6.3125,same_level_receive:gid=13,,1,4
15,1,20,8.0625,-6.3125,coarser_receive:gid=36,,1,4
15,1,21,8.1875,-6.3125,coarser_receive:gid=36,,1,4
15,1,22,8.3125,-6.3125,coarser_receive:gid=36,,1,4
15,1,23,8.4375,-6.3125,coarser_receive:gid=36,,1,2
15,2,18,7.8125,-6.1875,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,3
15,2,19,7.9375,-6.1875,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,6
15,2,20,8.0625,-6.1875,coarser_receive:gid=36,,1,6
15,2,21,8.1875,-6.1875,coarser_receive:gid=36,,1,6
15,2,22,8.3125,-6.1875,coarser_receive:gid=36,,1,6
15,2,23,8.4375,-6.1875,coarser_receive:gid=36,,1,3
15,3,18,7.8125,-6.0625,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,4
15,3,19,7.9375,-6.0625,same_level_receive:gid=13,same_level_local_refresh:gid=13,1,8
15,3,20,8.0625,-6.0625,coarser_receive:gid=36,,1,8
15,3,21,8.1875,-6.0625,coarser_receive:gid=36,,1,8
15,3,22,8.3125,-6.0625,coarser_receive:gid=36,,1,8
15,3,23,8.4375,-6.0625,coarser_receive:gid=36,,1,4
15,4,18,7.8125,-5.9375,local_active_restriction,,1,5
15,4,19,7.9375,-5.9375,local_active_restriction,,1,10
15,4,20,8.0625,-5.9375,coarser_receive:gid=36,,1,10
15,4,21,8.1875,-5.9375,coarser_receive:gid=36,,1,10
15,4,22,8.3125,-5.9375,coarser_receive:gid=36,,1,10
15,4,23,8.4375,-5.9375,coarser_receive:gid=36,,1,5
15,5,18,7.8125,-5.8125,local_active_restriction,,1,5
15,5,19,7.9375,-5.8125,local_active_restriction,,1,10
15,5,20,8.0625,-5.8125,coarser_receive:gid=36,,1,10
15,5,21,8.1875,-5.8125,coarser_receive:gid=36,,1,10
15,5,22,8.3125,-5.8125,coarser_receive:gid=36,,1,10
15,5,23,8.4375,-5.8125,coarser_receive:gid=36,,1,5
15,6,18,7.8125,-5.6875,local_active_restriction,,1,5
15,6,19,7.9375,-5.6875,local_active_restriction,,1,10
15,6,20,8.0625,-5.6875,coarser_receive:gid=36,,1,10
15,6,21,8.1875,-5.6875,coarser_receive:gid=36,,1,10
15,6,22,8.3125,-5.6875,coarser_receive:gid=36,,1,10
15,6,23,8.4375,-5.6875,coarser_receive:gid=36,,1,5
15,7,18,7.8125,-5.5625,local_active_restriction,,1,5
15,7,19,7.9375,-5.5625,local_active_restriction,,1,10
15,7,20,8.0625,-5.5625,coarser_receive:gid=36,,1,10
15,7,21,8.1875,-5.5625,coarser_receive:gid=36,,1,10
15,7,22,8.3125,-5.5625,coarser_receive:gid=36,,1,10
15,7,23,8.4375,-5.5625,coarser_receive:gid=36,,1,5
15,8,18,7.8125,-5.4375,local_active_restriction,,1,5
15,8,19,7.9375,-5.4375,local_active_restriction,,1,10
15,8,20,8.0625,-5.4375,coarser_receive:gid=36,,1,10
15,8,21,8.1875,-5.4375,coarser_receive:gid=36,,1,10
15,8,22,8.3125,-5.4375,coarser_receive:gid=36,,1,10
15,8,23,8.4375,-5.4375,coarser_receive:gid=36,,1,5
15,9,18,7.8125,-5.3125,local_active_restriction,,1,5
15,9,19,7.9375,-5.3125,local_active_restriction,,1,10
15,9,20,8.0625,-5.3125,coarser_receive:gid=36,,1,10
15,9,21,8.1875,-5.3125,coarser_receive:gid=36,,1,10
15,9,22,8.3125,-5.3125,coarser_receive:gid=36,,1,10
15,9,23,8.4375,-5.3125,coarser_receive:gid=36,,1,5
15,10,18,7.8125,-5.1875,local_active_restriction,,1,5
15,10,19,7.9375,-5.1875,local_active_restriction,,1,10
15,10,20,8.0625,-5.1875,coarser_receive:gid=36,,1,10
15,10,21,8.1875,-5.1875,coarser_receive:gid=36,,1,10
15,10,22,8.3125,-5.1875,coarser_receive:gid=36,,1,10
15,10,23,8.4375,-5.1875,coarser_receive:gid=36,,1,5
15,11,18,7.8125,-5.0625,local_active_restriction,,1,5
15,11,19,7.9375,-5.0625,local_active_restriction,,1,10
15,11,20,8.0625,-5.0625,coarser_receive:gid=36,,1,10
15,11,21,8.1875,-5.0625,coarser_receive:gid=36,,1,10
15,11,22,8.3125,-5.0625,coarser_receive:gid=36,,1,10
15,11,23,8.4375,-5.0625,coarser_receive:gid=36,,1,5
15,12,18,7.8125,-4.9375,local_active_restriction,,1,5
15,12,19,7.9375,-4.9375,local_active_restriction,,1,10
15,12,20,8.0625,-4.9375,coarser_receive:gid=36,,1,10
15,12,21,8.1875,-4.9375,coarser_receive:gid=36,,1,10
15,12,22,8.3125,-4.9375,coarser_receive:gid=36,,1,10
15,12,23,8.4375,-4.9375,coarser_receive:gid=36,,1,5
15,13,18,7.8125,-4.8125,local_active_restriction,,1,5
15,13,19,7.9375,-4.8125,local_active_restriction,,1,10
15,13,20,8.0625,-4.8125,coarser_receive:gid=36,,1,10
15,13,21,8.1875,-4.8125,coarser_receive:gid=36,,1,10
15,13,22,8.3125,-4.8125,coarser_receive:gid=36,,1,10
15,13,23,8.4375,-4.8125,coarser_receive:gid=36,,1,5
15,14,18,7.8125,-4.6875,local_active_restriction,,1,5
15,14,19,7.9375,-4.6875,local_active_restriction,,1,10
15,14,20,8.0625,-4.6875,coarser_receive:gid=36,,1,10
15,14,21,8.1875,-4.6875,coarser_receive:gid=36,,1,10
15,14,22,8.3125,-4.6875,coarser_receive:gid=36,,1,10
15,14,23,8.4375,-4.6875,coarser_receive:gid=36,,1,5
15,15,18,7.8125,-4.5625,local_active_restriction,,1,5
15,15,19,7.9375,-4.5625,local_active_restriction,,1,10
15,15,20,8.0625,-4.5625,coarser_receive:gid=36,,1,10
15,15,21,8.1875,-4.5625,coarser_receive:gid=36,,1,10
15,15,22,8.3125,-4.5625,coarser_receive:gid=36,,1,10
15,15,23,8.4375,-4.5625,coarser_receive:gid=36,,1,5
15,16,18,7.8125,-4.4375,local_active_restriction,,1,5
15,16,19,7.9375,-4.4375,local_active_restriction,,1,10
15,16,20,8.0625,-4.4375,coarser_receive:gid=36,,1,10
15,16,21,8.1875,-4.4375,coarser_receive:gid=36,,1,10
15,16,22,8.3125,-4.4375,coarser_receive:gid=36,,1,10
15,16,23,8.4375,-4.4375,coarser_receive:gid=36,,1,5
15,17,18,7.8125,-4.3125,local_active_restriction,,1,5
15,17,19,7.9375,-4.3125,local_active_restriction,,1,10
15,17,20,8.0625,-4.3125,coarser_receive:gid=36,,1,10
15,17,21,8.1875,-4.3125,coarser_receive:gid=36,,1,10
15,17,22,8.3125,-4.3125,coarser_receive:gid=36,,1,10
15,17,23,8.4375,-4.3125,coarser_receive:gid=36,,1,5
15,18,18,7.8125,-4.1875,local_active_restriction,,1,4
15,18,19,7.9375,-4.1875,local_active_restriction,,1,8
15,18,20,8.0625,-4.1875,coarser_receive:gid=36,,1,8
15,18,21,8.1875,-4.1875,coarser_receive:gid=36,,1,8
15,18,22,8.3125,-4.1875,coarser_receive:gid=36,,1,8
15,18,23,8.4375,-4.1875,coarser_receive:gid=36,,1,4
15,19,18,7.8125,-4.0625,local_active_restriction,,1,3
15,19,19,7.9375,-4.0625,local_active_restriction,,1,6
15,19,20,8.0625,-4.0625,coarser_receive:gid=36,,1,6
15,19,21,8.1875,-4.0625,coarser_receive:gid=36,,1,6
15,19,22,8.3125,-4.0625,coarser_receive:gid=36,,1,6
15,19,23,8.4375,-4.0625,coarser_receive:gid=36,,1,3
15,20,18,7.8125,-3.9375,same_level_receive:gid=24,same_level_local_refresh:gid=24,1,2
15,20,19,7.9375,-3.9375,same_level_receive:gid=24,same_level_local_refresh:gid=24,1,4
15,20,20,8.0625,-3.9375,same_level_receive:gid=38,same_level_local_refresh:gid=38,1,4
15,20,21,8.1875,-3.9375,same_level_receive:gid=38,same_level_local_refresh:gid=38,1,4
15,20,22,8.3125,-3.9375,same_level_receive:gid=38,,1,4
15,20,23,8.4375,-3.9375,same_level_receive:gid=38,,1,2
15,21,18,7.8125,-3.8125,same_level_receive:gid=24,same_level_local_refresh:gid=24,1,1
15,21,19,7.9375,-3.8125,same_level_receive:gid=24,same_level_local_refresh:gid=24,1,2
15,21,20,8.0625,-3.8125,same_level_receive:gid=38,same_level_local_refresh:gid=38,1,2
15,21,21,8.1875,-3.8125,same_level_receive:gid=38,same_level_local_refresh:gid=38,1,2
15,21,22,8.3125,-3.8125,same_level_receive:gid=38,,1,2
15,21,23,8.4375,-3.8125,same_level_receive:gid=38,,1,1
19,0,0,1.78125,-2.21875,coarser_receive:gid=16,,1,1
19,0,1,1.84375,-2.21875,coarser_receive:gid=16,,1,2
19,0,2,1.90625,-2.21875,coarser_receive:gid=16,,1,3
19,0,3,1.96875,-2.21875,coarser_receive:gid=16,,1,4
19,0,4,2.03125,-2.21875,coarser_receive:gid=17,,1,5
19,0,5,2.09375,-2.21875,coarser_receive:gid=17,,1,5
19,0,6,2.15625,-2.21875,coarser_receive:gid=17,,1,5
19,0,7,2.21875,-2.21875,coarser_receive:gid=17,,1,5
19,0,8,2.28125,-2.21875,coarser_receive:gid=17,,1,5
19,0,9,2.34375,-2.21875,coarser_receive:gid=17,,1,5
19,0,10,2.40625,-2.21875,coarser_receive:gid=17,,1,5
19,0,11,2.46875,-2.21875,coarser_receive:gid=17,,1,5
19,0,12,2.53125,-2.21875,coarser_receive:gid=17,,1,5
19,0,13,2.59375,-2.21875,coarser_receive:gid=17,,1,5
19,0,14,2.65625,-2.21875,coarser_receive:gid=17,,1,5
19,0,15,2.71875,-2.21875,coarser_receive:gid=17,,1,5
19,0,16,2.78125,-2.21875,coarser_receive:gid=17,,1,5
19,0,17,2.84375,-2.21875,coarser_receive:gid=17,,1,5
19,0,18,2.90625,-2.21875,coarser_receive:gid=17,,1,5
19,0,19,2.96875,-2.21875,coarser_receive:gid=17,,1,5
19,0,20,3.03125,-2.21875,coarser_receive:gid=17,,1,4
19,0,21,3.09375,-2.21875,coarser_receive:gid=17,,1,3
19,0,22,3.15625,-2.21875,coarser_receive:gid=17,,1,2
