receiver_gid,sender_gid,coarse_j,coarse_i,rho,z,variable,received_value,refreshed_value,difference,consumer_neighbor_gid,consumer_coarse_j,consumer_coarse_i,consumer_ox1,consumer_ox2
59,56,19,2,5.90625,1.96875,Bx,0.0029679118566375618,0.0029692689274355647,1.3570707980028844e-06,61,20,3,-1,1
59,56,19,2,5.90625,1.96875,Bx,0.0029679118566375618,0.0029692689274355647,1.3570707980028844e-06,61,21,2,-1,1
59,56,19,2,5.90625,1.96875,Bx,0.0029679118566375618,0.0029692689274355647,1.3570707980028844e-06,61,21,3,-1,1
59,56,19,2,5.90625,1.96875,Bx,0.0029679118566375618,0.0029692689274355647,1.3570707980028844e-06,62,20,4,0,1
59,56,19,2,5.90625,1.96875,Bx,0.0029679118566375618,0.0029692689274355647,1.3570707980028844e-06,62,21,4,0,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,61,20,2,-1,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,61,20,3,-1,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,61,21,2,-1,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,61,21,3,-1,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,62,20,4,0,1
59,56,19,2,5.90625,1.96875,By,0.00086975509963893073,0.00087015464166587391,3.9954202694317958e-07,62,21,4,0,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,61,20,2,-1,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,61,20,3,-1,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,61,21,2,-1,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,61,21,3,-1,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,62,20,4,0,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,62,20,5,0,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,62,21,4,0,1
59,56,19,3,5.96875,1.96875,chi,0.49831972926607521,0.49831935288159729,-3.7638447791810137e-07,62,21,5,0,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,61,20,2,-1,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,61,20,3,-1,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,61,21,2,-1,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,61,21,3,-1,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,62,20,4,0,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,62,20,5,0,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,62,21,4,0,1
59,56,19,3,5.96875,1.96875,gxx,1.1662080114977265,1.1662111934282386,3.1819305121860708e-06,62,21,5,0,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,61,20,2,-1,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,61,20,3,-1,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,61,21,2,-1,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,61,21,3,-1,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,62,20,4,0,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,62,20,5,0,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,62,21,4,0,1
59,56,19,3,5.96875,1.96875,gxy,0.008255481507963694,0.0082555701156208014,8.8607657107442339e-08,62,21,5,0,1
59,56,19,3,5.96875,1.96875,gyy,1.2083457943010762,1.2083434116547525,-2.3826463237952566e-06,61,20,2,-1,1
