resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
n512,1.7521366719514808,1.079115758135745,shell_4_8,H,6.861053380227928e-08,5787.688071013817,2.4258579134079773e-10,3.987608943134546e-05,4.65625,-0.03125,4.65625,-0.03125
n512,1.7521366719514808,1.079115758135745,shell_4_8,M,5.433481909235988e-08,5787.688071013817,1.386799711067859e-10,2.9380161763387373e-05,4.9375,-0.03125,4.9375,0.0
n512,1.7521366719514808,1.079115758135745,shell_4_8,Z,6.833574616244102e-08,5787.688071013817,5.674044999153226e-11,1.866391408111512e-05,5.625,-0.3125,4.96875,-0.28125
n512,1.7521366719514808,1.079115758135745,shell_8_12,C,8.977240080598979e-10,10705.053864787375,8.366060750108429e-12,3.994066957564742e-06,8.0625,0.625,8.0625,0.625
n512,1.7521366719514808,1.079115758135745,shell_8_12,H,1.2792582794976717e-10,10705.053864787375,2.650719716077174e-12,2.2729866486770334e-06,8.0625,0.0625,8.0625,0.0
n512,1.7521366719514808,1.079115758135745,shell_8_12,M,2.563804604964851e-10,10705.053864787375,6.53991026108875e-12,3.5322151836223794e-06,8.0625,-0.6875,8.0625,-0.6875
n512,1.7521366719514808,1.079115758135745,shell_8_12,Z,1.1154313953236712e-10,10705.053864787375,7.191081914430642e-13,1.2886342578199828e-06,8.0625,-0.0625,8.0,-0.0625
n512,1.7521366719514808,1.079115758135745,shell_12_16,C,1.6141356273632402e-05,17055.615703254174,1.5103201447109753e-08,0.00018109082940238292,15.9375,-0.0625,16.0,0.0
n512,1.7521366719514808,1.079115758135745,shell_12_16,H,7.273959709773976e-06,17055.615703254174,4.0942662081257225e-09,0.00011524689762154594,14.875,-0.0625,16.0,0.0
n512,1.7521366719514808,1.079115758135745,shell_12_16,M,1.7301976520283954e-06,17055.615703254174,9.594471802079645e-10,3.937604143596529e-05,14.875,0.0625,14.875,0.0
n512,1.7521366719514808,1.079115758135745,shell_12_16,Z,1.7761461461023372e-06,17055.615703254174,2.688538350742911e-09,6.801998323829487e-05,15.9375,-0.0625,16.0,0.0
n512,1.7521366719514808,1.079115758135745,shell_gt_16,C,2.3237695181016256e-05,13121.417584616862,1.4418344451289059e-08,0.0001882158397349513,15.9375,-1.4375,15.875,16.0
n512,1.7521366719514808,1.079115758135745,shell_gt_16,H,5.060423391337765e-06,13121.417584616862,9.656097184337267e-09,0.00018763703701552004,15.875,16.0,15.875,16.0
n512,1.7521366719514808,1.079115758135745,shell_gt_16,M,2.676623144118637e-06,13121.417584616862,6.901700525851081e-10,3.353200658510771e-05,15.9375,3.75,16.0,3.9375
n512,1.7521366719514808,1.079115758135745,shell_gt_16,Z,3.863482747799557e-06,13121.417584616862,2.5905254180620486e-09,6.80177862599165e-05,15.9375,1.4375,16.0,-0.0625
n512,2.0030081404606555,1.2336362807863936,R4,C,4.61464158816383e-09,1086.3872865446835,7.677526292934805e-12,8.192290714795451e-06,3.8125,0.03125,3.8125,0.03125
n512,2.0030081404606555,1.2336362807863936,R4,H,5.146786699649572e-10,1086.3872865446835,2.5679386293848377e-12,6.369589755195193e-06,3.96875,0.0625,4.0,0.0
n512,2.0030081404606555,1.2336362807863936,R4,M,6.088739851524423e-10,1086.3872865446835,1.532370583701536e-12,3.6513336226562103e-06,3.875,-0.4375,3.875,-0.4375
n512,2.0030081404606555,1.2336362807863936,R4,Z,7.690138936476652e-10,1086.3872865446835,1.3091436128070767e-12,3.406787652685789e-06,3.78125,-0.03125,3.78125,0.0
n512,2.0030081404606555,1.2336362807863936,R8,C,4.262266049550119e-07,6877.336989343804,4.91318945699186e-10,5.6814645507442015e-05,4.84375,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R8,H,8.203931652598149e-08,6877.336989343804,2.2991123968694205e-10,3.952563929487951e-05,4.5625,-0.03125,4.5625,-0.03125
n512,2.0030081404606555,1.2336362807863936,R8,M,6.429145847033672e-08,6877.336989343804,1.445307356083783e-10,3.0374712254608633e-05,4.875,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R8,Z,6.48087337402837e-08,6877.336989343804,3.94108500836605e-11,1.5794883812215807e-05,4.9375,-0.375,4.9375,-0.375
n512,2.0030081404606555,1.2336362807863936,R12,C,4.2917308170702007e-07,17578.09879093517,4.91318945699186e-10,5.6814645507442015e-05,4.84375,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R12,H,8.242514941336242e-08,17578.09879093517,2.2991123968694205e-10,3.952563929487951e-05,4.5625,-0.03125,4.5625,-0.03125
n512,2.0030081404606555,1.2336362807863936,R12,M,6.465308174894843e-08,17578.09879093517,1.445307356083783e-10,3.0374712254608633e-05,4.875,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R12,Z,6.530554872806109e-08,17578.09879093517,3.94108500836605e-11,1.5794883812215807e-05,4.9375,-0.375,4.9375,-0.375
n512,2.0030081404606555,1.2336362807863936,R14,C,4.291866786824387e-07,25205.29869005905,4.91318945699186e-10,5.6814645507442015e-05,4.84375,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R14,H,8.242514946574759e-08,25205.29869005905,2.2991123968694205e-10,3.952563929487951e-05,4.5625,-0.03125,4.5625,-0.03125
n512,2.0030081404606555,1.2336362807863936,R14,M,6.465308184634802e-08,25205.29869005905,1.445307356083783e-10,3.0374712254608633e-05,4.875,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,R14,Z,6.53055498729514e-08,25205.29869005905,3.94108500836605e-11,1.5794883812215807e-05,4.9375,-0.375,4.9375,-0.375
n512,2.0030081404606555,1.2336362807863936,full,C,5.376643742059717e-05,47755.52232318188,1.904080201302411e-08,0.00023277938326178382,15.9375,-0.0625,15.875,16.0
n512,2.0030081404606555,1.2336362807863936,full,H,1.4405836447320654e-05,47755.52232318188,1.4791715903114737e-08,0.000232234233408235,15.875,16.0,15.875,16.0
n512,2.0030081404606555,1.2336362807863936,full,M,5.184474292204617e-06,47755.52232318188,9.454187609660465e-10,3.9163842077006375e-05,14.75,0.0625,14.75,0.0
n512,2.0030081404606555,1.2336362807863936,full,Z,8.508481480635566e-06,47755.52232318188,3.590100169685451e-09,7.816470542022577e-05,15.9375,-0.0625,16.0,0.0
n512,2.0030081404606555,1.2336362807863936,shell_0_4,C,4.61464158816383e-09,1086.3872865446835,7.677526292934805e-12,8.192290714795451e-06,3.8125,0.03125,3.8125,0.03125
n512,2.0030081404606555,1.2336362807863936,shell_0_4,H,5.146786699649572e-10,1086.3872865446835,2.5679386293848377e-12,6.369589755195193e-06,3.96875,0.0625,4.0,0.0
n512,2.0030081404606555,1.2336362807863936,shell_0_4,M,6.088739851524423e-10,1086.3872865446835,1.532370583701536e-12,3.6513336226562103e-06,3.875,-0.4375,3.875,-0.4375
n512,2.0030081404606555,1.2336362807863936,shell_0_4,Z,7.690138936476652e-10,1086.3872865446835,1.3091436128070767e-12,3.406787652685789e-06,3.78125,-0.03125,3.78125,0.0
n512,2.0030081404606555,1.2336362807863936,shell_4_8,C,4.216119633668481e-07,5790.94970279912,4.91318945699186e-10,5.6814645507442015e-05,4.84375,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,shell_4_8,H,8.152463785601652e-08,5790.94970279912,2.2991123968694205e-10,3.952563929487951e-05,4.5625,-0.03125,4.5625,-0.03125
n512,2.0030081404606555,1.2336362807863936,shell_4_8,M,6.368258448518429e-08,5790.94970279912,1.445307356083783e-10,3.0374712254608633e-05,4.875,-0.0625,4.84375,0.0
n512,2.0030081404606555,1.2336362807863936,shell_4_8,Z,6.403971984663604e-08,5790.94970279912,3.94108500836605e-11,1.5794883812215807e-05,4.9375,-0.375,4.9375,-0.375
n512,2.0030081404606555,1.2336362807863936,shell_8_12,C,2.946476752008208e-09,10700.761801591372,6.928640713564523e-11,1.6320964046526808e-05,8.0,-0.0625,8.0,-0.0625
n512,2.0030081404606555,1.2336362807863936,shell_8_12,H,3.8583288738093515e-10,10700.761801591372,3.823706300322881e-12,4.9839600251289085e-06,8.0,0.0625,8.0,-0.03125
n512,2.0030081404606555,1.2336362807863936,shell_8_12,M,3.6162327861170604e-10,10700.761801591372,5.789441467509403e-12,3.349535788788065e-06,8.0625,1.1875,8.0625,1.1875
n512,2.0030081404606555,1.2336362807863936,shell_8_12,Z,4.968149877773761e-10,10700.761801591372,1.60796036276736e-11,7.862478245219256e-06,8.0,-0.0625,8.0,-0.0625
n512,2.0030081404606555,1.2336362807863936,shell_12_16,C,2.222280759933334e-05,17055.917445022926,1.904080201302411e-08,0.0001988921615178685,15.9375,-0.0625,16.0,0.0
n512,2.0030081404606555,1.2336362807863936,shell_12_16,H,8.79595749329295e-06,17055.917445022926,4.053068181734629e-09,0.00011853897012770176,15.9375,-0.0625,16.0,0.0
n512,2.0030081404606555,1.2336362807863936,shell_12_16,M,2.0843467418097725e-06,17055.917445022926,9.454187609660465e-10,3.9163842077006375e-05,14.75,0.0625,14.75,0.0
n512,2.0030081404606555,1.2336362807863936,shell_12_16,Z,2.821763121113459e-06,17055.917445022926,3.590100169685451e-09,7.816470542022577e-05,15.9375,-0.0625,16.0,0.0
n512,2.0030081404606555,1.2336362807863936,shell_gt_16,C,3.111445673955681e-05,13121.506087223774,1.8204532312540758e-08,0.00023277938326178382,15.9375,-1.4375,15.875,16.0
n512,2.0030081404606555,1.2336362807863936,shell_gt_16,H,5.527453804614341e-06,13121.506087223774,1.4791715903114737e-08,0.000232234233408235,15.875,16.0,15.875,16.0
n512,2.0030081404606555,1.2336362807863936,shell_gt_16,M,3.035474468645896e-06,13121.506087223774,7.714979281450368e-10,3.561434573251308e-05,15.9375,-3.9375,16.0,4.125
n512,2.0030081404606555,1.2336362807863936,shell_gt_16,Z,5.621412810794046e-06,13121.506087223774,3.463265779248043e-09,7.816228224236207e-05,15.9375,-1.4375,16.0,0.0625
n512,2.2516453667195493,1.3867893992846332,R4,C,4.99754086825876e-09,1083.7671783733545,1.3762620542446844e-11,1.4133608035711392e-05,3.96875,-0.0625,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,R4,H,9.067805187837057e-10,1083.7671783733545,1.2108825211614318e-11,1.2568809324875474e-05,3.96875,-0.0625,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,R4,M,6.098344161045154e-10,1083.7671783733545,1.295543174524329e-12,4.231857428771237e-06,3.75,-0.5,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,R4,Z,7.71761153529545e-10,1083.7671783733545,1.5135370463573661e-12,3.7191498009810326e-06,3.71875,0.03125,3.6875,0.0
n512,2.2516453667195493,1.3867893992846332,R8,C,4.6368957773871257e-07,6875.731882652796,4.892150113949797e-10,6.12353895766243e-05,8.0,0.0,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,R8,H,1.0403564335488376e-07,6875.731882652796,2.5367805316931976e-10,4.229946716804989e-05,4.46875,-0.03125,4.46875,-0.03125
n512,2.2516453667195493,1.3867893992846332,R8,M,8.20914161160986e-08,6875.731882652796,3.132507841113298e-10,4.919187483884667e-05,7.96875,-0.65625,7.96875,0.6875
n512,2.2516453667195493,1.3867893992846332,R8,Z,6.262039356510862e-08,6875.731882652796,9.550530584629448e-11,2.7056171781540683e-05,8.0,0.0,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,R12,C,5.544771179979265e-07,17571.457267283877,1.0266259146300918e-09,6.274634631729899e-05,8.0,-0.1875,8.0,-0.1875
n512,2.2516453667195493,1.3867893992846332,R12,H,1.1593385626333699e-07,17571.457267283877,2.5367805316931976e-10,4.229946716804989e-05,4.46875,-0.03125,4.46875,-0.03125
n512,2.2516453667195493,1.3867893992846332,R12,M,9.913482683407474e-08,17571.457267283877,6.016594269093782e-10,4.919187483884667e-05,8.0625,0.875,7.96875,0.6875
n512,2.2516453667195493,1.3867893992846332,R12,Z,7.674894002677413e-08,17571.457267283877,1.9052922591619972e-10,2.7056171781540683e-05,8.0,-0.0625,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,R14,C,5.545169016325579e-07,25198.860733165777,1.0266259146300918e-09,6.274634631729899e-05,8.0,-0.1875,8.0,-0.1875
n512,2.2516453667195493,1.3867893992846332,R14,H,1.1593385639789237e-07,25198.860733165777,2.5367805316931976e-10,4.229946716804989e-05,4.46875,-0.03125,4.46875,-0.03125
n512,2.2516453667195493,1.3867893992846332,R14,M,9.913482697420969e-08,25198.860733165777,6.016594269093782e-10,4.919187483884667e-05,8.0625,0.875,7.96875,0.6875
n512,2.2516453667195493,1.3867893992846332,R14,Z,7.674894156496657e-08,25198.860733165777,1.9052922591619972e-10,2.7056171781540683e-05,8.0,-0.0625,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,full,C,7.125818064601211e-05,47749.31624733759,2.3700985796884332e-08,0.00028192388324337124,15.9375,-0.0625,15.875,16.0
n512,2.2516453667195493,1.3867893992846332,full,H,1.6553273611129873e-05,47749.31624733759,2.1714783625520137e-08,0.00028138034394942224,15.875,16.0,15.875,16.0
n512,2.2516453667195493,1.3867893992846332,full,M,5.9826534245694526e-06,47749.31624733759,9.959486150170134e-10,4.919187483884667e-05,14.5625,0.0625,7.96875,0.6875
n512,2.2516453667195493,1.3867893992846332,full,Z,1.2128113571730508e-05,47749.31624733759,4.644060640959052e-09,8.854635104968366e-05,15.9375,-0.0625,16.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_0_4,C,4.99754086825876e-09,1083.7671783733545,1.3762620542446844e-11,1.4133608035711392e-05,3.96875,-0.0625,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_0_4,H,9.067805187837057e-10,1083.7671783733545,1.2108825211614318e-11,1.2568809324875474e-05,3.96875,-0.0625,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_0_4,M,6.098344161045154e-10,1083.7671783733545,1.295543174524329e-12,4.231857428771237e-06,3.75,-0.5,4.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_0_4,Z,7.71761153529545e-10,1083.7671783733545,1.5135370463573661e-12,3.7191498009810326e-06,3.71875,0.03125,3.6875,0.0
n512,2.2516453667195493,1.3867893992846332,shell_4_8,C,4.586920368704538e-07,5791.964704279441,4.892150113949797e-10,6.12353895766243e-05,8.0,0.0,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_4_8,H,1.0312886283610004e-07,5791.964704279441,2.5367805316931976e-10,4.229946716804989e-05,4.46875,-0.03125,4.46875,-0.03125
n512,2.2516453667195493,1.3867893992846332,shell_4_8,M,8.148158169999409e-08,5791.964704279441,3.132507841113298e-10,4.919187483884667e-05,7.96875,-0.65625,7.96875,0.6875
n512,2.2516453667195493,1.3867893992846332,shell_4_8,Z,6.184863241157907e-08,5791.964704279441,9.550530584629448e-11,2.7056171781540683e-05,8.0,0.0,8.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_8_12,C,9.078754025921388e-08,10695.725384631072,1.0266259146300918e-09,6.274634631729899e-05,8.0,-0.1875,8.0,-0.1875
n512,2.2516453667195493,1.3867893992846332,shell_8_12,H,1.1898212908453233e-08,10695.725384631072,1.6943501192994938e-10,2.8202706744195893e-05,8.0,0.0625,8.0,-0.3125
n512,2.2516453667195493,1.3867893992846332,shell_8_12,M,1.7043410717976173e-08,10695.725384631072,6.016594269093782e-10,4.865260392463919e-05,8.0625,0.875,7.96875,-0.71875
n512,2.2516453667195493,1.3867893992846332,shell_8_12,Z,1.41285464616655e-08,10695.725384631072,1.9052922591619972e-10,2.702306272962549e-05,8.0,-0.0625,8.0,-0.0625
n512,2.2516453667195493,1.3867893992846332,shell_12_16,C,2.9901322640265382e-05,17056.25519858201,2.3700985796884332e-08,0.00021809223864911485,15.9375,-0.0625,16.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_12_16,H,1.0412508622548387e-05,17056.25519858201,4.457888487207071e-09,0.000122619720059447,15.9375,0.0625,16.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_12_16,M,2.462040730687185e-06,17056.25519858201,9.959486150170134e-10,4.031386267915917e-05,14.5625,0.0625,14.5625,0.0
n512,2.2516453667195493,1.3867893992846332,shell_12_16,Z,4.234439232051139e-06,17056.25519858201,4.644060640959052e-09,8.854635104968366e-05,15.9375,-0.0625,16.0,0.0
n512,2.2516453667195493,1.3867893992846332,shell_gt_16,C,4.0802380887748804e-05,13121.60378147172,2.268713196692469e-08,0.00028192388324337124,15.9375,-1.4375,15.875,16.0
n512,2.2516453667195493,1.3867893992846332,shell_gt_16,H,6.024831132318152e-06,13121.60378147172,2.1714783625520137e-08,0.00028138034394942224,15.875,16.0,15.875,16.0
n512,2.2516453667195493,1.3867893992846332,shell_gt_16,M,3.4214778670481924e-06,13121.60378147172,8.778209947218182e-10,3.808898285269151e-05,15.9375,4.125,16.0,4.25
n512,2.2516453667195493,1.3867893992846332,shell_gt_16,Z,7.816925399652596e-06,13121.60378147172,4.485767759426088e-09,8.85437229775318e-05,15.9375,-1.4375,16.0,-0.0625
n512,2.502538674785696,1.5413439573771266,R4,C,7.5226317235644e-09,1081.6370343598924,5.3089721721658347e-11,2.421541739068558e-05,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,R4,H,2.3813004914087183e-09,1081.6370343598924,3.310863115122855e-11,1.845145015977323e-05,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,R4,M,9.130177521220792e-10,1081.6370343598924,7.68462455460509e-12,9.318065875707014e-06,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,R4,Z,9.562604515521446e-10,1081.6370343598924,2.880059426609509e-12,6.0251368189541204e-06,3.96875,-0.03125,4.0,0.0
n512,2.502538674785696,1.5413439573771266,R8,C,6.16539672513539e-07,6871.901192856814,1.9903665321461032e-09,0.00012359425171055608,7.9375,0.78125,7.9375,0.78125
n512,2.502538674785696,1.5413439573771266,R8,H,1.482009146148136e-07,6871.901192856814,2.7188600201112737e-10,4.528986755758524e-05,4.375,-0.03125,7.9375,0.875
n512,2.502538674785696,1.5413439573771266,R8,M,1.798447101289853e-07,6871.901192856814,1.7605514213911007e-09,0.00011624013331409086,7.9375,0.78125,7.9375,0.78125
n512,2.502538674785696,1.5413439573771266,R8,Z,6.334271275453064e-08,6871.901192856814,4.0868928816212196e-11,1.7557520423421562e-05,7.84375,-0.03125,7.84375,0.0
n512,2.502538674785696,1.5413439573771266,R12,C,1.0609151442624997e-06,17562.739713287232,4.039635908183403e-09,0.000141503761653066,8.25,-0.0625,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,R12,H,2.465039977456809e-07,17562.739713287232,1.4205486255651883e-09,6.165677041281015e-05,8.125,-1.25,8.0,1.1875
n512,2.502538674785696,1.5413439573771266,R12,M,3.0084107110794123e-07,17562.739713287232,2.1845456420673178e-09,0.00013003550716941367,7.96875,-1.0,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,R12,Z,1.1794815828584434e-07,17562.739713287232,9.612532334758614e-10,4.2927441965570394e-05,8.25,-0.0625,8.25,0.0
n512,2.502538674785696,1.5413439573771266,R14,C,1.061000536643813e-06,25190.375834688653,4.039635908183403e-09,0.000141503761653066,8.25,-0.0625,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,R14,H,2.465042185961155e-07,25190.375834688653,1.4205486255651883e-09,6.165677041281015e-05,8.125,-1.25,8.0,1.1875
n512,2.502538674785696,1.5413439573771266,R14,M,3.0084114771002343e-07,25190.375834688653,2.1845456420673178e-09,0.00013003550716941367,7.96875,-1.0,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,R14,Z,1.1794816177021003e-07,25190.375834688653,9.612532334758614e-10,4.2927441965570394e-05,8.25,-0.0625,8.25,0.0
n512,2.502538674785696,1.5413439573771266,full,C,9.347293227988192e-05,47741.086515967356,3.099952866698968e-08,0.00033619588684437936,15.875,16.0,15.875,16.0
n512,2.502538674785696,1.5413439573771266,full,H,1.899897249566844e-05,47741.086515967356,3.089148739658917e-08,0.00033560951123945415,15.875,16.0,15.875,16.0
n512,2.502538674785696,1.5413439573771266,full,M,7.026566751053986e-06,47741.086515967356,2.1845456420673178e-09,0.00013003550716941367,7.96875,-1.0,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,full,Z,1.6788351186977566e-05,47741.086515967356,5.890312170913633e-09,9.941950672134345e-05,15.9375,-0.0625,16.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_0_4,C,7.5226317235644e-09,1081.6370343598924,5.3089721721658347e-11,2.421541739068558e-05,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_0_4,H,2.3813004914087183e-09,1081.6370343598924,3.310863115122855e-11,1.845145015977323e-05,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_0_4,M,9.130177521220792e-10,1081.6370343598924,7.68462455460509e-12,9.318065875707014e-06,3.96875,-0.0625,4.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_0_4,Z,9.562604515521446e-10,1081.6370343598924,2.880059426609509e-12,6.0251368189541204e-06,3.96875,-0.03125,4.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_4_8,C,6.090170407899746e-07,5790.264158496921,1.9903665321461032e-09,0.00012359425171055608,7.9375,0.78125,7.9375,0.78125
n512,2.502538674785696,1.5413439573771266,shell_4_8,H,1.4581961412340486e-07,5790.264158496921,2.7188600201112737e-10,4.528986755758524e-05,4.375,-0.03125,7.9375,0.875
n512,2.502538674785696,1.5413439573771266,shell_4_8,M,1.789316923768632e-07,5790.264158496921,1.7605514213911007e-09,0.00011624013331409086,7.9375,0.78125,7.9375,0.78125
n512,2.502538674785696,1.5413439573771266,shell_4_8,Z,6.23864523029785e-08,5790.264158496921,4.0868928816212196e-11,1.7557520423421562e-05,7.84375,-0.03125,7.84375,0.0
n512,2.502538674785696,1.5413439573771266,shell_8_12,C,4.443754717489608e-07,10690.838520430416,4.039635908183403e-09,0.000141503761653066,8.25,-0.0625,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,shell_8_12,H,9.830308313086736e-08,10690.838520430416,1.4205486255651883e-09,6.165677041281015e-05,8.125,-1.25,8.0,1.1875
n512,2.502538674785696,1.5413439573771266,shell_8_12,M,1.2099636097895596e-07,10690.838520430416,2.1845456420673178e-09,0.00013003550716941367,7.96875,-1.0,7.96875,-1.0
n512,2.502538674785696,1.5413439573771266,shell_8_12,Z,5.46054455313137e-08,10690.838520430416,9.612532334758614e-10,4.2927441965570394e-05,8.25,-0.0625,8.25,0.0
n512,2.502538674785696,1.5413439573771266,shell_12_16,C,3.965258195795835e-05,17056.63467423356,2.9270059561132913e-08,0.00023900849407017927,15.9375,-0.0625,16.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_12_16,H,1.2164892026210939e-05,17056.63467423356,4.978600352604864e-09,0.00012758266529999673,15.9375,-0.0625,16.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_12_16,M,2.874088956302111e-06,17056.63467423356,1.0104065063750174e-09,4.072295973726891e-05,14.375,-0.0625,14.375,0.0
n512,2.502538674785696,1.5413439573771266,shell_12_16,Z,6.118999944704278e-06,17056.63467423356,5.890312170913633e-09,9.941950672134345e-05,15.9375,-0.0625,16.0,0.0
n512,2.502538674785696,1.5413439573771266,shell_gt_16,C,5.275943517766107e-05,13121.712128446572,3.099952866698968e-08,0.00033619588684437936,15.875,16.0,15.875,16.0
n512,2.502538674785696,1.5413439573771266,shell_gt_16,H,6.58757647171182e-06,13121.712128446572,3.089148739658917e-08,0.00033560951123945415,15.875,16.0,15.875,16.0
n512,2.502538674785696,1.5413439573771266,shell_gt_16,M,3.851636723643931e-06,13121.712128446572,1.0103446293817596e-09,4.0920616741357394e-05,15.9375,4.1875,16.0,-4.3125
n512,2.502538674785696,1.5413439573771266,shell_gt_16,Z,1.0551403083987439e-05,13121.712128446572,5.697436972848875e-09,9.941670598468903e-05,15.9375,-1.4375,16.0,-0.0625
n512,2.751353474276446,1.6946328227178111,R4,C,1.3905831119291183e-08,1079.7878974432122,8.825204593609136e-11,2.718245057671872e-05,3.96875,-0.03125,3.96875,-0.03125
n512,2.751353474276446,1.6946328227178111,R4,H,5.184436612993404e-09,1079.7878974432122,4.072023215987983e-11,1.864525802375283e-05,3.96875,-0.03125,3.9375,0.0
n512,2.751353474276446,1.6946328227178111,R4,M,1.9286065527558384e-09,1079.7878974432122,1.2575271241745792e-11,1.0280456117006989e-05,3.96875,0.21875,3.96875,0.21875
n512,2.751353474276446,1.6946328227178111,R4,Z,1.532876299926408e-09,1079.7878974432122,7.681546703074179e-12,8.787649499333132e-06,3.96875,-0.03125,4.0,0.0
n512,2.751353474276446,1.6946328227178111,R8,C,8.206894284974245e-07,6865.678593059512,2.215177767823213e-09,0.00013033370978338634,7.84375,1.03125,7.84375,1.03125
n512,2.751353474276446,1.6946328227178111,R8,H,2.0742282199909127e-07,6865.678593059512,4.5416808880193736e-10,5.934503496973775e-05,7.875,-1.25,7.875,-1.25
n512,2.751353474276446,1.6946328227178111,R8,M,3.157594711293682e-07,6865.678593059512,1.8250875601505147e-09,0.00011830260764480854,7.84375,-1.03125,7.84375,-1.03125
n512,2.751353474276446,1.6946328227178111,R8,Z,6.413464013800484e-08,6865.678593059512,4.1111326571235774e-11,1.7518787507931476e-05,7.8125,-0.09375,7.8125,-0.09375
n512,2.751353474276446,1.6946328227178111,R12,C,1.3221556470003784e-06,17552.329357134025,2.215177767823213e-09,0.00013033370978338634,7.84375,1.03125,7.84375,1.03125
n512,2.751353474276446,1.6946328227178111,R12,H,4.0594731013166057e-07,17552.329357134025,1.9394650642985975e-09,7.080364594003186e-05,8.1875,-1.6875,7.96875,-1.6875
n512,2.751353474276446,1.6946328227178111,R12,M,4.660089358024425e-07,17552.329357134025,1.8250875601505147e-09,0.00011830260764480854,7.84375,-1.03125,7.84375,-1.03125
n512,2.751353474276446,1.6946328227178111,R12,Z,1.0065377007687585e-07,17552.329357134025,1.8546871851423736e-10,1.8983042742855456e-05,8.3125,-1.1875,8.3125,-1.1875
n512,2.751353474276446,1.6946328227178111,R14,C,1.3224246280789911e-06,25180.223981267824,2.215177767823213e-09,0.00013033370978338634,7.84375,1.03125,7.84375,1.03125
n512,2.751353474276446,1.6946328227178111,R14,H,4.0604037945106807e-07,25180.223981267824,1.9394650642985975e-09,7.080364594003186e-05,8.1875,-1.6875,7.96875,-1.6875
n512,2.751353474276446,1.6946328227178111,R14,M,4.660354536993301e-07,25180.223981267824,1.8250875601505147e-09,0.00011830260764480854,7.84375,-1.03125,7.84375,-1.03125
n512,2.751353474276446,1.6946328227178111,R14,Z,1.0065412728028684e-07,25180.223981267824,1.8546871851423736e-10,1.8983042742855456e-05,8.3125,-1.1875,8.3125,-1.1875
n512,2.751353474276446,1.6946328227178111,full,C,0.00012009451093098802,47731.207407926944,4.2627983572071885e-08,0.00039424024220693053,15.875,16.0,15.875,16.0
n512,2.751353474276446,1.6946328227178111,full,H,2.167632768812648e-05,47731.207407926944,4.247985803072137e-08,0.0003935546847060323,15.875,16.0,15.875,16.0
n512,2.751353474276446,1.6946328227178111,full,M,8.111391299725841e-06,47731.207407926944,1.8250875601505147e-09,0.00011830260764480854,7.84375,-1.03125,7.84375,-1.03125
n512,2.751353474276446,1.6946328227178111,full,Z,2.2477536651530026e-05,47731.207407926944,7.329877285806692e-09,0.00011064148210055857,15.9375,-0.0625,16.0,0.0
n512,2.751353474276446,1.6946328227178111,shell_0_4,C,1.3905831119291183e-08,1079.7878974432122,8.825204593609136e-11,2.718245057671872e-05,3.96875,-0.03125,3.96875,-0.03125
