axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
3.099229623369798,R12,Z,0.003210133830111735,2.030809547305219e-05,1.0271526587870348e-07,7.3044346865280385,7.62726052176762,7.302594299993873
3.109194991933688,R12,Z,0.0032171018717899913,2.0364007089136227e-05,1.0303449027095063e-07,7.30359633749357,7.626750309646427,7.30175320618598
3.119160360497578,R12,Z,0.003224069913468247,2.0419918705220262e-05,1.0335371466319777e-07,7.3027620959631365,7.626243070435783,7.300916228738634
3.129125729061468,R12,Z,0.003231037955146503,2.0475830321304296e-05,1.036729390554449e-07,7.3019319316848845,7.6257387781962,7.300083337367228
3.139091097625358,R12,Z,0.003238005996824759,2.0531741937388334e-05,1.0399216344769206e-07,7.301105814704642,7.625237407289446,7.29925450208485
3.149056466189248,R12,Z,0.003244974038503015,2.058765355347237e-05,1.0431138783993919e-07,7.300283715362255,7.624738932374175,7.298429693198623
3.1590218347531382,R12,Z,0.003251942080181271,2.0643565169556407e-05,1.0463061223218634e-07,7.299465604287968,7.624243328401644,7.297608881306095
3.168987203317028,R12,Z,0.0032589101218595267,2.069947678564044e-05,1.0494983662443348e-07,7.2986514523988655,7.623750570611492,7.296792037291678
3.178952571880918,R12,Z,0.0032658781635377825,2.0755388401724476e-05,1.0526906101668062e-07,7.297841230895364,7.623260634527596,7.295979132323145
3.1889179404448083,R12,Z,0.003272846205216039,2.0811300017808514e-05,1.0558828540892777e-07,7.2970349112577555,7.6227734959540046,7.2951701378481735
3.198883309008698,R12,Z,0.0032798142468942948,2.0867211633892548e-05,1.059075098011749e-07,7.296232465242798,7.622289130970931,7.294365025590945
3.2088486775725884,R12,Z,0.0032867822885725506,2.0923123249976586e-05,1.0622673419342205e-07,7.295433864880364,7.621807515930824,7.293563767548792
3.2188140461364783,R12,Z,0.0032937503302508065,2.097903486606062e-05,1.0654595858566919e-07,7.29463908247013,7.6213286274544965,7.292766335988891
3.228779414700368,R12,Z,0.0033007183719290624,2.1034946482144655e-05,1.0686518297791633e-07,7.293848090578318,7.620852442427329,7.2919727034450075
3.2387447832642584,R12,Z,0.0033067663745139845,2.1084997618037472e-05,1.0723503168677958e-07,7.293060452797852,7.619296764027372,7.2911879606702215
3.2487101518281483,R12,Z,0.003308867399995345,2.111619128020936e-05,1.0764767995940662e-07,7.291844028047134,7.61588860291463,7.289981169205191
3.258675520392038,R12,Z,0.003310968425476706,2.114738494238125e-05,1.0806032823203367e-07,7.290630169927223,7.612498493136528,7.288776902991867
3.2686408889559284,R12,Z,0.0033130694509580665,2.117857860455314e-05,1.0847297650466072e-07,7.289418869895071,7.609126282372614,7.287575153694029
3.2786062575198183,R12,Z,0.003315170476439427,2.120977226672503e-05,1.0888562477728776e-07,7.288210119447206,7.605771820102237,7.286375913013765
3.2885716260837086,R12,Z,0.003317271501920788,2.124096592889692e-05,1.0929827304991482e-07,7.287003910119495,7.602434957576935,7.285179172691229
3.2985369946475984,R12,Z,0.0033193725274021486,2.127215959106881e-05,1.0971092132254186e-07,7.2858002334869045,7.599115547793348,7.283984924504429
3.3085023632114883,R12,Z,0.0033214735528835095,2.13033532532407e-05,1.1012356959516889e-07,7.284599081163276,7.595813445466642,7.2827931602689935
3.3184677317753786,R12,Z,0.00332357457836487,2.1334546915412592e-05,1.1053621786779596e-07,7.283400444801083,7.59252850700443,7.281603871837953
3.3284331003392684,R12,Z,0.003325675603846231,2.136574057758448e-05,1.1094886614042299e-07,7.282204316091211,7.589260590481185,7.280417051101518
3.3383984689031587,R12,Z,0.0033277766293275915,2.139693423975637e-05,1.1136151441305006e-07,7.281010686762717,7.586009555613131,7.279232689986855
3.3483638374670486,R12,Z,0.003329877654808952,2.142812790192826e-05,1.117741626856771e-07,7.279819548582615,7.582775263733597,7.278050780457876
3.3583292060309384,R12,Z,0.003331978680290313,2.145932156410015e-05,1.1218681095830413e-07,7.27863089335564,7.579557577768828,7.276871314515016
3.3682945745948287,R12,Z,0.0033340797057716735,2.149051522627204e-05,1.125994592309312e-07,7.277444712924032,7.576356362214248,7.27569428419502
3.3782599431587186,R12,Z,0.0033361807312530345,2.152170888844393e-05,1.1301210750355823e-07,7.2762609991673095,7.573171483111155,7.274519681570735
3.3882253117226084,R12,Z,0.003338281756734395,2.1558807771086296e-05,1.1347367564879974e-07,7.274684518098099,7.569775936557866,7.272950904569645
3.3981906802864987,R12,Z,0.0033399454417503147,2.1625314603269956e-05,1.1462635526512633e-07,7.270959605030041,7.559638519504182,7.269255577965928
3.4081560488503886,R12,Z,0.0033414215770029513,2.169182143545361e-05,1.1577903488145288e-07,7.267167004961614,7.54963335357522,7.2654917309124105
