axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
1.7339741301168639,R4,C,0.0008728788340958674,3.849612753317864e-06,1.5899030128368073e-08,7.8249242672809025,7.919630755887558,7.824518268696592
1.743939498680754,R4,C,0.0009005204183293806,3.982050721828049e-06,1.6403918350438444e-08,7.8211035801623074,7.9233273195799026,7.820665323682291
1.7539048672446438,R4,C,0.0009281620025628932,4.114488690338232e-06,1.6908806572508805e-08,7.817519669593564,7.926794509502771,7.8170511502387505
1.7638702358085339,R4,C,0.0009558035867964065,4.246926658848416e-06,1.7413694794579176e-08,7.8141511766303955,7.930053041518891,7.813654209639746
1.773835604372424,R4,C,0.0009834451710299197,4.379364627358602e-06,1.791858301664955e-08,7.810979237420759,7.933121208788841,7.810455479251131
1.783800972936314,R4,C,0.001011086755263433,4.511802595868786e-06,1.842347123871992e-08,7.807987129057493,7.936015226011239,7.8074380954005305
1.7937663415002039,R4,C,0.0010387283394969456,4.644240564378969e-06,1.8928359460790282e-08,7.805159974109283,7.938749516568315,7.804587055420352
1.803731710064094,R4,C,0.0010663699237304588,4.776678532889154e-06,1.9433247682860653e-08,7.802484492787886,7.9413369533312315,7.801888967728716
1.813697078627984,R4,C,0.001094011507963972,4.909116501399339e-06,1.9938135904931024e-08,7.799948794022948,7.943789061624368,7.79933184114586
1.823662447191874,R4,C,0.0011216530921974853,5.0415544699095245e-06,2.0443024127001395e-08,7.797542198497581,7.946116191111172,7.796904906440579
1.833627815755764,R4,C,0.001149294676430998,5.173992438419706e-06,2.0947912349071756e-08,7.795255088080603,7.948327662017013,7.794598464495621
1.843593184319654,R4,C,0.0011769362606645112,5.3064304069298915e-06,2.145280057114213e-08,7.793078777171849,7.950431890051855,7.792403756570641
1.853558552883544,R4,C,0.001204276851192125,5.431396539625969e-06,2.194996593968359e-08,7.792628179525756,7.9509606851884,7.791948971709661
1.8635239214474342,R4,C,0.0012274726093626303,5.5448518939340486e-06,2.24386082404474e-08,7.7903261905900605,7.949021920244288,7.789644417454067
1.873489290011324,R4,C,0.001250668367533135,5.658307248242126e-06,2.2927250541211196e-08,7.7881130560595295,7.947163351665886,7.7874287890426634
1.883454658575214,R4,C,0.00127386412570364,5.771762602550206e-06,2.3415892841975004e-08,7.785983726348284,7.945380102887007,7.785297034359769
1.8934200271391042,R4,C,0.0012970598838741452,5.885217956858286e-06,2.3904535142738815e-08,7.7839335275562584,7.943667684975165,7.783244477052554
1.9033853957029943,R4,C,0.0013202556420446503,5.998673311166366e-06,2.4393177443502622e-08,7.781958127153248,7.942021958855908,7.781266782217975
1.9133507642668843,R4,C,0.0013434514002151556,6.112128665474446e-06,2.488181974426643e-08,7.780053503358479,7.940439101871394,7.779359925783876
