family,gid,i,j,rho,z,region,difference,absolute_difference
C,28,15,7,5.2421875,-0.8828125,INTERIOR,-2.027219956940527e-05,2.027219956940527e-05
C,28,16,7,5.2578125,-0.8828125,INTERIOR,-1.4214189832280778e-05,1.4214189832280778e-05
C,28,17,7,5.2734375,-0.8828125,INTERIOR,-1.0581704352356346e-05,1.0581704352356346e-05
C,28,18,7,5.2890625,-0.8828125,INTERIOR,3.926599939979656e-06,3.926599939979656e-06
C,28,19,7,5.3046875,-0.8828125,INTERIOR,4.030423875517504e-06,4.030423875517504e-06
C,28,20,7,5.3203125,-0.8828125,INTERIOR,1.028175295112333e-06,1.028175295112333e-06
C,28,21,7,5.3359375,-0.8828125,INTERIOR,1.3789330411915005e-05,1.3789330411915005e-05
C,28,22,7,5.3515625,-0.8828125,INTERIOR,3.923856837775505e-07,3.923856837775505e-07
C,28,23,7,5.3671875,-0.8828125,INTERIOR,-7.529027548219824e-07,7.529027548219824e-07
C,28,24,7,5.3828125,-0.8828125,INTERIOR,1.1908733296064206e-06,1.1908733296064206e-06
C,28,25,7,5.3984375,-0.8828125,INTERIOR,9.168939155359754e-06,9.168939155359754e-06
C,28,26,7,5.4140625,-0.8828125,INTERIOR,1.9892745659584078e-05,1.9892745659584078e-05
C,28,27,7,5.4296875,-0.8828125,INTERIOR,2.3146379670704528e-05,2.3146379670704528e-05
C,28,28,7,5.4453125,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,2.8536742344599e-05,2.8536742344599e-05
C,28,29,7,5.4609375,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,3.9894235622749564e-05,3.9894235622749564e-05
C,28,30,7,5.4765625,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,3.836471092527995e-05,3.836471092527995e-05
C,28,31,7,5.4921875,-0.8828125,MESHBLOCK_EDGE_OR_CORNER,2.8081971392003406e-05,2.8081971392003406e-05
C,28,0,8,5.0078125,-0.8671875,COARSE_FINE_INTERFACE,-1.4527693538353773e-05,1.4527693538353773e-05
C,28,1,8,5.0234375,-0.8671875,COARSE_FINE_INTERFACE,-3.985991566312318e-05,3.985991566312318e-05
C,28,2,8,5.0390625,-0.8671875,COARSE_FINE_INTERFACE,2.2425307607555275e-05,2.2425307607555275e-05
C,28,3,8,5.0546875,-0.8671875,COARSE_FINE_INTERFACE,2.041588246206802e-05,2.041588246206802e-05
C,28,4,8,5.0703125,-0.8671875,INTERIOR,3.499830676682034e-05,3.499830676682034e-05
C,28,5,8,5.0859375,-0.8671875,INTERIOR,3.399797877131228e-05,3.399797877131228e-05
C,28,6,8,5.1015625,-0.8671875,INTERIOR,2.5930724514204237e-05,2.5930724514204237e-05
C,28,7,8,5.1171875,-0.8671875,INTERIOR,1.665377809861434e-05,1.665377809861434e-05
C,28,8,8,5.1328125,-0.8671875,INTERIOR,-2.6472883282958534e-06,2.6472883282958534e-06
C,28,9,8,5.1484375,-0.8671875,INTERIOR,-8.31015031873758e-06,8.31015031873758e-06
C,28,10,8,5.1640625,-0.8671875,INTERIOR,-2.4072415164808764e-05,2.4072415164808764e-05
C,28,11,8,5.1796875,-0.8671875,INTERIOR,-2.9902940992811936e-05,2.9902940992811936e-05
C,28,12,8,5.1953125,-0.8671875,INTERIOR,-2.194518410045124e-05,2.194518410045124e-05
C,28,13,8,5.2109375,-0.8671875,INTERIOR,-2.0160770434805332e-05,2.0160770434805332e-05
C,28,14,8,5.2265625,-0.8671875,INTERIOR,-1.2554514391438423e-05,1.2554514391438423e-05
C,28,15,8,5.2421875,-0.8671875,INTERIOR,-3.374960510421632e-06,3.374960510421632e-06
C,28,16,8,5.2578125,-0.8671875,INTERIOR,2.4415409367998554e-06,2.4415409367998554e-06
C,28,17,8,5.2734375,-0.8671875,INTERIOR,8.532193041835886e-06,8.532193041835886e-06
C,28,18,8,5.2890625,-0.8671875,INTERIOR,2.0689234449930774e-05,2.0689234449930774e-05
C,28,19,8,5.3046875,-0.8671875,INTERIOR,1.344712084313908e-05,1.344712084313908e-05
C,28,20,8,5.3203125,-0.8671875,INTERIOR,9.525794435315954e-06,9.525794435315954e-06
C,28,21,8,5.3359375,-0.8671875,INTERIOR,1.5739194062302543e-05,1.5739194062302543e-05
C,28,22,8,5.3515625,-0.8671875,INTERIOR,2.5677489082559166e-06,2.5677489082559166e-06
C,28,23,8,5.3671875,-0.8671875,INTERIOR,-1.8493847222184404e-06,1.8493847222184404e-06
C,28,24,8,5.3828125,-0.8671875,INTERIOR,4.970830272815752e-07,4.970830272815752e-07
C,28,25,8,5.3984375,-0.8671875,INTERIOR,3.820215794712693e-06,3.820215794712693e-06
C,28,26,8,5.4140625,-0.8671875,INTERIOR,2.1201964053104913e-05,2.1201964053104913e-05
C,28,27,8,5.4296875,-0.8671875,INTERIOR,2.190529751187496e-05,2.190529751187496e-05
C,28,28,8,5.4453125,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,2.7170095792642887e-05,2.7170095792642887e-05
C,28,29,8,5.4609375,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,3.7892764993928754e-05,3.7892764993928754e-05
C,28,30,8,5.4765625,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,3.4990475107197876e-05,3.4990475107197876e-05
C,28,31,8,5.4921875,-0.8671875,MESHBLOCK_EDGE_OR_CORNER,2.564704033427862e-05,2.564704033427862e-05
C,28,0,9,5.0078125,-0.8515625,COARSE_FINE_INTERFACE,-3.323652731627644e-05,3.323652731627644e-05
C,28,1,9,5.0234375,-0.8515625,COARSE_FINE_INTERFACE,-5.051908863604269e-05,5.051908863604269e-05
C,28,2,9,5.0390625,-0.8515625,COARSE_FINE_INTERFACE,2.9164397430463465e-05,2.9164397430463465e-05
C,28,3,9,5.0546875,-0.8515625,COARSE_FINE_INTERFACE,2.165482408711221e-05,2.165482408711221e-05
C,28,4,9,5.0703125,-0.8515625,INTERIOR,4.787020043942741e-05,4.787020043942741e-05
C,28,5,9,5.0859375,-0.8515625,INTERIOR,3.525764705484191e-05,3.525764705484191e-05
C,28,6,9,5.1015625,-0.8515625,INTERIOR,2.2328412122658327e-05,2.2328412122658327e-05
C,28,7,9,5.1171875,-0.8515625,INTERIOR,5.326837664341912e-06,5.326837664341912e-06
C,28,8,9,5.1328125,-0.8515625,INTERIOR,-8.76738718173873e-06,8.76738718173873e-06
C,28,9,9,5.1484375,-0.8515625,INTERIOR,-1.6323334584720985e-05,1.6323334584720985e-05
C,28,10,9,5.1640625,-0.8515625,INTERIOR,-2.605853917420249e-05,2.605853917420249e-05
C,28,11,9,5.1796875,-0.8515625,INTERIOR,-2.711820130194909e-05,2.711820130194909e-05
C,28,12,9,5.1953125,-0.8515625,INTERIOR,-2.1304347488009055e-05,2.1304347488009055e-05
C,28,13,9,5.2109375,-0.8515625,INTERIOR,-1.2304404554162613e-05,1.2304404554162613e-05
C,28,14,9,5.2265625,-0.8515625,INTERIOR,-9.352650704301437e-06,9.352650704301437e-06
C,28,15,9,5.2421875,-0.8515625,INTERIOR,-6.350240367809443e-07,6.350240367809443e-07
C,28,16,9,5.2578125,-0.8515625,INTERIOR,-3.6687870598596344e-06,3.6687870598596344e-06
C,28,17,9,5.2734375,-0.8515625,INTERIOR,-1.3597672561161019e-06,1.3597672561161019e-06
C,28,18,9,5.2890625,-0.8515625,INTERIOR,1.275262443020675e-06,1.275262443020675e-06
C,28,19,9,5.3046875,-0.8515625,INTERIOR,-1.4728510466500977e-05,1.4728510466500977e-05
C,28,20,9,5.3203125,-0.8515625,INTERIOR,-2.358047289624781e-05,2.358047289624781e-05
C,28,21,9,5.3359375,-0.8515625,INTERIOR,-2.1624137638111447e-05,2.1624137638111447e-05
C,28,22,9,5.3515625,-0.8515625,INTERIOR,-2.5063449508957482e-05,2.5063449508957482e-05
C,28,23,9,5.3671875,-0.8515625,INTERIOR,-1.4829750862787802e-05,1.4829750862787802e-05
C,28,24,9,5.3828125,-0.8515625,INTERIOR,1.030213623731506e-05,1.030213623731506e-05
C,28,25,9,5.3984375,-0.8515625,INTERIOR,2.6523979254134463e-05,2.6523979254134463e-05
C,28,26,9,5.4140625,-0.8515625,INTERIOR,5.201283472034855e-05,5.201283472034855e-05
C,28,27,9,5.4296875,-0.8515625,INTERIOR,4.225351110527303e-05,4.225351110527303e-05
C,28,28,9,5.4453125,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,3.848846204391543e-05,3.848846204391543e-05
C,28,29,9,5.4609375,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,4.1987607928807395e-05,4.1987607928807395e-05
C,28,30,9,5.4765625,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,3.662678197535003e-05,3.662678197535003e-05
C,28,31,9,5.4921875,-0.8515625,MESHBLOCK_EDGE_OR_CORNER,2.6266014527106564e-05,2.6266014527106564e-05
C,28,0,10,5.0078125,-0.8359375,COARSE_FINE_INTERFACE,-3.380851212084288e-05,3.380851212084288e-05
C,28,1,10,5.0234375,-0.8359375,COARSE_FINE_INTERFACE,-7.134067042216877e-05,7.134067042216877e-05
C,28,2,10,5.0390625,-0.8359375,COARSE_FINE_INTERFACE,-1.1566461168781295e-05,1.1566461168781295e-05
C,28,3,10,5.0546875,-0.8359375,COARSE_FINE_INTERFACE,-2.7954521900666086e-05,2.7954521900666086e-05
C,28,4,10,5.0703125,-0.8359375,INTERIOR,1.838809479185171e-05,1.838809479185171e-05
C,28,5,10,5.0859375,-0.8359375,INTERIOR,1.6913414230064656e-05,1.6913414230064656e-05
C,28,6,10,5.1015625,-0.8359375,INTERIOR,1.4537329361844452e-05,1.4537329361844452e-05
C,28,7,10,5.1171875,-0.8359375,INTERIOR,-9.714248005022411e-06,9.714248005022411e-06
C,28,8,10,5.1328125,-0.8359375,INTERIOR,-2.1756551177612177e-05,2.1756551177612177e-05
C,28,9,10,5.1484375,-0.8359375,INTERIOR,-3.48439342892767e-05,3.48439342892767e-05
C,28,10,10,5.1640625,-0.8359375,INTERIOR,-1.8208660681650907e-05,1.8208660681650907e-05
C,28,11,10,5.1796875,-0.8359375,INTERIOR,-1.9139949125084998e-05,1.9139949125084998e-05
C,28,12,10,5.1953125,-0.8359375,INTERIOR,-1.2627827059502779e-05,1.2627827059502779e-05
C,28,13,10,5.2109375,-0.8359375,INTERIOR,1.6979253628685194e-06,1.6979253628685194e-06
C,28,14,10,5.2265625,-0.8359375,INTERIOR,-1.8269164432215684e-07,1.8269164432215684e-07
C,28,15,10,5.2421875,-0.8359375,INTERIOR,1.0243908626487476e-05,1.0243908626487476e-05
C,28,16,10,5.2578125,-0.8359375,INTERIOR,6.385154198453296e-06,6.385154198453296e-06
C,28,17,10,5.2734375,-0.8359375,INTERIOR,1.3640497351945311e-05,1.3640497351945311e-05
C,28,18,10,5.2890625,-0.8359375,INTERIOR,1.5299892606858087e-05,1.5299892606858087e-05
C,28,19,10,5.3046875,-0.8359375,INTERIOR,8.81826137404465e-06,8.81826137404465e-06
C,28,20,10,5.3203125,-0.8359375,INTERIOR,4.897915796637543e-06,4.897915796637543e-06
C,28,21,10,5.3359375,-0.8359375,INTERIOR,8.872946098556315e-06,8.872946098556315e-06
C,28,22,10,5.3515625,-0.8359375,INTERIOR,5.018003386344019e-06,5.018003386344019e-06
C,28,23,10,5.3671875,-0.8359375,INTERIOR,4.58034803966622e-06,4.58034803966622e-06
C,28,24,10,5.3828125,-0.8359375,INTERIOR,2.3175682146159282e-05,2.3175682146159282e-05
C,28,25,10,5.3984375,-0.8359375,INTERIOR,2.26191523943803e-05,2.26191523943803e-05
C,28,26,10,5.4140625,-0.8359375,INTERIOR,4.059594330641566e-05,4.059594330641566e-05
C,28,27,10,5.4296875,-0.8359375,INTERIOR,2.4139874959400783e-05,2.4139874959400783e-05
C,28,28,10,5.4453125,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,2.301720033831122e-05,2.301720033831122e-05
C,28,29,10,5.4609375,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,3.0371236435837445e-05,3.0371236435837445e-05
C,28,30,10,5.4765625,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,2.320620421837876e-05,2.320620421837876e-05
C,28,31,10,5.4921875,-0.8359375,MESHBLOCK_EDGE_OR_CORNER,1.3203510556719124e-05,1.3203510556719124e-05
C,28,0,11,5.0078125,-0.8203125,COARSE_FINE_INTERFACE,-5.5598623688431215e-05,5.5598623688431215e-05
C,28,1,11,5.0234375,-0.8203125,COARSE_FINE_INTERFACE,-7.73337607267062e-05,7.73337607267062e-05
C,28,2,11,5.0390625,-0.8203125,COARSE_FINE_INTERFACE,-2.1586289778990388e-05,2.1586289778990388e-05
C,28,3,11,5.0546875,-0.8203125,COARSE_FINE_INTERFACE,-3.274391396499224e-05,3.274391396499224e-05
C,28,4,11,5.0703125,-0.8203125,INTERIOR,1.6073683815710782e-05,1.6073683815710782e-05
C,28,5,11,5.0859375,-0.8203125,INTERIOR,7.448274651641884e-06,7.448274651641884e-06
C,28,6,11,5.1015625,-0.8203125,INTERIOR,2.991285700560363e-06,2.991285700560363e-06
C,28,7,11,5.1171875,-0.8203125,INTERIOR,-2.4146183357863678e-05,2.4146183357863678e-05
C,28,8,11,5.1328125,-0.8203125,INTERIOR,-3.9598449090955026e-05,3.9598449090955026e-05
C,28,9,11,5.1484375,-0.8203125,INTERIOR,-5.0726102832923236e-05,5.0726102832923236e-05
C,28,10,11,5.1640625,-0.8203125,INTERIOR,-1.9016272187843183e-05,1.9016272187843183e-05
C,28,11,11,5.1796875,-0.8203125,INTERIOR,-1.7984870604096596e-05,1.7984870604096596e-05
C,28,12,11,5.1953125,-0.8203125,INTERIOR,1.8754189737347528e-06,1.8754189737347528e-06
C,28,13,11,5.2109375,-0.8203125,INTERIOR,2.088401179274049e-05,2.088401179274049e-05
C,28,14,11,5.2265625,-0.8203125,INTERIOR,1.8463008720280387e-05,1.8463008720280387e-05
C,28,15,11,5.2421875,-0.8203125,INTERIOR,2.5834338043109317e-05,2.5834338043109317e-05
C,28,16,11,5.2578125,-0.8203125,INTERIOR,1.533223540751364e-05,1.533223540751364e-05
C,28,17,11,5.2734375,-0.8203125,INTERIOR,1.4509317247860583e-05,1.4509317247860583e-05
C,28,18,11,5.2890625,-0.8203125,INTERIOR,1.9792617761390033e-06,1.9792617761390033e-06
C,28,19,11,5.3046875,-0.8203125,INTERIOR,-8.150032676343573e-06,8.150032676343573e-06
C,28,20,11,5.3203125,-0.8203125,INTERIOR,-1.925350258883806e-05,1.925350258883806e-05
C,28,21,11,5.3359375,-0.8203125,INTERIOR,-1.4132263585338485e-05,1.4132263585338485e-05
C,28,22,11,5.3515625,-0.8203125,INTERIOR,-1.2779990969298029e-05,1.2779990969298029e-05
C,28,23,11,5.3671875,-0.8203125,INTERIOR,-1.1732445058139189e-05,1.1732445058139189e-05
C,28,24,11,5.3828125,-0.8203125,INTERIOR,1.4137099830515386e-05,1.4137099830515386e-05
C,28,25,11,5.3984375,-0.8203125,INTERIOR,1.810792014216153e-05,1.810792014216153e-05
C,28,26,11,5.4140625,-0.8203125,INTERIOR,4.3037293803071825e-05,4.3037293803071825e-05
C,28,27,11,5.4296875,-0.8203125,INTERIOR,3.1850471299100375e-05,3.1850471299100375e-05
C,28,28,11,5.4453125,-0.8203125,MESHBLOCK_EDGE_OR_CORNER,3.683983308839763e-05,3.683983308839763e-05
C,28,29,11,5.4609375,-0.8203125,MESHBLOCK_EDGE_OR_CORNER,4.602648349693152e-05,4.602648349693152e-05
C,28,30,11,5.4765625,-0.8203125,MESHBLOCK_EDGE_OR_CORNER,3.831966148007057e-05,3.831966148007057e-05
C,28,31,11,5.4921875,-0.8203125,MESHBLOCK_EDGE_OR_CORNER,2.683671064446962e-05,2.683671064446962e-05
C,28,0,12,5.0078125,-0.8046875,COARSE_FINE_INTERFACE,2.182878167213305e-06,2.182878167213305e-06
C,28,1,12,5.0234375,-0.8046875,COARSE_FINE_INTERFACE,-3.138981023629965e-05,3.138981023629965e-05
C,28,2,12,5.0390625,-0.8046875,COARSE_FINE_INTERFACE,-2.440565633711738e-05,2.440565633711738e-05
C,28,3,12,5.0546875,-0.8046875,COARSE_FINE_INTERFACE,-5.85792611983299e-05,5.85792611983299e-05
C,28,4,12,5.0703125,-0.8046875,INTERIOR,-3.0623523099023754e-05,3.0623523099023754e-05
C,28,5,12,5.0859375,-0.8046875,INTERIOR,-4.566788127436392e-05,4.566788127436392e-05
C,28,6,12,5.1015625,-0.8046875,INTERIOR,-1.986303381166371e-05,1.986303381166371e-05
C,28,7,12,5.1171875,-0.8046875,INTERIOR,-2.1899694170217972e-05,2.1899694170217972e-05
C,28,8,12,5.1328125,-0.8046875,INTERIOR,-3.1758315721907605e-05,3.1758315721907605e-05
C,28,9,12,5.1484375,-0.8046875,INTERIOR,-4.253817703288353e-05,4.253817703288353e-05
C,28,10,12,5.1640625,-0.8046875,INTERIOR,-2.027812989944741e-05,2.027812989944741e-05
C,28,11,12,5.1796875,-0.8046875,INTERIOR,-2.8787435731291496e-05,2.8787435731291496e-05
C,28,12,12,5.1953125,-0.8046875,INTERIOR,-5.579347531169555e-06,5.579347531169555e-06
C,28,13,12,5.2109375,-0.8046875,INTERIOR,1.021107894103512e-05,1.021107894103512e-05
C,28,14,12,5.2265625,-0.8046875,INTERIOR,1.2051840226168491e-05,1.2051840226168491e-05
C,28,15,12,5.2421875,-0.8046875,INTERIOR,2.1141124207967824e-05,2.1141124207967824e-05
C,28,16,12,5.2578125,-0.8046875,INTERIOR,1.5714842148833747e-05,1.5714842148833747e-05
C,28,17,12,5.2734375,-0.8046875,INTERIOR,2.277010957482976e-05,2.277010957482976e-05
C,28,18,12,5.2890625,-0.8046875,INTERIOR,1.9690009556957815e-05,1.9690009556957815e-05
C,28,19,12,5.3046875,-0.8046875,INTERIOR,2.5198344569623415e-05,2.5198344569623415e-05
C,28,20,12,5.3203125,-0.8046875,INTERIOR,2.298913281890535e-05,2.298913281890535e-05
C,28,21,12,5.3359375,-0.8046875,INTERIOR,3.830125345449884e-05,3.830125345449884e-05
C,28,22,12,5.3515625,-0.8046875,INTERIOR,4.156729125698918e-05,4.156729125698918e-05
C,28,23,12,5.3671875,-0.8046875,INTERIOR,3.746655657143293e-05,3.746655657143293e-05
C,28,24,12,5.3828125,-0.8046875,INTERIOR,4.8878471912722037e-05,4.8878471912722037e-05
C,28,25,12,5.3984375,-0.8046875,INTERIOR,4.0938350594738916e-05,4.0938350594738916e-05
C,28,26,12,5.4140625,-0.8046875,INTERIOR,5.0690220788308146e-05,5.0690220788308146e-05
C,28,27,12,5.4296875,-0.8046875,INTERIOR,2.7046866995898873e-05,2.7046866995898873e-05
C,28,28,12,5.4453125,-0.8046875,MESHBLOCK_EDGE_OR_CORNER,2.0668309404304856e-05,2.0668309404304856e-05
C,28,29,12,5.4609375,-0.8046875,MESHBLOCK_EDGE_OR_CORNER,1.5167008852201048e-05,1.5167008852201048e-05
C,28,30,12,5.4765625,-0.8046875,MESHBLOCK_EDGE_OR_CORNER,-2.329850285537425e-06,2.329850285537425e-06
C,28,31,12,5.4921875,-0.8046875,MESHBLOCK_EDGE_OR_CORNER,-9.027165635410329e-06,9.027165635410329e-06
C,28,0,13,5.0078125,-0.7890625,COARSE_FINE_INTERFACE,6.1573645307056585e-06,6.1573645307056585e-06
C,28,1,13,5.0234375,-0.7890625,COARSE_FINE_INTERFACE,-2.0094480566413067e-05,2.0094480566413067e-05
C,28,2,13,5.0390625,-0.7890625,COARSE_FINE_INTERFACE,-3.3808914854481856e-05,3.3808914854481856e-05
C,28,3,13,5.0546875,-0.7890625,COARSE_FINE_INTERFACE,-6.218619001756472e-05,6.218619001756472e-05
C,28,4,13,5.0703125,-0.7890625,INTERIOR,-3.995515151856933e-05,3.995515151856933e-05
C,28,5,13,5.0859375,-0.7890625,INTERIOR,-5.6508976715123095e-05,5.6508976715123095e-05
C,28,6,13,5.1015625,-0.7890625,INTERIOR,-3.0448447562878445e-05,3.0448447562878445e-05
C,28,7,13,5.1171875,-0.7890625,INTERIOR,-3.818070241059851e-05,3.818070241059851e-05
C,28,8,13,5.1328125,-0.7890625,INTERIOR,-5.9427923961638453e-05,5.9427923961638453e-05
C,28,9,13,5.1484375,-0.7890625,INTERIOR,-7.033559230419607e-05,7.033559230419607e-05
C,28,10,13,5.1640625,-0.7890625,INTERIOR,-5.186210423175535e-05,5.186210423175535e-05
C,28,11,13,5.1796875,-0.7890625,INTERIOR,-5.107716554852504e-05,5.107716554852504e-05
C,28,12,13,5.1953125,-0.7890625,INTERIOR,-1.3541812621115524e-05,1.3541812621115524e-05
C,28,13,13,5.2109375,-0.7890625,INTERIOR,1.1239493626720356e-05,1.1239493626720356e-05
C,28,14,13,5.2265625,-0.7890625,INTERIOR,2.9710805633033008e-05,2.9710805633033008e-05
C,28,15,13,5.2421875,-0.7890625,INTERIOR,3.619616206363384e-05,3.619616206363384e-05
C,28,16,13,5.2578125,-0.7890625,INTERIOR,3.4966145163467174e-05,3.4966145163467174e-05
C,28,17,13,5.2734375,-0.7890625,INTERIOR,3.35785394205315e-05,3.35785394205315e-05
C,28,18,13,5.2890625,-0.7890625,INTERIOR,2.527465680893324e-05,2.527465680893324e-05
C,28,19,13,5.3046875,-0.7890625,INTERIOR,2.9091364962222088e-05,2.9091364962222088e-05
C,28,20,13,5.3203125,-0.7890625,INTERIOR,2.3613913639061127e-05,2.3613913639061127e-05
C,28,21,13,5.3359375,-0.7890625,INTERIOR,4.228575268824808e-05,4.228575268824808e-05
C,28,22,13,5.3515625,-0.7890625,INTERIOR,4.189633878883773e-05,4.189633878883773e-05
C,28,23,13,5.3671875,-0.7890625,INTERIOR,3.515461569796345e-05,3.515461569796345e-05
C,28,24,13,5.3828125,-0.7890625,INTERIOR,3.770222749042854e-05,3.770222749042854e-05
C,28,25,13,5.3984375,-0.7890625,INTERIOR,2.254971272715959e-05,2.254971272715959e-05
C,28,26,13,5.4140625,-0.7890625,INTERIOR,3.0150127178611014e-05,3.0150127178611014e-05
C,28,27,13,5.4296875,-0.7890625,INTERIOR,6.198488109520912e-06,6.198488109520912e-06
C,28,28,13,5.4453125,-0.7890625,MESHBLOCK_EDGE_OR_CORNER,6.52136907433468e-06,6.52136907433468e-06
C,28,29,13,5.4609375,-0.7890625,MESHBLOCK_EDGE_OR_CORNER,9.701285015969573e-06,9.701285015969573e-06
C,28,30,13,5.4765625,-0.7890625,MESHBLOCK_EDGE_OR_CORNER,3.854015700009185e-06,3.854015700009185e-06
C,28,31,13,5.4921875,-0.7890625,MESHBLOCK_EDGE_OR_CORNER,4.107285507644158e-06,4.107285507644158e-06
C,28,0,14,5.0078125,-0.7734375,COARSE_FINE_INTERFACE,4.773955180403149e-05,4.773955180403149e-05
C,28,1,14,5.0234375,-0.7734375,COARSE_FINE_INTERFACE,4.002534403335471e-05,4.002534403335471e-05
C,28,2,14,5.0390625,-0.7734375,COARSE_FINE_INTERFACE,9.774869070834115e-06,9.774869070834115e-06
C,28,3,14,5.0546875,-0.7734375,COARSE_FINE_INTERFACE,-2.5927224842840334e-05,2.5927224842840334e-05
C,28,4,14,5.0703125,-0.7734375,INTERIOR,-3.878753162285444e-05,3.878753162285444e-05
C,28,5,14,5.0859375,-0.7734375,INTERIOR,-7.781895036542211e-05,7.781895036542211e-05
C,28,6,14,5.1015625,-0.7734375,INTERIOR,-5.944807067091457e-05,5.944807067091457e-05
C,28,7,14,5.1171875,-0.7734375,INTERIOR,-5.285130038534943e-05,5.285130038534943e-05
C,28,8,14,5.1328125,-0.7734375,INTERIOR,-3.009953536620407e-05,3.009953536620407e-05
C,28,9,14,5.1484375,-0.7734375,INTERIOR,-1.96791681130906e-05,1.96791681130906e-05
C,28,10,14,5.1640625,-0.7734375,INTERIOR,-1.905679974933223e-05,1.905679974933223e-05
C,28,11,14,5.1796875,-0.7734375,INTERIOR,-3.1148435134878156e-05,3.1148435134878156e-05
C,28,12,14,5.1953125,-0.7734375,INTERIOR,-1.9292905399754916e-05,1.9292905399754916e-05
C,28,13,14,5.2109375,-0.7734375,INTERIOR,-1.3906909214742719e-05,1.3906909214742719e-05
C,28,14,14,5.2265625,-0.7734375,INTERIOR,2.55938349862702e-06,2.55938349862702e-06
C,28,15,14,5.2421875,-0.7734375,INTERIOR,-2.1478566635067114e-07,2.1478566635067114e-07
C,28,16,14,5.2578125,-0.7734375,INTERIOR,1.759999163414988e-05,1.759999163414988e-05
C,28,17,14,5.2734375,-0.7734375,INTERIOR,2.141195641685613e-05,2.141195641685613e-05
C,28,18,14,5.2890625,-0.7734375,INTERIOR,2.9672901346649346e-05,2.9672901346649346e-05
C,28,19,14,5.3046875,-0.7734375,INTERIOR,4.365749744924185e-05,4.365749744924185e-05
C,28,20,14,5.3203125,-0.7734375,INTERIOR,4.495006471688873e-05,4.495006471688873e-05
C,28,21,14,5.3359375,-0.7734375,INTERIOR,6.424530548296758e-05,6.424530548296758e-05
C,28,22,14,5.3515625,-0.7734375,INTERIOR,6.185714065829124e-05,6.185714065829124e-05
C,28,23,14,5.3671875,-0.7734375,INTERIOR,5.792212523722789e-05,5.792212523722789e-05
C,28,24,14,5.3828125,-0.7734375,INTERIOR,5.650816734720579e-05,5.650816734720579e-05
C,28,25,14,5.3984375,-0.7734375,INTERIOR,4.713569762406075e-05,4.713569762406075e-05
C,28,26,14,5.4140625,-0.7734375,INTERIOR,4.791926835302036e-05,4.791926835302036e-05
C,28,27,14,5.4296875,-0.7734375,INTERIOR,2.1025649380156455e-05,2.1025649380156455e-05
C,28,28,14,5.4453125,-0.7734375,MESHBLOCK_EDGE_OR_CORNER,1.664337357604618e-05,1.664337357604618e-05
C,28,29,14,5.4609375,-0.7734375,MESHBLOCK_EDGE_OR_CORNER,1.420633042662281e-05,1.420633042662281e-05
C,28,30,14,5.4765625,-0.7734375,MESHBLOCK_EDGE_OR_CORNER,6.289506272166585e-06,6.289506272166585e-06
C,28,31,14,5.4921875,-0.7734375,MESHBLOCK_EDGE_OR_CORNER,4.071313154732203e-06,4.071313154732203e-06
C,28,0,15,5.0078125,-0.7578125,COARSE_FINE_INTERFACE,4.594248223040555e-05,4.594248223040555e-05
C,28,1,15,5.0234375,-0.7578125,COARSE_FINE_INTERFACE,3.555774343927528e-05,3.555774343927528e-05
C,28,2,15,5.0390625,-0.7578125,COARSE_FINE_INTERFACE,1.1378998821466764e-06,1.1378998821466764e-06
C,28,3,15,5.0546875,-0.7578125,COARSE_FINE_INTERFACE,-3.0247218060912816e-05,3.0247218060912816e-05
C,28,4,15,5.0703125,-0.7578125,INTERIOR,-5.294354119848637e-05,5.294354119848637e-05
C,28,5,15,5.0859375,-0.7578125,INTERIOR,-8.202316177327194e-05,8.202316177327194e-05
C,28,6,15,5.1015625,-0.7578125,INTERIOR,-6.550058780880035e-05,6.550058780880035e-05
