# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    2    283     59     68     93     62      0      0      0      0   1215   1410  39617  39617      0 
    3    201     54     62     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    350     60     63     98     68      0      0      0      0   1215   1410  39617  39617      0 
    1    373     48     57     99     74      0      0      0      0   1215   1395  39617  39617      0 
    2    321     55     62     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    163     47     58    100     77      0      0      0      0   1215   1395  39617  39617      0 
    0    303     54     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    235     50     59    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    249     59     69     92     65      0      0      0      0   1215   1410  39617  39617      0 
    3    287     54     62     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    235     58     63     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    360     49     58    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    388     55     62     91     63      0      0      0      0   1215   1395  39617  39617      0 
    3    275     48     59     99     72      0      0      0      0   1215   1395  39617  39617      0 
    0    199     54     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    226     50     59     97     67      0      0      0      0   1215   1410  39617  39617      0 
    2    285     59     69    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    315     57     62    100     84      0      0      0      0   1215   1410  39617  39617      0 
    1    237     49     58    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    185     55     62    100     83      0      0      0      0   1215   1395  39617  39617      0 
    3    363     47     59     92     61      0      0      0      0   1215   1410  39617  39617      0 
    0    286     54     64    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    283     50     59     94     69      0      0      0      0   1215   1410  39617  39617      0 
    2    299     59     69    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     63    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    303     59     66    100     74      0      0      0      0   1215   1410  39617  39617      0 
    1    304     48     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    309     55     67    100     79      0      0      0      0   1215   1410  39617  39617      0 
    3    294     47     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    304     54     64     95     71      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     70     91     62      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60     95     65      0      0      0      0   1215   1410  39617  39617      0 
    2    293     55     66     91     66      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     81      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    205     50     53     98     70      0      0      0      0   1215   1410  39617  39617      0 
    2    305     61     71    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    306     55     64    100     70      0      0      0      0   1215   1395  39617  39617      0 
    0    310     58     66     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    306     55     67     94     65      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    419     50     58     99     76      0      0      0      0   1215   1395  39617  39617      0 
    2    335     60     68     94     64      0      0      0      0   1215   1410  39617  39617      0 
    3    292     55     63     93     65      0      0      0      0   1215   1395  39617  39617      0 
    0    308     58     65    100     84      0      0      0      0   1215   1410  39617  39617      0 
    1    295     48     60    100     81      0      0      0      0   1215   1410  39617  39617      0 
    2    313     55     67    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    350     54     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    316     50     57    100     82      0      0      0      0   1215   1410  39617  39617      0 
    2    193     59     68     99     66      0      0      0      0   1215   1410  39617  39617      0 
    3    337     55     64     99     70      0      0      0      0   1215   1395  39617  39617      0 
    0    308     59     64    100     77      0      0      0      0   1215   1395  39617  39617      0 
    1    293     49     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    341     56     64     97     75      0      0      0      0   1215   1395  39617  39617      0 
    3    290     47     61    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    265     54     63     94     72      0      0      0      0   1215   1410  39617  39617      0 
    1    228     50     58    100     76      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    360     54     60    100     83      0      0      0      0   1215   1395  39617  39617      0 
    0    238     58     64    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    398     49     57     93     64      0      0      0      0   1215   1395  39617  39617      0 
    2    325     55     65    100     81      0      0      0      0   1215   1410  39617  39617      0 
    3    289     48     57     93     63      0      0      0      0   1215   1395  39617  39617      0 
    0    312     54     64    100     82      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69     94     62      0      0      0      0   1215   1410  39617  39617      0 
    3    297     54     61     99     75      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    280     58     65     97     72      0      0      0      0   1215   1410  39617  39617      0 
    1    295     49     59     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    173     55     66    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    287     47     59    100     73      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    301     54     64    100     76      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     98     68      0      0      0      0   1215   1410  39617  39617      0 
    2    305     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    351     55     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60     92     62      0      0      0      0   1215   1410  39617  39617      0 
    2    305     55     66    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     64     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59     94     63      0      0      0      0   1215   1410  39617  39617      0 
    2    299     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     65     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    285     49     60    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     66     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     64     99     67      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    300     59     70    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    291     54     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    319     58     66     99     67      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60     98     66      0      0      0      0   1215   1410  39617  39617      0 
    2    313     55     67     98     70      0      0      0      0   1215   1410  39617  39617      0 
    3    291     47     60     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64     93     64      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     60     94     65      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     70     93     62      0      0      0      0   1215   1410  39617  39617      0 
    3    290     55     63    100     71      0      0      0      0   1215   1380  39617  39617      0 
    0    309     58     65     93     69      0      0      0      0   1215   1410  39617  39617      0 
    1    296     50     61     96     67      0      0      0      0   1215   1410  39617  39617      0 
    2    339     55     67     93     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     48     61     95     64      0      0      0      0   1215   1410  39617  39617      0 
    0    369     54     62    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    420     50     56     94     66      0      0      0      0   1215   1410  39617  39617      0 
    2    180     59     65     97     67      0      0      0      0   1215   1395  39617  39617      0 
    3    195     53     59     99     77      0      0      0      0   1215   1395  39617  39617      0 
    0    308     58     65     95     69      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     61     95     66      0      0      0      0   1215   1380  39617  39617      0 
    2    315     55     67    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    291     49     60     98     68      0      0      0      0   1215   1395  39617  39617      0 
    0    292     53     61     96     69      0      0      0      0   1215   1395  39617  39617      0 
    1    306     49     55     96     67      0      0      0      0   1215   1395  39617  39617      0 
    2    302     60     65     91     62      0      0      0      0   1215   1410  39617  39617      0 
    3    291     54     61     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    388     50     61     95     65      0      0      0      0   1215   1410  39617  39617      0 
    2    311     57     68     91     63      0      0      0      0   1215   1395  39617  39617      0 
    3    291     49     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    0    211     54     60    100     67      0      0      0      0   1215   1395  39617  39617      0 
    1    185     50     55     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    400     59     65     99     68      0      0      0      0   1215   1410  39617  39617      0 
    3    307     53     61    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    436     60     67     99     69      0      0      0      0   1215   1365  39617  39617      0 
    1    294     50     60    100     80      0      0      0      0   1215   1395  39617  39617      0 
    2    312     56     67    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    374     49     58    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     61     99     72      0      0      0      0   1215   1410  39617  39617      0 
    1    287     50     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    320     60     68    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    248     54     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    432     59     63     93     66      0      0      0      0   1215   1395  39617  39617      0 
    1    263     49     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    293     55     65     92     65      0      0      0      0   1215   1410  39617  39617      0 
    3    294     48     59     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     59     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69     93     68      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     62    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    227     48     59    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    313     55     65    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    223     47     59    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    339     55     65    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    289     51     60     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    359     61     69    100     79      0      0      0      0   1215   1380  39617  39617      0 
    3    288     53     62    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     66    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    281     48     60     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    304     55     66    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    253     47     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    353     55     65     93     69      0      0      0      0   1215   1395  39617  39617      0 
    1    291     52     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    303     60     67    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62     98     75      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    309     58     65     92     68      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     59    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    314     55     67     95     71      0      0      0      0   1215   1410  39617  39617      0 
    3    280     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    301     54     62    100     82      0      0      0      0   1215   1380  39617  39617      0 
    1    342     52     57    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    302     58     64    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    293     54     63    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    305     58     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    311     55     67     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     47     60    100     67      0      0      0      0   1215   1410  39617  39617      0 
    0    301     55     64    100     75      0      0      0      0   1215   1395  39617  39617      0 
    1    289     51     57    100     81      0      0      0      0   1215   1410  39617  39617      0 
    2    432     60     66     95     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     93     65      0      0      0      0   1215   1410  39617  39617      0 
    0    308     60     63     92     64      0      0      0      0   1215   1410  39617  39617      0 
    1    444     49     56     95     73      0      0      0      0   1215   1395  39617  39617      0 
    2    246     55     63     94     65      0      0      0      0   1215   1395  39617  39617      0 
    3    262     48     58    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    278     54     63    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    211     50     57    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    300     59     68    100     79      0      0      0      0   1215   1410  39617  39617      0 
    3    300     53     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    405     58     62    100     82      0      0      0      0   1215   1410  39617  39617      0 
    1    287     48     56    100     85      0      0      0      0   1215   1395  39617  39617      0 
    2    348     54     62    100     70      0      0      0      0   1215   1395  39617  39617      0 
    3    403     47     58     91     65      0      0      0      0   1215   1395  39617  39617      0 
    0    293     54     64     94     71      0      0      0      0   1215   1410  39617  39617      0 
    1    257     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    290     54     62    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    311     58     65    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     60     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     67    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    289     49     62    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     60     98     67      0      0      0      0   1215   1395  39617  39617      0 
    1    364     50     58     98     73      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     66     95     68      0      0      0      0   1215   1395  39617  39617      0 
    3    285     53     60     97     68      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     66    100     71      0      0      0      0   1215   1410  39617  39617      0 
    1    432     50     62    100     84      0      0      0      0   1215   1395  39617  39617      0 
    2    313     55     67     98     73      0      0      0      0   1215   1410  39617  39617      0 
    3    288     49     59     98     69      0      0      0      0   1215   1380  39617  39617      0 
    0    306     54     62    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    301     51     58     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    456     60     66    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    329     54     61    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     62     94     63      0      0      0      0   1215   1395  39617  39617      0 
    1    428     49     57     98     67      0      0      0      0   1215   1395  39617  39617      0 
    2    229     55     63     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    220     47     58     94     64      0      0      0      0   1215   1410  39617  39617      0 
    0    279     54     63     94     70      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    296     59     68     95     63      0      0      0      0   1215   1410  39617  39617      0 
    3    300     53     62    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    430     58     62     99     67      0      0      0      0   1215   1395  39617  39617      0 
    1    314     48     58     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    290     54     63     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    265     47     58    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     54     62    100     71      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     63     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    244     49     59     94     64      0      0      0      0   1215   1410  39617  39617      0 
    2    379     55     65     93     64      0      0      0      0   1215   1395  39617  39617      0 
    3    290     48     59     93     70      0      0      0      0   1215   1410  39617  39617      0 
    0    389     54     64     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    439     61     71     92     62      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    212     58     62    100     80      0      0      0      0   1215   1395  39617  39617      0 
    1    259     49     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    208     55     65    100     80      0      0      0      0   1215   1410  39617  39617      0 
    3    230     47     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    305     55     66    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    292     51     60     98     69      0      0      0      0   1215   1380  39617  39617      0 
    2    302     61     71    100     68      0      0      0      0   1215   1410  39617  39617      0 
    3    291     54     62    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     65    100     78      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60    100     72      0      0      0      0   1215   1410  39617  39617      0 
    2    318     55     67    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    297     47     60    100     67      0      0      0      0   1215   1410  39617  39617      0 
    0    303     55     66     96     73      0      0      0      0   1215   1380  39617  39617      0 
    1    300     51     61    100     85      0      0      0      0   1215   1395  39617  39617      0 
    2    304     61     69     90     61      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     63     93     68      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    308     60     67    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     66     91     69      0      0      0      0   1215   1395  39617  39617      0 
    3    289     47     60     94     63      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    196     54     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    266     50     56     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    201     59     67    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    228     54     61    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    318     60     64     99     68      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    315     56     64    100     79      0      0      0      0   1215   1395  39617  39617      0 
    3    289     47     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    352     50     58    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    303     60     69     93     63      0      0      0      0   1215   1410  39617  39617      0 
    3    290     54     62    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    403     60     64     91     62      0      0      0      0   1215   1395  39617  39617      0 
    1    421     49     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    345     55     63     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    291     47     60     94     64      0      0      0      0   1215   1410  39617  39617      0 
    0    304     54     63    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    173     50     58     98     70      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     68     99     68      0      0      0      0   1215   1410  39617  39617      0 
    3    288     53     62     96     73      0      0      0      0   1215   1410  39617  39617      0 
    0    252     58     62    100     73      0      0      0      0   1215   1410  39617  39617      0 
    1    262     48     57    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    329     54     62     99     74      0      0      0      0   1215   1395  39617  39617      0 
    3    422     47     57    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    263     54     64     93     70      0      0      0      0   1215   1410  39617  39617      0 
    1    279     50     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    247     59     69    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    288     54     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    258     59     64    100     78      0      0      0      0   1215   1410  39617  39617      0 
    1    308     49     60    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    326     55     66    100     80      0      0      0      0   1215   1410  39617  39617      0 
    3    282     47     60     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    310     54     64    100     82      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59     92     66      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     70     99     74      0      0      0      0   1215   1410  39617  39617      0 
    3    286     54     63    100     75      0      0      0      0   1215   1410  39617  39617      0 
    0    256     58     65    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    214     49     60     99     74      0      0      0      0   1215   1410  39617  39617      0 
    2    199     55     66    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64    100     77      0      0      0      0   1215   1395  39617  39617      0 
    1    162     49     54     99     69      0      0      0      0   1215   1395  39617  39617      0 
    2    303     59     70    100     67      0      0      0      0   1215   1410  39617  39617      0 
    3    289     55     64    100     82      0      0      0      0   1215   1395  39617  39617      0 
    0    308     58     65    100     72      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    2    303     55     67     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    234     54     61    100     80      0      0      0      0   1215   1395  39617  39617      0 
    1    291     50     56     93     65      0      0      0      0   1215   1395  39617  39617      0 
    2    243     60     68    100     75      0      0      0      0   1215   1410  39617  39617      0 
    3    292     55     64    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     60     99     75      0      0      0      0   1215   1410  39617  39617      0 
    2    312     55     66     93     64      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    275     53     61    100     74      0      0      0      0   1215   1395  39617  39617      0 
    1    329     49     54     99     69      0      0      0      0   1215   1395  39617  39617      0 
    2    296     59     67     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    431     55     64    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    312     58     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    293     49     60    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    314     55     67    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     99     74      0      0      0      0   1215   1410  39617  39617      0 
    0    375     54     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    259     50     57    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    373     60     69    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    337     55     64     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    309     59     65     92     65      0      0      0      0   1215   1410  39617  39617      0 
    1    424     50     62     99     77      0      0      0      0   1215   1410  39617  39617      0 
    2    448     56     68     94     70      0      0      0      0   1215   1395  39617  39617      0 
    3    288     49     58     93     62      0      0      0      0   1215   1395  39617  39617      0 
    0    305     54     64     92     64      0      0      0      0   1215   1410  39617  39617      0 
    1    302     50     59    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    312     59     69    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    297     53     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    309     60     67    100     76      0      0      0      0   1215   1410  39617  39617      0 
    1    309     50     60     98     70      0      0      0      0   1215   1410  39617  39617      0 
    2    315     56     65    100     81      0      0      0      0   1215   1395  39617  39617      0 
    3    349     48     56     99     69      0      0      0      0   1215   1395  39617  39617      0 
    0    300     54     64    100     80      0      0      0      0   1215   1410  39617  39617      0 
    1    294     50     59     99     74      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    309     60     67     92     62      0      0      0      0   1215   1365  39617  39617      0 
    1    295     50     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    314     56     65    100     80      0      0      0      0   1215   1395  39617  39617      0 
    3    379     47     57     93     63      0      0      0      0   1215   1395  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    302     54     64    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69     92     66      0      0      0      0   1215   1410  39617  39617      0 
    3    294     53     62     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    303     58     64    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    383     50     62     98     70      0      0      0      0   1215   1410  39617  39617      0 
    2    436     55     63    100     72      0      0      0      0   1215   1395  39617  39617      0 
    3    243     48     55    100     74      0      0      0      0   1215   1410  39617  39617      0 
    0    299     54     64    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     97     76      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     63    100     72      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     66     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    288     49     59     92     68      0      0      0      0   1215   1410  39617  39617      0 
    2    303     55     66     92     68      0      0      0      0   1215   1410  39617  39617      0 
    3    298     48     60    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    306     54     65     93     64      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59    100     84      0      0      0      0   1215   1395  39617  39617      0 
    2    300     59     70     94     65      0      0      0      0   1215   1410  39617  39617      0 
    3    293     55     63    100     85      0      0      0      0   1215   1410  39617  39617      0 
    0    311     58     65     99     75      0      0      0      0   1215   1410  39617  39617      0 
