#MeshBlock 0 on rank=0 with cost=1
#  Logical level 2, location = (0 0 0)
-16 -16 32
0 -16 32
0 -16 16
0 -16 32
0 0 32
0 0 16
0 0 32
-16 0 32
-16 0 16
-16 0 32
-16 -16 32
-16 -16 16


#MeshBlock 110 on rank=0 with cost=1
#  Logical level 2, location = (2 0 2)
0 -32 0
16 -32 0
16 -16 0
0 -16 0
0 -32 0
0 -32 16
16 -32 16
16 -32 0
16 -32 16
16 -16 16
16 -16 0
16 -16 16
0 -16 16
0 -16 0
0 -16 16
0 -32 16
0 -32 0


#MeshBlock 111 on rank=0 with cost=1
#  Logical level 2, location = (3 0 2)
16 -32 0
32 -32 0
32 -16 0
16 -16 0
16 -32 0
16 -32 16
32 -32 16
32 -32 0
32 -32 16
32 -16 16
32 -16 0
32 -16 16
16 -16 16
16 -16 0
16 -16 16
16 -32 16
16 -32 0


#MeshBlock 127 on rank=0 with cost=1
#  Logical level 2, location = (3 1 2)
16 -16 0
32 -16 0
32 0 0
16 0 0
16 -16 0
16 -16 16
32 -16 16
32 -16 0
32 -16 16
32 0 16
32 0 0
32 0 16
16 0 16
16 0 0
16 0 16
16 -16 16
16 -16 0


#MeshBlock 128 on rank=0 with cost=1
#  Logical level 2, location = (2 0 3)
0 -32 16
16 -32 16
16 -16 16
0 -16 16
0 -32 16
0 -32 32
16 -32 32
16 -32 16
16 -32 32
16 -16 32
16 -16 16
16 -16 32
0 -16 32
0 -16 16
0 -16 32
0 -32 32
0 -32 16


#MeshBlock 129 on rank=0 with cost=1
#  Logical level 2, location = (3 0 3)
16 -32 16
32 -32 16
32 -16 16
16 -16 16
16 -32 16
16 -32 32
32 -32 32
32 -32 16
32 -32 32
32 -16 32
32 -16 16
32 -16 32
16 -16 32
16 -16 16
16 -16 32
16 -32 32
16 -32 16


#MeshBlock 130 on rank=0 with cost=1
#  Logical level 2, location = (2 1 3)
0 -16 16
16 -16 16
16 0 16
0 0 16
0 -16 16
0 -16 32
16 -16 32
16 -16 16
16 -16 32
16 0 32
16 0 16
16 0 32
0 0 32
0 0 16
0 0 32
0 -16 32
0 -16 16


#MeshBlock 131 on rank=0 with cost=1
#  Logical level 2, location = (3 1 3)
16 -16 16
32 -16 16
32 0 16
16 0 16
16 -16 16
16 -16 32
32 -16 32
32 -16 16
32 -16 32
32 0 32
32 0 16
32 0 32
16 0 32
16 0 16
16 0 32
16 -16 32
16 -16 16


#MeshBlock 132 on rank=0 with cost=1
#  Logical level 2, location = (0 2 2)
-32 0 0
-16 0 0
-16 16 0
-32 16 0
-32 0 0
-32 0 16
-16 0 16
-16 0 0
-16 0 16
-16 16 16
-16 16 0
-16 16 16
-32 16 16
-32 16 0
-32 16 16
-32 0 16
-32 0 0


#MeshBlock 148 on rank=0 with cost=1
#  Logical level 2, location = (0 3 2)
-32 16 0
-16 16 0
-16 32 0
-32 32 0
-32 16 0
-32 16 16
-16 16 16
-16 16 0
-16 16 16
-16 32 16
-16 32 0
-16 32 16
-32 32 16
-32 32 0
-32 32 16
-32 16 16
-32 16 0


#MeshBlock 149 on rank=0 with cost=1
#  Logical level 2, location = (1 3 2)
-16 16 0
0 16 0
0 32 0
-16 32 0
-16 16 0
-16 16 16
0 16 16
0 16 0
0 16 16
0 32 16
0 32 0
0 32 16
-16 32 16
-16 32 0
-16 32 16
-16 16 16
-16 16 0


#MeshBlock 150 on rank=0 with cost=1
#  Logical level 2, location = (0 2 3)
-32 0 16
-16 0 16
-16 16 16
-32 16 16
-32 0 16
-32 0 32
-16 0 32
-16 0 16
-16 0 32
-16 16 32
-16 16 16
-16 16 32
-32 16 32
-32 16 16
-32 16 32
-32 0 32
-32 0 16


#MeshBlock 151 on rank=0 with cost=1
#  Logical level 2, location = (1 2 3)
-16 0 16
0 0 16
0 16 16
-16 16 16
-16 0 16
-16 0 32
0 0 32
0 0 16
0 0 32
0 16 32
0 16 16
0 16 32
-16 16 32
-16 16 16
-16 16 32
-16 0 32
-16 0 16


#MeshBlock 152 on rank=0 with cost=1
#  Logical level 2, location = (0 3 3)
-32 16 16
-16 16 16
-16 32 16
-32 32 16
-32 16 16
-32 16 32
-16 16 32
-16 16 16
-16 16 32
-16 32 32
-16 32 16
-16 32 32
-32 32 32
-32 32 16
-32 32 32
-32 16 32
-32 16 16


#MeshBlock 153 on rank=0 with cost=1
#  Logical level 2, location = (1 3 3)
-16 16 16
0 16 16
0 32 16
-16 32 16
-16 16 16
-16 16 32
0 16 32
0 16 16
0 16 32
0 32 32
0 32 16
0 32 32
-16 32 32
-16 32 16
-16 32 32
-16 16 32
-16 16 16


#MeshBlock 169 on rank=0 with cost=1
#  Logical level 2, location = (3 2 2)
16 0 0
32 0 0
32 16 0
16 16 0
16 0 0
16 0 16
32 0 16
32 0 0
32 0 16
32 16 16
32 16 0
32 16 16
16 16 16
16 16 0
16 16 16
16 0 16
16 0 0


#MeshBlock 170 on rank=0 with cost=1
#  Logical level 2, location = (2 3 2)
0 16 0
16 16 0
16 32 0
0 32 0
0 16 0
0 16 16
16 16 16
16 16 0
16 16 16
16 32 16
16 32 0
16 32 16
0 32 16
0 32 0
0 32 16
0 16 16
0 16 0


#MeshBlock 171 on rank=0 with cost=1
#  Logical level 2, location = (3 3 2)
16 16 0
32 16 0
32 32 0
16 32 0
16 16 0
16 16 16
32 16 16
32 16 0
32 16 16
32 32 16
32 32 0
32 32 16
16 32 16
16 32 0
16 32 16
16 16 16
16 16 0


#MeshBlock 172 on rank=0 with cost=1
#  Logical level 2, location = (2 2 3)
0 0 16
16 0 16
16 16 16
0 16 16
0 0 16
0 0 32
16 0 32
16 0 16
16 0 32
16 16 32
16 16 16
16 16 32
0 16 32
0 16 16
0 16 32
0 0 32
0 0 16


#MeshBlock 173 on rank=0 with cost=1
#  Logical level 2, location = (3 2 3)
16 0 16
32 0 16
32 16 16
16 16 16
16 0 16
16 0 32
32 0 32
32 0 16
32 0 32
32 16 32
32 16 16
32 16 32
16 16 32
16 16 16
16 16 32
16 0 32
16 0 16


#MeshBlock 174 on rank=0 with cost=1
#  Logical level 2, location = (2 3 3)
0 16 16
16 16 16
16 32 16
0 32 16
0 16 16
0 16 32
16 16 32
16 16 16
16 16 32
16 32 32
16 32 16
16 32 32
0 32 32
0 32 16
0 32 32
0 16 32
0 16 16


#MeshBlock 175 on rank=0 with cost=1
#  Logical level 2, location = (3 3 3)
16 16 16
32 16 16
32 32 16
16 32 16
16 16 16
16 16 32
32 16 32
32 16 16
32 16 32
32 32 32
32 32 16
32 32 32
16 32 32
16 32 16
16 32 32
16 16 32
16 16 16


#MeshBlock 7 on rank=0 with cost=1
#  Logical level 3, location = (2 2 2)
-16 -16 -16
-8 -16 -16
-8 -8 -16
-16 -8 -16
-16 -16 -16
-16 -16 -8
-8 -16 -8
-8 -16 -16
-8 -16 -8
-8 -8 -8
-8 -8 -16
-8 -8 -8
-16 -8 -8
-16 -8 -16
-16 -8 -8
-16 -16 -8
-16 -16 -16


#MeshBlock 8 on rank=0 with cost=1
#  Logical level 3, location = (3 2 2)
-8 -16 -16
0 -16 -16
0 -8 -16
-8 -8 -16
-8 -16 -16
-8 -16 -8
0 -16 -8
0 -16 -16
0 -16 -8
0 -8 -8
0 -8 -16
0 -8 -8
-8 -8 -8
-8 -8 -16
-8 -8 -8
-8 -16 -8
-8 -16 -16


#MeshBlock 9 on rank=0 with cost=1
#  Logical level 3, location = (2 3 2)
-16 -8 -16
-8 -8 -16
-8 0 -16
-16 0 -16
-16 -8 -16
-16 -8 -8
-8 -8 -8
-8 -8 -16
-8 -8 -8
-8 0 -8
-8 0 -16
-8 0 -8
-16 0 -8
-16 0 -16
-16 0 -8
-16 -8 -8
-16 -8 -16


#MeshBlock 10 on rank=0 with cost=1
#  Logical level 3, location = (3 3 2)
-8 -8 -16
0 -8 -16
0 0 -16
-8 0 -16
-8 -8 -16
-8 -8 -8
0 -8 -8
0 -8 -16
0 -8 -8
0 0 -8
0 0 -16
0 0 -8
-8 0 -8
-8 0 -16
-8 0 -8
-8 -8 -8
-8 -8 -16


#MeshBlock 11 on rank=0 with cost=1
#  Logical level 3, location = (2 2 3)
-16 -16 -8
-8 -16 -8
-8 -8 -8
-16 -8 -8
-16 -16 -8
-16 -16 0
-8 -16 0
-8 -16 -8
-8 -16 0
-8 -8 0
-8 -8 -8
-8 -8 0
-16 -8 0
-16 -8 -8
-16 -8 0
-16 -16 0
-16 -16 -8


#MeshBlock 12 on rank=0 with cost=1
#  Logical level 3, location = (3 2 3)
-8 -16 -8
0 -16 -8
0 -8 -8
-8 -8 -8
-8 -16 -8
-8 -16 0
0 -16 0
0 -16 -8
0 -16 0
0 -8 0
0 -8 -8
0 -8 0
-8 -8 0
-8 -8 -8
-8 -8 0
-8 -16 0
-8 -16 -8


#MeshBlock 13 on rank=0 with cost=1
#  Logical level 3, location = (2 3 3)
-16 -8 -8
-8 -8 -8
-8 0 -8
-16 0 -8
-16 -8 -8
-16 -8 0
-8 -8 0
-8 -8 -8
-8 -8 0
-8 0 0
-8 0 -8
-8 0 0
-16 0 0
-16 0 -8
-16 0 0
-16 -8 0
-16 -8 -8


#MeshBlock 28 on rank=0 with cost=1
#  Logical level 3, location = (4 2 2)
0 -16 -16
8 -16 -16
8 -8 -16
0 -8 -16
0 -16 -16
0 -16 -8
8 -16 -8
8 -16 -16
8 -16 -8
8 -8 -8
8 -8 -16
8 -8 -8
0 -8 -8
0 -8 -16
0 -8 -8
0 -16 -8
0 -16 -16


#MeshBlock 29 on rank=0 with cost=1
#  Logical level 3, location = (5 2 2)
8 -16 -16
16 -16 -16
16 -8 -16
8 -8 -16
8 -16 -16
8 -16 -8
16 -16 -8
16 -16 -16
16 -16 -8
16 -8 -8
