time,resolution,radius,field,coordinate_inventory,proper_inventory,coordinate_volume,proper_volume,proper_rms_amplitude,common_lattice_spacing,q128_256_amplitude,q256_512_amplitude
0.0,n256,4.0,con_H,4.092038480883571e-07,2.0737213737161114e-06,264.48283152409067,1129.0918750738847,4.285589416487706e-05,0.25,3.8972168877089146,3.9744891645038654
0.0,n256,4.0,con_M,0.0,0.0,264.48283152409067,1129.0918750738847,0.0,0.25,nan,nan
0.0,n256,4.0,con_Z,1.3600465973123066e-09,6.917288392057861e-09,264.48283152409067,1129.0918750738847,2.4751601261571628e-06,0.25,3.9705534761735075,3.9926511307013373
0.0,n256,8.0,con_C,0.00022433960382378383,0.0006850135185157989,2138.0501503087035,6857.336060891037,0.0003160616873137298,0.25,3.7868806887183895,3.9449590103611887
0.0,n256,8.0,con_H,0.00022329499293683529,0.0006814869081064036,2138.0501503087035,6857.336060891037,0.00031524705760154604,0.25,3.786607755075409,3.9448953260472535
0.0,n256,8.0,con_M,0.0,0.0,2138.0501503087035,6857.336060891037,0.0,0.25,nan,nan
0.0,n256,8.0,con_Z,2.6115127108888963e-07,8.816482237130434e-07,2138.0501503087035,6857.336060891037,1.133887458080806e-05,0.25,3.8377780268542434,3.9573678243465458
0.0,n256,12.0,con_C,0.00022433961726147354,0.0006850135553952911,7201.5121097320525,17519.672172207887,0.00019773638725474707,0.25,3.7868807128555297,3.9449590149388643
0.0,n256,12.0,con_H,0.00022329499567933265,0.000681486915585142,7201.5121097320525,17519.672172207887,0.00019722672955605202,0.25,3.7866077570988987,3.9448953265619644
0.0,n256,12.0,con_M,0.0,0.0,7201.5121097320525,17519.672172207887,0.0,0.25,nan,nan
0.0,n256,12.0,con_Z,2.611539448868558e-07,8.816555739010993e-07,7201.5121097320525,17519.672172207887,7.09392334106971e-06,0.25,3.8377816224515486,3.9573685235403917
0.0,n512,4.0,con_C,1.6778772016069534e-09,8.501266717775261e-09,264.48283152409067,1129.0918750738847,2.7439562322310112e-06,0.25,3.898232582922204,3.9747253839380488
0.0,n512,4.0,con_H,1.6564033919151467e-09,8.39207761894353e-09,264.48283152409067,1129.0918750738847,2.7262777859396795e-06,0.25,3.8972168877089146,3.9744891645038654
0.0,n512,4.0,con_M,0.0,0.0,264.48283152409067,1129.0918750738847,0.0,0.25,nan,nan
0.0,n512,4.0,con_Z,5.368465891879976e-12,2.7297343030084164e-11,264.48283152409067,1129.0918750738847,1.55487523883822e-07,0.25,3.9705534761735075,3.9926511307013373
0.0,n512,8.0,con_C,9.450566196997216e-07,2.8879997723783973e-06,2138.0501503087035,6857.336060891037,2.0522055628179073e-05,0.25,3.7868806887183895,3.9449590103611887
0.0,n512,8.0,con_H,9.407175043867768e-07,2.873385337770459e-06,2138.0501503087035,6857.336060891037,2.047006486410027e-05,0.25,3.786607755075409,3.9448953260472535
0.0,n512,8.0,con_M,0.0,0.0,2138.0501503087035,6857.336060891037,0.0,0.25,nan,nan
0.0,n512,8.0,con_Z,1.0847800463351096e-09,3.653612621251685e-09,2138.0501503087035,6857.336060891037,7.29933897853879e-07,0.25,3.8377780268542434,3.9573678243465458
0.0,n512,12.0,con_C,9.450566696713563e-07,2.8879999095341438e-06,7201.5121097320525,17519.672172207887,1.2839130109601517e-05,0.25,3.7868807128555297,3.9449590149388643
0.0,n512,12.0,con_H,9.407175151936871e-07,2.8733853672531386e-06,7201.5121097320525,17519.672172207887,1.280660310114367e-05,0.25,3.7866077570988987,3.9448953265619644
0.0,n512,12.0,con_M,0.0,0.0,7201.5121097320525,17519.672172207887,0.0,0.25,nan,nan
0.0,n512,12.0,con_Z,1.0847898375162757e-09,3.6536395395186063e-09,7201.5121097320525,17519.672172207887,4.566672440891599e-07,0.25,3.8377816224515486,3.9573685235403917
1.0,n128,4.0,con_C,4.6403489150237685e-05,0.00020925443514069016,264.48283152409067,1097.4093747201812,0.00043666964479098015,0.25,4.062779378239511,4.017539729446396
1.0,n128,4.0,con_H,6.195960840781311e-07,2.770346140483021e-06,264.48283152409067,1097.4093747201812,5.0243823892997296e-05,0.25,4.6565152404063035,3.1197358157879997
1.0,n128,4.0,con_M,3.10575839508439e-06,1.4216928378682038e-05,264.48283152409067,1097.4093747201812,0.00011381999307282681,0.25,4.082304204526342,3.8239472664914627
1.0,n128,4.0,con_Z,9.943064430336567e-06,4.4753441231720394e-05,264.48283152409067,1097.4093747201812,0.00020194303764027526,0.25,4.060659168259509,4.048050847316153
1.0,n128,8.0,con_C,0.0031033856119413073,0.014541358711902892,2138.0501503087035,6858.120072867451,0.0014561293366555986,0.25,3.8796530718252553,4.067842295964966
1.0,n128,8.0,con_H,0.001152297377929388,0.005610048132336269,2138.0501503087035,6858.120072867451,0.0009044420619396856,0.25,4.050941289413962,4.327609315410351
1.0,n128,8.0,con_M,0.0007471178928399482,0.0035421864238669373,2138.0501503087035,6858.120072867451,0.0007186760378774984,0.25,3.898027137927404,4.09401908104025
1.0,n128,8.0,con_Z,0.00022835847950228321,0.0010050273940117058,2138.0501503087035,6858.120072867451,0.0003828127618735495,0.25,3.7128315253670308,3.9209102940251506
1.0,n128,12.0,con_C,0.0031048445889006533,0.014545232915892381,7201.5121097320525,17520.00802272059,0.0009111569447940611,0.25,3.8797048086785426,4.067806442012896
1.0,n128,12.0,con_H,0.0011527111492289981,0.005611133733037867,7201.5121097320525,17520.00802272059,0.0005659240616765823,0.25,4.050941360766009,4.327534447165414
1.0,n128,12.0,con_M,0.0007471723726364358,0.0035423282060775864,7201.5121097320525,17520.00802272059,0.0004496527442482598,0.25,3.897975086027999,4.093845563401053
1.0,n128,12.0,con_Z,0.00022859140591468646,0.001005650542063322,7201.5121097320525,17520.00802272059,0.00023958321896660445,0.25,3.7130899551414744,3.9209784582131917
1.0,n256,4.0,con_C,1.6653854979127715e-07,7.492689823529966e-07,264.48283152409067,1097.4243484811007,2.6129528999595922e-05,0.25,4.062779378239511,4.017539729446396
1.0,n256,4.0,con_H,9.8066358072488e-10,4.35544476092344e-09,264.48283152409067,1097.4243484811007,1.992181758816277e-06,0.25,4.6565152404063035,3.1197358157879997
1.0,n256,4.0,con_M,1.0906929957048743e-08,4.954658676733012e-08,264.48283152409067,1097.4243484811007,6.719231047168152e-06,0.25,4.082304204526342,3.8239472664914627
