cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
42,0.21948689652862163,4,pre_ko_rhs,1.2836413977878019e-14,1.2836413977878019e-14,9,0,-14.625,0
43,0.22456664128150547,1,pre_ko_rhs,1.3458743108025648e-14,1.3458743108025648e-14,9,0,-15.125,0
43,0.22456664128150547,2,pre_ko_rhs,1.2700778559431109e-14,1.2700778559431109e-14,9,26,13.4375,0
43,0.22456664128150547,3,pre_ko_rhs,1.13639715174386e-14,1.13639715174386e-14,9,26,12.5,0
43,0.22456664128150547,4,pre_ko_rhs,1.6398910851947641e-14,1.6398910851947641e-14,9,0,-15.8125,0
44,0.22964374891975375,1,pre_ko_rhs,1.3555548236664263e-14,1.3555548236664263e-14,9,0,-15.6875,0
44,0.22964374891975375,2,pre_ko_rhs,1.2559712784862462e-14,1.2559712784862462e-14,9,0,-15.8125,0
44,0.22964374891975375,3,pre_ko_rhs,1.4185533981178968e-14,1.4185533981178968e-14,9,26,13.4375,0
44,0.22964374891975375,4,pre_ko_rhs,1.4663469149412875e-14,1.4663469149412875e-14,9,0,-15,0
45,0.234718602543145,1,pre_ko_rhs,1.2251540478730322e-14,1.2251540478730322e-14,9,0,-13.625,0
45,0.234718602543145,2,pre_ko_rhs,1.3985943393664475e-14,1.3985943393664475e-14,9,0,-15.9375,0
45,0.234718602543145,3,pre_ko_rhs,1.7153219389352914e-14,1.7153219389352914e-14,9,0,-16,0
45,0.234718602543145,4,pre_ko_rhs,1.22387420756228e-14,1.22387420756228e-14,9,24,11.875,0
46,0.2397915792528845,1,pre_ko_rhs,1.1332773011480053e-14,1.1332773011480053e-14,9,24,10.875,0
46,0.2397915792528845,2,pre_ko_rhs,1.5429303969654369e-14,1.5429303969654369e-14,9,24,10.375,0
46,0.2397915792528845,3,pre_ko_rhs,1.2798341532747696e-14,1.2798341532747696e-14,9,24,11.875,0
46,0.2397915792528845,4,pre_ko_rhs,1.4427592091269518e-14,1.4427592091269518e-14,9,0,-15.0625,0
47,0.24486305024242289,1,pre_ko_rhs,1.4075186927252369e-14,1.4075186927252369e-14,9,0,-13.625,0
47,0.24486305024242289,2,pre_ko_rhs,1.1941756020455212e-14,1.1941756020455212e-14,9,0,-12.3125,0
47,0.24486305024242289,3,pre_ko_rhs,1.2879683708505354e-14,1.2879683708505354e-14,9,26,13.5625,0
47,0.24486305024242289,4,pre_ko_rhs,1.3642723295633511e-14,1.3642723295633511e-14,9,0,-15.9375,0
48,0.24993338088231506,1,pre_ko_rhs,1.2113845072036808e-14,1.2113845072036808e-14,9,26,12.5,0
48,0.24993338088231506,2,pre_ko_rhs,1.1363880291109773e-14,1.1363880291109773e-14,9,0,-15.3125,0
48,0.24993338088231506,3,pre_ko_rhs,1.3410714017972339e-14,1.3410714017972339e-14,9,0,-13.4375,0
48,0.24993338088231506,4,pre_ko_rhs,1.1555471690515112e-14,1.1555471690515112e-14,9,26,13.75,0
49,0.25500293079926389,1,pre_ko_rhs,1.3643864660573291e-14,1.3643864660573291e-14,9,0,-15.4375,0
49,0.25500293079926389,2,pre_ko_rhs,1.233727398660581e-14,1.233727398660581e-14,9,26,12.625,0
49,0.25500293079926389,3,pre_ko_rhs,1.3904590898639811e-14,1.3904590898639811e-14,9,0,-15.875,0
49,0.25500293079926389,4,pre_ko_rhs,1.3019489922461899e-14,1.3019489922461899e-14,9,26,14.5,0
50,0.260071244007818,1,pre_ko_rhs,1.2200229763337887e-14,1.2200229763337887e-14,9,0,-15.4375,0
50,0.260071244007818,2,pre_ko_rhs,1.2443417317134996e-14,1.2443417317134996e-14,9,24,12,0
50,0.260071244007818,3,pre_ko_rhs,1.3391028007669927e-14,1.3391028007669927e-14,9,2,-11.0625,0
50,0.260071244007818,4,pre_ko_rhs,1.2029859863003711e-14,1.2029859863003711e-14,9,26,14.8125,0
51,0.26513819680415174,1,pre_ko_rhs,1.3456124096077691e-14,1.3456124096077691e-14,9,24,11.1875,0
51,0.26513819680415174,2,pre_ko_rhs,1.390299965728128e-14,1.390299965728128e-14,9,0,-14.0625,0
51,0.26513819680415174,3,pre_ko_rhs,1.2552058757751354e-14,1.2552058757751354e-14,9,26,15.6875,0
51,0.26513819680415174,4,pre_ko_rhs,1.2064663069345065e-14,1.2064663069345065e-14,9,2,-10.5,0
