axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.06484703465345384,C-norm2,0.07421920483741154,0.006227013634224157,0.004617820811889224,0.06799219120318738,0.0016091928223349325,42.252357989349576,5.400959951421003
0.06805972227945492,C-norm2,0.07206479531570267,0.006204662982905452,0.0045932956843098465,0.06586013233279722,0.0016113672985956055,40.872203618751556,5.353048123030413
0.07126678021910642,C-norm2,0.06992791644459297,0.0061986707532269494,0.00456696592730424,0.06372924569136601,0.001631704825922709,39.056846973120834,5.28750358123828
0.0744684400954499,C-norm2,0.06786126046209569,0.00620787613149789,0.004539090226228677,0.0616533843305978,0.0016687859052692128,36.94505336839582,5.20730930746933
0.07766473539628017,C-norm2,0.06582592524325123,0.006230634435338653,0.004510023371171626,0.05959529080791258,0.001720611064167027,34.63611971876022,5.114205409014778
0.08085591820955813,C-norm2,0.06388853474088961,0.0062648758450698045,0.004480163467019438,0.05762365889581981,0.0017847123780503661,32.28736439804847,5.012897774146664
0.08404210463821542,C-norm2,0.06199467771906563,0.006308221311495557,0.004449907633410346,0.05568645640757008,0.0018583136780852107,29.966123084746858,4.905260539826301
0.08722342974800253,C-norm2,0.060221916731467644,0.006358122858737757,0.004419610065470854,0.05386379387272989,0.0019385127932669034,27.786143098883162,4.796293687674138
0.0904001607190349,C-norm2,0.058503412038552076,0.006411980843731143,0.004389537024290931,0.05209143119482093,0.0020224438194402124,25.756676499048165,4.686874542855591
0.0935723711457494,C-norm2,0.0569237414664026,0.0064672188573032825,0.0043598504572563935,0.050456522609099316,0.002107368400046889,23.942905572645323,4.581526334925101
0.0967402612466892,C-norm2,0.05540724580409074,0.006521356118643179,0.00433060017193874,0.04888588968544756,0.0021907559467044396,22.314621470724177,4.479917428838059
0.0999040909421296,C-norm2,0.05404155597573353,0.006572071524448789,0.0043017282800400375,0.04746948445128474,0.0022703432444087512,20.908505605127946,4.386018046670637
0.10306393758703102,C-norm2,0.052745721493538324,0.006617254744090335,0.004273091187570368,0.04612846674944799,0.002344163556519967,19.678006946720092,4.298512202063925
0.10622000611351427,C-norm2,0.05160787413419835,0.006655048976084402,0.004244481650113027,0.04495282515811395,0.0024105673259713746,18.648234659863533,4.220967158718784
0.10937256214144571,C-norm2,0.05054450098266369,0.006683872898432388,0.004215662974831994,0.0438606280842313,0.002468209923600394,17.770217867146208,4.151389464150667
0.11252171495128985,C-norm2,0.049642611967886344,0.00670243805248385,0.0041864057363770685,0.042940173915402495,0.002516032316106782,17.06662257098771,4.0931056768504925
0.11566762898924587,C-norm2,0.04881838387408618,0.006709769916967001,0.004156511397674244,0.04210861395711918,0.0025532585192927565,16.49210749281397,4.043703864502976
0.11881056301344493,C-norm2,0.048156123179007075,0.006705219294399198,0.004125836203653367,0.04145090388460788,0.002579383090745831,16.070084367585082,4.00630559803709
0.12195071798328103,C-norm2,0.04757332947094996,0.006688462614936525,0.0040943085719244154,0.04088486685601343,0.00259415404301211,15.760385149889334,3.9782308864738973
0.12508817804202427,C-norm2,0.04715003748693684,0.006659493683993885,0.004061933052452172,0.04049054380294295,0.0025975606315417126,15.58791094662952,3.962355689447484
0.12822318340593153,C-norm2,0.04680656514657326,0.006618607452467996,0.004028784520160393,0.04018795769410527,0.002589822932307603,15.517646860241793,3.9558378946514505
0.13135598179992156,C-norm2,0.04661685808696687,0.0065663886711535766,0.003994996673284592,0.04005046941581329,0.0025713919978689846,15.575404080359867,3.9611976871683674
0.13448670174019667,C-norm2,0.04650567617162665,0.006503705598240671,0.003960743709341187,0.04000197057338598,0.0025429618888994834,15.730464049816185,3.9754893258757713
0.1376154820858442,C-norm2,0.046539032058164925,0.006431690942082455,0.003926218162214765,0.04010734111608247,0.0025054727798676903,16.00789337579651,4.000711557878217
0.14074256340534474,C-norm2,0.046647748904301914,0.006351701490587236,0.003891608387188295,0.040296047413714675,0.0024600931033989413,16.37988715062873,4.033853512440818
0.14386817954117548,C-norm2,0.04688823729947397,0.006265263182327406,0.0038570808527331377,0.04062297411714657,0.002408182329594268,16.86872859165558,4.076279335635766
0.14699242759526243,C-norm2,0.04719884131862544,0.006174011709620343,0.0038227658419638273,0.041024829609005095,0.0023512458676565153,17.44812406619751,4.125000028406651
