case_id,gauge,resolution,target,accepted_cycle,checkpoint_sha256,measure,region,volume,gamma_rms,chi_gradient_rms,lapse_gradient_rms,damping_rms
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,coordinate,global,8000.0,6.258183354152567e-06,0.0,0.0,9.238007977718483e-07
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,coordinate,core,0.064849853515625,4.5869312183334493e-07,0.0,0.0,6.766061579432507e-08
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,coordinate,ah_shell,4.1046142578125,0.00010609441076936625,0.0,0.0,1.566193514574093e-05
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,coordinate,exterior,2100.9292602539062,4.774032955886952e-06,0.0,0.0,7.04497801204903e-07
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,proper,global,13230.874050898532,1.351451129727133e-05,0.0,0.0,1.9949918512366383e-06
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,proper,core,1621.3795335921182,9.544667976060556e-08,0.0,0.0,1.4078797081468504e-08
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,proper,ah_shell,157.5894538586298,7.242102534156457e-05,0.0,0.0,1.068997125968033e-05
candidate_a_r1,candidate_a,R1,0.25,33,7e66f7f5342de0052b2b224a6562688b6a8783d9bfa2eb5aba3c210a9e937ea8,proper,exterior,3557.8620672086136,6.579621083807111e-06,0.0,0.0,9.70964044822256e-07
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,coordinate,global,8000.0,2.5216803200059953e-05,0.0,0.0,6.640275987763437e-06
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,coordinate,core,0.064849853515625,1.8535345232599543e-06,0.0,0.0,4.870692954180251e-07
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,coordinate,ah_shell,4.1046142578125,0.0004275080714884393,0.0,0.0,0.00011257404989547559
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,coordinate,exterior,2100.9292602539062,1.9276185878265775e-05,0.0,0.0,5.071228497171479e-06
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,proper,global,13281.62690504431,5.4366803690330914e-05,0.0,0.0,1.4316624330722408e-05
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,proper,core,1671.8009556130803,3.7980054052603345e-07,0.0,0.0,9.980407627722954e-08
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,proper,ah_shell,157.69135933711874,0.0002920512912493186,0.0,0.0,7.688049806928343e-05
candidate_a_r1,candidate_a,R1,0.5,65,0c83f9efd415753d740dbb78deaf4872bf802d55c01242e6bdec4cd4149fd8ee,proper,exterior,3557.9890619318085,2.6570010706843555e-05,0.0,0.0,6.989963119386052e-06
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,coordinate,global,8000.0,0.00010402752640791178,0.0,0.0,4.439682466111888e-05
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,coordinate,core,0.064849853515625,7.719065835787122e-06,0.0,0.0,3.2774493247629695e-06
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,coordinate,ah_shell,4.1046142578125,0.001761723797877382,0.0,0.0,0.0007523321284336392
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,coordinate,exterior,2100.9292602539062,8.00613495448918e-05,0.0,0.0,3.4072961186899294e-05
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,proper,global,13391.119691744309,0.0002235410473846104,0.0,0.0,9.542755078744807e-05
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,proper,core,1779.9655735748306,1.5324952843240293e-06,0.0,0.0,6.507832893514564e-07
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,proper,ah_shell,158.10118126547093,0.0012067181259093275,0.0,0.0,0.0005148617845351101
candidate_a_r1,candidate_a,R1,1.0,129,b0b7445dbbf5fc7c174e6a3d0aa07d66b6625f3c419190ab393737731e5e6de1,proper,exterior,3558.504460868968,0.0001104111565478739,0.0,0.0,4.698767800343834e-05
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,coordinate,global,8000.0,0.0004695014826651481,0.0,0.0,0.00028114437295427374
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,coordinate,core,0.064849853515625,3.617881439300055e-05,0.0,0.0,2.1344115623007314e-05
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,coordinate,ah_shell,4.1046142578125,0.00784050653991912,0.0,0.0,0.004724512105668223
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,coordinate,exterior,2100.9292602539062,0.00037273439169534906,0.0,0.0,0.00022075914690981968
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,proper,global,13648.13812846897,0.00099848689990963,0.0,0.0,0.0005993712975371492
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,proper,core,2031.6670619370764,6.719635108466147e-06,0.0,0.0,3.966521789533771e-06
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,proper,ah_shell,159.72392430744083,0.005409136395784066,0.0,0.0,0.0032542007657825355
candidate_a_r1,candidate_a,R1,2.0,257,2e828ab0db6570cf6c1b2df3b1461744508a5c8473d244971328d408a7fac8f8,proper,exterior,3560.7015825893795,0.0005149339189096561,0.0,0.0,0.0003049834854538155
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,coordinate,global,8000.0,0.004713286083073334,0.0,0.0,0.0036691823664138034
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,coordinate,core,0.064849853515625,0.0005053740762205534,0.0,0.0,0.0003815628931065961
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,coordinate,ah_shell,4.1046142578125,0.05706143455581808,0.0,0.0,0.048590458261113356
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,coordinate,exterior,2100.9292602539062,0.005209502666210168,0.0,0.0,0.003850585349322707
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,proper,global,14939.87662776019,0.00855667966505255,0.0,0.0,0.006858601880874132
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,proper,core,3292.8564322803823,7.489304672116332e-05,0.0,0.0,5.641544400093053e-05
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,proper,ah_shell,167.2724446620682,0.03863686448605938,0.0,0.0,0.0332033835512734
candidate_a_r1,candidate_a,R1,5.0,641,8e1f045afb82d7aa07d7d6de1e6805313a4e0bf4e6952268e21585c92d6c5ee1,proper,exterior,3579.133689364045,0.007071570160995077,0.0,0.0,0.005249814708060917
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,coordinate,global,8000.0,0.015262257064057335,0.0,0.0,0.014369707768235726
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,coordinate,core,0.064849853515625,0.00028742572072697144,0.0,0.0,0.0003789084567568362
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,coordinate,ah_shell,4.1046142578125,0.0018582726845300984,0.0,0.0,0.005273115287099597
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,coordinate,exterior,2100.9292602539062,0.027619474402537616,0.0,0.0,0.025448601878816254
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,proper,global,28110.007665979538,0.013205916471764865,0.0,0.0,0.012720410174783365
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,proper,core,16446.09586220563,2.249009166138844e-05,0.0,0.0,2.850597485900277e-05
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,proper,ah_shell,162.48061689385267,0.0011073551775311438,0.0,0.0,0.00314481224870162
candidate_a_r1,candidate_a,R1,10.0,1281,f71cd8dfc38092b07b533bede43be6aded29676cc6b6cccd9f66a722a2847ebe,proper,exterior,3570.0107962578577,0.03287587840673894,0.0,0.0,0.030546762694148813
candidate_c_r1,candidate_c,R1,0.0,0,,coordinate,global,8000.0,3.0798163005985633e-16,0.009631606847118012,0.009631631016212753,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,coordinate,core,0.064849853515625,1.3951187615598331e-15,0.00039238848430742687,0.00039278607617936306,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,coordinate,ah_shell,4.1046142578125,3.212667936601386e-15,0.019038222249351065,0.01903821886638782,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,coordinate,exterior,2100.9292602539062,3.949263525429612e-16,0.015317433963530152,0.015317445511402447,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,proper,global,13182.55685680165,5.484540563044816e-16,0.010527363884416857,0.01052738305220048,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,proper,core,1573.1725545887184,7.955329091188218e-16,8.81102157117381e-05,8.817783161678999e-05,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,proper,ah_shell,157.55566601076626,2.717697101951626e-15,0.012908491707608877,0.012908504069282905,0.0
candidate_c_r1,candidate_c,R1,0.0,0,,proper,exterior,3557.819860912466,4.252769845033918e-16,0.01655135663795212,0.016551369442223282,0.0
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,coordinate,global,8000.0,2.6394794834832407e-05,0.00963170253081006,0.00963078904290459,1.7089097646545156e-06
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,coordinate,core,0.064849853515625,0.0009095259469150893,0.0003924919246044557,0.00039298823533329494,5.731899503241413e-05
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,coordinate,ah_shell,4.1046142578125,0.001057895363319914,0.01904207322498565,0.019035801468175434,6.776700058335693e-05
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,coordinate,exterior,2100.9292602539062,3.2050968759728735e-06,0.015317577166292931,0.015315930781104914,3.1336959663605755e-07
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,proper,global,13201.597327158972,0.000185130837369537,0.01052000765002153,0.010518519005247001,1.158246054343869e-05
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,proper,core,1592.1960408400028,0.00030370173394544665,8.76035304127162e-05,8.769298055418316e-05,1.7921139193150353e-05
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,proper,ah_shell,157.56050268163352,0.0013755074775431877,0.01291152511137173,0.012907863716916459,8.821535579367283e-05
candidate_c_r1,candidate_c,R1,0.1,13,1a897e2d4b337eab59177d966aff34d13c3d3a144bcbfa66317c44e6ee41bc6d,proper,exterior,3557.826603979267,4.516613325738046e-06,0.016551557910873337,0.016549434319654333,4.292484956671763e-07
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,coordinate,global,8000.0,0.0001559509282561235,0.009632200400465984,0.009626405978683287,2.400026766700327e-05
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,coordinate,core,0.064849853515625,0.0056610022207088904,0.00039322931431762703,0.0003941450696005738,0.0008462183382022102
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,coordinate,ah_shell,4.1046142578125,0.006160490409632246,0.019064235631741405,0.019024645516230138,0.0009424143968599475
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,coordinate,exterior,2100.9292602539062,2.031350722490064e-05,0.015318327302720734,0.015307975538811405,4.594024274235888e-06
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,proper,global,13230.490339122593,0.0012432212354643126,0.01050977601434174,0.010500419972462427,0.0001812242906033644
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,proper,core,1621.0167569978548,0.002587515268983036,8.697259589719444e-05,8.715269143764882e-05,0.00035402570864042623
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,proper,ah_shell,157.5706736123851,0.007682299771462457,0.012929420515149507,0.012905996882282153,0.0011928276792468036
candidate_c_r1,candidate_c,R1,0.25,33,1997c8fbeb9b3f003ceb65bc12a088c4db29f2ceddcfd10789e4ae0e3f0ce4e0,proper,exterior,3557.8618232565996,2.862994839086488e-05,0.016552610159949067,0.016539271806978298,6.294769703419131e-06
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,coordinate,global,8000.0,0.0005348304158946542,0.009633970288367351,0.00961092570884905,0.000154530220208509
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,coordinate,core,0.064849853515625,0.015732673262340714,0.0003977149090419403,0.00039995202008824267,0.004977564493559466
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,coordinate,ah_shell,4.1046142578125,0.02015782442668289,0.01916627528565562,0.01900097965926214,0.005872003159269458
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,coordinate,exterior,2100.9292602539062,8.50724916851105e-05,0.01532098168801951,0.015279460096328608,3.351326083842817e-05
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,proper,global,13273.953539631046,0.003641380874701587,0.010497229225593823,0.010460010592246152,0.0011215266957196016
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,proper,core,1664.3903980578802,0.00731312337969718,8.670290645429187e-05,8.716361857550398e-05,0.002291842305813401
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,proper,ah_shell,157.45942371610752,0.022843715765051703,0.013014774657820244,0.012914289286566282,0.00693934606741099
candidate_c_r1,candidate_c,R1,0.5,65,355578231a5e72ebcfbe20e5e942f9f617aefef6149cd5c9779a1ade1d56db4e,proper,exterior,3557.9854611583614,0.00011994924307156034,0.01655630689270766,0.01650285606695969,4.595454167052533e-05
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,coordinate,global,8000.0,0.0015186248553895351,0.009641224533621108,0.009549690193394864,0.0007709529873585641
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,coordinate,core,0.064849853515625,0.029392270512716596,0.0004272207726970978,0.0004345026081297582,0.017059992911964778
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,coordinate,ah_shell,4.1046142578125,0.04857936197190183,0.01978243893235893,0.019018115053895213,0.02586777106956087
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,coordinate,exterior,2100.9292602539062,0.0003967927612515372,0.015331087266546594,0.015163501707845332,0.00023591603527880944
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,proper,global,13311.332846657066,0.007491527274215004,0.010503302913413658,0.010355279539376807,0.004185244111801063
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,proper,core,1702.392979075173,0.01345800423675143,9.12415373498081e-05,9.275892484314663e-05,0.0078218593579786
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,proper,ah_shell,156.27281469999477,0.048916309627392775,0.01352085321001356,0.013037840128254586,0.027039447820594486
candidate_c_r1,candidate_c,R1,1.0,129,1b09d05ba802dc6c55594edc57d1a8f17bfce2f12d6d9b26eab79a03091df5ab,proper,exterior,3558.452254238812,0.0005598885540569559,0.016570004085734866,0.01635504925692623,0.00032434124395690244
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,coordinate,global,8000.0,0.003836331904041889,0.00967423080835305,0.009303525940795022,0.0028773626409955995
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,coordinate,core,0.064849853515625,0.05952551595775207,0.0006201558978204638,0.0006510788422989635,0.045489329194601164
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,coordinate,ah_shell,4.1046142578125,0.1011149409436119,0.022682798287684432,0.019266357286586048,0.0762157259694155
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,coordinate,exterior,2100.9292602539062,0.0021575989021064054,0.015365643112365783,0.014673478617351545,0.0016754774360988884
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,proper,global,13097.51003436413,0.015379438481766998,0.010689872025519217,0.010090203575631704,0.01165878055342952
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,proper,core,1493.7204209036481,0.027429029789157112,0.00013477830860216455,0.00014163671761327766,0.021004486209355952
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,proper,ah_shell,150.18518203318507,0.09973897089597528,0.015944057982402508,0.013660775719389546,0.0753857006974096
candidate_c_r1,candidate_c,R1,2.0,257,522e7838a9f5b4cb197a5f58578fa8058eba89656bf4fd980efe9085b496a3ed,proper,exterior,3559.949937370822,0.00301836915249685,0.016612438879413653,0.015737218069805565,0.002305330939440008
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,coordinate,global,8000.0,0.015487956033834032,0.00983699693872968,0.007683332005514469,0.014199195338896521
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,coordinate,core,0.064849853515625,0.18969420572645193,0.005541888339830477,0.00241257158613423,0.19752303114821124
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,coordinate,ah_shell,4.1046142578125,0.3167071273116778,0.033058047868786966,0.020943431137961793,0.28637896587568706
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,coordinate,exterior,2100.9292602539062,0.015049969400908563,0.015553327610635121,0.011068331519720618,0.014881718054945092
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,proper,global,11790.995247890798,0.04178311076957831,0.011643444134022712,0.008668715914483071,0.0393153051912113
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,proper,core,232.09869846965188,0.11252132332520046,0.0023075217315992225,0.0010630480130775898,0.12078126712645035
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,proper,ah_shell,106.86291350352937,0.30841577636086187,0.027067206918649302,0.01644667586307006,0.2861246119026508
candidate_c_r1,candidate_c,R1,5.0,641,5055bbbe8cc12f6d0d0f14de21e5bd2d828e77c9079df331c241ccd8433a6242,proper,exterior,3566.1113732448607,0.020064432259717036,0.016774576668040775,0.011697508903222933,0.019480798365787314
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,coordinate,global,8000.0,0.038353901959157305,0.008627092905380282,0.008205573537416253,0.03360635683349461
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,coordinate,core,0.064849853515625,0.1512371312322816,0.0008538657141077612,0.0009103909443058035,0.20071718002112332
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,coordinate,ah_shell,4.1046142578125,0.39918272739317895,0.014783335793514069,0.019681929458557446,0.40777905759397093
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,coordinate,exterior,2100.9292602539062,0.058405961919317254,0.012427616842502702,0.014698538503999542,0.04916048532213509
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,proper,global,11538.461295962981,0.06108333418659618,0.009260062201177394,0.01012967930136413,0.05671184017752126
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,proper,core,49.30451889503261,0.10597264518063104,0.0004944176865997811,0.0005246018557727973,0.14529878357043882
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,proper,ah_shell,71.3589782311434,0.35806272736731204,0.011609916464784525,0.015214516512737782,0.3796484704827926
candidate_c_r1,candidate_c,R1,10.0,1281,d7cc5307faa4c4cef7bf5f779e67ed3503f8dbe600713eff4cd19fe043b74532,proper,exterior,3526.9452684440234,0.06896741717026716,0.01274343551441762,0.016326987023866375,0.05804117672322958
standard_r2,standard,R2,0.0,0,,coordinate,global,8000.000000003073,4.355267384337852e-16,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,coordinate,core,0.06781684027777807,1.9410853422766863e-15,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,coordinate,ah_shell,4.0441442418985805,4.7765758140701554e-15,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,coordinate,exterior,2098.470052083642,5.226466149864805e-16,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,proper,global,15709.604890101953,9.433036217920554e-16,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,proper,core,4101.860992353641,1.4400436649997053e-15,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,proper,ah_shell,155.18459190051482,3.99648754442299e-15,0.0,0.0,0.0
standard_r2,standard,R2,0.0,0,,proper,exterior,3555.912606935234,5.730537146342596e-16,0.0,0.0,0.0
standard_r2,standard,R2,0.1,20,62d3cc1660c178c23df15de68c8f85c72765841a4ff7d2ea5cf972c41eb2b2c8,coordinate,global,8000.000000003073,2.6922352495818044e-05,0.0,0.0,1.716339565646826e-06
standard_r2,standard,R2,0.1,20,62d3cc1660c178c23df15de68c8f85c72765841a4ff7d2ea5cf972c41eb2b2c8,coordinate,core,0.06781684027777807,0.0009349116726837165,0.0,0.0,5.909262202224804e-05
standard_r2,standard,R2,0.1,20,62d3cc1660c178c23df15de68c8f85c72765841a4ff7d2ea5cf972c41eb2b2c8,coordinate,ah_shell,4.0441442418985805,0.0010750272864584823,0.0,0.0,6.862213191626048e-05
standard_r2,standard,R2,0.1,20,62d3cc1660c178c23df15de68c8f85c72765841a4ff7d2ea5cf972c41eb2b2c8,coordinate,exterior,2098.470052083642,3.75044235536498e-06,0.0,0.0,2.3768333522821992e-07
standard_r2,standard,R2,0.1,20,62d3cc1660c178c23df15de68c8f85c72765841a4ff7d2ea5cf972c41eb2b2c8,proper,global,15788.965432489738,0.00017147757422575406,0.0,0.0,1.0621587140843057e-05
