gauge,time,coarse,fine,field,linf,rms
standard,1.203125,R1,R2,z4c_Gamz,0.002438269998848,0.0010128281361909512
standard,1.203125,R1,R2,z4c_Theta,0.005680396528257617,0.0009186222851077735
standard,1.203125,R1,R2,z4c_alpha,0.003904829943475163,0.0010431968407164161
standard,1.203125,R1,R2,z4c_betax,7.269186234040541e-05,2.4395229336329945e-05
standard,1.203125,R1,R2,z4c_betay,0.0007828449998559998,0.0003181134921060201
standard,1.203125,R1,R2,z4c_betaz,0.0007828449998559998,0.0003181134921060201
standard,1.40625,R0,R1,z4c_chi,0.0021523499999999973,0.0008220140112713622
standard,1.40625,R0,R1,z4c_gxx,0.0011849999999999916,0.00023378755404196986
standard,1.40625,R0,R1,z4c_gxy,0.00115797,0.00045889904878142353
standard,1.40625,R0,R1,z4c_gxz,0.00115797,0.00045889904878142353
standard,1.40625,R0,R1,z4c_gyy,0.000591499999999856,0.00011676572321192311
standard,1.40625,R0,R1,z4c_gyz,0.0003809543,0.00010551259828521393
standard,1.40625,R0,R1,z4c_gzz,0.000591499999999856,0.00011676572321192311
standard,1.40625,R0,R1,z4c_Khat,0.004160433846375382,0.0009422185916365946
standard,1.40625,R0,R1,z4c_Axx,0.009333350000000004,0.0028523080891366924
standard,1.40625,R0,R1,z4c_Axy,0.016865549999999997,0.0055353307073755876
standard,1.40625,R0,R1,z4c_Axz,0.016865549999999997,0.0055353307073755876
standard,1.40625,R0,R1,z4c_Ayy,0.0046453000000000015,0.0014319827032326488
standard,1.40625,R0,R1,z4c_Ayz,0.016694175850970553,0.0035588595886983936
standard,1.40625,R0,R1,z4c_Azz,0.0046453000000000015,0.0014319827032326488
standard,1.40625,R0,R1,z4c_Gamx,0.0007098999999999994,0.00027380147647565066
standard,1.40625,R0,R1,z4c_Gamy,0.008602334865312863,0.002766081445315628
standard,1.40625,R0,R1,z4c_Gamz,0.008602334865312863,0.002766081445315628
standard,1.40625,R0,R1,z4c_Theta,0.040550270682587625,0.007239660088334476
standard,1.40625,R0,R1,z4c_alpha,0.018778746831060282,0.004241785673195787
standard,1.40625,R0,R1,z4c_betax,0.0002539999999999973,9.702182253772812e-05
standard,1.40625,R0,R1,z4c_betay,0.0029628149561282805,0.0009347667263842742
standard,1.40625,R0,R1,z4c_betaz,0.0029628149561282805,0.0009347667263842742
standard,1.5,R0,R1,z4c_chi,0.002154749999999997,0.0008234791922642579
standard,1.5,R0,R1,z4c_gxx,0.0013250000000000206,0.0002602633778829095
standard,1.5,R0,R1,z4c_gxy,0.0012409950000000002,0.0004922679394410948
standard,1.5,R0,R1,z4c_gxz,0.0012409950000000002,0.0004922679394410948
standard,1.5,R0,R1,z4c_gyy,0.000660000000000105,0.00012976433125458538
standard,1.5,R0,R1,z4c_gyz,0.0004130080000000001,0.00011384846607737582
standard,1.5,R0,R1,z4c_gzz,0.000660000000000105,0.00012976433125458538
standard,1.5,R0,R1,z4c_Khat,0.004541327230430526,0.0010231964732069939
standard,1.5,R0,R1,z4c_Axx,0.010152750000000002,0.003086567573379489
standard,1.5,R0,R1,z4c_Axy,0.01811205,0.005918710229601461
standard,1.5,R0,R1,z4c_Axz,0.01811205,0.005918710229601461
standard,1.5,R0,R1,z4c_Ayy,0.0050486,0.0015496608543675717
standard,1.5,R0,R1,z4c_Ayz,0.017990170881850356,0.003827763489780462
standard,1.5,R0,R1,z4c_Azz,0.0050486,0.0015496608543675717
standard,1.5,R0,R1,z4c_Gamx,0.0007609499999999964,0.00029253583466201037
standard,1.5,R0,R1,z4c_Gamy,0.009178949851136951,0.0029531406742362393
standard,1.5,R0,R1,z4c_Gamz,0.009178949851136951,0.0029531406742362393
standard,1.5,R0,R1,z4c_Theta,0.043021079974336164,0.0076837843825064145
standard,1.5,R0,R1,z4c_alpha,0.019044898144651875,0.004297142627964005
standard,1.5,R0,R1,z4c_betax,0.00027489999999999806,0.00010561387388348715
standard,1.5,R0,R1,z4c_betay,0.0032368549498563216,0.0010228189824222432
standard,1.5,R0,R1,z4c_betaz,0.0032368549498563216,0.0010228189824222432
standard,1.5,R1,R2,z4c_chi,0.0008197916286660778,0.00034810318310562284
standard,1.5,R1,R2,z4c_gxx,0.00022750705604512866,6.998066217197389e-05
standard,1.5,R1,R2,z4c_gxy,0.0005805902265527505,0.0002668434196548353
standard,1.5,R1,R2,z4c_gxz,0.0005805902265527505,0.0002668434196548353
standard,1.5,R1,R2,z4c_gyy,0.00011375358562304427,3.497426646261435e-05
standard,1.5,R1,R2,z4c_gyz,6.483700319106043e-05,3.2288048538937145e-05
standard,1.5,R1,R2,z4c_gzz,0.00011375358562304427,3.497426646261435e-05
standard,1.5,R1,R2,z4c_Khat,0.0009157705264673677,0.00020712331236832573
standard,1.5,R1,R2,z4c_Axx,0.0018736610391106578,0.0006732555739435883
standard,1.5,R1,R2,z4c_Axy,0.006731945049248313,0.0024653787015898204
standard,1.5,R1,R2,z4c_Axz,0.006731945049248313,0.0024653787015898204
standard,1.5,R1,R2,z4c_Ayy,0.000936594268763323,0.00033783487723396116
standard,1.5,R1,R2,z4c_Ayz,0.0025691126787473146,0.0007391399941775533
standard,1.5,R1,R2,z4c_Azz,0.000936594268763323,0.00033783487723396116
standard,1.5,R1,R2,z4c_Gamx,0.0002737418162618785,9.817586279506826e-05
standard,1.5,R1,R2,z4c_Gamy,0.003033522497998398,0.001264102645208462
standard,1.5,R1,R2,z4c_Gamz,0.003033522497998398,0.001264102645208463
standard,1.5,R1,R2,z4c_Theta,0.0073644535025507215,0.001191403711317396
standard,1.5,R1,R2,z4c_alpha,0.004055027717521739,0.0010811648138220283
standard,1.5,R1,R2,z4c_betax,9.572498800038305e-05,3.379419801836014e-05
standard,1.5,R1,R2,z4c_betay,0.0010653574995247998,0.0004361047517282607
standard,1.5,R1,R2,z4c_betaz,0.0010653574995247998,0.0004361047517282607
standard,1.703125,R0,R1,z4c_chi,0.0021612500000000034,0.0008270422204282463
standard,1.703125,R0,R1,z4c_gxx,0.0016300000000002424,0.0003192987768795777
standard,1.703125,R0,R1,z4c_gxy,0.0014265649999999999,0.0005677678413725884
standard,1.703125,R0,R1,z4c_gxz,0.0014265649999999999,0.0005677678413725884
standard,1.703125,R0,R1,z4c_gyy,0.0008129999999999526,0.00015929392429089948
standard,1.703125,R0,R1,z4c_gyz,0.000488204,0.00013396377185659155
standard,1.703125,R0,R1,z4c_gzz,0.0008129999999999526,0.00015929392429089948
standard,1.703125,R0,R1,z4c_Khat,0.005463534401059833,0.001209573827051905
standard,1.703125,R0,R1,z4c_Axx,0.012091599999999994,0.003630130665844483
standard,1.703125,R0,R1,z4c_Axy,0.020885699999999997,0.006760114018270623
standard,1.703125,R0,R1,z4c_Axz,0.020885699999999997,0.006760114018270623
standard,1.703125,R0,R1,z4c_Ayy,0.006001250000000007,0.0018226851979517122
standard,1.703125,R0,R1,z4c_Ayz,0.02094936594236197,0.00443565423902883
standard,1.703125,R0,R1,z4c_Azz,0.006001250000000007,0.0018226851979517122
standard,1.703125,R0,R1,z4c_Gamx,0.0008738499999999955,0.0003357763296398486
standard,1.703125,R0,R1,z4c_Gamy,0.010479749816641171,0.0033734928722371233
standard,1.703125,R0,R1,z4c_Gamz,0.010479749816641171,0.0033734928722371233
standard,1.703125,R0,R1,z4c_Theta,0.048147661940403576,0.008608788326007472
standard,1.703125,R0,R1,z4c_alpha,0.019721151512630326,0.004436044723403767
standard,1.703125,R0,R1,z4c_betax,0.0003280000000000019,0.00012548268746365103
standard,1.703125,R0,R1,z4c_betay,0.003854619934208421,0.0012197906106137704
standard,1.703125,R0,R1,z4c_betaz,0.003854619934208421,0.0012197906106137704
standard,1.703125,R1,R2,z4c_chi,0.0008177913886622257,0.0003481904717908208
standard,1.703125,R1,R2,z4c_gxx,0.0002950083520536495,8.404169042798634e-05
standard,1.703125,R1,R2,z4c_gxy,0.0006765299836805222,0.00031248379555746415
standard,1.703125,R1,R2,z4c_gxz,0.0006765299836805222,0.00031248379555746415
standard,1.703125,R1,R2,z4c_gyy,0.00014575410402628552,4.198232531352192e-05
standard,1.703125,R1,R2,z4c_gyz,7.436752658833018e-05,3.7298956179766103e-05
standard,1.703125,R1,R2,z4c_gzz,0.00014575410402628552,4.198232531352192e-05
standard,1.703125,R1,R2,z4c_Khat,0.0011208197914866647,0.0002443506871097389
standard,1.703125,R1,R2,z4c_Axx,0.0022186580726916705,0.0007899651342625507
standard,1.703125,R1,R2,z4c_Axy,0.0077890714762974475,0.0028344854344818137
standard,1.703125,R1,R2,z4c_Axz,0.0077890714762974475,0.0028344854344818137
standard,1.703125,R1,R2,z4c_Ayy,0.0011088681930764357,0.0003965887317318894
standard,1.703125,R1,R2,z4c_Ayz,0.0030597827074129325,0.0008686313105991894
standard,1.703125,R1,R2,z4c_Azz,0.0011088681930764357,0.0003965887317318894
standard,1.703125,R1,R2,z4c_Gamx,0.00030120730536622314,0.00010911405025592876
standard,1.703125,R1,R2,z4c_Gamy,0.0034736049971103985,0.0014481893201353415
standard,1.703125,R1,R2,z4c_Gamz,0.0034736049971103985,0.0014481893201353415
standard,1.703125,R1,R2,z4c_Theta,0.008568001785247864,0.00138592783292487
standard,1.703125,R1,R2,z4c_alpha,0.004183540465657897,0.001114483322262679
standard,1.703125,R1,R2,z4c_betax,0.00011158299894403409,3.971615809220792e-05
standard,1.703125,R1,R2,z4c_betay,0.0012725024992271995,0.0005215346843569724
standard,1.703125,R1,R2,z4c_betaz,0.0012725024992271995,0.0005215346843569724
standard,1.90625,R0,R1,z4c_chi,0.0021691499999999947,0.0008312704176377163
standard,1.90625,R0,R1,z4c_gxx,0.0019400000000000528,0.0003808367657358338
standard,1.90625,R0,R1,z4c_gxy,0.0016198949999999997,0.0006479171010346602
standard,1.90625,R0,R1,z4c_gxz,0.0016198949999999997,0.0006479171010346602
standard,1.90625,R0,R1,z4c_gyy,0.0009689999999999976,0.000190069893915912
standard,1.90625,R0,R1,z4c_gyz,0.000572921,0.00015746103414268932
standard,1.90625,R0,R1,z4c_gzz,0.0009689999999999976,0.000190069893915912
standard,1.90625,R0,R1,z4c_Khat,0.006538110910266175,0.0014112163686246341
standard,1.90625,R0,R1,z4c_Axx,0.014284999999999992,0.004231652554095597
standard,1.90625,R0,R1,z4c_Axy,0.023758049999999996,0.007617970453320519
standard,1.90625,R0,R1,z4c_Axz,0.023758049999999996,0.007617970453320519
standard,1.90625,R0,R1,z4c_Ayy,0.007077699999999999,0.0021246413133500677
standard,1.90625,R0,R1,z4c_Ayz,0.024151220993977637,0.00508352581559354
standard,1.90625,R0,R1,z4c_Azz,0.007077699999999999,0.0021246413133500677
standard,1.90625,R0,R1,z4c_Gamx,0.0009939999999999949,0.00038376376285398426
standard,1.90625,R0,R1,z4c_Gamy,0.011862849774401444,0.0038179724171298842
standard,1.90625,R0,R1,z4c_Gamz,0.011862849774401444,0.0038179724171298842
standard,1.90625,R0,R1,z4c_Theta,0.052906978559817214,0.009473795482495266
standard,1.90625,R0,R1,z4c_alpha,0.020558855704603488,0.004604659313132073
standard,1.90625,R0,R1,z4c_betax,0.0003859000000000015,0.0001473803306494588
standard,1.90625,R0,R1,z4c_betay,0.0045101199148805445,0.001426512343306837
standard,1.90625,R0,R1,z4c_betaz,0.0045101199148805445,0.001426512343306837
standard,2.0,R0,R1,z4c_chi,0.0021732500000000016,0.0008334666328803268
standard,2.0,R0,R1,z4c_gxx,0.0020799999999998597,0.0004095612506793537
standard,2.0,R0,R1,z4c_gxy,0.0017117950000000001,0.0006865397576736813
standard,2.0,R0,R1,z4c_gxz,0.0017117950000000001,0.0006865397576736813
standard,2.0,R0,R1,z4c_gyy,0.0010389999999999011,0.00020425407912774083
standard,2.0,R0,R1,z4c_gyz,0.0006159585,0.0001696400313979319
standard,2.0,R0,R1,z4c_gzz,0.0010389999999999011,0.00020425407912774083
standard,2.0,R0,R1,z4c_Khat,0.007089679254660771,0.0015094081915529754
standard,2.0,R0,R1,z4c_Axx,0.0153919,0.004531902214186838
standard,2.0,R0,R1,z4c_Axy,0.025115150000000003,0.008020020765164169
standard,2.0,R0,R1,z4c_Axz,0.025115150000000003,0.008020020765164169
standard,2.0,R0,R1,z4c_Ayy,0.007621199999999995,0.002275291335245676
standard,2.0,R0,R1,z4c_Ayz,0.02572363601384951,0.005397982239045046
standard,2.0,R0,R1,z4c_Azz,0.007621199999999995,0.002275291335245676
standard,2.0,R0,R1,z4c_Gamx,0.0010527499999999912,0.00040708543155743536
standard,2.0,R0,R1,z4c_Gamy,0.012530849752641585,0.004031530992797425
standard,2.0,R0,R1,z4c_Gamz,0.012530849752641585,0.004031530992797425
standard,2.0,R0,R1,z4c_Theta,0.05496003545913306,0.00984973253017247
standard,2.0,R0,R1,z4c_alpha,0.021010457962509034,0.004694034794211569
standard,2.0,R0,R1,z4c_betax,0.00041394999999999627,0.00015825319125452374
standard,2.0,R0,R1,z4c_betay,0.004827314904480611,0.0015256951054993671
standard,2.0,R0,R1,z4c_betaz,0.004827314904480611,0.0015256951054993671
standard,2.0,R1,R2,z4c_chi,0.0008130407046512689,0.0003481469771000302
standard,2.0,R1,R2,z4c_gxx,0.0004000097920626722,0.00010659137231014721
standard,2.0,R1,R2,z4c_gxy,0.0008262995881731783,0.00038436071070721615
standard,2.0,R1,R2,z4c_gxz,0.0008262995881731783,0.00038436071070721615
standard,2.0,R1,R2,z4c_gyy,0.00020225493923176074,5.333405523902174e-05
standard,2.0,R1,R2,z4c_gyz,8.9123522498704e-05,4.513380020852079e-05
standard,2.0,R1,R2,z4c_gzz,0.00020225493923176074,5.333405523902174e-05
standard,2.0,R1,R2,z4c_Khat,0.0014925961234951903,0.00030866230263910515
standard,2.0,R1,R2,z4c_Axx,0.0028068825010079956,0.000985671300193238
standard,2.0,R1,R2,z4c_Axy,0.009408775692644433,0.003401424456457799
standard,2.0,R1,R2,z4c_Axz,0.009408775692644433,0.003401424456457799
standard,2.0,R1,R2,z4c_Ayy,0.0014031561603594297,0.0004950895160461558
standard,2.0,R1,R2,z4c_Ayz,0.003901325256828964,0.0010832226333375935
standard,2.0,R1,R2,z4c_Azz,0.0014031561603594297,0.0004950895160461558
standard,2.0,R1,R2,z4c_Gamx,0.0003648334837285244,0.00013180439718803137
standard,2.0,R1,R2,z4c_Gamy,0.004174384995804798,0.0017369185373581843
standard,2.0,R1,R2,z4c_Gamz,0.004174384995804798,0.0017369185373581843
standard,2.0,R1,R2,z4c_Theta,0.01037989267230763,0.001677905732576229
standard,2.0,R1,R2,z4c_alpha,0.004415500935712599,0.0011754670066983718
standard,2.0,R1,R2,z4c_betax,0.0001351448209657262,4.90217372151789e-05
standard,2.0,R1,R2,z4c_betay,0.0016016824986511994,0.0006550521336281505
standard,2.0,R1,R2,z4c_betaz,0.0016016824986511994,0.0006550521336281505
standard,2.203125,R0,R1,z4c_chi,0.0021833500000000006,0.0008389714533319177
standard,2.203125,R0,R1,z4c_gxx,0.0023649999999999505,0.00046948057694500006
standard,2.203125,R0,R1,z4c_gxy,0.001916875,0.0007738535498432644
standard,2.203125,R0,R1,z4c_gxz,0.001916875,0.0007738535498432644
standard,2.203125,R0,R1,z4c_gyy,0.0011800000000000699,0.00023361500689068714
standard,2.203125,R0,R1,z4c_gyz,0.0007197750000000001,0.00019932895835357014
standard,2.203125,R0,R1,z4c_gzz,0.0011800000000000699,0.00023361500689068714
standard,2.203125,R0,R1,z4c_Khat,0.008404082376176791,0.00173251206365895
standard,2.203125,R0,R1,z4c_Axx,0.018003649999999996,0.005237770959812116
standard,2.203125,R0,R1,z4c_Axy,0.0281146,0.00890527024639901
standard,2.203125,R0,R1,z4c_Axz,0.0281146,0.00890527024639901
standard,2.203125,R0,R1,z4c_Ayy,0.00890655,0.0026294686031625722
standard,2.203125,R0,R1,z4c_Ayz,0.02936288104197733,0.006116855188400383
standard,2.203125,R0,R1,z4c_Azz,0.00890655,0.0026294686031625722
standard,2.203125,R0,R1,z4c_Gamx,0.0012479999999999991,0.0004618903374898079
standard,2.203125,R0,R1,z4c_Gamy,0.014044249696321943,0.004513082425522597
standard,2.203125,R0,R1,z4c_Gamz,0.014044249696321943,0.004513082425522597
standard,2.203125,R0,R1,z4c_Theta,0.05905536657477392,0.010607461246675326
standard,2.203125,R0,R1,z4c_alpha,0.02215701368439242,0.004915777910980622
standard,2.203125,R0,R1,z4c_betax,0.00048304999999999876,0.0001837104896233634
standard,2.203125,R0,R1,z4c_betay,0.005549474877664783,0.0017495080572441464
standard,2.203125,R0,R1,z4c_betaz,0.005549474877664783,0.0017495080572441464
standard,2.203125,R1,R2,z4c_chi,0.0008112900686411129,0.0003482639592126143
standard,2.203125,R1,R2,z4c_gxx,0.0004950112320718514,0.00012486031273238406
standard,2.203125,R1,R2,z4c_gxy,0.000936441806662187,0.00043736948056271403
standard,2.203125,R1,R2,z4c_gxz,0.000936441806662187,0.00043736948056271403
standard,2.203125,R1,R2,z4c_gyy,0.00025000558723586863,6.222996416698249e-05
standard,2.203125,R1,R2,z4c_gyz,0.00010014512642704911,5.0879148484431394e-05
standard,2.203125,R1,R2,z4c_gzz,0.00025000558723586863,6.222996416698249e-05
standard,2.203125,R1,R2,z4c_Khat,0.0018126237025516967,0.0003613003936216265
standard,2.203125,R1,R2,z4c_Axx,0.003291310172225101,0.0011431086215353506
standard,2.203125,R1,R2,z4c_Axy,0.010556505379874431,0.003811797129244621
standard,2.203125,R1,R2,z4c_Axz,0.010556505379874431,0.003811797129244621
standard,2.203125,R1,R2,z4c_Ayy,0.0016462331259720145,0.0005743167828901044
standard,2.203125,R1,R2,z4c_Ayz,0.00459011779808499,0.0012523259448071241
standard,2.203125,R1,R2,z4c_Azz,0.0016462331259720145,0.0005743167828901044
standard,2.203125,R1,R2,z4c_Gamx,0.0003988524239224439,0.00014622598974312214
standard,2.203125,R1,R2,z4c_Gamy,0.004695154994479997,0.0019490185245748502
standard,2.203125,R1,R2,z4c_Gamz,0.004695154994479997,0.0019490185245748502
standard,2.203125,R1,R2,z4c_Theta,0.01163741839118873,0.0018798910822243249
standard,2.203125,R1,R2,z4c_alpha,0.0046100913468424595,0.0012273372315322643
standard,2.203125,R1,R2,z4c_betax,0.00015302823269655597,5.6014531165819075e-05
standard,2.203125,R1,R2,z4c_betay,0.0018482574981231988,0.0007532280650972825
standard,2.203125,R1,R2,z4c_betaz,0.0018482574981231988,0.0007532280650972825
standard,2.40625,R0,R1,z4c_chi,0.0021952999999999973,0.000845159146284659
standard,2.40625,R0,R1,z4c_gxx,0.0025900000000000922,0.0005198549067482898
standard,2.40625,R0,R1,z4c_gxy,0.002130485,0.0008663273680918467
standard,2.40625,R0,R1,z4c_gxz,0.002130485,0.0008663273680918467
standard,2.40625,R0,R1,z4c_gyy,0.0012940000000000174,0.0002590178868206179
standard,2.40625,R0,R1,z4c_gyz,0.000841472,0.00023400544874946418
standard,2.40625,R0,R1,z4c_gzz,0.0012940000000000174,0.0002590178868206179
standard,2.40625,R0,R1,z4c_Khat,0.009853866885075935,0.0019658874062790416
standard,2.40625,R0,R1,z4c_Axx,0.02090550000000002,0.00602831717207164
standard,2.40625,R0,R1,z4c_Axy,0.03117905,0.009810873919562658
standard,2.40625,R0,R1,z4c_Axz,0.03117905,0.009810873919562658
standard,2.40625,R0,R1,z4c_Ayy,0.010342399999999995,0.0030261799170815612
standard,2.40625,R0,R1,z4c_Ayz,0.03335588602972141,0.006892594566736313
standard,2.40625,R0,R1,z4c_Azz,0.010342399999999995,0.0030261799170815612
standard,2.40625,R0,R1,z4c_Gamx,0.0014684999999999976,0.0005215012929250311
standard,2.40625,R0,R1,z4c_Gamy,0.015654799626882383,0.005021897369679657
standard,2.40625,R0,R1,z4c_Gamz,0.015654799626882383,0.005021897369679657
standard,2.40625,R0,R1,z4c_Theta,0.06261174986112089,0.01127934313725986
standard,2.40625,R0,R1,z4c_alpha,0.023578270767547094,0.00518186763146586
standard,2.40625,R0,R1,z4c_betax,0.0005800499999999986,0.00021204513527482043
standard,2.40625,R0,R1,z4c_betay,0.006324614843553001,0.0019866488287393603
standard,2.40625,R0,R1,z4c_betaz,0.006324614843553001,0.0019866488287393603
standard,2.5,R0,R1,z4c_chi,0.0022015500000000035,0.000848400955047622
standard,2.5,R0,R1,z4c_gxx,0.0026700000000001722,0.0005401480605624444
standard,2.5,R0,R1,z4c_gxy,0.002231935,0.0009108054492817648
standard,2.5,R0,R1,z4c_gxz,0.002231935,0.0009108054492817648
standard,2.5,R0,R1,z4c_gyy,0.0013334999999999875,0.0002687762292445624
standard,2.5,R0,R1,z4c_gyz,0.000904965,0.00025179825906787774
standard,2.5,R0,R1,z4c_gzz,0.0013334999999999875,0.0002687762292445624
standard,2.5,R0,R1,z4c_Khat,0.010548786795220512,0.002074268591710773
standard,2.5,R0,R1,z4c_Axx,0.022335000000000008,0.0064244916631070095
standard,2.5,R0,R1,z4c_Axy,0.032608899999999996,0.010235904603675614
standard,2.5,R0,R1,z4c_Axz,0.032608899999999996,0.010235904603675614
standard,2.5,R0,R1,z4c_Ayy,0.0110542,0.0032250951439360153
standard,2.5,R0,R1,z4c_Ayz,0.03532853099800961,0.007271409156839738
standard,2.5,R0,R1,z4c_Azz,0.0110542,0.0032250951439360153
standard,2.5,R0,R1,z4c_Gamx,0.00157199999999999,0.0005505109134331108
standard,2.5,R0,R1,z4c_Gamy,0.01643459959104262,0.0052664899482312245
standard,2.5,R0,R1,z4c_Gamz,0.01643459959104262,0.0052664899482312245
standard,2.5,R0,R1,z4c_Theta,0.06405353388906311,0.011558011079903507
standard,2.5,R0,R1,z4c_alpha,0.02434312459056262,0.005321425802293196
standard,2.5,R0,R1,z4c_betax,0.0006291500000000089,0.00022616846067134296
standard,2.5,R0,R1,z4c_betay,0.006701624824481122,0.002100906075150294
standard,2.5,R0,R1,z4c_betaz,0.006701624824481122,0.002100906075150294
standard,2.5,R1,R2,z4c_chi,0.0008067890366245667,0.00034856137338637477
standard,2.5,R1,R2,z4c_gxx,0.0006725131040836718,0.00015523256822592692
standard,2.5,R1,R2,z4c_gxy,0.0011087463828357495,0.000520825288807889
standard,2.5,R1,R2,z4c_gxz,0.0011087463828357495,0.000520825288807889
standard,2.5,R1,R2,z4c_gyy,0.000333756580842115,7.70332418461274e-05
standard,2.5,R1,R2,z4c_gyz,0.00011871672207246128,5.9919227381343565e-05
standard,2.5,R1,R2,z4c_gzz,0.000333756580842115,7.70332418461274e-05
standard,2.5,R1,R2,z4c_Khat,0.0024000279304187515,0.0004535651987742861
standard,2.5,R1,R2,z4c_Axx,0.004173655088992562,0.0014228210224458639
standard,2.5,R1,R2,z4c_Axy,0.012276019566845223,0.004451102972713312
standard,2.5,R1,R2,z4c_Axz,0.012276019566845223,0.004451102972713312
standard,2.5,R1,R2,z4c_Ayy,0.002092381683082775,0.000715168642763731
standard,2.5,R1,R2,z4c_Ayz,0.0058292553745250405,0.0015430497540372327
standard,2.5,R1,R2,z4c_Azz,0.002092381683082775,0.000715168642763731
standard,2.5,R1,R2,z4c_Gamx,0.0004565810982048585,0.00017112441926671947
standard,2.5,R1,R2,z4c_Gamy,0.005523774991983995,0.0022817678503757035
standard,2.5,R1,R2,z4c_Gamz,0.005523774991983995,0.0022817678503757035
standard,2.5,R1,R2,z4c_Theta,0.013462192179689074,0.0021721503635213856
standard,2.5,R1,R2,z4c_alpha,0.004961659616422155,0.0013215607722891797
standard,2.5,R1,R2,z4c_betax,0.0001786410098876881,6.68954458942513e-05
standard,2.5,R1,R2,z4c_betay,0.0022454099970239984,0.0009080660556449761
