cycle,time,stage,operation,field,region,rank,gid,level,i,j,k,x,y,z,max_abs,nonzero,bit_mismatch,nonfinite
1068,40.0500000000008,2,pre_rhs_state,z4c_betax,exterior,0,6,0,18,6,11,-0.1875,0.3125,0.9375,1.2030612617230929e-11,30592,30592,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betax,outer_boundary,0,6,0,18,4,16,-0.1875,0.0625,1.5625,5.1891962948857895e-12,18944,18944,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betax,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,3.4195513087809104e-10,77824,77824,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betay,interior,0,2,0,17,6,19,-0.3125,0.3125,-0.0625,7.6536554871609042e-12,2176,2176,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betay,exterior,0,2,0,15,11,19,-0.5625,0.9375,-0.0625,4.8112347439399628e-12,30592,30592,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betay,outer_boundary,0,2,0,12,16,19,-0.9375,1.5625,-0.0625,2.1889989820778055e-12,18944,18944,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betay,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,2.9835205139772114e-10,77824,77824,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betaz,interior,0,4,0,17,19,6,-0.3125,-0.0625,0.3125,7.6779971269758107e-12,2176,2176,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betaz,exterior,0,4,0,15,19,11,-0.5625,-0.0625,0.9375,4.8195891722002671e-12,30592,30592,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betaz,outer_boundary,0,4,0,12,19,16,-0.9375,-0.0625,1.5625,2.1917745396393684e-12,18944,18944,0
1068,40.0500000000008,2,pre_rhs_state,z4c_betaz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,2.8842574162357693e-10,77824,77824,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bx,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bx,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bx,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_By,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_By,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_By,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_By,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bz,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bz,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bz,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,pre_rhs_state,z4c_Bz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_chi,interior,0,7,0,8,4,4,0.5625,0.0625,0.0625,1.4373197076977817e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_chi,exterior,0,5,0,12,19,4,1.0625,-0.0625,0.0625,1.1362855101282321e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_chi,outer_boundary,0,5,0,16,19,4,1.5625,-0.0625,0.0625,9.1334717566837753e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_chi,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,2.1533440586196662e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxx,interior,0,6,0,19,4,4,-0.0625,0.0625,0.0625,3.2399083416123631e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxx,exterior,0,6,0,12,6,6,-0.9375,0.3125,0.3125,1.9516499527583164e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxx,outer_boundary,0,4,0,5,19,4,-1.8125,-0.0625,0.0625,1.4526047031893086e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,3.4130989146063939e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxy,interior,0,4,0,19,18,4,-0.0625,-0.1875,0.0625,1.7478482652132335e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxy,exterior,0,5,0,4,11,4,0.0625,-1.0625,0.0625,1.1086972618701065e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxy,outer_boundary,0,1,0,19,4,19,1.9375,-1.9375,-0.0625,7.2609305765687175e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxy,ghost,0,5,0,23,0,23,2.4375,-2.4375,2.4375,8.541366056028307e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxz,interior,0,6,0,19,4,5,-0.0625,0.0625,0.1875,1.7464453311666277e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxz,exterior,0,7,0,4,4,12,0.0625,0.0625,1.0625,1.1070202514871398e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxz,outer_boundary,0,5,0,19,19,19,1.9375,-0.0625,1.9375,7.2579578730306024e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gxz,ghost,0,7,0,23,23,23,2.4375,2.4375,2.4375,4.3938993132782255e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyy,interior,0,2,0,19,4,19,-0.0625,0.0625,-0.0625,1.6223022925032637e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyy,exterior,0,2,0,13,8,18,-0.8125,0.5625,-0.1875,1.0341061340568558e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyy,outer_boundary,0,0,0,5,19,19,-1.8125,-0.0625,-0.0625,7.2706285436652252e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyy,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,3.7052902968071066e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyz,interior,0,6,0,19,5,5,-0.0625,0.1875,0.1875,3.8086978229015943e-12,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyz,exterior,0,4,0,4,12,11,-1.9375,-0.9375,0.9375,2.3800869426155249e-12,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyz,outer_boundary,0,4,0,4,12,11,-1.9375,-0.9375,0.9375,2.3800869426155249e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gyz,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,9.6550008418816906e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gzz,interior,0,4,0,19,19,4,-0.0625,-0.0625,0.0625,1.6218137943724287e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gzz,exterior,0,6,0,13,5,8,-0.8125,0.1875,0.5625,1.0335288180840507e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gzz,outer_boundary,0,6,0,5,4,4,-1.8125,0.0625,0.0625,7.2586381349992735e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_gzz,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,3.936494352707598e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Khat,interior,0,0,0,17,19,19,-0.3125,-0.0625,-0.0625,4.3861692056168522e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Khat,exterior,0,0,0,15,19,12,-0.5625,-0.0625,-0.9375,1.5424717059175919e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Khat,outer_boundary,0,4,0,5,19,4,-1.8125,-0.0625,0.0625,1.1501799512814159e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Khat,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,6.7754432966915523e-09,77823,77823,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axx,interior,0,6,0,19,4,4,-0.0625,0.0625,0.0625,2.8489194870067626e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axx,exterior,0,4,0,14,19,10,-0.6875,-0.0625,0.8125,2.3240347146735729e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axx,outer_boundary,0,4,0,12,19,16,-0.9375,-0.0625,1.5625,8.6313144131988651e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axx,ghost,0,7,0,23,23,23,2.4375,2.4375,2.4375,5.9182828444201858e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axy,interior,0,6,0,19,5,4,-0.0625,0.1875,0.0625,2.5970675610054172e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axy,exterior,0,4,0,19,11,4,-0.0625,-1.0625,0.0625,2.8633040383141406e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axy,outer_boundary,0,4,0,18,7,4,-0.1875,-1.5625,0.0625,1.5418173682224534e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,1.5646402680424831e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axz,interior,0,6,0,19,4,5,-0.0625,0.0625,0.1875,2.5972285433439879e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axz,exterior,0,4,0,19,19,12,-0.0625,-0.0625,1.0625,2.8633210386042052e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axz,outer_boundary,0,4,0,18,19,16,-0.1875,-0.0625,1.5625,1.5418721854842943e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Axz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,3.6129357491865299e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayy,interior,0,2,0,18,5,19,-0.1875,0.1875,-0.0625,1.8724155559368683e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayy,exterior,0,2,0,14,10,19,-0.6875,0.8125,-0.0625,2.2958496215252922e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayy,outer_boundary,0,0,0,13,7,19,-0.8125,-1.5625,-0.0625,1.0028047836563303e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayy,ghost,0,6,0,0,23,23,-2.4375,2.4375,2.4375,4.9215659965595465e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayz,interior,0,6,0,18,5,5,-0.1875,0.1875,0.1875,1.0898465463426987e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayz,exterior,0,6,0,14,8,8,-0.6875,0.5625,0.5625,1.0567435815289627e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayz,outer_boundary,0,6,0,12,16,8,-0.9375,1.5625,0.5625,4.102974904274248e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Ayz,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,4.2084656211305305e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Azz,interior,0,4,0,18,19,5,-0.1875,-0.0625,0.1875,1.8738297025144846e-10,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Azz,exterior,0,4,0,14,19,10,-0.6875,-0.0625,0.8125,2.2968862922745359e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Azz,outer_boundary,0,4,0,13,19,16,-0.8125,-0.0625,1.5625,1.0029616026585586e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Azz,ghost,0,5,0,23,0,23,2.4375,-2.4375,2.4375,6.1384291323385909e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamx,interior,0,7,0,4,4,4,0.0625,0.0625,0.0625,8.5604816315030801e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamx,exterior,0,1,0,5,17,12,0.1875,-0.3125,-0.9375,2.8984690628444679e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamx,outer_boundary,0,6,0,18,4,16,-0.1875,0.0625,1.5625,1.4117544036207755e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,1.808859767482995e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamy,interior,0,2,0,16,6,19,-0.4375,0.3125,-0.0625,1.664658819055605e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamy,exterior,0,2,0,12,7,19,-0.9375,0.4375,-0.0625,1.1766553619937975e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamy,outer_boundary,0,0,0,12,7,19,-0.9375,-1.5625,-0.0625,8.2877836040768708e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamy,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,1.2724096700771726e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamz,interior,0,4,0,16,19,6,-0.4375,-0.0625,0.3125,1.6703315808787594e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamz,exterior,0,4,0,12,19,7,-0.9375,-0.0625,0.4375,1.1795764908649595e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamz,outer_boundary,0,4,0,12,19,16,-0.9375,-0.0625,1.5625,8.2953005659119188e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Gamz,ghost,0,5,0,23,0,23,2.4375,-2.4375,2.4375,1.7086049848547674e-09,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Theta,interior,0,0,0,19,19,19,-0.0625,-0.0625,-0.0625,2.1841295398544712e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Theta,exterior,0,4,0,10,16,7,-1.1875,-0.4375,0.4375,3.5476200310634352e-12,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Theta,outer_boundary,0,4,0,7,14,4,-1.5625,-0.6875,0.0625,3.5330255918601892e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Theta,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,1.3206705556447453e-08,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_alpha,interior,0,7,0,6,4,4,0.3125,0.0625,0.0625,3.1299351999081182e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_alpha,exterior,0,7,0,11,5,6,0.9375,0.1875,0.3125,1.3534950937810208e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_alpha,outer_boundary,0,5,0,16,19,4,1.5625,-0.0625,0.0625,1.01045838363234e-11,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_alpha,ghost,0,7,0,23,23,23,2.4375,2.4375,2.4375,2.7079856135259206e-09,77823,77823,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betax,interior,0,1,0,4,19,19,0.0625,-0.0625,-0.0625,3.9907611937284315e-11,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betax,exterior,0,6,0,18,6,11,-0.1875,0.3125,0.9375,1.2030612617230929e-11,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betax,outer_boundary,0,6,0,18,4,16,-0.1875,0.0625,1.5625,5.1891962948857895e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betax,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,3.4195513087809104e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betay,interior,0,2,0,17,6,19,-0.3125,0.3125,-0.0625,7.6536554871609042e-12,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betay,exterior,0,2,0,15,11,19,-0.5625,0.9375,-0.0625,4.8112347439399628e-12,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betay,outer_boundary,0,2,0,12,16,19,-0.9375,1.5625,-0.0625,2.1889989820778055e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betay,ghost,0,3,0,23,23,0,2.4375,2.4375,-2.4375,2.9835205139772114e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betaz,interior,0,4,0,17,19,6,-0.3125,-0.0625,0.3125,7.6779971269758107e-12,2176,2176,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betaz,exterior,0,4,0,15,19,11,-0.5625,-0.0625,0.9375,4.8195891722002671e-12,30592,30592,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betaz,outer_boundary,0,4,0,12,19,16,-0.9375,-0.0625,1.5625,2.1917745396393684e-12,18944,18944,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_betaz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,2.8842574162357693e-10,77824,77824,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bx,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bx,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bx,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_By,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_By,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_By,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_By,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bz,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bz,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bz,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
1068,40.0500000000008,2,rhs_full_vs_bg,z4c_Bz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_chi,interior,0,5,0,8,19,4,0.5625,-0.0625,0.0625,1.082137851549092e-12,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_chi,exterior,0,0,0,7,14,15,-1.5625,-0.6875,-0.5625,1.1100842467470784e-12,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_chi,outer_boundary,0,0,0,7,14,15,-1.5625,-0.6875,-0.5625,1.1100842467470784e-12,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_chi,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gxx,interior,0,6,0,17,4,4,-0.3125,0.0625,0.0625,1.6149914738861071e-11,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gxx,exterior,0,2,0,13,10,19,-0.8125,0.8125,-0.0625,6.7838373807305175e-12,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_gxx,outer_boundary,0,4,0,4,19,4,-1.9375,-0.0625,0.0625,5.8605342800888138e-12,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_gxx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gxy,interior,0,4,0,19,19,4,-0.0625,-0.0625,0.0625,1.705204033530805e-11,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gxy,exterior,0,2,0,6,7,19,-1.6875,0.4375,-0.0625,7.3914069309566344e-12,30591,30591,0
1068,40.0500000000008,2,volume_rhs,z4c_gxy,outer_boundary,0,2,0,6,7,19,-1.6875,0.4375,-0.0625,7.3914069309566344e-12,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_gxy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gxz,interior,0,2,0,19,4,19,-0.0625,0.0625,-0.0625,1.7064016866186194e-11,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gxz,exterior,0,0,0,6,19,16,-1.6875,-0.0625,-0.4375,7.3897832297831201e-12,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_gxz,outer_boundary,0,0,0,6,19,16,-1.6875,-0.0625,-0.4375,7.3897832297831201e-12,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_gxz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gyy,interior,0,2,0,19,5,19,-0.0625,0.1875,-0.0625,8.3509310577767337e-12,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gyy,exterior,0,2,0,13,10,19,-0.8125,0.8125,-0.0625,5.0642684490398437e-12,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_gyy,outer_boundary,0,4,0,4,19,7,-1.9375,-0.0625,0.4375,3.3694852463739267e-12,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_gyy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gyz,interior,0,0,0,19,19,18,-0.0625,-0.0625,-0.1875,5.3766435748059394e-12,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gyz,exterior,0,2,0,13,12,11,-0.8125,1.0625,-1.0625,2.1298518504409003e-12,30591,30591,0
1068,40.0500000000008,2,volume_rhs,z4c_gyz,outer_boundary,0,6,0,4,7,7,-1.9375,0.4375,0.4375,1.6625433668648881e-12,18943,18943,0
1068,40.0500000000008,2,volume_rhs,z4c_gyz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_gzz,interior,0,4,0,19,19,5,-0.0625,-0.0625,0.1875,8.346351387800155e-12,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_gzz,exterior,0,6,0,13,4,10,-0.8125,0.0625,0.8125,5.0649484606424267e-12,30591,30591,0
1068,40.0500000000008,2,volume_rhs,z4c_gzz,outer_boundary,0,4,0,4,16,4,-1.9375,-0.4375,0.0625,3.3644614871874978e-12,18943,18943,0
1068,40.0500000000008,2,volume_rhs,z4c_gzz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_Khat,interior,0,4,0,17,19,8,-0.3125,-0.0625,0.5625,4.4132989775002713e-11,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_Khat,exterior,0,2,0,9,4,19,-1.3125,0.0625,-0.0625,3.6327837354786428e-11,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_Khat,outer_boundary,0,6,0,7,4,4,-1.5625,0.0625,0.0625,3.0457702303789339e-11,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_Khat,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_Axx,interior,0,1,0,4,19,19,0.0625,-0.0625,-0.0625,3.240593753987368e-10,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_Axx,exterior,0,4,0,12,17,6,-0.9375,-0.3125,0.3125,1.9384036042957575e-11,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_Axx,outer_boundary,0,6,0,5,4,4,-1.8125,0.0625,0.0625,1.2579910492934353e-11,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_Axx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_Axy,interior,0,2,0,18,4,19,-0.1875,0.0625,-0.0625,1.6380234208982692e-10,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_Axy,exterior,0,2,0,8,8,19,-1.4375,0.5625,-0.0625,1.5644164186790091e-11,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_Axy,outer_boundary,0,2,0,7,8,19,-1.5625,0.5625,-0.0625,1.5085451388879527e-11,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_Axy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_Axz,interior,0,4,0,18,19,4,-0.1875,-0.0625,0.0625,1.6381855152080923e-10,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_Axz,exterior,0,4,0,8,19,8,-1.4375,-0.0625,0.5625,1.5644529704580814e-11,30592,30592,0
1068,40.0500000000008,2,volume_rhs,z4c_Axz,outer_boundary,0,4,0,7,19,8,-1.5625,-0.0625,0.5625,1.5084844850748128e-11,18944,18944,0
1068,40.0500000000008,2,volume_rhs,z4c_Axz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
1068,40.0500000000008,2,volume_rhs,z4c_Ayy,interior,0,0,0,19,18,19,-0.0625,-0.1875,-0.0625,1.5065485201951983e-10,2176,2176,0
1068,40.0500000000008,2,volume_rhs,z4c_Ayy,exterior,0,2,0,10,9,19,-1.1875,0.6875,-0.0625,1.7971187038501313e-11,30591,30591,0
