arm,state,gid,i,j,rho,z,region,C_squared,H_squared,M_squared
limited_o2,T5,60,17,12,7.546875,1.390625,INTERIOR,0.00014738147772419007,0.00013949412191685727,1.9126699011072e-06
limited_o2,T5,60,18,12,7.578125,1.390625,INTERIOR,5.8996056848900196e-05,5.254598151708096e-05,9.051257252866638e-07
limited_o2,T5,60,19,12,7.609375,1.390625,INTERIOR,4.248028767072098e-05,3.5009554254724754e-05,1.8176902816184264e-06
limited_o2,T5,60,20,12,7.640625,1.390625,INTERIOR,0.0026125326697148976,0.0026013264655570236,8.036864113111641e-07
limited_o2,T5,60,21,12,7.671875,1.390625,INTERIOR,0.00521119446580734,0.005200431475195552,7.50195203006716e-07
limited_o2,T5,60,22,12,7.703125,1.390625,INTERIOR,0.005869043829474829,0.005861875030892193,3.1846207505828075e-07
limited_o2,T5,60,23,12,7.734375,1.390625,INTERIOR,0.008301205229194912,0.008293889636921549,8.175854839572207e-07
limited_o2,T5,60,24,12,7.765625,1.390625,INTERIOR,0.005652390356435863,0.005642721605738561,1.0798379972375075e-06
limited_o2,T5,60,25,12,7.796875,1.390625,INTERIOR,0.00911329290640278,0.009105125316280945,1.3159866373873378e-07
limited_o2,T5,60,26,12,7.828125,1.390625,INTERIOR,0.005293310227668662,0.005283062052797653,1.1537133740642359e-06
limited_o2,T5,60,27,12,7.859375,1.390625,INTERIOR,0.009721915744486572,0.009712411115362004,9.15318227696164e-07
limited_o2,T5,60,28,12,7.890625,1.390625,COARSE_FINE_INTERFACE,0.004688803446422982,0.004678784756307824,1.3196846278813977e-07
limited_o2,T5,60,29,12,7.921875,1.390625,COARSE_FINE_INTERFACE,0.011655806246596425,0.011646598733669758,2.4542236487141086e-07
limited_o2,T5,60,30,12,7.953125,1.390625,COARSE_FINE_INTERFACE,0.0008106254022310737,0.00079683989987174,3.2349727940996885e-07
limited_o2,T5,60,31,12,7.984375,1.390625,COARSE_FINE_INTERFACE,0.005114794730936741,0.00510157796042161,1.6903185300837464e-07
limited_o2,T5,60,0,13,7.015625,1.421875,MESHBLOCK_EDGE_OR_CORNER,0.0027100026733159347,0.0027073763126044476,2.197333590910685e-07
limited_o2,T5,60,1,13,7.046875,1.421875,MESHBLOCK_EDGE_OR_CORNER,0.00017359647968114104,0.00016383331456490074,2.3572278574335295e-06
limited_o2,T5,60,2,13,7.078125,1.421875,MESHBLOCK_EDGE_OR_CORNER,0.014421210893453143,0.014417356475791907,6.243501583109565e-07
limited_o2,T5,60,3,13,7.109375,1.421875,MESHBLOCK_EDGE_OR_CORNER,7.813013881822243e-05,7.434047819247147e-05,3.448957907144907e-07
limited_o2,T5,60,4,13,7.140625,1.421875,INTERIOR,0.01832588403431498,0.018318529677534147,1.5828582714214913e-06
limited_o2,T5,60,5,13,7.171875,1.421875,INTERIOR,4.2832414040291655e-05,3.804573525528127e-05,3.5784831188318167e-07
limited_o2,T5,60,6,13,7.203125,1.421875,INTERIOR,0.018728465938992866,0.0187236017005993,1.7169561289960332e-06
limited_o2,T5,60,7,13,7.234375,1.421875,INTERIOR,3.5729405572071595e-06,1.984710394460623e-08,6.540018410664862e-07
limited_o2,T5,60,8,13,7.265625,1.421875,INTERIOR,0.00851005860345938,0.00850428433803268,1.8909177483821001e-06
limited_o2,T5,60,9,13,7.296875,1.421875,INTERIOR,0.0007840332686401843,0.0007796165134364017,7.254627343686606e-07
limited_o2,T5,60,10,13,7.328125,1.421875,INTERIOR,0.005850021278088802,0.005843873076345117,2.62143607225669e-06
limited_o2,T5,60,11,13,7.359375,1.421875,INTERIOR,0.005664991802238469,0.005658689593390288,6.950533637096858e-07
limited_o2,T5,60,12,13,7.390625,1.421875,INTERIOR,0.008795700603657175,0.008791063784772249,2.2031107000083835e-06
limited_o2,T5,60,13,13,7.421875,1.421875,INTERIOR,0.0072135476119228464,0.007204268288187327,1.3953496230372516e-06
limited_o2,T5,60,14,13,7.453125,1.421875,INTERIOR,0.01051364148245524,0.010510300999641755,1.5069300740049348e-06
limited_o2,T5,60,15,13,7.484375,1.421875,INTERIOR,0.006085684772084647,0.006080790061526065,8.720980731865291e-07
limited_o2,T5,60,16,13,7.515625,1.421875,INTERIOR,0.008500490339677915,0.00849394888549062,1.3337645035254316e-06
limited_o2,T5,60,17,13,7.546875,1.421875,INTERIOR,0.006069234101582878,0.0060622202967549315,1.776915250179014e-06
limited_o2,T5,60,18,13,7.578125,1.421875,INTERIOR,0.0054421221800467715,0.005438875433143176,1.025816716691171e-06
limited_o2,T5,60,19,13,7.609375,1.421875,INTERIOR,0.011957851910047735,0.011955088871706234,7.900700516454739e-07
limited_o2,T5,60,20,13,7.640625,1.421875,INTERIOR,0.00011459207978928381,0.00010797811470941093,7.374233926346267e-07
limited_o2,T5,60,21,13,7.671875,1.421875,INTERIOR,0.02835459773653365,0.028347531994117145,1.405623699094406e-06
limited_o2,T5,60,22,13,7.703125,1.421875,INTERIOR,2.9055218882038266e-05,2.223801312226998e-05,8.058844267102474e-07
limited_o2,T5,60,23,13,7.734375,1.421875,INTERIOR,0.02752974882978501,0.02752365929577424,5.578656413704957e-07
limited_o2,T5,60,24,13,7.765625,1.421875,INTERIOR,0.0001020675699483224,9.358368837739597e-05,7.194280226710109e-07
limited_o2,T5,60,25,13,7.796875,1.421875,INTERIOR,0.026104761335427985,0.026096314118636853,1.342570574547635e-06
limited_o2,T5,60,26,13,7.828125,1.421875,INTERIOR,0.0002399442712718696,0.00023031796744235345,1.1486539600668529e-06
limited_o2,T5,60,27,13,7.859375,1.421875,INTERIOR,0.024607423559702742,0.024598595660691936,1.0530283381596162e-06
limited_o2,T5,60,28,13,7.890625,1.421875,COARSE_FINE_INTERFACE,0.00015042620204742946,0.00014020809795824935,9.316634731274697e-07
limited_o2,T5,60,29,13,7.921875,1.421875,COARSE_FINE_INTERFACE,0.02174737106748269,0.02173862098810957,5.029190219233535e-07
limited_o2,T5,60,30,13,7.953125,1.421875,COARSE_FINE_INTERFACE,0.00023941324489579294,0.00022639681566642505,6.84877959830344e-08
limited_o2,T5,60,31,13,7.984375,1.421875,COARSE_FINE_INTERFACE,0.01091847615405221,0.010906050930861052,2.134911874032167e-07
limited_o2,T5,60,0,14,7.015625,1.453125,MESHBLOCK_EDGE_OR_CORNER,1.9531914895796526e-05,1.2714667594691676e-05,1.74441194036878e-06
limited_o2,T5,60,1,14,7.046875,1.453125,MESHBLOCK_EDGE_OR_CORNER,0.012145173775016232,0.012136625627694481,4.182375363081713e-07
limited_o2,T5,60,2,14,7.078125,1.453125,MESHBLOCK_EDGE_OR_CORNER,0.0005457893870756671,0.0005423018385262066,1.4569588549385471e-07
limited_o2,T5,60,3,14,7.109375,1.453125,MESHBLOCK_EDGE_OR_CORNER,0.009577334011189593,0.009571414503780984,1.539155938947607e-06
limited_o2,T5,60,4,14,7.140625,1.453125,INTERIOR,0.0017633919865593724,0.0017567492103109236,4.1158086402527075e-07
limited_o2,T5,60,5,14,7.171875,1.453125,INTERIOR,0.009683786331881935,0.00967613678869438,1.601158496415251e-06
limited_o2,T5,60,6,14,7.203125,1.453125,INTERIOR,0.0009202363100461626,0.0009157017687994622,2.868821534810182e-07
limited_o2,T5,60,7,14,7.234375,1.453125,INTERIOR,0.009363720032128488,0.009358132472854701,8.149044645406419e-07
limited_o2,T5,60,8,14,7.265625,1.453125,INTERIOR,0.00028194635428925303,0.00027353497058363666,5.628338613911838e-07
limited_o2,T5,60,9,14,7.296875,1.453125,INTERIOR,0.000923682346508507,0.0009118223399716744,8.964471409161575e-07
limited_o2,T5,60,10,14,7.328125,1.453125,INTERIOR,9.163969630961112e-05,8.913071835215415e-05,5.466492555531254e-07
limited_o2,T5,60,11,14,7.359375,1.453125,INTERIOR,0.00022689463446756632,0.00021782289327675416,1.4024513583684099e-06
limited_o2,T5,60,12,14,7.390625,1.453125,INTERIOR,2.1723199940240324e-05,1.351275658314357e-05,2.1473614518616002e-06
limited_o2,T5,60,13,14,7.421875,1.453125,INTERIOR,0.0008773250224992284,0.00086704024801335,1.5009565908824285e-06
limited_o2,T5,60,14,14,7.453125,1.453125,INTERIOR,7.505139108393413e-05,6.922304118838904e-05,1.997889361451666e-06
limited_o2,T5,60,15,14,7.484375,1.453125,INTERIOR,0.00028956457925682894,0.0002834087143752929,2.1253169303543054e-06
limited_o2,T5,60,16,14,7.515625,1.453125,INTERIOR,3.8365140639834254e-05,2.596183156981218e-05,1.918353344637039e-06
limited_o2,T5,60,17,14,7.546875,1.453125,INTERIOR,1.3480867410721378e-05,1.326357585205593e-06,1.586617038791705e-06
limited_o2,T5,60,18,14,7.578125,1.453125,INTERIOR,0.00136359119753456,0.0013536187732847054,1.5644385722908817e-06
limited_o2,T5,60,19,14,7.609375,1.453125,INTERIOR,0.00283587504677694,0.002825979423486115,1.6955681982767106e-06
limited_o2,T5,60,20,14,7.640625,1.453125,INTERIOR,0.006041757310162748,0.006025958964557584,1.948963503709544e-06
limited_o2,T5,60,21,14,7.671875,1.453125,INTERIOR,0.008352123997456674,0.008337428310583149,1.0711909290910849e-06
limited_o2,T5,60,22,14,7.703125,1.453125,INTERIOR,0.005845682576619653,0.005839630650558294,7.723748540633571e-07
limited_o2,T5,60,23,14,7.734375,1.453125,INTERIOR,0.008714896978491343,0.008709364869215377,5.847946941939342e-07
limited_o2,T5,60,24,14,7.765625,1.453125,INTERIOR,0.0055045330883747075,0.005484257048671411,1.4759509313967872e-06
limited_o2,T5,60,25,14,7.796875,1.453125,INTERIOR,0.00912421000992846,0.009105852726330212,1.6897173221834441e-07
limited_o2,T5,60,26,14,7.828125,1.453125,INTERIOR,0.0050944036318928835,0.005086059777507547,2.3246228686696004e-06
limited_o2,T5,60,27,14,7.859375,1.453125,INTERIOR,0.011139992632524588,0.01113358979599892,8.898145572515017e-07
limited_o2,T5,60,28,14,7.890625,1.453125,COARSE_FINE_INTERFACE,0.0017082797279218697,0.0016815848211325277,1.9016262951793477e-06
limited_o2,T5,60,29,14,7.921875,1.453125,COARSE_FINE_INTERFACE,0.00624745703619986,0.006221433062964761,2.2024989542613705e-06
limited_o2,T5,60,30,14,7.953125,1.453125,COARSE_FINE_INTERFACE,0.001097498864673808,0.001090199704937932,2.951012883682415e-07
limited_o2,T5,60,31,14,7.984375,1.453125,COARSE_FINE_INTERFACE,0.004711971339243433,0.004704175628631485,1.2712478875575344e-06
limited_o2,T5,60,0,15,7.015625,1.484375,MESHBLOCK_EDGE_OR_CORNER,0.01455106527379225,0.014543476739185072,3.5757647205208947e-07
limited_o2,T5,60,1,15,7.046875,1.484375,MESHBLOCK_EDGE_OR_CORNER,5.8587708183907146e-05,5.247502767721953e-05,1.669397231488424e-07
limited_o2,T5,60,2,15,7.078125,1.484375,MESHBLOCK_EDGE_OR_CORNER,0.018584899132725447,0.018579572448506606,3.846346061263703e-07
limited_o2,T5,60,3,15,7.109375,1.484375,MESHBLOCK_EDGE_OR_CORNER,3.929832532664709e-05,3.450898046413721e-05,4.344981363570542e-07
limited_o2,T5,60,4,15,7.140625,1.484375,INTERIOR,0.021713105799055152,0.02170496422202377,8.176874263714129e-07
limited_o2,T5,60,5,15,7.171875,1.484375,INTERIOR,8.226678090955316e-06,1.5241358955141937e-06,1.4947296687440798e-07
limited_o2,T5,60,6,15,7.203125,1.484375,INTERIOR,0.013649684243896648,0.013646336372019997,9.06681879935282e-07
limited_o2,T5,60,7,15,7.234375,1.484375,INTERIOR,0.0001821079999947294,0.00018001102035370152,2.376464296326614e-08
limited_o2,T5,60,8,15,7.265625,1.484375,INTERIOR,0.004670209985279633,0.004663543673265245,1.9870239866563096e-07
limited_o2,T5,60,9,15,7.296875,1.484375,INTERIOR,0.004878548114725213,0.004869810865582324,8.841547587708995e-08
limited_o2,T5,60,10,15,7.328125,1.484375,INTERIOR,0.010564444080054865,0.01056242830534858,3.522087606514595e-07
limited_o2,T5,60,11,15,7.359375,1.484375,INTERIOR,0.008878321695618413,0.008871365442138486,1.1638370739717337e-07
limited_o2,T5,60,12,15,7.390625,1.484375,INTERIOR,0.0118184523518208,0.01181201639719975,5.187961765831366e-07
limited_o2,T5,60,13,15,7.421875,1.484375,INTERIOR,0.006717325616950593,0.006708327253185667,3.4453565340338625e-07
limited_o2,T5,60,14,15,7.453125,1.484375,INTERIOR,0.009753626764691744,0.009748973673665536,5.808708603698167e-07
limited_o2,T5,60,15,15,7.484375,1.484375,INTERIOR,0.006769259086169409,0.006764862233478761,1.256919275518499e-07
limited_o2,T5,60,16,15,7.515625,1.484375,INTERIOR,0.007849022662407383,0.0078397374031313,4.1607219260101874e-07
limited_o2,T5,60,17,15,7.546875,1.484375,INTERIOR,0.01062754001489171,0.010618183558470147,5.024155680369271e-07
limited_o2,T5,60,18,15,7.578125,1.484375,INTERIOR,0.0006960950838278149,0.0006924752173142974,2.2450175046576897e-07
limited_o2,T5,60,19,15,7.609375,1.484375,INTERIOR,0.02689796344616143,0.026894407172337074,1.8254603785773648e-07
limited_o2,T5,60,20,15,7.640625,1.484375,INTERIOR,1.5503417083122966e-05,9.87089375700297e-07,4.547509007334057e-07
limited_o2,T5,60,21,15,7.671875,1.484375,INTERIOR,0.030292178721099974,0.03027785940560095,4.3746666081431436e-07
limited_o2,T5,60,22,15,7.703125,1.484375,INTERIOR,3.063048025404741e-05,2.4683298890362585e-05,6.669936104522079e-08
limited_o2,T5,60,23,15,7.734375,1.484375,INTERIOR,0.02867325672770124,0.028667847077340054,1.4131958500391498e-08
limited_o2,T5,60,24,15,7.765625,1.484375,INTERIOR,0.00013005163793807577,0.00011014907703202872,3.451510139207923e-07
limited_o2,T5,60,25,15,7.796875,1.484375,INTERIOR,0.026885488425901924,0.02686642688409751,1.9975441563927305e-07
limited_o2,T5,60,26,15,7.828125,1.484375,INTERIOR,0.00013379999132658425,0.0001263636258713399,3.9847508012577904e-07
limited_o2,T5,60,27,15,7.859375,1.484375,INTERIOR,0.02477668115017006,0.024770348243837236,1.577557070189902e-07
limited_o2,T5,60,28,15,7.890625,1.484375,COARSE_FINE_INTERFACE,0.0002578135301758449,0.00023182216230604585,9.458085832947465e-08
limited_o2,T5,60,29,15,7.921875,1.484375,COARSE_FINE_INTERFACE,0.013328078816196985,0.013303362025021262,3.296725034101695e-08
limited_o2,T5,60,30,15,7.953125,1.484375,COARSE_FINE_INTERFACE,2.5957419447837238e-05,1.6419526220722758e-05,1.112405906653139e-06
limited_o2,T5,60,31,15,7.984375,1.484375,COARSE_FINE_INTERFACE,0.010178039883246198,0.010170181814042835,2.424645108524656e-07
limited_o2,T5,60,0,16,7.015625,1.515625,MESHBLOCK_EDGE_OR_CORNER,0.0009042149839596315,0.0008981842467598855,3.5562060905872944e-07
limited_o2,T5,60,1,16,7.046875,1.515625,MESHBLOCK_EDGE_OR_CORNER,0.009206831421888205,0.009200182175559688,1.4686659348663587e-06
limited_o2,T5,60,2,16,7.078125,1.515625,MESHBLOCK_EDGE_OR_CORNER,0.0017692293536597631,0.0017660324589993774,3.1923477778722765e-07
limited_o2,T5,60,3,16,7.109375,1.515625,MESHBLOCK_EDGE_OR_CORNER,0.009972464042433505,0.00996831803247041,1.1133244306839546e-06
limited_o2,T5,60,4,16,7.140625,1.515625,INTERIOR,0.002035744088118486,0.0020305219204622108,2.7887402876821225e-07
limited_o2,T5,60,5,16,7.171875,1.515625,INTERIOR,0.013729600024939649,0.013723407575113747,4.54685553168435e-07
limited_o2,T5,60,6,16,7.203125,1.515625,INTERIOR,0.00033492069988588877,0.00032919795037803884,4.806624323874893e-07
limited_o2,T5,60,7,16,7.234375,1.515625,INTERIOR,0.0008927358308029528,0.0008850970662053037,2.341160069510688e-07
limited_o2,T5,60,8,16,7.265625,1.515625,INTERIOR,3.370516538289647e-06,5.458632685257388e-07,5.9425890011086586e-08
limited_o2,T5,60,9,16,7.296875,1.515625,INTERIOR,0.0005075973603429288,0.0004982431096126589,3.8644908707257784e-08
limited_o2,T5,60,10,16,7.328125,1.515625,INTERIOR,2.554167649929422e-06,1.6761198515239812e-07,3.303774119611163e-07
limited_o2,T5,60,11,16,7.359375,1.515625,INTERIOR,0.0009155026645994366,0.0009111279596876593,2.9752876697413956e-08
limited_o2,T5,60,12,16,7.390625,1.515625,INTERIOR,0.00020452500544396567,0.00019891696150573966,1.4313596703918986e-07
limited_o2,T5,60,13,16,7.421875,1.515625,INTERIOR,0.00038876634429874975,0.00038273794871184863,3.122757648736019e-07
limited_o2,T5,60,14,16,7.453125,1.515625,INTERIOR,1.1404643693467704e-05,6.838718347707629e-06,2.3432753454439624e-07
limited_o2,T5,60,15,16,7.484375,1.515625,INTERIOR,5.901816690487256e-05,5.418282394251114e-05,2.1697472880653912e-07
limited_o2,T5,60,16,16,7.515625,1.515625,INTERIOR,0.0004874726417596413,0.00047763358990321735,3.440005187654731e-07
limited_o2,T5,60,17,16,7.546875,1.515625,INTERIOR,0.001061248719209235,0.001051018213348909,5.34936082217473e-07
limited_o2,T5,60,18,16,7.578125,1.515625,INTERIOR,0.0062487752760751,0.006241255202246107,2.1930273113596244e-07
limited_o2,T5,60,19,16,7.609375,1.515625,INTERIOR,0.008304457347500831,0.008297170894714987,1.7395102424330047e-07
limited_o2,T5,60,20,16,7.640625,1.515625,INTERIOR,0.007944266992653342,0.007934854833455147,3.601593138028876e-07
limited_o2,T5,60,21,16,7.671875,1.515625,INTERIOR,0.010421307696926676,0.010411617352198027,7.71996286980804e-07
limited_o2,T5,60,22,16,7.703125,1.515625,INTERIOR,0.007501555436673452,0.007492667374513202,2.559243434797898e-07
limited_o2,T5,60,23,16,7.734375,1.515625,INTERIOR,0.011079110064287878,0.0110707461991983,3.289703147502708e-08
limited_o2,T5,60,24,16,7.765625,1.515625,INTERIOR,0.007197333544531942,0.007185111267009587,6.92303600326712e-07
limited_o2,T5,60,25,16,7.796875,1.515625,INTERIOR,0.01280149010225451,0.012790172300478181,4.5323915981733996e-07
limited_o2,T5,60,26,16,7.828125,1.515625,INTERIOR,0.003967874611820632,0.003955561151906246,4.0479039580847163e-07
limited_o2,T5,60,27,16,7.859375,1.515625,INTERIOR,0.010513568531387943,0.010502207216542887,7.43835586427767e-08
limited_o2,T5,60,28,16,7.890625,1.515625,COARSE_FINE_INTERFACE,0.0009843975510421073,0.0009706632394906373,1.298245295253062e-07
limited_o2,T5,60,29,16,7.921875,1.515625,COARSE_FINE_INTERFACE,0.0051616988102417515,0.005147289024206543,1.9042223705468552e-06
limited_o2,T5,60,30,16,7.953125,1.515625,COARSE_FINE_INTERFACE,0.0010623612907336016,0.0010451091755801112,1.0281349771190459e-07
limited_o2,T5,60,31,16,7.984375,1.515625,COARSE_FINE_INTERFACE,0.004793203472515167,0.0047759684593074786,6.863816695126377e-07
limited_o2,T5,60,0,17,7.015625,1.546875,MESHBLOCK_EDGE_OR_CORNER,0.020922450943422936,0.020916366868697366,4.806000501685754e-08
limited_o2,T5,60,1,17,7.046875,1.546875,MESHBLOCK_EDGE_OR_CORNER,5.517174089486225e-06,1.8447585769232552e-09,2.3407804788375585e-07
limited_o2,T5,60,2,17,7.078125,1.546875,MESHBLOCK_EDGE_OR_CORNER,0.02503186312719772,0.02502806763853182,1.3859197082104073e-07
limited_o2,T5,60,3,17,7.109375,1.546875,MESHBLOCK_EDGE_OR_CORNER,7.093699275811968e-06,3.522610227685418e-06,4.192704485102472e-07
limited_o2,T5,60,4,17,7.140625,1.546875,INTERIOR,0.018721778466063373,0.01871700805299578,1.1482017316667016e-06
limited_o2,T5,60,5,17,7.171875,1.546875,INTERIOR,2.263413328794963e-05,1.9505312470265808e-05,6.590051831637289e-07
limited_o2,T5,60,6,17,7.203125,1.546875,INTERIOR,0.004353241633447683,0.004349416134616194,1.9457599853329073e-06
limited_o2,T5,60,7,17,7.234375,1.546875,INTERIOR,0.0064842064606030845,0.006477392133141497,1.6782851797228255e-06
limited_o2,T5,60,8,17,7.265625,1.546875,INTERIOR,0.010979396672164321,0.010973257613004243,3.213793086264662e-06
limited_o2,T5,60,9,17,7.296875,1.546875,INTERIOR,0.008609167474593065,0.008600713170004883,2.117222974414527e-06
limited_o2,T5,60,10,17,7.328125,1.546875,INTERIOR,0.013868283916339931,0.013864533923854663,3.0013223165181233e-06
limited_o2,T5,60,11,17,7.359375,1.546875,INTERIOR,0.0077929798233483515,0.007785426375569837,3.8144608301942726e-06
limited_o2,T5,60,12,17,7.390625,1.546875,INTERIOR,0.010627357599677955,0.010617745700073237,4.490178888627205e-06
limited_o2,T5,60,13,17,7.421875,1.546875,INTERIOR,0.007628532928164897,0.007619327824588294,3.7651852968705487e-06
limited_o2,T5,60,14,17,7.453125,1.546875,INTERIOR,0.009916947448068068,0.009911333236789886,2.344336406914739e-06
limited_o2,T5,60,15,17,7.484375,1.546875,INTERIOR,0.009731461808268211,0.009724093276124182,4.0766164355928355e-06
limited_o2,T5,60,16,17,7.515625,1.546875,INTERIOR,0.0022431600492294804,0.0022365445617856493,2.3631452135855275e-06
limited_o2,T5,60,17,17,7.546875,1.546875,INTERIOR,0.024019722718556482,0.02401314413104548,2.3859209023606032e-06
limited_o2,T5,60,18,17,7.578125,1.546875,INTERIOR,9.653213061108755e-06,2.8095832312432315e-06,1.66679670794205e-06
limited_o2,T5,60,19,17,7.609375,1.546875,INTERIOR,0.03553325043002704,0.03552540356119688,2.7456377711501967e-06
limited_o2,T5,60,20,17,7.640625,1.546875,INTERIOR,0.00013105464727712488,0.0001211802545396336,1.7846171822492588e-06
limited_o2,T5,60,21,17,7.671875,1.546875,INTERIOR,0.03429748377341589,0.034288296851067046,1.404699601053238e-06
limited_o2,T5,60,22,17,7.703125,1.546875,INTERIOR,0.0003221928888382862,0.0003137192288104966,8.991079176405574e-07
limited_o2,T5,60,23,17,7.734375,1.546875,INTERIOR,0.033066658757903405,0.03305862101046818,1.119073810307637e-06
limited_o2,T5,60,24,17,7.765625,1.546875,INTERIOR,0.000591346492721675,0.000579125858034488,2.004505945352876e-06
limited_o2,T5,60,25,17,7.796875,1.546875,INTERIOR,0.032314556042186436,0.032304568404488226,6.129635259424923e-07
limited_o2,T5,60,26,17,7.828125,1.546875,INTERIOR,1.3655751480662998e-05,9.034986310470998e-07,2.0834152466025766e-06
limited_o2,T5,60,27,17,7.859375,1.546875,INTERIOR,0.02197680930014389,0.021965012723796036,2.0524951062300284e-06
limited_o2,T5,60,28,17,7.890625,1.546875,COARSE_FINE_INTERFACE,0.00021873310346854103,0.00020619819330943489,4.0869546774978173e-07
limited_o2,T5,60,29,17,7.921875,1.546875,COARSE_FINE_INTERFACE,0.012067950655211887,0.012054968593541288,2.2130017679582013e-06
limited_o2,T5,60,30,17,7.953125,1.546875,COARSE_FINE_INTERFACE,1.714709255241227e-05,1.2519974405712956e-06,2.4202104672819383e-07
limited_o2,T5,60,31,17,7.984375,1.546875,COARSE_FINE_INTERFACE,0.009266498571394612,0.009251662141662526,9.847808876605102e-08
limited_o2,T5,60,0,18,7.015625,1.578125,MESHBLOCK_EDGE_OR_CORNER,0.002163632817198764,0.002155533426004364,1.991904554031257e-06
limited_o2,T5,60,1,18,7.046875,1.578125,MESHBLOCK_EDGE_OR_CORNER,0.013768218441295032,0.013762267675921817,2.532569568883429e-07
limited_o2,T5,60,2,18,7.078125,1.578125,MESHBLOCK_EDGE_OR_CORNER,0.003085232332518957,0.003081273469062101,8.503941371092691e-07
limited_o2,T5,60,3,18,7.109375,1.578125,MESHBLOCK_EDGE_OR_CORNER,0.018644425751423974,0.018639479990482908,2.2003209399310774e-07
limited_o2,T5,60,4,18,7.140625,1.578125,INTERIOR,0.00024941593672833055,0.00023823701557421057,1.0620728115226103e-06
limited_o2,T5,60,5,18,7.171875,1.578125,INTERIOR,0.0014842436518329588,0.0014718437899052957,6.952192198180805e-07
limited_o2,T5,60,6,18,7.203125,1.578125,INTERIOR,9.502029371692702e-06,6.5542607191134274e-06,1.6862177659628755e-06
limited_o2,T5,60,7,18,7.234375,1.578125,INTERIOR,0.0007598412386855733,0.0007526202997904191,1.3684878931209054e-06
limited_o2,T5,60,8,18,7.265625,1.578125,INTERIOR,4.987857837623903e-05,4.217260171459948e-05,1.910271934635197e-06
limited_o2,T5,60,9,18,7.296875,1.578125,INTERIOR,0.001335424863824452,0.0013230379497497446,2.4842457104942953e-06
limited_o2,T5,60,10,18,7.328125,1.578125,INTERIOR,0.00015352260830300114,0.00014564682370658266,2.9840359648503658e-06
limited_o2,T5,60,11,18,7.359375,1.578125,INTERIOR,0.0004602500714336721,0.00045430849332724353,2.0551989472175785e-06
limited_o2,T5,60,12,18,7.390625,1.578125,INTERIOR,1.4670023217512646e-05,2.1296235143334933e-06,2.7200585374721055e-06
limited_o2,T5,60,13,18,7.421875,1.578125,INTERIOR,0.00019975672813940496,0.00018682460648798254,2.926592030422285e-06
limited_o2,T5,60,14,18,7.453125,1.578125,INTERIOR,9.54411050210207e-05,8.561414301267416e-05,3.7032682052708396e-06
limited_o2,T5,60,15,18,7.484375,1.578125,INTERIOR,0.0002927743190106048,0.0002841699579238473,2.113418863098615e-06
limited_o2,T5,60,16,18,7.515625,1.578125,INTERIOR,0.005307804829377873,0.005289671878429686,1.979295123024398e-06
limited_o2,T5,60,17,18,7.546875,1.578125,INTERIOR,0.007242758332423256,0.007224934865528447,1.7112030160748641e-06
limited_o2,T5,60,18,18,7.578125,1.578125,INTERIOR,0.009223489742055554,0.009216095047514899,1.5670482237872097e-06
limited_o2,T5,60,19,18,7.609375,1.578125,INTERIOR,0.010738265549670478,0.010731606194071167,9.586262192205167e-07
limited_o2,T5,60,20,18,7.640625,1.578125,INTERIOR,0.008655123071125287,0.008636382501507011,1.197525176002796e-06
limited_o2,T5,60,21,18,7.671875,1.578125,INTERIOR,0.01138796111787248,0.011368976090584926,1.6735784591664029e-06
limited_o2,T5,60,22,18,7.703125,1.578125,INTERIOR,0.008360200841416473,0.008352493366089687,1.1314635798168578e-06
limited_o2,T5,60,23,18,7.734375,1.578125,INTERIOR,0.012627044545767132,0.012620187116208645,7.146468124638486e-07
limited_o2,T5,60,24,18,7.765625,1.578125,INTERIOR,0.007280517471386688,0.007255145478782331,1.6771527318822646e-06
limited_o2,T5,60,25,18,7.796875,1.578125,INTERIOR,0.014463173283215735,0.014439238600598269,9.493486255931533e-07
limited_o2,T5,60,26,18,7.828125,1.578125,INTERIOR,0.0016476688904500764,0.0016380839306196653,2.0232568612213914e-06
limited_o2,T5,60,27,18,7.859375,1.578125,INTERIOR,0.006216136392855744,0.006208674989905062,6.243396459673605e-07
limited_o2,T5,60,28,18,7.890625,1.578125,COARSE_FINE_INTERFACE,0.0013312746131448438,0.0012998802972060746,9.663886942333155e-07
limited_o2,T5,60,29,18,7.921875,1.578125,COARSE_FINE_INTERFACE,0.0048627758745847125,0.0048317306542257354,1.7174137826484447e-06
limited_o2,T5,60,30,18,7.953125,1.578125,COARSE_FINE_INTERFACE,0.0009677785469520732,0.0009586590543137237,5.449364814802307e-07
limited_o2,T5,60,31,18,7.984375,1.578125,COARSE_FINE_INTERFACE,0.00472798468299875,0.004718475095927241,1.526840338712106e-06
limited_o2,T5,60,0,19,7.015625,1.609375,MESHBLOCK_EDGE_OR_CORNER,0.029480035352740117,0.02947137318578524,7.780604902106201e-07
limited_o2,T5,60,1,19,7.046875,1.609375,MESHBLOCK_EDGE_OR_CORNER,0.00015311519681352704,0.00014360111646410614,2.9139457997942695e-06
limited_o2,T5,60,2,19,7.078125,1.609375,MESHBLOCK_EDGE_OR_CORNER,0.023824665577337863,0.023820282305416326,1.6237818333646548e-06
limited_o2,T5,60,3,19,7.109375,1.609375,MESHBLOCK_EDGE_OR_CORNER,0.0005277227931263281,0.0005233889858403771,2.873203010788357e-06
